#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
43,64,128,4,3,2,0.1,0.0001,0.001,0.3056708160442601,0.6015736766809727,0.629746835443038,0.4886039886039886,0.46887966804979253,0.6675250357653791,0.7341772151898734,0.5754985754985755,"[233, 158, 117, 68]"
19,128,128,2,4,2,0.1,0.0001,0.0001,0.25034578146611325,0.5051020408163263,0.6666666666666666,0.3052208835341365,0.38900414937759337,0.5770408163265306,0.7144927536231884,0.3674698795180723,"[196, 115, 83, 31]"
38,64,128,4,2,2,0.1,1e-05,0.001,0.2752420470262793,0.5773524720893142,0.7769953051643192,0.40960451977401136,0.4249654218533886,0.6770334928229665,0.8227699530516431,0.5155367231638418,"[209, 142, 118, 62]"
35,64,128,4,3,4,0.2,0.0001,0.001,0.2047026279391425,0.4520383693045563,0.43010752688172044,0.20454545454545456,0.280774550484094,0.6633093525179856,0.4731182795698925,0.25,"[139, 93, 44, 11]"
51,64,64,4,4,4,0.1,0.0001,0.0001,0.23236514522821577,0.5684684684684685,0.5869565217391306,0.34979423868312753,0.3689488243430152,0.6216216216216216,0.7,0.4115226337448559,"[185, 115, 81, 34]"
25,64,256,4,4,2,0.1,1e-05,0.001,0.24550484094052566,0.540262172284644,0.566358024691358,0.35990338164251207,0.3596127247579529,0.6039325842696629,0.6342592592592593,0.4468599033816425,"[178, 108, 69, 32]"
20,128,128,4,3,4,0.1,0.0001,0.0001,0.2738589211618258,0.5334967320261438,0.6861111111111112,0.24344569288389506,0.4090594744121715,0.5813725490196078,0.7333333333333333,0.4082397003745319,"[204, 120, 89, 37]"
19,128,128,4,2,4,0.0,1e-05,0.0001,0.3070539419087138,0.5848909657320872,0.7167832167832167,0.4344729344729346,0.4336099585062241,0.664018691588785,0.81002331002331,0.5968660968660968,"[214, 143, 117, 71]"
29,128,256,4,2,2,0.1,0.0001,0.001,0.29391424619640383,0.592248062015504,0.6677631578947367,0.4613095238095238,0.4349930843706777,0.6925581395348838,0.7335526315789473,0.5252976190476191,"[215, 152, 112, 60]"
28,128,64,2,3,2,0.0,1e-05,0.0001,0.3008298755186721,0.6255506607929515,0.7658486707566461,0.5060827250608274,0.45608575380359617,0.7110132158590309,0.8312883435582822,0.6253041362530414,"[227, 163, 137, 87]"
39,64,64,2,2,2,0.2,1e-05,0.0001,0.22890733056708154,0.5119760479041915,0.6767676767676768,0.2644444444444444,0.33333333333333337,0.592814371257485,0.7575757575757576,0.36,"[167, 99, 75, 27]"
26,64,128,4,2,2,0.0,0.0001,0.001,0.2690179806362379,0.5998498498498499,0.6438356164383563,0.4006116207951071,0.448478561549101,0.649099099099099,0.7271689497716894,0.4908256880733945,"[222, 146, 109, 54]"
21,128,64,4,4,4,0.0,1e-05,0.001,0.2883817427385893,0.5362318840579713,0.7335858585858587,0.397196261682243,0.4125172890733057,0.6328502415458938,0.7992424242424242,0.5233644859813084,"[207, 132, 107, 56]"
24,128,128,2,4,4,0.0,0.0001,0.0001,0.33056708160442605,0.630758807588076,0.7314814814814813,0.5068493150684932,0.491701244813278,0.724390243902439,0.8037037037037037,0.6506849315068494,"[246, 180, 146, 96]"
59,64,64,2,4,4,0.2,0.0001,0.0001,0.2614107883817428,0.5091210613598671,0.6508620689655173,0.29116465863453816,0.4004149377593361,0.5706467661691542,0.7083333333333334,0.3614457831325301,"[201, 116, 83, 31]"
23,128,256,4,2,4,0.0,0.0001,0.001,0.15560165975103735,0.26222222222222225,0.5263157894736842,0.3,0.1545643153526971,0.5066666666666667,0.5263157894736842,0.45,"[75, 38, 20, 9]"
