#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
17,64,128,2,3,2,0.1,1e-05,0.001,0.3464730290456431,0.5507544581618657,0.6502057613168724,0.4757834757834759,0.4986168741355463,0.6598079561042524,0.7160493827160493,0.6025641025641025,"[243, 162, 117, 72]",0.4088495154532057
8,128,64,2,4,4,0.0,1e-05,0.001,0.3250345781466116,0.4971509971509971,0.6995305164319249,0.4789789789789789,0.4759681881051175,0.6018518518518517,0.7676056338028169,0.6081081081081081,"[234, 142, 111, 68]",0.3862811110026425
16,128,256,2,2,2,0.0,0.0001,0.001,0.326417704011065,0.5438218390804598,0.713507625272331,0.5189701897018971,0.4718188105117565,0.6551724137931034,0.803921568627451,0.6463414634146342,"[232, 153, 123, 81]",0.38587563969945693
18,64,64,2,4,4,0.2,1e-05,0.001,0.3326417704011065,0.6206636500754147,0.624223602484472,0.3916666666666666,0.4486514522821577,0.7262443438914027,0.7329192546583851,0.5541666666666667,"[221, 161, 120, 67]",0.3820338102194607
17,64,64,2,3,2,0.2,1e-05,0.001,0.326417704011065,0.562962962962963,0.6813417190775682,0.4061624649859944,0.4602351313969571,0.7014814814814814,0.7421383647798742,0.5630252100840336,"[225, 159, 119, 68]",0.3819445837703099
10,64,256,2,3,4,0.0,1e-05,0.001,0.3125864453665285,0.5258620689655171,0.6568627450980391,0.4985507246376812,0.4764868603042876,0.6573275862068966,0.738562091503268,0.6,"[232, 153, 115, 69]",0.37751456767316055
21,64,128,2,4,2,0.2,1e-05,0.001,0.3063623789764871,0.5596330275229359,0.6126760563380282,0.392966360856269,0.4477869986168741,0.6490825688073395,0.7570422535211268,0.481651376146789,"[218, 142, 109, 53]",0.3638141043324628
23,128,128,2,3,4,0.1,1e-05,0.0001,0.3001383125864452,0.6166666666666667,0.605855855855856,0.3757861635220125,0.4301521438450899,0.7023809523809523,0.7128378378378378,0.5283018867924528,"[210, 148, 106, 58]",0.3535720273272139
38,128,128,4,4,2,0.1,0.0001,0.001,0.2890733056708163,0.5568356374807987,0.5925925925925927,0.3642611683848796,0.4429460580912863,0.6612903225806451,0.6666666666666666,0.4536082474226804,"[217, 144, 97, 44]",0.34983741574333066
16,128,256,2,2,2,0.0,0.0001,0.0001,0.280774550484094,0.5517799352750808,0.6526717557251908,0.3090277777777778,0.4199515905947441,0.6359223300970874,0.7290076335877863,0.421875,"[206, 131, 96, 41]",0.33654151646970853
9,128,256,2,3,2,0.0,0.0001,0.001,0.2849239280774551,0.5273504273504274,0.6124999999999999,0.4337121212121211,0.4000691562932226,0.6128205128205129,0.7125,0.5340909090909091,"[195, 120, 88, 47]",0.3328187630344427
24,64,256,2,2,2,0.2,0.0001,0.001,0.2634854771784232,0.5361990950226245,0.559610705596107,0.4288389513108614,0.4515905947441217,0.6199095022624435,0.635036496350365,0.5056179775280899,"[221, 137, 89, 45]",0.3327969373259388
14,128,64,4,4,4,0.0,1e-05,0.001,0.2690179806362378,0.5087719298245612,0.566115702479339,0.3536036036036035,0.4277316735822959,0.5789473684210527,0.6033057851239669,0.5,"[209, 121, 74, 37]",0.3302980069945669
19,128,128,4,2,4,0.2,0.0001,0.0001,0.2697095435684647,0.4749999999999999,0.5752212389380531,0.2640692640692641,0.4092323651452282,0.565,0.6814159292035398,0.3506493506493506,"[200, 113, 77, 27]",0.3251349577930002
18,128,64,4,4,4,0.0,1e-05,0.0001,0.2621023513139695,0.5382113821138211,0.6129476584022038,0.4082397003745319,0.4206431535269709,0.5902439024390244,0.7272727272727273,0.5280898876404494,"[205, 121, 89, 47]",0.322965318180242
17,128,256,2,4,4,0.0,0.0001,0.0001,0.2538035961272474,0.5140186915887851,0.516260162601626,0.3852813852813852,0.4382780082987552,0.5747663551401869,0.6219512195121951,0.4935064935064935,"[214, 123, 77, 38]",0.32145496686613656
20,64,128,2,2,2,0.2,1e-05,0.001,0.2669432918395574,0.5699481865284974,0.6382113821138211,0.3172043010752688,0.3973029045643153,0.6373056994818653,0.7439024390243902,0.3978494623655914,"[193, 123, 93, 38]",0.31933143396527996
20,128,64,2,4,2,0.0,1e-05,0.0001,0.2607192254495158,0.5625000000000001,0.5883838383838382,0.552536231884058,0.4113070539419087,0.66,0.6906565656565656,0.5978260869565217,"[200, 132, 92, 57]",0.3191412592458957
29,64,256,2,2,2,0.0,1e-05,0.0001,0.2683264177040109,0.436842105263158,0.6417445482866043,0.3008658008658008,0.3898686030428769,0.5614035087719298,0.7009345794392523,0.3701298701298701,"[190, 107, 77, 29]",0.3178755302981585
30,128,64,4,4,2,0.1,0.0001,0.0001,0.2717842323651454,0.5661080074487895,0.6324786324786323,0.298780487804878,0.3668741355463347,0.6536312849162011,0.688034188034188,0.4207317073170731,"[179, 117, 82, 35]",0.3122502117373244
8,128,256,2,2,4,0.0,1e-05,0.001,0.2579529737206085,0.5405872193436959,0.6804407713498623,0.4787234042553192,0.3905601659751037,0.6243523316062176,0.768595041322314,0.5691489361702128,"[193, 121, 94, 54]",0.3106988897013354
21,128,128,4,3,4,0.0,0.0001,0.0001,0.247579529737206,0.4915397631133671,0.553030303030303,0.3638497652582159,0.4026625172890732,0.5583756345177665,0.6363636363636364,0.4225352112676056,"[197, 110, 71, 31]",0.30662734632169786
46,64,128,2,2,2,0.1,1e-05,0.0001,0.2475795297372061,0.5583756345177665,0.5013550135501356,0.3684210526315789,0.4017980636237897,0.6243654822335025,0.6056910569105691,0.4210526315789473,"[197, 123, 76, 32]",0.30637637226265546
39,128,128,4,2,4,0.1,1e-05,0.001,0.2538035961272475,0.4511343804537522,0.5761904761904763,0.4166666666666667,0.3860650069156293,0.5497382198952879,0.7380952380952381,0.5256410256410257,"[191, 105, 78, 41]",0.30626502575095577
17,64,64,2,3,2,0.0,0.0001,0.001,0.2399723374827108,0.5964912280701755,0.732843137254902,0.5740740740740741,0.385027662517289,0.7105263157894737,0.7904411764705882,0.6481481481481481,"[190, 136, 108, 71]",0.2956671621432902
31,64,256,2,2,4,0.0,1e-05,0.0001,0.2385892116182573,0.5347985347985348,0.4845679012345679,0.3279569892473118,0.3720608575380359,0.586996336996337,0.5694444444444444,0.4112903225806452,"[182, 108, 62, 26]",0.29073838244761585
21,64,128,4,3,4,0.0,1e-05,0.0001,0.2282157676348547,0.525709219858156,0.5106060606060606,0.3383838383838383,0.3855463347164591,0.5851063829787234,0.5818181818181818,0.3939393939393939,"[188, 110, 66, 26]",0.2867161475074513
19,128,256,4,4,2,0.1,0.0001,0.0001,0.2302904564315353,0.4841713221601491,0.4890965732087227,0.2759562841530055,0.3682572614107884,0.5977653631284916,0.5700934579439252,0.3442622950819672,"[179, 107, 61, 21]",0.28337300531436754
39,64,256,2,4,2,0.1,1e-05,0.0001,0.2289073305670815,0.5589318600368324,0.5733944954128442,0.3186274509803921,0.368430152143845,0.6022099447513812,0.6146788990825688,0.4191176470588235,"[181, 109, 68, 29]",0.28237425264165017
17,128,128,2,3,4,0.0,1e-05,0.0001,0.2295988934993084,0.5159176029962547,0.6602564102564104,0.3867521367521367,0.3647994467496542,0.5814606741573034,0.7307692307692307,0.5064102564102564,"[178, 104, 78, 40]",0.28182295828012843
47,64,128,2,2,4,0.1,1e-05,0.0001,0.2254495159059474,0.5589318600368324,0.6622023809523808,0.4386973180076628,0.3694674965421853,0.6160220994475138,0.7633928571428571,0.5172413793103449,"[181, 112, 87, 45]",0.2800265129270617
25,64,128,2,2,2,0.0,1e-05,0.0001,0.2295988934993085,0.4761904761904761,0.5996732026143791,0.2857142857142857,0.3585753803596127,0.5828571428571429,0.6813725490196079,0.3642857142857142,"[175, 102, 70, 26]",0.27994597596564713
13,128,128,4,2,4,0.0,0.0001,0.001,0.2116182572614107,0.4983164983164982,0.551779935275081,0.2923076923076923,0.4052558782849239,0.5202020202020202,0.6019417475728155,0.3538461538461538,"[198, 103, 65, 23]",0.27804551290400603
22,128,128,2,2,2,0.2,1e-05,0.0001,0.2330567081604427,0.508080808080808,0.5737463126843657,0.2898550724637681,0.338865836791148,0.6787878787878788,0.6106194690265486,0.3840579710144927,"[165, 113, 69, 27]",0.27617360821914605
42,64,64,4,4,4,0.2,1e-05,0.0001,0.2289073305670816,0.4968553459119498,0.6569579288025889,0.2316017316017316,0.3246887966804979,0.6477987421383647,0.7475728155339806,0.2727272727272727,"[159, 103, 77, 21]",0.26851215915364096
22,64,128,4,4,2,0.2,0.0001,0.001,0.214384508990318,0.5110441767068273,0.5210526315789473,0.3534482758620689,0.3412863070539419,0.5662650602409639,0.6105263157894737,0.4482758620689655,"[166, 95, 58, 26]",0.26334475466514484
29,64,256,4,3,2,0.0,0.0001,0.0001,0.2178423236514522,0.5760416666666668,0.6006289308176102,0.3059071729957806,0.3298755186721991,0.659375,0.7311320754716981,0.360759493670886,"[160, 106, 79, 29]",0.26240098076197654
13,64,128,4,4,4,0.0,0.0001,0.001,0.2053941908713693,0.479296066252588,0.477124183006536,0.2280701754385964,0.3284923928077454,0.6335403726708074,0.5588235294117647,0.2631578947368421,"[161, 102, 57, 15]",0.2527519188183948
26,64,256,4,4,2,0.1,0.0001,0.0001,0.2026279391424619,0.5695364238410597,0.5132013201320131,0.1581920903954802,0.3112033195020747,0.6688741721854304,0.5792079207920792,0.2033898305084746,"[151, 101, 59, 12]",0.24544434081859454
34,64,64,4,4,4,0.2,0.0001,0.0001,0.1936376210235132,0.488095238095238,0.5425925925925926,0.2543859649122807,0.3174273858921161,0.577922077922078,0.6333333333333333,0.3333333333333333,"[154, 90, 57, 19]",0.24054037361242908
17,64,128,2,2,2,0.0,0.0001,0.0001,0.1936376210235132,0.5,0.5465116279069767,0.3278688524590163,0.2852697095435684,0.6187050359712231,0.7093023255813954,0.3770491803278688,"[139, 86, 61, 23]",0.23068741854786767
