#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
47,64,256,2,4,2,0.1,1e-05,0.0001,0.27040110650069155,0.5210355987055018,0.6680327868852459,0.42407407407407405,0.41649377593361,0.5898058252427184,0.7076502732240437,0.5888888888888889,"[206, 122, 90, 54]"
15,64,64,2,4,2,0.0,0.0001,0.001,0.30912863070539415,0.589519650655022,0.6677215189873417,0.5000000000000001,0.46360650069156295,0.6818777292576419,0.7626582278481012,0.6446280991735537,"[229, 158, 121, 78]"
27,128,128,4,2,4,0.0,1e-05,0.001,0.24343015214384514,0.4838187702265373,0.6578947368421053,0.43373493975903615,0.4135546334716459,0.5473300970873787,0.7134502923976608,0.5240963855421686,"[206, 114, 83, 44]"
9,64,64,2,4,2,0.0,1e-05,0.001,0.32710926694329157,0.5527065527065529,0.7156862745098038,0.48870056497175146,0.47251037344398344,0.6363960113960113,0.7538126361655774,0.6483050847457628,"[234, 153, 118, 77]"
25,128,256,2,2,4,0.0,0.0001,0.0001,0.3001383125864455,0.6029185867895545,0.5947488584474886,0.5133333333333334,0.44113070539419086,0.6632104454685099,0.6598173515981735,0.665,"[217, 146, 100, 68]"
16,128,128,4,4,4,0.0,0.0001,0.0001,0.27178423236514515,0.5825688073394495,0.5692488262910799,0.4601449275362318,0.4425138312586446,0.6456422018348624,0.6291079812206573,0.5652173913043478,"[218, 142, 92, 53]"
20,128,64,2,2,4,0.0,0.0001,0.0001,0.26694329183955723,0.5590614886731393,0.6954887218045113,0.4642857142857143,0.41554287690179803,0.6383495145631068,0.7205513784461153,0.6071428571428571,"[206, 133, 98, 60]"
13,64,64,2,3,2,0.0,1e-05,0.001,0.2572614107883815,0.5483091787439613,0.7730769230769231,0.48929663608562696,0.4183955739972337,0.6195652173913043,0.8256410256410256,0.591743119266055,"[207, 130, 109, 65]"
19,128,128,2,2,2,0.1,0.0001,0.0001,0.24412171507607183,0.5333333333333334,0.563063063063063,0.35416666666666663,0.38303941908713696,0.5776315789473684,0.6201201201201202,0.5416666666666666,"[190, 111, 72, 39]"
26,64,256,2,4,2,0.0,1e-05,0.0001,0.3243430152143843,0.5588235294117646,0.541095890410959,0.47138047138047146,0.486082295988935,0.6060924369747899,0.660958904109589,0.5606060606060606,"[238, 146, 99, 57]"
27,128,64,4,2,2,0.2,0.0001,0.0001,0.3132780082987552,0.4712918660287083,0.6180555555555554,0.35341365461847385,0.4252247579529737,0.564194577352472,0.6875,0.4939759036144578,"[209, 120, 83, 41]"
21,128,64,2,4,4,0.0,1e-05,0.0001,0.2876901798063625,0.5259740259740261,0.6501182033096927,0.4306930693069307,0.46905255878284924,0.6071428571428571,0.693853427895981,0.5148514851485149,"[231, 141, 101, 52]"
24,128,128,4,3,2,0.2,1e-05,0.001,0.20954356846473043,0.32978723404255317,0.48125,0.4166666666666667,0.3824343015214384,0.4228723404255319,0.5041666666666667,0.42857142857142855,"[188, 80, 42, 18]"
32,64,64,4,2,2,0.2,0.0001,0.0001,0.2206085753803597,0.524731182795699,0.6860465116279069,0.2935323383084577,0.3160442600276625,0.5548387096774193,0.7790697674418605,0.417910447761194,"[155, 86, 67, 28]"
12,128,128,2,3,4,0.1,1e-05,0.001,0.33955739972337473,0.5317109144542772,0.7281323877068558,0.4897660818713451,0.45323305670816044,0.6146755162241887,0.7966903073286051,0.6710526315789473,"[226, 141, 114, 78]"
11,64,128,2,2,4,0.2,1e-05,0.001,0.3188105117565697,0.5488372093023257,0.6843971631205674,0.4323432343234326,0.4369813278008299,0.6476744186046511,0.7021276595744681,0.6485148514851485,"[215, 141, 101, 66]"
25,128,256,4,2,2,0.2,0.0001,0.001,0.15629322268326415,0.44209039548022605,0.2692307692307692,0.25,0.24161479944674968,0.5508474576271186,0.3,0.25,"[118, 65, 20, 5]"
48,64,128,4,4,2,0.1,0.0001,0.0001,0.2558782849239281,0.5492424242424243,0.6473214285714286,0.3909465020576131,0.35892116182572614,0.6363636363636364,0.7038690476190476,0.5308641975308642,"[176, 112, 81, 43]"
35,128,64,4,3,4,0.2,0.0001,0.001,0.2710926694329185,0.5459501557632398,0.6024590163934426,0.36874999999999986,0.43110304287690177,0.5649532710280374,0.6461748633879781,0.575,"[214, 122, 80, 46]"
28,128,256,4,2,4,0.2,0.0001,0.001,0.18188105117565698,0.4283333333333333,0.39460784313725494,0.3,0.20643153526970953,0.68,0.5073529411764706,0.34285714285714286,"[100, 68, 35, 12]"
25,64,256,4,4,2,0.1,1e-05,0.001,0.3084370677731673,0.5409226190476192,0.5261904761904761,0.44139194139194143,0.45729598893499307,0.6134672619047619,0.6226190476190475,0.5274725274725275,"[224, 140, 91, 49]"
31,64,64,4,2,4,0.1,1e-05,0.0001,0.26486860304287696,0.5008591065292096,0.6276276276276277,0.36184210526315785,0.3906466113416321,0.5682989690721649,0.6741741741741741,0.506578947368421,"[194, 111, 76, 39]"
29,64,64,4,3,2,0.2,0.0001,0.0001,0.20401106500691563,0.41333333333333344,0.6036036036036035,0.31666666666666665,0.2548409405255878,0.592,0.6756756756756757,0.42,"[125, 74, 50, 21]"
17,128,256,2,4,4,0.0,1e-05,0.0001,0.33402489626556053,0.5927367055771724,0.6897880539499038,0.4849624060150376,0.5203146611341631,0.6650453955901426,0.7447013487475914,0.6240601503759399,"[257, 173, 133, 84]"
39,64,256,2,4,2,0.2,0.0001,0.0001,0.2531120331950208,0.4398907103825136,0.6739926739926738,0.375,0.36920816044260024,0.4939890710382514,0.7234432234432235,0.5441176470588235,"[183, 91, 68, 37]"
22,128,128,4,3,4,0.1,1e-05,0.001,0.2496542185338865,0.4824561403508772,0.6542056074766355,0.32926829268292684,0.3854598893499308,0.5560526315789474,0.7507788161993769,0.4451219512195122,"[190, 107, 82, 37]"
