#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
32,64,128,4,4,2,0.0,1e-05,0.001,0.2994467496542184,0.5373563218390806,0.7695749440715884,0.6223118279569894,0.4630013831258644,0.6375718390804598,0.8243847874720358,0.7553763440860214,"[232, 149, 124, 96]",0.3636818120516993
12,128,128,2,4,4,0.2,1e-05,0.001,0.3181189488243431,0.6087301587301588,0.6749408983451537,0.4474474474474476,0.4206431535269709,0.6702380952380952,0.781323877068558,0.6186186186186187,"[210, 141, 111, 70]",0.36226697986876977
19,64,64,2,4,4,0.2,1e-05,0.001,0.3091286307053943,0.5860719874804382,0.7146282973621103,0.4837758112094396,0.4372406639004149,0.6474960876369328,0.8105515587529977,0.6592920353982301,"[213, 139, 113, 76]",0.3621896256909623
18,64,128,2,2,2,0.2,1e-05,0.001,0.3153526970954357,0.5595813204508857,0.7274939172749391,0.4032738095238096,0.4152835408022129,0.6602254428341384,0.8102189781021898,0.5892857142857143,"[207, 137, 112, 68]",0.35848423020503384
11,128,128,2,2,2,0.2,1e-05,0.001,0.3118948824343018,0.5365079365079364,0.6139705882352942,0.435374149659864,0.4208160442600276,0.642063492063492,0.7034313725490197,0.6003401360544217,"[210, 136, 98, 60]",0.35825962427800384
23,128,256,4,4,4,0.0,0.0001,0.0001,0.2897648686030427,0.5704022988505748,0.6876379690949227,0.4579710144927536,0.4683609958506224,0.6386494252873564,0.7505518763796909,0.5594202898550724,"[232, 151, 115, 66]",0.3580264670675681
37,128,128,2,3,4,0.1,0.0001,0.0001,0.3091286307053943,0.5793650793650795,0.6678240740740741,0.4893939393939394,0.4247925311203319,0.6805555555555555,0.7511574074074074,0.6318181818181818,"[210, 144, 110, 71]",0.3578464290427108
22,64,64,2,3,4,0.2,1e-05,0.001,0.3112033195020748,0.5816831683168316,0.65947242206235,0.4692556634304207,0.4090594744121715,0.683993399339934,0.737410071942446,0.6003236245954692,"[202, 139, 103, 63]",0.35348394332304794
18,128,64,4,2,2,0.0,1e-05,0.0001,0.3132780082987552,0.558922558922559,0.5985401459854016,0.56957928802589,0.3979944674965422,0.6885521885521886,0.7372262773722628,0.6877022653721683,"[198, 137, 103, 72]",0.35059114006015285
16,128,256,2,4,2,0.0,1e-05,0.0001,0.2904564315352695,0.5677321156773211,0.7233333333333334,0.5068306010928962,0.4408713692946058,0.6811263318112633,0.8022222222222222,0.5683060109289617,"[219, 150, 122, 71]",0.35019569759571506
18,128,128,2,3,2,0.2,0.0001,0.001,0.3001383125864453,0.5813204508856683,0.6796690307328603,0.4363636363636363,0.4179633471645919,0.675925925925926,0.7695035460992907,0.556060606060606,"[207, 141, 110, 62]",0.34938455311314864
17,64,64,2,3,2,0.1,0.0001,0.001,0.2932226832641769,0.6285714285714286,0.6677631578947367,0.5250737463126844,0.4220262793914246,0.7134920634920635,0.7236842105263158,0.668141592920354,"[210, 152, 113, 76]",0.346026864804378
37,64,256,2,2,2,0.0,0.0001,0.0001,0.293222683264177,0.537878787878788,0.5590551181102361,0.4118773946360153,0.3950553250345782,0.6334175084175084,0.6771653543307087,0.5114942528735632,"[198, 127, 87, 45]",0.3366057931467694
12,128,128,2,4,4,0.2,0.0001,0.001,0.2869986168741355,0.5924092409240923,0.6588541666666667,0.4190938511326861,0.4019709543568465,0.6303630363036303,0.7916666666666667,0.5275080906148867,"[202, 128, 103, 56]",0.3348917361266575
22,64,256,2,2,4,0.2,0.0001,0.001,0.2780082987551869,0.6059870550161813,0.6520681265206814,0.4722222222222222,0.4122579529737206,0.6634304207119742,0.7737226277372263,0.5725308641975309,"[206, 137, 108, 64]",0.33207804051684053
8,128,64,2,2,4,0.2,1e-05,0.001,0.2800829875518671,0.531144781144781,0.6350574712643678,0.4748062015503875,0.393326417704011,0.5816498316498316,0.7327586206896551,0.6511627906976745,"[198, 116, 86, 56]",0.3271829507987152
16,64,64,2,4,2,0.2,0.0001,0.001,0.2814661134163208,0.5962566844919786,0.7142857142857143,0.4789644012944984,0.3744813278008299,0.6706773618538324,0.8029100529100529,0.605177993527508,"[187, 126, 103, 64]",0.3213788095201639
36,64,64,2,2,2,0.0,1e-05,0.0001,0.2614107883817427,0.5694444444444444,0.614102564102564,0.4293478260869565,0.4081950207468879,0.6356209150326798,0.6923076923076923,0.5634057971014492,"[204, 130, 92, 53]",0.31871462502932846
19,128,128,4,2,4,0.0,0.0001,0.0001,0.2614107883817426,0.5800653594771242,0.6706036745406824,0.4209621993127148,0.405515214384509,0.6209150326797385,0.7559055118110236,0.5274914089347079,"[204, 127, 97, 52]",0.31789449340213993
20,128,128,4,3,4,0.1,1e-05,0.0001,0.2710926694329184,0.6054964539007093,0.7401574803149608,0.4587155963302753,0.3738762102351314,0.6666666666666666,0.8385826771653543,0.6009174311926605,"[188, 127, 109, 66]",0.3142945437065734
54,64,64,2,2,2,0.1,0.0001,0.0001,0.2634854771784232,0.5776014109347444,0.599737532808399,0.346743295019157,0.3741355463347164,0.6666666666666666,0.6732283464566929,0.4885057471264368,"[189, 127, 87, 43]",0.3092096380770649
32,64,128,2,2,4,0.0,1e-05,0.0001,0.2524204702627938,0.5354609929078016,0.7094017094017095,0.4192982456140351,0.3775933609958506,0.6210106382978723,0.7991452991452992,0.5456140350877192,"[188, 117, 95, 54]",0.3025720675378385
18,128,256,4,3,4,0.2,0.0001,0.0001,0.255878284923928,0.5314814814814813,0.6681159420289855,0.3507751937984495,0.3585753803596126,0.6342592592592593,0.7304347826086957,0.498062015503876,"[180, 115, 86, 44]",0.2986446611886475
7,128,64,4,2,4,0.2,1e-05,0.001,0.2482710926694329,0.4318181818181818,0.5357142857142856,0.3507462686567164,0.3552040110650069,0.5549242424242424,0.6785714285714286,0.3955223880597014,"[176, 98, 67, 27]",0.29226354957132206
42,64,64,4,4,4,0.2,1e-05,0.0001,0.2538035961272475,0.5512820512820511,0.5544871794871794,0.3578431372549019,0.341804979253112,0.6153846153846154,0.6538461538461539,0.5294117647058824,"[169, 104, 68, 36]",0.29130316954633867
51,64,64,4,4,4,0.1,1e-05,0.0001,0.2406639004149378,0.6086556169429098,0.6411290322580645,0.5129629629629631,0.360131396957123,0.6767955801104971,0.7096774193548387,0.6166666666666667,"[181, 124, 90, 56]",0.2885196573032031
28,64,256,4,4,2,0.0,1e-05,0.0001,0.2385892116182571,0.5418943533697631,0.725071225071225,0.5122807017543861,0.3629840940525587,0.6357012750455373,0.8034188034188035,0.6298245614035087,"[183, 117, 95, 61]",0.28792530524071325
26,128,64,2,3,4,0.2,0.0001,0.0001,0.2344398340248961,0.5464646464646465,0.6222222222222222,0.2927927927927927,0.3342842323651452,0.6323232323232324,0.6952380952380952,0.4301801801801802,"[165, 105, 74, 33]",0.275597762022883
39,64,64,4,4,4,0.1,0.0001,0.0001,0.2123098201936375,0.6162551440329217,0.665151515151515,0.3734939759036144,0.3231327800829875,0.6728395061728395,0.740909090909091,0.4618473895582329,"[162, 110, 83, 39]",0.25625253725664093
16,64,256,4,3,2,0.1,1e-05,0.001,0.1825726141078837,0.4738955823293172,0.6647286821705426,0.3333333333333333,0.3366182572614108,0.5180722891566265,0.6976744186046512,0.4083333333333333,"[166, 86, 60, 25]",0.23674251060143164
26,64,128,4,3,2,0.1,0.0001,0.0001,0.1915629322268326,0.5747126436781609,0.6840277777777778,0.284037558685446,0.2897648686030429,0.6620689655172414,0.7222222222222223,0.3661971830985915,"[145, 96, 71, 27]",0.23064617414667493
25,64,256,4,2,2,0.1,0.0001,0.001,0.1763485477178424,0.3333333333333333,0.5109289617486339,0.3428571428571428,0.2705739972337483,0.4518518518518518,0.5737704918032787,0.3857142857142857,"[135, 61, 35, 14]",0.21352841561193295
21,128,256,4,2,4,0.1,1e-05,0.001,0.1576763485477178,0.2683823529411764,0.6825396825396826,0.3255813953488372,0.268585753803596,0.4632352941176471,0.6825396825396826,0.3255813953488372,"[136, 63, 43, 14]",0.1987022571234067
20,128,256,4,3,2,0.2,0.0001,0.001,0.1887966804979253,0.2857142857142858,0.6226415094339622,0.3484848484848485,0.1856846473029045,0.5824175824175825,0.6226415094339622,0.5757575757575758,"[91, 53, 33, 19]",0.187227733014563
11,128,128,4,3,4,0.1,0.0001,0.001,0.1251728907330567,0.4264705882352941,0.396551724137931,0.1956521739130435,0.2729944674965421,0.4264705882352941,0.396551724137931,0.217391304347826,"[136, 58, 23, 5]",0.17164393787885066
11,128,64,4,2,4,0.1,0.0001,0.001,0.0926694329183955,0.7528089887640449,0.3432835820895522,0.3260869565217391,0.1785961272475795,0.7528089887640449,0.3432835820895522,0.391304347826087,"[89, 67, 23, 9]",0.12202361275296693
24,128,256,4,3,4,0.2,0.0001,0.001,0.1120331950207469,0.5333333333333334,0.2476190476190476,0.4444444444444444,0.1277662517289073,0.5384615384615384,0.5142857142857142,0.5,"[65, 35, 18, 9]",0.11938360651814268
