#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
24,64,256,3,3,4,0.1,0.0001,0.0001,0.5145228215767634,0.7361111111111112,0.7370218579234974,0.4510268562401261,0.6046853388658369,0.8071666666666667,0.8490437158469945,0.7132701421800948,"[300, 244, 211, 151]",0.10580912863070559,0.30428769017980634,0.1559474412171508
16,128,256,3,4,4,0.0,0.0001,0.0001,0.5421853388658368,0.7294117647058822,0.7461988304093566,0.59251968503937,0.6935511756569847,0.8293627450980393,0.8760233918128655,0.8070866141732284,"[340, 285, 254, 207]",0.14661134163208864,0.4100968188105118,0.21362378976486865
21,64,128,4,3,4,0.0,1e-05,0.0001,0.5248962655601659,0.7030590717299576,0.7718954248366012,0.48131539611360197,0.641338174273859,0.7989978902953587,0.8522875816993465,0.742152466367713,"[316, 255, 223, 167]",0.11618257261410815,0.3273686030428769,0.16960266566075696
14,64,256,3,3,2,0.0,1e-05,0.001,0.5020746887966806,0.7571138211382114,0.7844522968197879,0.5912698412698412,0.6645055325034579,0.8558434959349595,0.8775029446407538,0.8184523809523809,"[328, 283, 252, 208]",0.1479944674965423,0.41191217150760717,0.21434050044008554
17,128,256,3,4,4,0.1,0.0001,0.001,0.5117565698478563,0.7343915343915343,0.7430830039525692,0.5555555555555551,0.6374481327800829,0.794973544973545,0.8616600790513835,0.8085585585585585,"[315, 253, 222, 183]",0.1265560165975107,0.35641424619640383,0.18454042499685655
16,128,256,3,4,4,0.1,1e-05,0.001,0.5165975103734439,0.7142857142857143,0.7608142493638678,0.5336322869955152,0.6427213001383125,0.8242857142857142,0.8320610687022901,0.7802690582959642,"[315, 262, 223, 175]",0.12309820193637651,0.3478561549100968,0.18001383125864454
17,128,128,4,3,2,0.0,0.0001,0.0001,0.5331950207468878,0.7273662551440329,0.7682775712515489,0.5451388888888886,0.6564661134163209,0.8222736625514404,0.8698884758364314,0.80625,"[324, 269, 240, 196]",0.13623789764868632,0.38476832641770403,0.19899409028039738
18,128,128,4,4,2,0.0,0.0001,0.0001,0.5145228215767637,0.7268370607028753,0.794921875,0.5476190476190472,0.6375345781466113,0.8096379126730564,0.8873697916666666,0.8203463203463204,"[313, 256, 231, 192]",0.13416320885200583,0.382088520055325,0.1970262793914246
15,64,128,3,4,2,0.1,0.0001,0.001,0.5138312586445365,0.7338541666666667,0.7427122940430927,0.5181950509461423,0.6492047026279392,0.8138020833333334,0.8504435994930292,0.7554585152838428,"[320, 263, 229, 175]",0.12309820193637648,0.3436203319502075,0.17900792153904188
17,64,128,3,4,4,0.1,1e-05,0.001,0.5235131396957123,0.7308868501529052,0.7747252747252751,0.5590277777777775,0.6634681881051175,0.8251274209989806,0.8656898656898657,0.7770833333333333,"[327, 273, 240, 189]",0.133471645919779,0.3718015214384509,0.19377772987731492
16,128,256,3,3,2,0.0,0.0001,0.0001,0.522130013831259,0.7317948717948717,0.8009768009768008,0.5601092896174862,0.6613070539419087,0.828974358974359,0.8797313797313798,0.8135245901639344,"[325, 273, 244, 200]",0.13831258644536681,0.3965248962655602,0.2032817804602037
12,64,128,3,4,4,0.0,0.0001,0.001,0.4944674965421854,0.7711442786069653,0.776608187134503,0.5474308300395253,0.6780774550484094,0.8430348258706468,0.8730994152046784,0.7707509881422925,"[335, 285, 253, 197]",0.1383125864453668,0.3892634854771785,0.20182949830252742
17,128,128,4,4,4,0.1,0.0001,0.0001,0.5463347164591977,0.7287784679089029,0.7188295165394403,0.5169616519174038,0.6517980636237897,0.8056418219461698,0.8514631043256998,0.7529498525073746,"[322, 262, 226, 172]",0.12240663900414968,0.3383471645919779,0.17696466742109895
21,128,256,4,4,2,0.0,0.0001,0.001,0.5269709543568469,0.7326283987915412,0.7511655011655012,0.6081632653061222,0.6748789764868602,0.8519133937562942,0.8438228438228438,0.8142857142857143,"[331, 286, 245, 202]",0.14177040110650088,0.397216459197787,0.20625550106877913
19,64,256,4,4,2,0.1,0.0001,0.001,0.5179806362378977,0.7489583333333334,0.740948813982522,0.549568965517241,0.6481673582295988,0.8247395833333334,0.8501872659176031,0.8017241379310345,"[320, 267, 232, 187]",0.1307053941908717,0.3709370677731673,0.19117942914623412
18,128,256,3,4,2,0.0,0.0001,0.001,0.51313969571231,0.7206645898234685,0.7677902621722847,0.6097046413502107,0.6496369294605809,0.8249740394600208,0.8751560549313357,0.810126582278481,"[321, 267, 237, 195]",0.1383125864453668,0.3813105117565698,0.20010059097196028
15,128,256,4,4,2,0.1,1e-05,0.0001,0.5428769017980638,0.7287066246056779,0.723735408560311,0.5251851851851849,0.6392634854771784,0.802260778128286,0.8612191958495461,0.7955555555555556,"[317, 257, 225, 180]",0.12517289073305704,0.359612724757953,0.18450899031811893
21,128,256,4,4,2,0.0,1e-05,0.001,0.5076071922544951,0.7669753086419752,0.7751798561151079,0.5260416666666664,0.6530947441217151,0.8507716049382715,0.9046762589928059,0.736328125,"[324, 278, 256, 189]",0.13278008298755223,0.37586445366528354,0.19432918395574
20,64,128,4,3,4,0.0,1e-05,0.001,0.5325034578146612,0.7499999999999999,0.7838633686690226,0.6317829457364341,0.6631224066390041,0.8574695121951219,0.8963486454652533,0.8372093023255814,"[328, 283, 258, 217]",0.1542185338865837,0.4346473029045644,0.22551867219917018
14,64,128,4,3,2,0.0,0.0001,0.001,0.4744121715076071,0.6973001038421596,0.7610677083333336,0.6440058479532162,0.6500691562932228,0.7892004153686397,0.873046875,0.8442982456140351,"[321, 256, 228, 194]",0.1362378976486863,0.38442254495159056,0.19885577769395196
22,64,256,4,4,4,0.0,0.0001,0.0001,0.516597510373444,0.7018104366347179,0.7509727626459145,0.5627802690582957,0.6361514522821576,0.8077209797657082,0.8514915693904022,0.7959641255605381,"[313, 257, 223, 179]",0.12551867219917046,0.35580912863070546,0.1839557399723375
16,128,128,3,4,2,0.1,1e-05,0.001,0.4384508990318117,0.7078787878787878,0.7631975867269983,0.5034904013961604,0.5559301521438451,0.7969090909090909,0.8446455505279035,0.7486910994764397,"[275, 221, 191, 145]",0.10096818810511769,0.28042876901798064,0.14681881051175658
18,64,256,3,3,4,0.1,0.0001,0.001,0.5366528354080223,0.7560738581146744,0.7889273356401383,0.5674300254452924,0.6980463347164593,0.8362001943634596,0.8858131487889273,0.8015267175572519,"[343, 289, 262, 212]",0.14868603042876916,0.41830912863070546,0.21676725763862695
13,128,256,3,3,4,0.0,1e-05,0.001,0.5138312586445363,0.6951097804391221,0.7808641975308643,0.5600282485875705,0.6766078838174274,0.7999500998003992,0.8555555555555555,0.7817796610169492,"[334, 270, 236, 186]",0.13070539419087168,0.36817081604426005,0.19069533509367537
16,128,128,3,3,4,0.0,0.0001,0.0001,0.5345781466113415,0.7812499999999998,0.7571942446043164,0.5210884353741494,0.6496369294605809,0.8615104166666667,0.8669064748201439,0.7959183673469388,"[320, 278, 245, 197]",0.14073305670816066,0.391338174273859,0.20424996856532127
27,128,256,4,3,4,0.1,1e-05,0.001,0.5048409405255881,0.6779487179487181,0.7751937984496124,0.5465465465465461,0.6617392807745506,0.7825128205128205,0.8501291989664083,0.7657657657657657,"[325, 258, 222, 173]",0.12102351313969598,0.33653181189488246,0.17552046846652655
16,128,128,3,3,4,0.0,1e-05,0.0001,0.5228215767634854,0.7414658634538153,0.7631894484412469,0.5761316872427985,0.6745331950207469,0.8297690763052209,0.8603117505995204,0.8292181069958847,"[332, 278, 243, 205]",0.14315352697095457,0.40102005532503454,0.20839934615868233
17,64,256,4,3,2,0.1,0.0001,0.001,0.5207468879668048,0.7248427672955973,0.7779922779922777,0.5217391304347822,0.6476486860304287,0.8076519916142559,0.862934362934363,0.7913043478260869,"[318, 259, 230, 184]",0.1286307053941912,0.3596991701244814,0.1870695694347147
13,64,128,3,3,4,0.0,0.0001,0.001,0.521438450899032,0.7474899598393573,0.742478941034898,0.574074074074074,0.6693464730290456,0.8305722891566265,0.8604091456077017,0.808641975308642,"[332, 277, 243, 199]",0.1400414937759338,0.3952282157676349,0.2049100968188105
23,64,128,3,3,2,0.0,0.0001,0.0001,0.5062240663900418,0.7453551912568306,0.7661498708010334,0.4963609898107711,0.6185165975103735,0.837103825136612,0.8733850129198967,0.7445414847161572,"[305, 258, 229, 172]",0.11964038727524234,0.3402489626556017,0.17551867219917014
29,64,128,3,4,2,0.1,1e-05,0.0001,0.5048409405255877,0.7291666666666666,0.6991701244813276,0.4799999999999997,0.5984612724757954,0.8056869369369369,0.8125864453665284,0.77,"[296, 241, 200, 156]",0.10857538035961294,0.30558437067773164,0.15839934615868226
17,128,256,3,4,2,0.0,0.0001,0.0001,0.5401106500691562,0.7442442442442442,0.7615740740740742,0.5431848852901482,0.6800656984785615,0.853903903903904,0.8460648148148148,0.7813765182186235,"[333, 288, 247, 195]",0.1362378976486863,0.39211618257261416,0.20082987551867224
18,64,128,4,3,4,0.0,0.0001,0.001,0.47648686030428755,0.7663551401869159,0.7967032967032969,0.6185636856368563,0.6534405255878285,0.8407580477673935,0.8812576312576313,0.8313008130081301,"[321, 273, 246, 206]",0.14522821576763503,0.40880013831258644,0.21189667870165796
19,128,256,3,4,4,0.1,1e-05,0.0001,0.5352697095435685,0.7373581011351906,0.7714460784313727,0.5082304526748967,0.6544778699861689,0.8310113519091847,0.8817401960784315,0.7551440329218106,"[323, 272, 243, 185]",0.12932226832641802,0.36860304287690177,0.18976486860304287
21,64,256,3,3,2,0.0,0.0001,0.0001,0.529737206085754,0.7332285115303983,0.7711442786069652,0.505649717514124,0.643067081604426,0.8359014675052411,0.8681592039800995,0.7457627118644068,"[318, 268, 236, 178]",0.12586445366528384,0.34846127247579534,0.1821891110272853
19,128,256,3,3,4,0.1,1e-05,0.001,0.5172890733056706,0.7269503546099289,0.7956790123456787,0.5746887966804975,0.6678769017980636,0.8128166160081054,0.8728395061728396,0.8236514522821576,"[329, 270, 241, 199]",0.13900414937759362,0.39030082987551873,0.20245190494153148
13,128,128,3,4,2,0.0,0.0001,0.001,0.49515905947441236,0.7184615384615385,0.7395437262357413,0.539719626168224,0.6575899031811896,0.8028205128205129,0.8016476552598226,0.7780373831775701,"[325, 263, 214, 168]",0.11825726141078861,0.3336791147994468,0.17289073305670813
17,128,128,3,3,2,0.1,1e-05,0.001,0.48409405255878274,0.7464246424642466,0.769179894179894,0.5464231354642309,0.6133298755186722,0.8231573157315732,0.8597883597883598,0.7625570776255708,"[303, 252, 219, 170]",0.11894882434301549,0.3374827109266943,0.17441217150760718
