#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
17,128,128,3,4,2,0.1,0.0001,0.0001,0.504840940525588,0.7196721311475405,0.7222222222222221,0.5462962962962961,0.6117335177501151,0.8116393442622951,0.856425702811245,0.7986111111111112,"[305, 249, 216, 174]",0.121023513139696,0.33771323190410324,0.17600276625172892
19,64,256,3,3,4,0.0,1e-05,0.0001,0.5069156293222681,0.706953642384106,0.7846364883401922,0.5254110612855004,0.6058552328261873,0.8006622516556292,0.9094650205761317,0.7959641255605381,"[302, 243, 223, 179]",0.12448132780083017,0.349124020285846,0.18139695712309817
21,64,128,4,4,4,0.1,1e-05,0.001,0.4778699861687414,0.6644880174291941,0.7517433751743373,0.6317460317460317,0.6200322729368373,0.7795751633986928,0.8682008368200836,0.8357142857142857,"[306, 239, 210, 176]",0.12309820193637651,0.35189027201475337,0.1808437067773167
16,128,256,4,3,4,0.0,0.0001,0.001,0.4792531120331948,0.648089171974522,0.7840277777777778,0.613149847094801,0.6357653296449977,0.7619426751592356,0.9011111111111111,0.7920489296636086,"[314, 240, 218, 175]",0.12378976486860332,0.34430613185799913,0.17918395573997237
16,128,128,4,3,2,0.1,1e-05,0.001,0.3997233748271091,0.6809701492537314,0.7140600315955767,0.5752380952380951,0.5454011065006915,0.7807835820895522,0.8270142180094787,0.7685714285714286,"[268, 211, 175, 136]",0.09543568464730301,0.27040110650069155,0.13990318118948822
30,64,128,3,3,4,0.1,1e-05,0.0001,0.48824343015214383,0.7166085946573754,0.760593220338983,0.5016260162601625,0.5772130013831259,0.8179442508710801,0.8622881355932204,0.7853658536585366,"[287, 236, 205, 162]",0.11272475795297393,0.3201936376210235,0.1654218533886583
23,64,128,4,3,4,0.0,1e-05,0.0001,0.48686030428769034,0.7124293785310735,0.7514124293785309,0.5387045813586094,0.5921968649147072,0.7940677966101695,0.8898305084745762,0.8175355450236966,"[295, 236, 211, 175]",0.121023513139696,0.34301521438450894,0.1774550484094053
20,64,256,4,3,2,0.1,1e-05,0.0001,0.5200553250345781,0.6876379690949226,0.689873417721519,0.4966499162479061,0.6036076532964499,0.7822847682119205,0.8354430379746836,0.7663316582914573,"[302, 237, 199, 154]",0.1065006915629324,0.30463347164591975,0.15670816044260027
22,64,256,3,3,2,0.0,1e-05,0.0001,0.5269709543568465,0.6666666666666672,0.7771084337349397,0.5650224215246633,0.6401452282157677,0.7789169295478443,0.891566265060241,0.804932735426009,"[317, 249, 223, 181]",0.12655601659751067,0.35569386814200094,0.18464730290456435
19,128,128,4,4,2,0.0,0.0001,0.0001,0.4993084370677733,0.7246376811594205,0.8070818070818071,0.6244897959183673,0.6494813278008299,0.8403209109730848,0.8956043956043956,0.8326530612244898,"[322, 273, 245, 205]",0.1455739972337484,0.4084831719686492,0.2119640387275242
25,64,256,4,4,4,0.1,0.0001,0.0001,0.5096818810511755,0.6759259259259256,0.7264416315049225,0.5024390243902438,0.6150184416781926,0.7720588235294118,0.8586497890295358,0.7585365853658537,"[306, 237, 205, 157]",0.10857538035961292,0.3077455048409405,0.15919778699861684
12,128,256,4,4,2,0.0,0.0001,0.0001,0.5076071922544947,0.6646341463414636,0.8035714285714288,0.5994152046783625,0.6629668049792531,0.7624491869918699,0.8992063492063492,0.8428362573099416,"[328, 252, 228, 194]",0.13623789764868632,0.3828953434762563,0.198478561549101
19,128,256,3,4,4,0.1,0.0001,0.0001,0.5159059474412171,0.7222222222222222,0.7788461538461541,0.551226551226551,0.6449285384970033,0.8068535825545171,0.8814102564102565,0.8051948051948052,"[321, 260, 231, 188]",0.13174273858921198,0.3689488243430152,0.19225449515905949
17,64,256,4,4,2,0.1,0.0001,0.001,0.46265560165975084,0.6950819672131147,0.7972789115646259,0.5364341085271315,0.6106385431074228,0.7966042154566745,0.8684353741496598,0.7844961240310079,"[305, 245, 215, 171]",0.11894882434301547,0.3324804057169202,0.17264868603042877
21,64,256,3,3,4,0.0,0.0001,0.0001,0.5117565698478559,0.7008281573498967,0.8082368082368082,0.5049645390070918,0.6467150760719226,0.7989130434782609,0.9015444015444015,0.7680851063829788,"[322, 259, 235, 182]",0.1272475795297375,0.3613416320885201,0.18665283540802213
19,128,256,4,4,4,0.0,0.0001,0.001,0.4716459197786996,0.7126984126984125,0.7876984126984125,0.5499999999999996,0.6343245735361918,0.7973544973544974,0.9074074074074074,0.7456521739130435,"[315, 252, 230, 175]",0.1230982019363765,0.3403065928999539,0.17825528551669634
14,64,256,4,3,4,0.0,1e-05,0.001,0.4785615491009679,0.720257234726688,0.7794871794871794,0.6127659574468084,0.6290225910557861,0.8310825294748125,0.9,0.8170212765957446,"[311, 260, 235, 194]",0.13762102351313996,0.3885431074227755,0.20110650069156294
16,128,128,3,3,2,0.0,0.0001,0.001,0.4640387275242045,0.6930379746835443,0.7681451612903227,0.6555059523809522,0.6394536652835409,0.7803270042194093,0.8935483870967742,0.855654761904762,"[316, 248, 224, 193]",0.13658367911479974,0.37788151221761185,0.19768820391227035
14,128,256,4,4,2,0.1,0.0001,0.001,0.47372060857538056,0.7070707070707067,0.7432045779685266,0.5017006802721086,0.5993430152143845,0.7831088664421998,0.8373390557939914,0.7585034013605443,"[297, 233, 196, 150]",0.10580912863070557,0.2967957584140157,0.15387275242047024
19,64,256,4,3,4,0.0,1e-05,0.0001,0.5331950207468881,0.6486625514403291,0.7650918635170604,0.5431818181818179,0.6489050253573075,0.7795781893004116,0.8608923884514436,0.8181818181818182,"[324, 254, 220, 181]",0.12863070539419116,0.3555325034578147,0.1865491009681881
24,64,128,3,4,2,0.0,0.0001,0.0001,0.49515905947441236,0.7135922330097088,0.7639999999999999,0.5460030165912516,0.6191678192715536,0.8058252427184466,0.8753333333333333,0.7963800904977375,"[309, 250, 221, 178]",0.12378976486860334,0.34665744582757035,0.17977178423236514
25,64,128,4,3,2,0.0,1e-05,0.0001,0.4999999999999998,0.6920529801324501,0.7780054644808742,0.5499231950844851,0.6041839557399724,0.8054635761589404,0.8831967213114754,0.8064516129032258,"[302, 244, 217, 176]",0.12171507607192283,0.3437067773167359,0.1781466113416321
19,128,256,4,3,4,0.1,0.0001,0.001,0.46957123098201925,0.6966230936819173,0.797372060857538,0.5875190258751898,0.6157100046104196,0.7792483660130719,0.9066390041493776,0.8036529680365296,"[306, 241, 219, 179]",0.125172890733057,0.35154449054863995,0.1825726141078838
19,64,256,3,4,4,0.1,1e-05,0.001,0.4868603042876901,0.6918238993710691,0.8072916666666666,0.6391304347826087,0.64072153065929,0.8011006289308176,0.888671875,0.8478260869565217,"[318, 256, 230, 197]",0.13692946058091318,0.3868142000922084,0.2002074688796681
15,128,128,4,4,2,0.1,0.0001,0.001,0.45297372060857566,0.7165570175438594,0.7150760719225452,0.592063492063492,0.6114453665283541,0.7886513157894737,0.8658367911479944,0.7619047619047619,"[304, 241, 210, 162]",0.11272475795297394,0.31818810511756573,0.16476486860304285
15,64,256,3,3,4,0.1,1e-05,0.001,0.4917012448132779,0.7242324561403507,0.7897135416666665,0.5797101449275359,0.6074112494236976,0.8373355263157896,0.888671875,0.8282608695652174,"[304, 256, 230, 192]",0.13347164591977903,0.37505763024435224,0.19467496542185342
13,128,128,3,3,2,0.0,1e-05,0.001,0.46680497925311193,0.7304250559284116,0.7661290322580643,0.5348837209302323,0.5984209313047487,0.8280201342281879,0.8588709677419355,0.7697674418604651,"[298, 248, 215, 167]",0.11687413554633495,0.3281466113416321,0.17067773167358233
17,128,128,3,4,4,0.0,1e-05,0.001,0.46749654218533876,0.7196969696969696,0.795424836601307,0.5887918486171759,0.620666205624712,0.824095547309833,0.8980392156862745,0.7947598253275109,"[308, 255, 229, 183]",0.1286307053941912,0.3652604887044721,0.1881051175656985
21,128,128,4,3,2,0.1,0.0001,0.001,0.4149377593360997,0.7523809523809523,0.7874293785310735,0.606858054226475,0.5619409866297834,0.8366071428571429,0.8799435028248587,0.8349282296650717,"[280, 236, 209, 176]",0.12448132780083017,0.3466113416320885,0.18084370677731676
21,64,128,4,4,4,0.1,1e-05,0.0001,0.49515905947441213,0.7242937853107347,0.6854166666666667,0.4706390328151986,0.5900069156293223,0.8110169491525424,0.8,0.7227979274611399,"[295, 240, 193, 140]",0.09820193637621036,0.276625172890733,0.1436376210235131
15,64,256,4,4,4,0.0,0.0001,0.0001,0.49100968188105104,0.7087431693989074,0.7743190661478602,0.5323054331864903,0.6129437528815121,0.835792349726776,0.8754863813229572,0.73568281938326,"[305, 257, 227, 168]",0.1175656984785618,0.33402489626556015,0.17261410788381742
