#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
16,64,256,3,4,2,0.0,0.0001,0.001,0.5038035961272478,0.7552986512524085,0.7802511415525115,0.6406844106463879,0.7086791147994468,0.8371868978805396,0.8904109589041096,0.8231939163498099,"[346, 292, 263, 219]",0.1524896265560167,0.4405255878284923,0.2253112033195021,0.5889322516827573,0.7205619475581453,0.6547470996204513
18,128,128,3,3,4,0.0,0.0001,0.0001,0.5629322268326421,0.7048192771084338,0.789725209080048,0.5615796519410974,0.6785961272475796,0.8403614457831325,0.8799283154121864,0.7971887550200804,"[332, 279, 249, 201]",0.1403872752420473,0.4021438450899031,0.2067773167358229,0.6153764072742292,0.6589570103072386,0.6371667087907339
16,128,256,3,3,2,0.0,0.0001,0.001,0.5127939142461965,0.7443762781186093,0.7554347826086959,0.611780455153949,0.6664937759336099,0.8410020449897752,0.894927536231884,0.7951807228915663,"[326, 276, 249, 200]",0.1407330567081607,0.4004149377593362,0.2061647895672792,0.5796277787477165,0.6915272889846732,0.6355775338661949
15,128,256,3,3,2,0.0,0.0001,0.0001,0.5456431535269708,0.7257900101936804,0.816193853427896,0.5747126436781608,0.668222683264177,0.8577981651376146,0.9184397163120568,0.8026819923371648,"[327, 282, 261, 211]",0.1476486860304289,0.4249654218533886,0.2178423236514523,0.6007437084124034,0.6698319824788579,0.6352878454456307
15,128,128,3,4,2,0.0,0.0001,0.0001,0.5442600276625174,0.7092307692307689,0.7761377613776135,0.5662568306010927,0.6644190871369294,0.8338461538461538,0.8837638376383764,0.8258196721311475,"[325, 271, 244, 202]",0.1403872752420473,0.4083679114799446,0.2079529737206086,0.5983668391666582,0.6718395566209235,0.6351031978937909
17,64,128,4,3,4,0.0,1e-05,0.001,0.506569847856155,0.7254016064257026,0.8155637254901961,0.5933333333333332,0.6791147994467497,0.8152610441767069,0.9099264705882352,0.822,"[332, 272, 250, 207]",0.1441908713692948,0.4170124481327801,0.2130013831258644,0.5802876530705677,0.6891945360339141,0.6347410945522409
16,128,128,4,4,4,0.0,1e-05,0.0001,0.5117565698478561,0.7359374999999999,0.8032581453634086,0.590220385674931,0.6543914246196403,0.8296875,0.9041353383458648,0.8388429752066116,"[320, 266, 242, 206]",0.1431535269709546,0.4125172890733056,0.2112724757952974,0.5743509612673492,0.692904510604401,0.6336277359358751
21,128,128,3,4,2,0.1,0.0001,0.001,0.5131396957123099,0.7159552845528455,0.7684478371501273,0.5899581589958158,0.6732365145228217,0.7931910569105691,0.900763358778626,0.801255230125523,"[328, 262, 239, 193]",0.1355463347164595,0.3900414937759336,0.1997925311203319,0.5823858860692903,0.6795608267530752,0.6309733564111828
19,64,256,4,4,2,0.0,1e-05,0.0001,0.5622406639004146,0.7041666666666669,0.8009768009768009,0.5522088353413652,0.6568118948824344,0.85,0.9047619047619048,0.785140562248996,"[320, 273, 249, 197]",0.1379668049792534,0.3979944674965421,0.2037344398340249,0.6058579725308966,0.6483893532086301,0.6271236628697634
14,128,128,3,4,4,0.0,0.0001,0.0001,0.5546334716459196,0.7311178247734141,0.793286219081272,0.5361757105943148,0.6772130013831259,0.8534743202416919,0.901060070671378,0.8023255813953488,"[331, 283, 258, 209]",0.145228215767635,0.4187413554633471,0.2143845089903181,0.6098243672805803,0.6427897997665437,0.626307083523562
9,64,256,3,4,4,0.0,0.0001,0.001,0.4868603042876898,0.6892744479495269,0.7585301837270343,0.6193693693693693,0.6478215767634855,0.7996845425867508,0.8700787401574803,0.795045045045045,"[317, 254, 222, 179]",0.1237897648686033,0.3585753803596126,0.1830567081604426,0.5559242907712858,0.6962974120617432,0.6261108514165146
15,128,128,4,3,4,0.0,0.0001,0.001,0.5103734439834023,0.7223942208462334,0.7381864623243933,0.5822222222222219,0.6597510373443983,0.8034055727554179,0.8505747126436781,0.8066666666666666,"[323, 261, 225, 182]",0.1269017980636241,0.3679114799446749,0.1876210235131397,0.5755275006621347,0.6763093333333331,0.6259184169977339
19,128,128,4,4,4,0.0,1e-05,0.001,0.5255878284923926,0.7257900101936797,0.7534332084893883,0.566239316239316,0.6678769017980636,0.8165137614678899,0.8689138576779026,0.8012820512820513,"[327, 267, 234, 189]",0.1307053941908717,0.3769017980636238,0.1928769017980636,0.588250262629614,0.6635616987179486,0.6259059806737812
