#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
24,64,128,4,3,4,0.0,1e-05,0.001,0.5228215767634854,0.7350557244174268,0.7799295774647889,0.6596424010217115,0.6683955739972337,0.8586626139817631,0.9137323943661972,0.8575989782886335,"[329, 284, 261, 225]",0.1590594744121714,0.4507261410788381,0.2327504445761707,0.5867135604550464,0.7457068557004701,0.6662102080777583
23,128,128,3,4,2,0.0,0.0001,0.0001,0.5428769017980637,0.7335329341317367,0.7875000000000001,0.6271076523994811,0.6792876901798063,0.8368263473053892,0.913095238095238,0.8599221789883269,"[334, 280, 257, 223]",0.156984785615491,0.447268326417704,0.2303299743133768,0.6034696130045528,0.7252897924829584,0.6643797027437557
18,64,256,4,4,4,0.0,0.0001,0.001,0.5055325034578143,0.7440660474716203,0.7612293144208039,0.648,0.6554287690179805,0.8679050567595459,0.8794326241134752,0.8533333333333333,"[323, 282, 250, 214]",0.1514522821576764,0.4279045643153526,0.221339656194428,0.5708037887143931,0.7366252220248669,0.65371450536963
16,128,256,4,4,2,0.0,0.0001,0.0001,0.5331950207468878,0.7225579053373614,0.7750294464075382,0.6213910761154854,0.6728907330567081,0.8514602215508561,0.8939929328621908,0.833989501312336,"[331, 283, 254, 214]",0.1528354080221301,0.426521438450899,0.2222386880063229,0.5949527009022041,0.7121623604533652,0.6535575306777847
17,128,256,3,4,4,0.0,0.0001,0.0001,0.5124481327800832,0.7678751258811681,0.8159722222222223,0.62453531598513,0.6749654218533886,0.866062437059416,0.9259259259259258,0.8513011152416357,"[331, 288, 269, 230]",0.1632088520055324,0.4600622406639005,0.2383521043272081,0.5825851806562155,0.7204966617662206,0.651540921211218
23,64,256,4,3,4,0.1,0.0001,0.001,0.5408022130013834,0.7172801635991822,0.7727840199750312,0.6201859229747677,0.6607883817427385,0.8179959100204499,0.9363295880149812,0.8081009296148738,"[326, 267, 251, 204]",0.1438450899031813,0.4076763485477178,0.2105216360403082,0.5948046210334639,0.7017817464065943,0.6482931837200291
23,64,256,3,3,4,0.1,0.0001,0.001,0.5470262793914246,0.6828124999999997,0.7964329643296431,0.5994623655913975,0.6526625172890733,0.8427083333333332,0.9132841328413284,0.8420698924731183,"[320, 271, 248, 211]",0.1493775933609959,0.4221991701244812,0.2184647302904564,0.5951936027389041,0.7003509035767098,0.647772253157807
17,128,128,4,3,2,0.0,0.0001,0.0001,0.5345781466113415,0.6905503634475597,0.7599502487562191,0.6201388888888888,0.6507607192254494,0.8348909657320872,0.8880597014925373,0.8243055555555555,"[321, 268, 240, 199]",0.141078838174274,0.3973029045643154,0.2057498518079431,0.5869755378777974,0.7077931356837608,0.6473843367807791
17,64,128,3,4,4,0.0,1e-05,0.001,0.4889349930843708,0.7429467084639496,0.7783816425120772,0.6502732240437156,0.6471300138312586,0.8610240334378266,0.8786231884057971,0.8456284153005463,"[319, 276, 244, 208]",0.1462655601659752,0.4151106500691563,0.2142857142857143,0.5570183165773245,0.7351947501060456,0.6461065333416851
25,128,256,3,3,2,0.1,1e-05,0.0001,0.5511756569847855,0.7420020639834882,0.70310633213859,0.5934449093444909,0.654045643153527,0.8591331269349846,0.8512544802867383,0.8277545327754532,"[323, 279, 239, 200]",0.1390041493775936,0.3983402489626556,0.2045643153526971,0.5982204878420438,0.6912846981274885,0.6447525929847662
19,128,256,3,4,2,0.0,0.0001,0.001,0.5110650069156295,0.788401253918495,0.7525951557093424,0.6212121212121213,0.6492047026279391,0.9033437826541276,0.8644752018454441,0.8458498023715415,"[319, 289, 253, 215]",0.1514522821576764,0.4261756569847856,0.2210630310215373,0.5719115186911603,0.7163326121565906,0.6441220654238755
23,64,256,3,4,4,0.1,0.0001,0.001,0.542185338865837,0.7647058823529411,0.794600938967136,0.5846153846153845,0.6536998616874136,0.8766769865841074,0.9107981220657276,0.8384615384615385,"[323, 284, 260, 220]",0.1542185338865837,0.4391424619640387,0.2262793914246197,0.5927433182743181,0.6888981288981288,0.6408207235862236
16,128,256,4,4,2,0.0,1e-05,0.0001,0.5580912863070538,0.7340319361277445,0.8193960511033686,0.5649188514357052,0.6817081604426002,0.8537924151696608,0.926829268292683,0.8039950062421973,"[334, 287, 267, 216]",0.1549100968188106,0.4320539419087137,0.2254198774945663,0.6137369800331093,0.6635800097119822,0.6386584948725458
22,128,256,3,4,4,0.1,0.0001,0.001,0.5048409405255877,0.7319958847736626,0.758852258852259,0.6292517006802719,0.657503457814661,0.8384773662551441,0.8937728937728938,0.8034013605442176,"[324, 273, 245, 199]",0.1396957123098204,0.3940179806362379,0.2040505828887572,0.5711468382623263,0.7057419359006658,0.638444387081496
31,64,128,3,4,2,0.0,0.0001,0.0001,0.5463347164591974,0.7021276595744682,0.764775413711584,0.5843373493975905,0.6673582295988935,0.8556231003039514,0.8812056737588653,0.8012048192771084,"[329, 282, 249, 200]",0.141078838174274,0.4023167358229599,0.2069551472041098,0.6008125371887472,0.6757988475641699,0.6383056923764585
13,128,256,4,3,4,0.0,1e-05,0.0001,0.562240663900415,0.7557213930348259,0.7889647326507391,0.55089058524173,0.6796334716459197,0.8721393034825872,0.8896473265073946,0.8225190839694656,"[335, 293, 262, 217]",0.1535269709543569,0.4332641770401106,0.2243430152143845,0.6153885701775111,0.6598439339671672,0.6376162520723392
18,64,256,3,3,4,0.1,1e-05,0.001,0.5200553250345781,0.7453987730061347,0.7777777777777778,0.5967320261437911,0.6633817427385892,0.8701431492842536,0.8912280701754386,0.8084967320261439,"[326, 285, 255, 209]",0.1466113416320886,0.4133817427385893,0.2140782454060462,0.5830393812001976,0.6866581547347623,0.6348487679674799
21,128,256,4,3,2,0.0,0.0001,0.0001,0.5408022130013831,0.7197197197197198,0.8042973286875728,0.5762081784386616,0.6787690179806362,0.8588588588588588,0.93205574912892,0.7924411400247832,"[333, 287, 269, 215]",0.1514522821576764,0.4279045643153527,0.221339656194428,0.6019817091702381,0.6672433320262999,0.634612520598269
17,128,128,4,3,4,0.0,0.0001,0.0001,0.5608575380359613,0.7589820359281434,0.7459490740740742,0.543450064850843,0.674100968188105,0.8622754491017964,0.884837962962963,0.8093385214007782,"[334, 288, 257, 209]",0.1466113416320886,0.4147648686030428,0.2144240268721597,0.612287145681706,0.6502643153728207,0.6312757305272634
