Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.14586070959264064,0.3781881609411175,0.20519167647945583,0.5378887428821723,0.7556346381969159,0.7568134171907756,0.5901911886949299,0.6983542957261749,0.8367734282325029,0.8208944793850455,0.7734829592684953,"[562, 477, 401, 317]"
123,0.14323258869907965,0.3708148217675156,0.20060099777576787,0.4958388085851949,0.785290628706999,0.7247267759562842,0.6222504230118447,0.704815092922846,0.8550415183867142,0.7807377049180327,0.7732656514382402,"[562, 488, 394, 309]"
47899,0.13972842750766476,0.35643837473666645,0.19433332764476008,0.49058256679807194,0.7689463955637705,0.7304886943836615,0.6257536606373817,0.6725856746553198,0.8344996039081067,0.8253464624361779,0.7730404823428079,"[541, 457, 387, 304]"
2025,0.1257117827420058,0.3161170556702751,0.17358254973235265,0.44459045116075313,0.7263581488933603,0.7460117548278757,0.6193293885601577,0.6237375633564858,0.7790744466800805,0.8339630562552477,0.7798323471400396,"[497, 397, 338, 271]"
1,0.15681121331581174,0.3929510043176272,0.21708107923613854,0.5286903197547081,0.7340363210310485,0.7291666666666669,0.683792815371763,0.7145334042508812,0.8152606912712361,0.8225988700564971,0.8132832080200502,"[569, 472, 399, 332]"
20,0.14848883048620173,0.381947833886073,0.20809512432377092,0.5081033727551465,0.7386980108499094,0.7353801169590644,0.6365564037319766,0.6938041007029181,0.8085550675966588,0.8285818713450294,0.8150975402883799,"[553, 456, 393, 324]"
99,0.15155497152868963,0.39247126796404064,0.2131929393427423,0.49890494962768217,0.7513464991023339,0.7241630276564779,0.6751700680272112,0.6914565212856936,0.8085278276481149,0.8356986899563319,0.8197278911564625,"[557, 458, 392, 324]"
1020,0.1423565484012258,0.36656029034478443,0.19955174041902046,0.518615856329391,0.7531094527363186,0.7325498575498577,0.6222222222222226,0.6697296789938051,0.8599191542288557,0.8137464387464387,0.7893162393162394,"[536, 468, 390, 313]"
345,0.15155497152868957,0.3879580960724194,0.21213429583994636,0.5081033727551462,0.7744922341696536,0.7224517906336089,0.6674937965260549,0.7029780155601444,0.8491636798088412,0.8134986225895318,0.8064516129032258,"[558, 484, 403, 332]"
78,0.1616294349540071,0.4193568404146591,0.22686969184998107,0.5413929040735871,0.7867734282325034,0.7240107310529847,0.6371855345911954,0.700658594581065,0.8683274021352313,0.833869885982562,0.8148584905660378,"[562, 497, 424, 350]"
