#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
78,32,128,3,3,128,128,0.2,0.0001,0.001,0.23167358229598897,0.5857371794871794,0.6909975669099757,0.5792079207920792,0.4178769017980636,0.65625,0.7274939172749392,0.6419141914191419,"[208, 137, 101, 66]"
47,64,64,4,3,64,64,0.1,1e-05,0.001,0.2869986168741357,0.6312500000000001,0.7383612662942272,0.6586206896551724,0.48634163208852005,0.736111111111111,0.7979515828677839,0.767816091954023,"[240, 179, 145, 113]"
24,128,64,2,3,64,128,0.0,1e-05,0.001,0.3402489626556016,0.66734693877551,0.7053872053872053,0.6242236024844721,0.4937759336099585,0.8040816326530612,0.7988215488215489,0.7298136645962734,"[245, 198, 161, 119]"
23,128,64,4,2,128,128,0.0,1e-05,0.001,0.4135546334716459,0.7273262661955241,0.8438818565400845,0.623123123123123,0.5715767634854771,0.833922261484099,0.9247538677918425,0.8010510510510511,"[283, 237, 222, 180]"
28,32,128,2,2,64,128,0.1,1e-05,0.001,0.3686030428769018,0.6310386473429951,0.7571428571428571,0.6447619047619046,0.5553250345781466,0.7581521739130435,0.8182539682539681,0.7533333333333334,"[276, 210, 175, 134]"
34,128,64,3,2,128,128,0.1,0.0001,0.001,0.42047026279391414,0.6867612293144207,0.7770562770562772,0.6524288107202679,0.5672544951590596,0.817966903073286,0.8492063492063492,0.8324958123953098,"[282, 231, 199, 167]"
36,128,128,4,2,128,64,0.0,0.0001,0.001,0.31673582295988933,0.6449864498644986,0.7508865248226948,0.665625,0.49550484094052555,0.7591463414634146,0.8368794326241136,0.7520833333333334,"[246, 188, 160, 122]"
24,32,64,4,2,128,128,0.0,1e-05,0.001,0.4045643153526971,0.6297662976629766,0.7782874617737003,0.6551418439716311,0.5499654218533887,0.8031980319803198,0.8470948012232415,0.7854609929078014,"[271, 218, 188, 149]"
39,128,64,4,2,128,64,0.0,0.0001,0.001,0.37759336099585034,0.6113360323886637,0.7424242424242422,0.5712788259958071,0.4984439834024896,0.7550607287449392,0.8422459893048129,0.7232704402515724,"[247, 187, 159, 116]"
26,128,64,3,2,64,64,0.0,1e-05,0.001,0.3485477178423236,0.6826666666666668,0.7668393782383418,0.6696969696969698,0.5008644536652835,0.7686666666666666,0.844559585492228,0.8232323232323233,"[250, 193, 165, 137]"
122,32,64,4,3,128,64,0.2,0.0001,0.001,0.23029045643153537,0.5680628272251309,0.5940860215053764,0.4819277108433735,0.38969571230982014,0.6492146596858639,0.6599462365591398,0.6024096385542169,"[191, 124, 83, 50]"
86,64,128,3,3,64,64,0.2,0.0001,0.001,0.2876901798063623,0.5931586608442504,0.7181818181818181,0.6174242424242424,0.4649031811894882,0.7183406113537117,0.7868686868686869,0.7222222222222222,"[229, 165, 132, 97]"
20,128,128,3,2,64,128,0.0,1e-05,0.001,0.3727524204702626,0.667919799498747,0.7472353870458135,0.6161904761904761,0.5352697095435685,0.7885338345864662,0.8183254344391785,0.7476190476190476,"[266, 211, 175, 132]"
55,128,64,4,3,64,64,0.0,0.0001,0.001,0.289764868603043,0.5912518853695324,0.6811111111111111,0.5555555555555557,0.44571230982019366,0.6764705882352942,0.7444444444444445,0.7134502923976609,"[221, 150, 114, 82]"
