#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
88,64,128,3,3,128,64,0.1,0.0001,0.001,0.3049792531120331,0.6546099290780143,0.7247619047619047,0.6134259259259259,0.470954356846473,0.7411347517730497,0.8085714285714286,0.7326388888888888,"[235, 175, 144, 106]"
30,32,128,2,3,64,128,0.0,1e-05,0.001,0.3029045643153525,0.6421768707482992,0.7709497206703912,0.6951754385964912,0.49360304287690177,0.7275510204081632,0.8305400372439478,0.8037280701754386,"[245, 179, 152, 124]"
37,32,64,3,3,128,128,0.1,1e-05,0.001,0.3367911479944678,0.6174863387978141,0.727106227106227,0.6233333333333332,0.48651452282157676,0.7363387978142076,0.8122710622710622,0.7322222222222223,"[244, 182, 150, 111]"
42,64,64,2,2,128,64,0.2,1e-05,0.001,0.39903181189488246,0.6455128205128207,0.724390243902439,0.6446360153256705,0.5188450899031812,0.7833333333333333,0.8373983739837398,0.7863984674329503,"[260, 205, 174, 139]"
29,64,64,3,2,64,128,0.1,1e-05,0.001,0.35408022130013833,0.6875792141951839,0.7904984423676013,0.670157068062827,0.5295643153526971,0.8019645120405577,0.8808411214953271,0.7792321116928447,"[263, 214, 191, 151]"
103,64,64,3,3,128,64,0.2,0.0001,0.001,0.29253112033195033,0.5336134453781513,0.6666666666666667,0.5361635220125787,0.47389349930843705,0.6302521008403361,0.6854304635761589,0.6698113207547169,"[238, 151, 106, 72]"
39,32,64,2,2,128,64,0.0,1e-05,0.001,0.3893499308437065,0.6872659176029963,0.7642089093701997,0.63859649122807,0.5399377593360996,0.8099250936329588,0.869431643625192,0.8017543859649123,"[267, 217, 190, 154]"
48,128,128,3,2,64,64,0.1,0.0001,0.001,0.40940525587828475,0.6567164179104479,0.7488262910798124,0.6541889483065952,0.5414937759336099,0.7901119402985075,0.8701095461658841,0.7745098039215687,"[268, 213, 187, 148]"
40,32,64,2,2,64,128,0.0,0.0001,0.001,0.3367911479944673,0.6516393442622952,0.7897033158813264,0.684313725490196,0.49688796680497926,0.7745901639344263,0.8760907504363,0.7901960784313726,"[244, 191, 170, 136]"
71,64,64,2,3,128,128,0.1,0.0001,0.001,0.3381742738589214,0.6382978723404256,0.7260536398467434,0.6145124716553287,0.47043568464730284,0.7390070921985815,0.8333333333333334,0.7233560090702948,"[235, 174, 147, 108]"
45,32,64,2,3,64,64,0.1,1e-05,0.001,0.28077455048409383,0.6569037656903766,0.6983240223463687,0.6340326340326341,0.479253112033195,0.74581589958159,0.7858472998137802,0.6876456876456877,"[239, 179, 143, 100]"
23,64,128,2,2,128,128,0.0,1e-05,0.001,0.3928077455048413,0.7043010752688174,0.808080808080808,0.7163461538461537,0.5601659751037344,0.8228793309438471,0.8924963924963925,0.8581730769230769,"[279, 231, 208, 180]"
28,128,128,3,2,128,64,0.0,1e-05,0.001,0.39419087136929454,0.6605392156862746,0.7669826224328594,0.6122994652406416,0.5501383125864453,0.7705269607843137,0.8767772511848341,0.7620320855614974,"[272, 211, 187, 144]"
44,64,64,2,3,128,64,0.2,0.0001,0.001,0.1687413554633471,0.43888888888888894,0.5000000000000001,0.337962962962963,0.3007434301521439,0.45111111111111113,0.5220588235294118,0.5555555555555556,"[150, 68, 36, 20]"
33,64,64,3,3,64,128,0.1,1e-05,0.001,0.3416320885200557,0.6653116531165311,0.7057291666666665,0.6279569892473117,0.4922199170124482,0.7774390243902439,0.7977430555555555,0.7387096774193549,"[246, 192, 155, 116]"
21,64,128,4,2,64,128,0.1,1e-05,0.001,0.3589211618257262,0.6315104166666666,0.7664930555555554,0.6538461538461537,0.5140041493775934,0.74609375,0.8637152777777777,0.752465483234714,"[256, 192, 169, 128]"
