#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
33,64,64,2,2,128,64,0.2,1e-05,0.001,0.3319502074688798,0.6637681159420289,0.7808988764044944,0.5934182590233545,0.45999308437067765,0.7706521739130435,0.8764044943820225,0.7802547770700637,"[230, 178, 157, 123]"
44,32,128,2,3,64,128,0.0,0.0001,0.001,0.23305670816044263,0.560530679933665,0.6781170483460559,0.6494845360824743,0.39931996311664364,0.6492537313432836,0.7366412213740458,0.711340206185567,"[201, 131, 97, 69]"
71,32,64,2,2,128,64,0.2,0.0001,0.001,0.3533886583679116,0.6046831955922868,0.7632058287795992,0.6419354838709677,0.4849585062240664,0.7458677685950413,0.8387978142076503,0.7967741935483871,"[242, 183, 155, 124]"
67,32,64,4,2,64,64,0.2,0.0001,0.001,0.3437067773167358,0.6238471673254283,0.7615248226950355,0.5979166666666667,0.5025933609958506,0.741106719367589,0.8430851063829787,0.73125,"[253, 188, 160, 117]"
31,128,128,3,3,128,128,0.2,1e-05,0.001,0.36860304287690165,0.633974358974359,0.7710437710437711,0.6619585687382298,0.5187298294144768,0.7576923076923077,0.8863636363636364,0.7824858757062146,"[260, 198, 177, 139]"
37,32,64,4,3,64,64,0.0,1e-05,0.001,0.1970954356846474,0.6056201550387598,0.6711309523809524,0.6078431372549019,0.34484785615491004,0.6468023255813954,0.7544642857142857,0.7294117647058823,"[172, 112, 85, 62]"
91,64,64,2,3,128,128,0.0,0.0001,0.001,0.30567081604425994,0.6308411214953272,0.7156249999999998,0.6119592875318067,0.4267980636237897,0.7441588785046729,0.815625,0.7862595419847328,"[214, 160, 131, 103]"
30,64,64,4,2,128,128,0.1,0.0001,0.001,0.33955739972337495,0.6300813008130085,0.7331560283687942,0.6644736842105263,0.4921507607192254,0.7611788617886179,0.8031914893617021,0.8092105263157895,"[246, 188, 152, 124]"
38,32,128,3,3,64,64,0.0,1e-05,0.001,0.26901798063623794,0.6224637681159421,0.7950310559006211,0.6209876543209877,0.463865836791148,0.6934782608695652,0.8291925465838509,0.7185185185185186,"[230, 161, 135, 98]"
97,32,64,3,3,64,64,0.2,0.0001,0.001,0.27800829875518684,0.532986111111111,0.6964769647696476,0.5866666666666667,0.38495850622406635,0.6341145833333334,0.8008130081300813,0.725,"[192, 123, 100, 73]"
61,128,64,3,3,64,64,0.0,0.0001,0.001,0.2648686030428769,0.5859649122807017,0.7435897435897435,0.5654205607476636,0.3801867219917012,0.6789473684210526,0.8153846153846154,0.7149532710280374,"[190, 130, 107, 77]"
38,32,64,3,3,64,128,0.1,1e-05,0.001,0.3118948824343014,0.6298527443105757,0.7914389799635704,0.6842650103519669,0.4994121715076072,0.7339357429718876,0.8688524590163934,0.8012422360248447,"[249, 183, 161, 129]"
36,32,64,3,3,64,64,0.0,1e-05,0.001,0.25553250345781475,0.5964125560538116,0.7651515151515152,0.6532258064516129,0.44489396035039186,0.6827354260089686,0.7922077922077922,0.7419354838709677,"[223, 154, 124, 92]"
62,64,64,3,2,64,64,0.2,0.0001,0.001,0.34508990318118943,0.6187584345479085,0.7824561403508772,0.6380368098159509,0.4919202397418165,0.7633603238866398,0.8473684210526315,0.8006134969325154,"[247, 190, 163, 132]"
79,32,64,3,3,64,128,0.1,0.0001,0.001,0.21715076071922543,0.5204678362573097,0.6146788990825688,0.46888888888888886,0.34069847856154906,0.6330409356725146,0.6834862385321101,0.5866666666666667,"[171, 109, 75, 44]"
39,64,64,4,3,128,128,0.2,1e-05,0.001,0.33056708160442594,0.6575520833333334,0.7590759075907592,0.6265060240963856,0.5128976486860304,0.7841796875,0.8143564356435643,0.75,"[256, 202, 166, 125]"
72,32,64,3,3,128,64,0.1,0.0001,0.001,0.24066390041493776,0.548469387755102,0.6881720430107525,0.43859649122807015,0.3926348547717842,0.6301020408163265,0.7580645161290323,0.5736842105263158,"[196, 124, 95, 55]"
39,64,64,2,3,64,64,0.1,1e-05,0.001,0.1597510373443984,0.5095785440613027,0.6863799283154122,0.6791044776119403,0.3533195020746888,0.5244252873563219,0.7096774193548387,0.7313432835820896,"[174, 93, 67, 49]"
34,64,64,2,3,64,64,0.0,1e-05,0.001,0.25726141078838166,0.6333333333333334,0.6645435244161358,0.6749311294765841,0.4521553711387736,0.6891111111111111,0.7547770700636943,0.731404958677686,"[225, 157, 121, 89]"
47,64,64,4,2,128,64,0.1,0.0001,0.001,0.3077455048409407,0.6336206896551724,0.7656862745098041,0.7068965517241379,0.46103042876901795,0.7295258620689655,0.8421568627450979,0.8482758620689655,"[232, 170, 145, 124]"
31,64,128,3,3,128,128,0.1,1e-05,0.001,0.3340248962655604,0.6249999999999999,0.7819819819819819,0.632716049382716,0.5050138312586445,0.7301587301587301,0.8729729729729729,0.7623456790123457,"[252, 185, 162, 125]"
48,32,64,2,3,128,64,0.0,1e-05,0.001,0.30670816044260024,0.6528925619834711,0.7605893186003683,0.731359649122807,0.4841977869986169,0.7448347107438017,0.8342541436464088,0.8256578947368421,"[242, 181, 152, 126]"
17,128,128,2,2,128,128,0.0,1e-05,0.001,0.36652835408022155,0.6783950617283948,0.8138629283489096,0.6746453900709217,0.5422890733056708,0.7861111111111111,0.8761682242990654,0.8563829787234043,"[270, 214, 188, 162]"
35,128,64,4,2,128,64,0.0,0.0001,0.001,0.35131396957123096,0.6008064516129034,0.7575757575757577,0.5866666666666667,0.49468649147072385,0.7012768817204302,0.8465909090909091,0.8,"[248, 176, 150, 120]"
33,64,128,4,3,64,128,0.1,1e-05,0.001,0.3125864453665284,0.5965277777777777,0.8038095238095236,0.6935483870967741,0.4817773167358229,0.7239583333333334,0.8780952380952382,0.8096774193548387,"[240, 175, 155, 126]"
29,32,128,2,3,64,64,0.0,1e-05,0.001,0.15076071922544956,0.39702760084925687,0.7014925373134329,0.6041666666666666,0.31742738589211617,0.4267515923566879,0.7089552238805971,0.6354166666666666,"[157, 67, 48, 31]"
62,32,64,3,3,64,128,0.2,0.0001,0.001,0.24550484094052552,0.5326797385620915,0.6430555555555554,0.524621212121212,0.40674273858921156,0.5845588235294118,0.7333333333333333,0.6306818181818182,"[204, 120, 88, 56]"
55,32,128,4,2,64,64,0.1,0.0001,0.001,0.33264177040110676,0.6235059760956176,0.74777183600713,0.6279569892473118,0.5025242047026279,0.7400398406374502,0.820855614973262,0.7741935483870968,"[251, 187, 155, 120]"
30,64,64,4,3,64,128,0.0,1e-05,0.001,0.3029045643153527,0.6617647058823531,0.7762430939226519,0.6549893842887473,0.47601429230059933,0.7510504201680672,0.8591160220994475,0.7898089171974523,"[238, 181, 157, 124]"
71,32,64,4,3,64,64,0.0,0.0001,0.001,0.22890733056708154,0.5485008818342153,0.6946778711484595,0.624074074074074,0.3794260027662517,0.6256613756613757,0.7521008403361344,0.75,"[189, 119, 90, 68]"
22,32,128,2,2,128,128,0.0,1e-05,0.001,0.34716459197787014,0.6839080459770116,0.8011006289308176,0.7275132275132273,0.5243084370677732,0.8074712643678161,0.8844339622641509,0.8359788359788359,"[261, 212, 189, 158]"
40,128,64,4,3,128,64,0.1,1e-05,0.001,0.24481327800829866,0.6030150753768844,0.742857142857143,0.6345029239766082,0.3981673582295989,0.6959798994974874,0.8071428571428572,0.7324561403508771,"[199, 140, 114, 84]"
27,32,128,4,3,64,64,0.0,1e-05,0.001,0.18672199170124482,0.5268817204301075,0.7253968253968255,0.6152263374485596,0.37724757952973714,0.5618279569892473,0.7666666666666667,0.7160493827160493,"[186, 105, 81, 58]"
44,32,64,2,3,64,128,0.2,1e-05,0.001,0.2863070539419089,0.6418439716312058,0.7738095238095238,0.6412037037037037,0.4689834024896265,0.7095744680851064,0.8482142857142857,0.7534722222222222,"[235, 168, 144, 109]"
27,32,128,2,2,128,128,0.2,1e-05,0.001,0.36237897648686035,0.7038461538461539,0.7895148669796557,0.6808510638297871,0.5190064545873675,0.8125,0.8755868544600939,0.8404255319148937,"[260, 213, 188, 158]"
