Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.0,0.0,0.0,0.14641744548286603,0.1702127659574468,0.1875,0.0,0.12409292637096378,0.1702127659574468,0.15625,0.0,"[94, 16, 3, 0]"
123,0.0,0.0,0.0,0.11993769470404984,0.18181818181818182,0.21428571428571427,0.0,0.10511422637590861,0.18181818181818182,0.21428571428571427,0.0,"[77, 14, 3, 0]"
47899,0.0,0.0,0.0,0.09190031152647975,0.1864406779661017,0.36363636363636365,0.0,0.08052959501557633,0.17796610169491525,0.3181818181818182,0.0,"[59, 11, 4, 0]"
2025,0.001557632398753894,0.00019470404984423675,0.0003461405330564209,0.1261682242990654,0.2222222222222222,0.2777777777777778,0.2,0.1096183800623053,0.20987654320987653,0.2777777777777778,0.2,"[81, 18, 5, 1]"
1,0.0,0.0,0.0,0.11993769470404984,0.15584415584415584,0.16666666666666666,0.0,0.10753226524254561,0.13419913419913418,0.16666666666666666,0.0,"[77, 12, 2, 0]"
20,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.11526479750778816,0.21621621621621623,0.1875,0.3333333333333333,0.09912599515403255,0.20945945945945946,0.15625,0.3333333333333333,"[74, 16, 3, 1]"
99,0.001557632398753894,0.001557632398753894,0.001557632398753894,0.1277258566978193,0.14634146341463414,0.25,0.3333333333333333,0.1076583592938733,0.14634146341463414,0.25,0.3333333333333333,"[82, 12, 3, 1]"
1020,0.0,0.0,0.0,0.09657320872274143,0.1774193548387097,0.2727272727272727,0.0,0.08042575285565941,0.1774193548387097,0.22727272727272727,0.0,"[62, 11, 3, 0]"
345,0.0,0.0,0.0,0.11838006230529595,0.17105263157894737,0.3076923076923077,0.0,0.10515316718587747,0.16447368421052633,0.3076923076923077,0.0,"[76, 13, 4, 0]"
78,0.0,0.0,0.0,0.11838006230529595,0.14473684210526316,0.2727272727272727,0.0,0.101299375598441,0.13157894736842105,0.2727272727272727,0.0,"[76, 11, 3, 0]"
