#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
25,64,64,3,2,32,128,0.2,0.0001,0.001,0.5186147186147186,0.7654088050314465,0.8421439060205577,0.6643410852713179,0.6505772005772006,0.8392767295597484,0.9125235997482694,0.842248062015504,"[265, 227, 215, 188]",0.1870129870129871,0.4273654916512059,0.2486559472273758,0.5771488945077344,0.7427904184690373,0.6599696564883859
25,128,64,2,3,32,128,0.2,0.0001,0.001,0.4995670995670994,0.728744939271255,0.7462686567164177,0.6757246376811592,0.6025005153576583,0.7939608636977059,0.8833807154702678,0.8568840579710144,"[247, 201, 184, 163]",0.1614718614718617,0.3660235003092146,0.2143929086786228,0.5462268029089261,0.7555975262959534,0.6509121646024398
20,128,64,2,2,64,128,0.2,0.0001,0.001,0.5411255411255407,0.7635658914728681,0.778023598820059,0.613526570048309,0.6302679859822717,0.8575904392764857,0.8847134428992837,0.8011272141706924,"[258, 226, 207, 173]",0.1670995670995673,0.3858503401360544,0.2230364873222015,0.582304916454215,0.6948878055754896,0.6385963610148523
46,64,64,4,4,32,128,0.2,0.0001,0.001,0.5186147186147184,0.7323651452282156,0.735,0.6263736263736263,0.5807008864151721,0.807088520055325,0.8826309523809521,0.8301282051282051,"[241, 200, 182, 158]",0.1523809523809526,0.3445186559472273,0.2014079571222428,0.5479045788662911,0.7139989843542185,0.6309517816102548
34,128,128,3,2,32,64,0.2,0.0001,0.001,0.4917748917748917,0.7688172043010751,0.82398753894081,0.6355218855218855,0.6016594516594518,0.849361559139785,0.8898531375166888,0.8207070707070707,"[248, 214, 198, 168]",0.1679653679653682,0.3775922490208204,0.2211605854462996,0.5411957535481124,0.7163396975535704,0.6287677255508415
29,64,128,3,3,64,128,0.0,1e-05,0.001,0.5108225108225106,0.756,0.7723765432098765,0.5969387755102039,0.6042754071325501,0.8476999999999999,0.8765983245149911,0.792517006802721,"[250, 216, 196, 161]",0.1588744588744592,0.3601216244073387,0.2103751803751803,0.5536329603517096,0.6809632053555814,0.6172980828536455
55,64,64,3,4,64,128,0.2,1e-05,0.001,0.4805194805194805,0.7165242165242165,0.7620274914089347,0.6390423572744014,0.5711461554318696,0.8031695156695158,0.9047005400098184,0.7928176795580111,"[234, 194, 181, 149]",0.1454545454545456,0.3380395794681509,0.1946773861059575,0.5219279674581215,0.7076726297276651,0.6148002985928933
24,128,128,3,2,32,64,0.0,1e-05,0.001,0.4584415584415582,0.7789256198347108,0.8309968847352024,0.6247906197654939,0.5899649556792415,0.8621556473829203,0.9015353805073432,0.7788944723618092,"[242, 214, 199, 162]",0.1584415584415587,0.3619686662543806,0.2101896516182231,0.5159534017857749,0.6933833847039493,0.6046683932448621
84,64,128,2,2,64,128,0.2,1e-05,0.0001,0.3965367965367962,0.7590975254730715,0.8723958333333335,0.6785063752276865,0.5574788703360132,0.8224526928675401,0.913938492063492,0.8173952641165755,"[229, 192, 183, 154]",0.1515151515151517,0.3491259534116677,0.2021047206761491,0.46343240065357705,0.7415031619687655,0.6024677813111713
114,128,128,4,2,32,64,0.0,1e-05,0.0001,0.4337662337662337,0.6493775933609957,0.8198924731182796,0.6309523809523808,0.5773242630385488,0.7568810511756571,0.865463389656938,0.7827380952380952,"[241, 186, 168, 136]",0.1272727272727274,0.2939311482168625,0.1693733250876107,0.49535382249458254,0.6986967418546365,0.5970252821746095
62,64,64,4,2,64,128,0.0,1e-05,0.0001,0.4480519480519478,0.7210451977401131,0.8039723661485318,0.6054613935969865,0.574510410224696,0.7966454802259886,0.8929805082654824,0.7871939736346515,"[236, 193, 177, 146]",0.1385281385281387,0.3225273139558854,0.1848567305710162,0.5034617329570407,0.6844702164260728,0.5939659746915567
92,128,64,3,2,128,64,0.1,1e-05,0.0001,0.4701298701298699,0.7173611111111113,0.7925,0.5800376647834273,0.5810039167182025,0.8108680555555556,0.8508928571428572,0.7429378531073446,"[240, 200, 177, 137]",0.1285714285714287,0.2956483199340342,0.1709255823541537,0.5197193722232699,0.6514586726179704,0.5855890224206202
