#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
114,64,64,2,2,64,64,0.1,0.0001,0.0001,0.4450216450216449,0.7079831932773109,0.7204301075268819,0.5812757201646089,0.5804638218923934,0.7664565826330532,0.821326164874552,0.7520576131687242,"[238, 186, 162, 127]",0.1186147186147187,0.2662646876932591,0.1556153370439084,0.5037983925241871,0.6557292460498907,0.5797638192870389
41,128,128,3,2,128,64,0.1,0.0001,0.001,0.5255411255411258,0.6941015089163237,0.7419627749576989,0.5058479532163743,0.5869511440940013,0.7929168225464522,0.833248730964467,0.7173489278752437,"[243, 197, 171, 127]",0.122943722943723,0.2846320346320346,0.164302205730777,0.5545512060159901,0.5933132965215163,0.5739322512687532
31,64,64,4,2,64,64,0.0,0.0001,0.001,0.5333333333333332,0.7254901960784313,0.6917922948073704,0.4901380670611439,0.5797217068645639,0.8221479500891267,0.8023450586264657,0.742603550295858,"[238, 199, 169, 131]",0.1212121212121213,0.2887445887445887,0.1636466707895278,0.5555608647579465,0.5905183431952663,0.5730396039766064
28,64,128,2,4,64,128,0.0,1e-05,0.001,0.4943722943722945,0.7236842105263158,0.7071563088512242,0.5293501048218027,0.5580086580086581,0.7551368952684742,0.8575329566854989,0.7515723270440252,"[228, 177, 159, 124]",0.1203463203463204,0.2754792826221397,0.1595980210265923,0.5242664643734164,0.6211849838907244,0.5727257241320705
47,128,128,3,3,64,64,0.1,1e-05,0.001,0.4900432900432903,0.6935953420669576,0.7203703703703707,0.5450733752620546,0.560952380952381,0.7704313881169775,0.8353703703703704,0.719601677148847,"[229, 180, 159, 120]",0.1142857142857143,0.26152133580705,0.1513811585240156,0.5231057708527023,0.6202948563902204,0.5717003136214613
77,64,128,3,2,128,64,0.0,0.0001,0.0001,0.428138528138528,0.7217391304347827,0.7768817204301075,0.5694444444444444,0.5526468769325913,0.7909420289855073,0.8447132616487457,0.7371031746031745,"[230, 186, 168, 128]",0.1173160173160174,0.2728200371057513,0.1567862296433724,0.48248968479117343,0.6425166624483252,0.5625031736197493
53,128,64,4,2,128,64,0.2,0.0001,0.001,0.5151515151515151,0.6459227467811156,0.6694756554307115,0.4988425925925925,0.564025974025974,0.7534334763948498,0.7606741573033706,0.7037037037037037,"[233, 178, 144, 105]",0.0995670995670995,0.2286456400742114,0.1323788909503195,0.5384820161987316,0.5838234769899832,0.5611527465943573
122,128,64,2,2,32,64,0.1,0.0001,0.0001,0.4251082251082251,0.6933621933621933,0.7162921348314606,0.5844444444444444,0.5548113790970934,0.7537518037518036,0.7938202247191012,0.7044444444444444,"[231, 178, 150, 110]",0.1021645021645021,0.2358688930117501,0.1364481550195835,0.4813759815104062,0.6388582375478927,0.5601171095291495
75,64,128,3,4,64,64,0.2,1e-05,0.001,0.4891774891774891,0.7028985507246378,0.7531876138433516,0.5214723926380367,0.5560420531849102,0.7806324110671936,0.8474499089253187,0.6942740286298569,"[230, 183, 163, 120]",0.1142857142857143,0.2595918367346938,0.1510204081632652,0.5204710482915579,0.5955925224579091,0.5580317853747334
36,64,128,3,4,128,128,0.1,0.0001,0.001,0.4441558441558443,0.6515151515151517,0.7700421940928273,0.5200945626477541,0.5328571428571429,0.7071969696969697,0.8429324894514768,0.723404255319149,"[220, 158, 141, 107]",0.0987012987012986,0.2292888064316635,0.131960420531849,0.4844799756935874,0.6051290348677292,0.5448045052806583
41,128,64,3,3,128,128,0.1,1e-05,0.001,0.4952380952380953,0.6688790560471976,0.7130177514792903,0.476027397260274,0.5480333951762523,0.7306784660766962,0.8319526627218935,0.7077625570776256,"[226, 169, 146, 108]",0.1038961038961039,0.2434632034632034,0.139896928468357,0.520299878310987,0.5692130883343681,0.5447564833226776
90,128,64,2,3,128,128,0.1,0.0001,0.0001,0.3359307359307356,0.7144927536231884,0.761904761904762,0.6118721461187213,0.5547247990105133,0.7478260869565218,0.783047619047619,0.7363013698630136,"[230, 175, 146, 111]",0.1038961038961039,0.2397464440321583,0.1384147598433312,0.41845383015089765,0.6683446811965712,0.5433992556737344
90,128,128,2,3,64,128,0.1,1e-05,0.0001,0.341125541125541,0.7270642201834864,0.7869822485207101,0.620309050772627,0.5283549783549784,0.7603419516263553,0.8385601577909271,0.7295805739514348,"[218, 169, 151, 113]",0.1056277056277056,0.2460667903525046,0.1408987837559265,0.4145817505040805,0.6705221301074511,0.5425519403057658
90,128,128,3,2,32,64,0.0,0.0001,0.0001,0.3896103896103894,0.6622023809523807,0.7588235294117647,0.5805369127516777,0.5404390847247991,0.7478422619047619,0.8247058823529413,0.6912751677852349,"[224, 170, 149, 108]",0.1021645021645021,0.2269325912183054,0.1338713667285095,0.4527945838812989,0.6310849816720085,0.5419397827766537
33,128,64,2,3,32,64,0.0,1e-05,0.001,0.4658008658008658,0.6859799713876967,0.6985018726591764,0.4899999999999999,0.5618429189857761,0.747730524125374,0.8068352059925096,0.6783333333333333,"[233, 178, 150, 106]",0.0987012987012986,0.2306060606060606,0.1324139352710781,0.5093339189746483,0.5689871611982881,0.5391605400864682
24,64,64,4,4,32,128,0.1,0.0001,0.001,0.5038961038961038,0.7124463519313304,0.6685185185185186,0.4715189873417721,0.5602597402597403,0.7650214592274678,0.829537037037037,0.6445147679324895,"[233, 180, 158, 107]",0.0978354978354977,0.2311255411255411,0.1321830550401978,0.5305852556035616,0.5446088870809505,0.537597071342256
99,128,64,3,2,64,64,0.2,0.0001,0.0001,0.4320346320346318,0.6961651917404129,0.7019047619047621,0.5322580645161289,0.5442857142857143,0.755457227138643,0.8350476190476188,0.6623655913978495,"[226, 175, 155, 108]",0.0978354978354978,0.2256091527520098,0.1305668934240362,0.48170721665156985,0.590226764611945,0.5359669906317575
54,64,64,3,4,64,64,0.1,0.0001,0.001,0.4199134199134197,0.6923076923076923,0.680808080808081,0.5182481751824818,0.5325231910946198,0.7417043740573154,0.7807070707070707,0.6715328467153284,"[221, 165, 137, 99]",0.0865800865800864,0.2012801484230055,0.1156029684601112,0.4695611902593312,0.5850163449912678,0.5272887676252995
62,128,64,4,3,128,128,0.1,0.0001,0.0001,0.3515151515151514,0.7001522070015221,0.7580321285140562,0.5856164383561643,0.5285590599876314,0.7400304414003044,0.8263052208835341,0.6655251141552512,"[219, 166, 146, 101]",0.0900432900432899,0.2154359925788497,0.1221191506905792,0.4222292066461051,0.6230189481051894,0.5226240773756472
137,64,128,3,3,128,64,0.2,1e-05,0.0001,0.3567099567099566,0.6859799713876967,0.6764132553606237,0.5217948717948717,0.560321583178726,0.7227467811158798,0.7168615984405458,0.6461538461538462,"[233, 171, 130, 87]",0.0787878787878787,0.1878602350030921,0.1069325912183054,0.4359114795628512,0.5773537110529426,0.506632595307897
47,128,64,2,4,128,128,0.1,1e-05,0.001,0.5012987012987014,0.6477438136826782,0.7290448343079922,0.3961187214611874,0.5606926406926408,0.7272197962154294,0.8216374269005848,0.6198630136986302,"[229, 171, 146, 94]",0.0883116883116882,0.2138095238095238,0.1207709750566893,0.5293348099804972,0.4833538556256735,0.5063443328030853
41,64,64,3,4,64,64,0.1,1e-05,0.001,0.4380952380952379,0.6599099099099098,0.6376811594202899,0.4305555555555558,0.5368150896722327,0.7098348348348348,0.7007246376811594,0.6375,"[222, 161, 120, 81]",0.0718614718614717,0.1633395176252319,0.0948608534322819,0.4824569559369074,0.5139791937581276,0.4982180748475175
71,64,128,4,3,32,128,0.0,1e-05,0.0001,0.3545454545454545,0.6905864197530863,0.7592592592592592,0.5153664302600474,0.5214162028447742,0.7307870370370372,0.8338477366255143,0.6335697399527187,"[216, 162, 141, 91]",0.0839826839826838,0.1966914038342609,0.1135683364254792,0.4220863849126452,0.5683876679411222,0.4952370264268837
83,64,64,4,3,32,128,0.2,0.0001,0.0001,0.3307359307359306,0.6969696969696969,0.7620545073375262,0.5124378109452736,0.5298330241187383,0.7145454545454545,0.8066037735849056,0.6293532338308458,"[220, 159, 134, 89]",0.0822510822510821,0.1888806431663574,0.1092743764172335,0.40725340457148373,0.564909656510476,0.48608153054097986
58,64,128,3,4,128,64,0.2,0.0001,0.001,0.4190476190476188,0.6228070175438596,0.6666666666666669,0.4324324324324325,0.5035497835497835,0.6702551834130781,0.7311032863849765,0.6336336336336337,"[209, 142, 111, 75]",0.07012987012987,0.1545021645021645,0.0922572665429807,0.45742885742885725,0.5140464408070043,0.4857376491179308
103,64,64,4,4,64,128,0.2,1e-05,0.0001,0.2926406926406923,0.6504273504273504,0.6393034825870646,0.57,0.4670748299319728,0.6746153846153847,0.6970149253731343,0.6383333333333333,"[195, 134, 100, 68]",0.0588744588744588,0.1409771181199753,0.0794227994227994,0.35983232587761815,0.6022344827586207,0.4810334043181194
53,128,64,2,4,128,64,0.0,1e-05,0.001,0.4320346320346319,0.6941823899371069,0.7101449275362318,0.4097744360902256,0.5217687074829932,0.7466766723842196,0.7971014492753622,0.5902255639097744,"[212, 161, 133, 85]",0.0805194805194804,0.1840507111935683,0.1063698206555349,0.47268056674786874,0.4837186952343265,0.47819963099109764
33,64,128,4,4,128,128,0.0,1e-05,0.001,0.4441558441558441,0.6043613707165109,0.6165577342047931,0.3933933933933935,0.5186580086580087,0.7027258566978193,0.6818082788671024,0.5855855855855856,"[214, 153, 111, 68]",0.0597402597402597,0.1458441558441558,0.08152133580705,0.4785244520328374,0.4706239982313603,0.47457422513209885
124,64,128,3,3,128,64,0.2,0.0001,0.0001,0.2701298701298701,0.6426282051282051,0.8069544364508393,0.5494350282485877,0.5049845392702536,0.6588942307692308,0.8099520383693045,0.5889830508474576,"[208, 139, 118, 73]",0.0658008658008657,0.162795299938157,0.0904576376004947,0.35197747934072693,0.5685221011902258,0.4602497902654764
117,128,64,3,4,32,128,0.2,0.0001,0.0001,0.283982683982684,0.7121993127147765,0.7430555555555556,0.5070621468926555,0.4703092145949288,0.7257731958762887,0.8003472222222222,0.6228813559322034,"[194, 144, 118, 77]",0.0683982683982683,0.1689857761286332,0.0946815089672232,0.35413259326876717,0.5590360169491525,0.45658430510895986
99,64,64,4,4,32,128,0.2,1e-05,0.0001,0.258874458874459,0.6314907872696817,0.7139303482587064,0.526984126984127,0.477581941867656,0.6591289782244557,0.7636815920398009,0.5904761904761905,"[199, 134, 105, 65]",0.0571428571428571,0.1466914038342609,0.0800123685837971,0.3357531189751873,0.5569264069264069,0.44633976295079714
92,64,128,2,3,128,64,0.1,0.0001,0.0001,0.2484848484848483,0.6373056994818653,0.7025641025641025,0.5462046204620462,0.4645330859616573,0.6595854922279792,0.7371794871794871,0.5693069306930693,"[193, 130, 101, 60]",0.0545454545454545,0.1262152133580705,0.0727458256029684,0.32377708302943553,0.5575165504716152,0.44064681675052536
82,128,64,4,3,128,64,0.2,0.0001,0.0001,0.3437229437229437,0.6021505376344087,0.5519999999999999,0.3869731800766283,0.4513729128014841,0.6639784946236559,0.68,0.4578544061302681,"[186, 125, 87, 42]",0.0363636363636363,0.0904143475572047,0.0503030303030303,0.3902604322027657,0.4194403176340779,0.4048503749184218
153,64,64,3,3,32,64,0.2,0.0001,0.0001,0.2727272727272726,0.5861111111111111,0.7008547008547008,0.4462962962962963,0.4342486085343227,0.6444444444444445,0.7521367521367521,0.4925925925925925,"[180, 117, 90, 48]",0.0415584415584415,0.102752009894867,0.0572789115646258,0.3350367157641601,0.4683030170209657,0.4016698663925629
96,64,64,4,4,128,64,0.1,1e-05,0.0001,0.3471861471861471,0.3984375,0.5177993527508089,0.390625,0.4619356833642547,0.53125,0.6116504854368932,0.390625,"[192, 103, 64, 27]",0.0233766233766233,0.0583797155225726,0.0322943722943722,0.3964240343038065,0.390625,0.3935245171519033
49,128,128,4,4,128,64,0.1,0.0001,0.001,0.3688311688311688,0.5984848484848485,0.498611111111111,0.3026315789473684,0.42586889301175,0.665719696969697,0.6005555555555555,0.4671052631578947,"[176, 120, 76, 37]",0.0329004329004329,0.0807359307359307,0.0451288394145536,0.3953031568013319,0.36729644624381463,0.38129980152257326
75,128,64,3,3,128,64,0.0,0.0001,0.0001,0.1709956709956711,0.4040767386091127,0.6186868686868687,0.4841269841269841,0.3364811379097092,0.460431654676259,0.6287878787878788,0.5238095238095238,"[139, 66, 42, 22]",0.019047619047619,0.0545454545454545,0.028051948051948,0.22675644263769887,0.5031871016122985,0.3649717721249987
79,64,128,3,4,128,64,0.1,1e-05,0.0001,0.1818181818181818,0.3625304136253041,0.5444444444444445,0.4824561403508772,0.3351824366110079,0.4270072992700729,0.6333333333333333,0.4868421052631579,"[137, 60, 38, 19]",0.0164502164502164,0.0445269016697588,0.0233766233766233,0.23575314624250612,0.48463919980947845,0.3601961730259923
94,64,64,3,4,128,64,0.1,0.0001,0.0001,0.2086580086580086,0.4304556354916066,0.5588235294117648,0.4078014184397163,0.3374335188620902,0.4820143884892086,0.6911764705882353,0.5,"[139, 68, 47, 24]",0.0207792207792207,0.0575139146567717,0.0298701298701298,0.25786229066751803,0.44921875,0.35354052033375905
100,64,64,2,4,128,64,0.2,1e-05,0.0001,0.1774891774891775,0.5231481481481483,0.4807692307692308,0.3875,0.3495547309833024,0.5277777777777778,0.5128205128205128,0.4583333333333333,"[144, 78, 40, 19]",0.0164502164502164,0.0440940012368583,0.0232034632034632,0.2354345840728625,0.41995073891625617,0.32769266149455933
