#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
21,64,128,2,2,32,128,0.2,1e-05,0.001,0.4883116883116883,0.7707535121328228,0.8348281016442453,0.7238095238095237,0.639121830550402,0.8403575989782885,0.916791230692576,0.888095238095238,"[261, 223, 210, 192]",0.199134199134199,0.4448082869511441,0.2608910805151406,0.5536302671361308,0.7975803615390025,0.6756053143375667
26,128,128,3,3,32,128,0.2,1e-05,0.001,0.4792207792207792,0.777542372881356,0.7491830065359477,0.6777163904235727,0.5736564625850339,0.8460451977401131,0.8565359477124184,0.8701657458563536,"[236, 204, 181, 163]",0.1666666666666669,0.3685853432282004,0.2176100424220724,0.5222035126023519,0.7619773812614826,0.6420904469319173
23,128,64,4,2,32,128,0.2,1e-05,0.001,0.5099567099567102,0.7805989583333331,0.7872023809523808,0.636876006441224,0.6234894867037724,0.8499348958333333,0.8962053571428571,0.8301127214170693,"[256, 224, 207, 178]",0.1774891774891775,0.3999768089053804,0.2332954681074981,0.5610370360213837,0.720767467223822,0.6409022516226028
37,64,64,2,2,64,64,0.2,0.0001,0.001,0.5004329004329005,0.7570028011204483,0.711904761904762,0.6546296296296296,0.5797448979591837,0.8592882607588488,0.8251984126984128,0.8546296296296295,"[238, 210, 180, 157]",0.1584415584415587,0.3532714904143476,0.2071201814058955,0.5371771595912415,0.7413780958872982,0.6392776277392698
26,128,128,4,3,32,128,0.0,0.0001,0.001,0.4952380952380953,0.7592592592592594,0.8027375201288243,0.6261022927689593,0.6134678416821273,0.8079124579124579,0.8907004830917874,0.857142857142857,"[252, 207, 189, 166]",0.1766233766233767,0.384764996907854,0.2286028925126668,0.548049099923496,0.7236283336164429,0.6358387167699695
25,128,128,2,2,32,64,0.1,1e-05,0.001,0.4623376623376625,0.7413554633471642,0.7800000000000002,0.6539855072463768,0.5838574520717378,0.8032943543316986,0.8935416666666667,0.8269927536231884,"[241, 200, 184, 158]",0.1549783549783553,0.3523948670377241,0.2046230294350594,0.5160400499129795,0.7303838142091034,0.6232119320610414
46,128,128,4,4,64,128,0.1,0.0001,0.001,0.5038961038961038,0.7142857142857145,0.7516835016835016,0.6252408477842003,0.5749397031539889,0.8053030303030303,0.8493265993265994,0.8169556840077072,"[238, 198, 173, 149]",0.1480519480519482,0.3250030921459493,0.1926262626262625,0.5370787185617127,0.7083556966212451,0.6227172075914789
28,64,128,3,2,32,64,0.2,1e-05,0.001,0.4796536796536797,0.7639455782312924,0.8083735909822868,0.6261022927689595,0.5946150278293135,0.8271794871794873,0.8785560923242083,0.8298059964726631,"[245, 207, 189, 164]",0.1619047619047622,0.3655689548546691,0.2123567576951035,0.5309831406035264,0.7137035221024721,0.6223433313529992
32,128,64,2,2,64,64,0.2,0.0001,0.001,0.4995670995670996,0.7676767676767676,0.6890034364261166,0.6237524950099801,0.5629978354978354,0.8230467944753659,0.8195876288659794,0.8323353293413174,"[231, 194, 167, 144]",0.142857142857143,0.3199458874458875,0.1872575377838534,0.5293891911180387,0.7131042917591821,0.6212467414386105
98,128,128,2,2,128,64,0.1,1e-05,0.0001,0.4441558441558443,0.7209985315712186,0.7552631578947372,0.6645962732919254,0.5464548546691403,0.8031437725270324,0.8254385964912281,0.8550724637681159,"[227, 190, 161, 144]",0.1372294372294373,0.3160064935064935,0.1823162885568899,0.4900232100390671,0.7478971685819216,0.6189601893104943
58,64,128,4,2,64,128,0.0,0.0001,0.0001,0.4545454545454547,0.734159779614325,0.7881773399014776,0.6423220973782772,0.5842795299938157,0.8142561983471074,0.845648604269294,0.804307116104869,"[242, 203, 178, 146]",0.1480519480519482,0.3302473716759431,0.1936219336219335,0.5113115462089733,0.7142455425863303,0.6127785443976519
34,128,64,3,4,32,128,0.2,1e-05,0.001,0.5004329004329006,0.7246065808297567,0.7277486910994763,0.605050505050505,0.5612167594310451,0.8044088958252049,0.8464223385689353,0.8176767676767678,"[233, 191, 165, 141]",0.1350649350649352,0.314213048855906,0.1802259978951707,0.5290847655517986,0.6954751634197853,0.6122799644857919
25,128,128,4,2,32,64,0.2,0.0001,0.001,0.4891774891774892,0.7302904564315353,0.7766497461928933,0.6043956043956045,0.583004019789734,0.792091034829624,0.8995346869712353,0.7957875457875458,"[241, 197, 182, 151]",0.1489177489177491,0.3424381570810142,0.1975976738382753,0.531985377841176,0.687010830895723,0.6094981043684495
25,64,64,3,3,64,128,0.0,1e-05,0.001,0.5255411255411255,0.7260928961748634,0.7235973597359734,0.5584291187739462,0.5872665429808286,0.8075819672131147,0.823844884488449,0.7978927203065135,"[244, 202, 174, 144]",0.1385281385281387,0.3135636982065554,0.1824523429786587,0.554691935940234,0.6570218304218888,0.6058568831810613
48,128,128,4,3,32,64,0.2,0.0001,0.001,0.4597402597402599,0.7709251101321586,0.7473404255319149,0.6055226824457595,0.5473902288188002,0.8054331864904553,0.8581560283687943,0.8422090729783038,"[227, 188, 169, 145]",0.142857142857143,0.3214100185528757,0.1887961245104101,0.4997511818681832,0.7045182163605975,0.6021346991143903
51,64,128,4,2,128,128,0.0,0.0001,0.0001,0.451082251082251,0.7642450142450142,0.7587064676616918,0.6205273069679849,0.5677860235003092,0.8303418803418804,0.8548922056384743,0.8060263653483992,"[234, 201, 177, 149]",0.1467532467532469,0.3393135435992578,0.1956441970727684,0.5027503633254129,0.7012163363228978,0.6019833498241554
