Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.20353063343717487,0.452896763586016,0.2658475995047566,0.4839044652128764,0.7739926739926739,0.8747884940778341,0.7169728783902014,0.6732757874697128,0.8546598639455782,0.9284989122552576,0.8484689413823272,"[455, 394, 381, 334]"
123,0.1682242990654201,0.3755661870147851,0.2196362827203951,0.5342679127725855,0.7593423019431988,0.7968888888888891,0.6033816425120777,0.6530627256094546,0.8224135169762974,0.8933904761904761,0.7816425120772947,"[446, 375, 345, 282]"
47899,0.17341640706126632,0.3851246105919003,0.22662955770432416,0.5067497403946003,0.7716475095785441,0.8236074270557031,0.6183574879227054,0.6440420560747665,0.8462944718117132,0.8733863837312112,0.8027053140096618,"[435, 377, 345, 293]"
2025,0.1287642782969885,0.2939660287791129,0.17147824484273094,0.5005192107995844,0.7189542483660133,0.7250755287009063,0.5743944636678199,0.6011774959204866,0.7954598506069095,0.8239174219536758,0.7439446366782005,"[408, 331, 289, 222]"
1,0.17445482866043566,0.3894235523908421,0.22755580895029998,0.5280373831775697,0.7424908424908429,0.7961504811898512,0.6487403100775194,0.667108304900361,0.818851148851149,0.8663042119735034,0.8013565891472867,"[455, 381, 344, 287]"
20,0.18743509865005129,0.42591479998022064,0.24816669139099054,0.49169262720664564,0.7688536953242833,0.8258575197889182,0.6955492424242427,0.6476586065371113,0.8451749042812391,0.9048100682665329,0.8567708333333335,"[442, 379, 352, 312]"
99,0.1760124610591896,0.4036363299213767,0.2347266613621756,0.46417445482866054,0.7608024691358023,0.8361423220973785,0.6811377245508985,0.6416759382880879,0.8043981481481481,0.9083333333333333,0.8356287425149701,"[432, 356, 334, 289]"
1020,0.18016614745586662,0.38625889513739986,0.23075773309418182,0.5280373831775702,0.7603244837758113,0.7680591818973017,0.6446078431372552,0.6721075912664698,0.8268634511997344,0.8559430560736044,0.8044117647058824,"[452, 383, 340, 284]"
345,0.16355140186915842,0.36804257528556594,0.21515769623246267,0.5057113187954307,0.7425343018563356,0.7670565302144244,0.6483870967741938,0.6116043613707166,0.8174334140435836,0.8862085769980507,0.8295698924731182,"[413, 342, 310, 269]"
78,0.192107995846313,0.43136168089439114,0.25089939163967706,0.5005192107995843,0.7712643678160919,0.8210202286719438,0.6992445703493864,0.6366343677091342,0.8561877394636015,0.8981383758428614,0.8732294617563741,"[435, 379, 353, 318]"
