#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
26,128,128,3,3,32,128,0.2,1e-05,0.001,0.47922077922077927,0.777542372881356,0.7491830065359477,0.6777163904235727,0.5736564625850339,0.8460451977401131,0.8565359477124184,0.8701657458563536,"[236, 204, 181, 163]",0.16666666666666693,0.3685853432282004,0.21761004242207244
89,64,128,3,4,32,64,0.2,1e-05,0.0001,0.14025974025974033,0.4330484330484331,0.4150326797385621,0.4375,0.2764888682745826,0.43162393162393164,0.47058823529411764,0.4583333333333333,"[117, 51, 24, 11]",0.01038961038961039,0.020717377860235003,0.0126984126984127
66,128,64,4,4,64,128,0.1,0.0001,0.0001,0.23203463203463195,0.6476793248945149,0.5945945945945946,0.5416666666666666,0.3758395176252319,0.6962025316455697,0.6876876876876876,0.5604166666666666,"[158, 111, 80, 50]",0.04329004329004331,0.09980828695114409,0.05784168212739641
39,128,64,3,3,32,64,0.0,0.0001,0.001,0.4787878787878786,0.7061781609195404,0.695970695970696,0.5778508771929824,0.553004019789734,0.7603187042842214,0.7996794871794873,0.8059210526315791,"[232, 182, 152, 127]",0.12294372294372302,0.27685374149659864,0.1612711432260303
63,64,64,2,4,128,64,0.1,1e-05,0.001,0.425108225108225,0.6773049645390071,0.6596244131455399,0.43128654970760233,0.45181818181818184,0.7340425531914894,0.7576291079812207,0.6754385964912281,"[188, 142, 114, 81]",0.07792207792207786,0.16886363636363638,0.10086916425262289
47,128,128,4,4,64,128,0.2,1e-05,0.001,0.4536796536796537,0.724006116207951,0.7107279693486589,0.6258278145695364,0.5274829931972789,0.7779051987767583,0.8263090676883782,0.8112582781456954,"[218, 174, 151, 126]",0.12727272727272737,0.2736394557823129,0.16375234623354915
58,64,128,4,2,64,128,0.0,0.0001,0.0001,0.4545454545454547,0.734159779614325,0.7881773399014776,0.6423220973782772,0.5842795299938157,0.8142561983471074,0.845648604269294,0.804307116104869,"[242, 203, 178, 146]",0.14805194805194827,0.33024737167594315,0.19362193362193356
23,64,128,3,2,64,64,0.1,0.0001,0.001,0.4883116883116879,0.7129221732745964,0.7342342342342342,0.5797101449275363,0.5466063698206556,0.7936857562408224,0.8368468468468468,0.8157349896480331,"[227, 185, 161, 136]",0.1311688311688313,0.2970701917130489,0.17215755839815983
28,128,64,4,2,128,128,0.0,0.0001,0.001,0.4536796536796537,0.71342383107089,0.6676300578034684,0.5547945205479451,0.5248423005565861,0.7531674208144797,0.8111753371868977,0.7705479452054794,"[221, 173, 146, 117]",0.1108225108225109,0.2592640692640693,0.14889301175015454
37,64,64,2,2,64,64,0.2,0.0001,0.001,0.5004329004329005,0.7570028011204483,0.711904761904762,0.6546296296296296,0.5797448979591837,0.8592882607588488,0.8251984126984128,0.8546296296296295,"[238, 210, 180, 157]",0.1584415584415587,0.3532714904143476,0.20712018140589558
81,64,128,4,2,128,64,0.2,1e-05,0.0001,0.4233766233766238,0.7363505747126434,0.7456597222222222,0.595679012345679,0.5512183055040197,0.8160919540229884,0.8155381944444445,0.7592592592592593,"[232, 192, 162, 130]",0.12034632034632045,0.28595547309833025,0.16200577200577193
71,64,64,4,2,128,64,0.1,1e-05,0.0001,0.458008658008658,0.694940476190476,0.6193181818181818,0.5870646766169154,0.5340847247990105,0.7672619047619048,0.7350378787878789,0.7773631840796019,"[224, 176, 134, 109]",0.10606060606060609,0.24281385281385284,0.14065141207998344
28,64,128,3,2,32,64,0.2,1e-05,0.001,0.4796536796536797,0.7639455782312924,0.8083735909822868,0.6261022927689595,0.5946150278293135,0.8271794871794873,0.8785560923242083,0.8298059964726631,"[245, 207, 189, 164]",0.16190476190476222,0.36556895485466917,0.21235675769510354
63,128,128,2,4,32,64,0.0,1e-05,0.0001,0.18528138528138524,0.2713498622589532,0.492063492063492,0.6521739130434783,0.29060142238713665,0.34297520661157027,0.5357142857142857,0.6956521739130435,"[121, 42, 23, 16]",0.01385281385281385,0.035227272727272725,0.01897470950102529
35,64,64,2,4,64,128,0.1,1e-05,0.001,0.48831168831168814,0.7267525035765378,0.7504363001745198,0.5945419103313839,0.5557622139764997,0.7948953049811419,0.8558027923211171,0.7859649122807018,"[233, 191, 171, 140]",0.1385281385281387,0.3083147804576376,0.18074265750957472
67,64,128,3,3,64,128,0.1,0.0001,0.0001,0.32727272727272744,0.7312925170068028,0.7104700854700854,0.6807692307692308,0.46538806431663565,0.7855442176870748,0.8028846153846154,0.7910256410256411,"[196, 156, 130, 108]",0.0987012987012987,0.22819573283858996,0.13079495274983993
62,64,64,2,3,128,64,0.2,1e-05,0.001,0.45021645021645024,0.6603174603174602,0.6687631027253669,0.510498687664042,0.5062167594310452,0.7434920634920635,0.7646750524109014,0.7283464566929134,"[210, 159, 127, 99]",0.09437229437229439,0.20713203463203464,0.12285638338269914
117,64,128,2,4,32,64,0.1,1e-05,0.0001,0.17056277056277058,0.5875,0.7104166666666667,0.5608465608465608,0.2848438466295609,0.6541666666666667,0.7541666666666667,0.6746031746031746,"[120, 80, 63, 43]",0.03722943722943725,0.09604205318491033,0.05191919191919192
25,128,128,4,2,32,64,0.2,0.0001,0.001,0.48917748917748927,0.7302904564315353,0.7766497461928933,0.6043956043956045,0.583004019789734,0.792091034829624,0.8995346869712353,0.7957875457875458,"[241, 197, 182, 151]",0.14891774891774914,0.3424381570810142,0.19759767383827534
115,128,64,2,4,32,128,0.1,1e-05,0.0001,0.3194805194805194,0.6690705128205129,0.6724137931034483,0.67816091954023,0.49476808905380326,0.6826923076923077,0.7649425287356321,0.7787356321839082,"[208, 145, 116, 94]",0.08831168831168826,0.20392084106369818,0.1176891362605648
