#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
44,64,64,4,2,128,64,0.2,0.0001,0.001,0.49264069264069277,0.649923896499239,0.6526104417670683,0.397530864197531,0.5312436048799685,0.738888888888889,0.7757028112449799,0.6296296296296297,"[219, 166, 135, 90]",0.08398268398268388,0.19001967729240457,0.11039410805644571
43,128,128,3,3,128,64,0.0,0.0001,0.001,0.47878787878787876,0.6368794326241133,0.698095238095238,0.5472972972972974,0.560680834317198,0.7307801418439716,0.8141904761904761,0.7207207207207208,"[235, 175, 148, 112]",0.10649350649350653,0.24292011019283752,0.14049305672682294
55,128,128,4,3,128,64,0.0,1e-05,0.001,0.43982683982684,0.6386292834890966,0.650743099787686,0.4221311475409837,0.5209228650137742,0.702803738317757,0.7462845010615711,0.6516393442622951,"[214, 157, 122, 83]",0.07359307359307352,0.1760586383313656,0.0990498678810367
25,64,128,3,2,32,64,0.0,1e-05,0.001,0.48484848484848503,0.7121212121212119,0.778048780487805,0.6462962962962961,0.6119618260527351,0.7826745718050067,0.8495934959349593,0.8259259259259258,"[253, 205, 180, 153]",0.14632034632034663,0.3391558441558441,0.19470062405127345
50,128,64,4,4,128,128,0.1,1e-05,0.001,0.44761904761904736,0.6108527131782947,0.6266233766233765,0.40151515151515155,0.5259012199921291,0.6896124031007751,0.6704545454545454,0.5636363636363636,"[215, 154, 110, 65]",0.0623376623376623,0.13514954742227472,0.08038567493112946
23,64,128,2,4,32,128,0.1,1e-05,0.001,0.4709956709956713,0.6873278236914598,0.7129629629629629,0.5838852097130243,0.5866115702479338,0.7267217630853995,0.7999074074074073,0.8101545253863134,"[242, 180, 151, 126]",0.12121212121212137,0.2745848091302637,0.15932422555799175
40,64,64,2,2,64,64,0.2,1e-05,0.001,0.5307359307359307,0.7704402515723268,0.7159940209267563,0.6125429553264604,0.6532782369146005,0.8319496855345913,0.8298953662182361,0.7951030927835051,"[265, 223, 194, 160]",0.1575757575757579,0.3590023612750886,0.2082256704334626
39,64,128,3,4,64,64,0.0,1e-05,0.001,0.4303030303030303,0.6583333333333331,0.6790890269151139,0.5101781170483461,0.533732782369146,0.7142424242424243,0.7771221532091097,0.6959287531806615,"[220, 161, 131, 95]",0.09004329004328997,0.20582054309327039,0.11901501096306288
53,128,128,3,4,64,64,0.0,1e-05,0.001,0.4476190476190477,0.6838006230529595,0.6886227544910181,0.6304347826086956,0.5163734750098385,0.7584112149532711,0.7735528942115769,0.803743961352657,"[214, 167, 138, 117]",0.10822510822510825,0.24804998032270764,0.14373137684825996
32,64,64,4,3,64,128,0.2,0.0001,0.001,0.5134199134199134,0.7451790633608815,0.7192556634304208,0.5402621722846441,0.5973475009838646,0.8351239669421487,0.8251618122977346,0.7462546816479402,"[242, 206, 178, 138]",0.13333333333333355,0.3033530106257379,0.17560128183504803
21,64,64,4,2,32,128,0.1,0.0001,0.001,0.5116883116883119,0.7523056653491436,0.7698412698412697,0.6523297491039424,0.6236107831562377,0.808498023715415,0.8547619047619046,0.8767921146953404,"[253, 210, 186, 168]",0.1662337662337666,0.38454348681621414,0.22096531174453257
64,64,128,4,4,128,128,0.2,0.0001,0.001,0.4580086580086581,0.6628264208909376,0.7222222222222223,0.5721040189125295,0.5282133018496654,0.7439324116743472,0.8113131313131313,0.760047281323877,"[217, 165, 141, 111]",0.10562770562770565,0.24118850846123577,0.1396148872772249
48,64,128,3,2,128,64,0.1,1e-05,0.001,0.49177489177489186,0.7185185185185186,0.7156308851224107,0.485745614035088,0.541784730421094,0.7745185185185186,0.8031073446327683,0.7324561403508772,"[225, 177, 152, 116]",0.10909090909090914,0.25402597402597404,0.1451745656940462
38,64,64,4,3,64,128,0.1,0.0001,0.001,0.5220779220779224,0.6875,0.7927031509121061,0.6311475409836064,0.6240358126721762,0.7748046875,0.8724709784411276,0.8315118397085611,"[256, 201, 183, 156]",0.15497835497835533,0.34991145218417946,0.20373587451509528
32,64,64,4,4,128,64,0.0,0.0001,0.001,0.33506493506493507,0.37795992714025506,0.43452380952380953,0.17073170731707318,0.4361353797717433,0.4515482695810564,0.4448412698412699,0.23170731707317074,"[183, 84, 41, 10]",0.011255411255411255,0.020303030303030302,0.012805981896890986
45,128,64,4,3,128,128,0.1,0.0001,0.001,0.5012987012987011,0.6264619883040935,0.6516064257028114,0.4666666666666667,0.5512691853600945,0.7048976608187134,0.7143574297188755,0.6606666666666666,"[228, 166, 125, 86]",0.0813852813852813,0.18632034632034636,0.10759880811828859
22,64,128,2,2,64,64,0.0,0.0001,0.001,0.471861471861472,0.7088353413654618,0.7864321608040202,0.598314606741573,0.6158756395120032,0.7848919487473706,0.8522613065326633,0.7748127340823971,"[249, 199, 178, 143]",0.1419913419913422,0.3226151121605667,0.18709394501602292
27,128,128,4,2,32,64,0.1,0.0001,0.001,0.4943722943722943,0.7000000000000002,0.7717948717948718,0.6024904214559387,0.6012652499016135,0.7840816326530612,0.8533333333333334,0.7935823754789271,"[245, 195, 174, 143]",0.14025974025974047,0.32341991341991344,0.1866649800416034
28,64,64,2,4,64,128,0.0,0.0001,0.001,0.46753246753246763,0.6870451237263462,0.6732209737827715,0.46244131455399073,0.562780401416765,0.7481077147016013,0.7545880149812734,0.6866197183098591,"[229, 178, 142, 102]",0.09696969696969696,0.21586383313656046,0.12699893180412658
19,64,64,2,2,64,128,0.0,1e-05,0.001,0.5419913419913422,0.7247474747474745,0.7595129375951293,0.6554404145077719,0.6423475009838646,0.8204545454545454,0.8473363774733638,0.8432642487046632,"[264, 219, 193, 168]",0.16709956709956747,0.3810133805588351,0.22064991285770508
35,128,128,3,4,128,128,0.2,1e-05,0.001,0.3948051948051949,0.5829228243021348,0.5617715617715617,0.3864468864468864,0.4935812672176308,0.6804597701149425,0.5934731934731935,0.5366300366300366,"[203, 143, 91, 52]",0.047619047619047616,0.10595238095238095,0.06257491426322594
27,128,64,2,2,128,128,0.2,1e-05,0.001,0.5367965367965364,0.7376302083333329,0.7065390749601274,0.5703703703703702,0.6303778040141677,0.8023437499999999,0.8233652312599683,0.7828703703703703,"[256, 209, 180, 146]",0.14372294372294397,0.3275521448248721,0.19022713217518408
58,64,64,2,4,128,64,0.0,1e-05,0.001,0.45108225108225114,0.6423135464231355,0.6571729957805906,0.49074074074074087,0.5252912239275875,0.6980974124809742,0.7578059071729958,0.6719576719576719,"[219, 158, 126, 88]",0.08311688311688302,0.18519086973632432,0.10833473885421935
23,64,128,3,4,32,128,0.0,0.0001,0.001,0.4510822510822509,0.7344398340248963,0.7780612244897961,0.576190476190476,0.5870011806375443,0.7941908713692947,0.8491496598639454,0.74,"[241, 196, 175, 133]",0.12727272727272743,0.29663911845730023,0.16910159104964295
32,128,128,2,4,64,128,0.1,1e-05,0.001,0.48658008658008667,0.7259887005649717,0.699122807017544,0.5870020964360587,0.5709622195985832,0.7901129943502826,0.8025438596491228,0.7861635220125786,"[236, 190, 159, 128]",0.12554112554112568,0.28815820543093273,0.16641760836566027
32,64,64,3,2,64,64,0.2,0.0001,0.001,0.54025974025974,0.7228997289972899,0.7160804020100504,0.49619047619047635,0.597874852420307,0.7861111111111112,0.8496649916247905,0.7266666666666666,"[246, 199, 175, 131]",0.1246753246753248,0.2922491145218418,0.16594366672288746
25,128,64,3,3,64,128,0.0,1e-05,0.001,0.50995670995671,0.7116736990154712,0.7068062827225129,0.5678642714570857,0.5783215269578906,0.7887482419127989,0.8310645724258289,0.7754491017964071,"[237, 191, 167, 134]",0.1290043290043292,0.3013813459268005,0.1726513745994265
19,128,64,2,3,32,128,0.1,0.0001,0.001,0.5142857142857142,0.7050264550264552,0.7422003284072249,0.5145348837209301,0.6121526957890593,0.796031746031746,0.797783251231527,0.7083333333333333,"[252, 203, 172, 127]",0.12294372294372304,0.2731798504525777,0.1605301624782144
45,64,64,4,2,128,64,0.1,1e-05,0.001,0.47965367965367955,0.6263079222720478,0.6491769547325104,0.3994708994708994,0.5341223927587564,0.7068759342301942,0.7402263374485596,0.5608465608465608,"[223, 162, 126, 74]",0.06926406926406921,0.15701298701298702,0.09131556754933376
26,128,128,4,2,64,64,0.1,1e-05,0.001,0.5108225108225108,0.7169421487603305,0.7279792746113988,0.5542168674698794,0.5887327823691458,0.7845041322314049,0.8228842832469775,0.7650602409638554,"[242, 193, 166, 132]",0.1307359307359309,0.2916843762298308,0.17039410805644567
24,64,64,2,2,32,64,0.1,1e-05,0.001,0.5012987012987014,0.6719787516600263,0.7696817420435509,0.6000000000000001,0.6090141676505313,0.7762948207171314,0.83785594639866,0.8161904761904762,"[251, 199, 175, 148]",0.13852813852813875,0.32352617079889806,0.1851993028616405
32,128,128,3,2,128,128,0.2,1e-05,0.001,0.5324675324675324,0.7339869281045752,0.7964743589743589,0.5688775510204079,0.6266981503345139,0.8013725490196079,0.894150641025641,0.8159013605442177,"[255, 208, 196, 165]",0.15930735930735973,0.3737642660369933,0.2132844212064991
