#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
17,64,128,2,2,32,128,0.1,1e-05,0.001,0.4982683982683984,0.7656826568265683,0.8471615720524014,0.6443381180223281,0.6639795918367346,0.827490774907749,0.882023289665211,0.8377990430622009,"[271, 229, 209, 182]",0.1805194805194806,0.4114656771799628,0.238200371057514,0.5693105955424678,0.7284425124225309,0.6488765539824993
21,128,128,3,2,64,128,0.1,0.0001,0.001,0.5246753246753244,0.7576335877862594,0.7955555555555557,0.6183574879227051,0.6449319727891156,0.8361959287531806,0.8822962962962964,0.8265700483091787,"[262, 225, 207, 176]",0.1714285714285716,0.3942145949288805,0.2265679053990742,0.5786213765084937,0.7074621610402866,0.6430417687743901
18,64,128,2,2,64,128,0.1,1e-05,0.001,0.4930735930735929,0.7936197916666666,0.8274336283185842,0.6499999999999997,0.6318367346938775,0.8642578125,0.8916666666666666,0.8357142857142857,"[256, 226, 210, 180]",0.1857142857142857,0.4158812615955473,0.2435250463821891,0.5538966108164228,0.7312499999999998,0.6425733054082113
32,64,64,4,2,64,128,0.2,1e-05,0.001,0.541125541125541,0.7528301886792451,0.7977777777777779,0.5964912280701751,0.6477674706246134,0.8323899371069182,0.8871111111111112,0.8189792663476875,"[265, 225, 209, 178]",0.1688311688311692,0.4010544217687074,0.2262978579861697,0.5896636948841438,0.6902495675809238,0.6399566312325338
22,64,64,4,2,64,128,0.0,1e-05,0.001,0.5471861471861469,0.7496757457846951,0.7310606060606062,0.597079037800687,0.6319202226345083,0.8357328145265889,0.8423484848484848,0.7840206185567011,"[257, 220, 194, 159]",0.1545454545454548,0.3533487940630798,0.2037973426285115,0.5865085641170481,0.6778978973586801,0.6322032307378641
26,128,64,3,3,32,128,0.1,1e-05,0.001,0.5497835497835496,0.7537878787878787,0.7373271889400925,0.5790816326530611,0.6423129251700681,0.8061868686868687,0.8672043010752688,0.7751700680272109,"[264, 217, 196, 157]",0.1549783549783553,0.3543228200371057,0.2047845804988662,0.5924572171654066,0.6629295696678771,0.6276933934166418
13,128,128,2,2,64,128,0.0,1e-05,0.001,0.4909090909090911,0.7483266398929049,0.8095238095238098,0.626943005181347,0.6068367346938776,0.8206157965194109,0.8782539682539683,0.825215889464594,"[249, 210, 193, 164]",0.1614718614718618,0.3709461966604823,0.2139043496186353,0.5427516330479901,0.7125436914263739,0.627647662237182
27,128,64,3,2,32,64,0.1,1e-05,0.001,0.5298701298701297,0.7480314960629922,0.7624434389140269,0.5749158249158247,0.616252319109462,0.854002624671916,0.8560331825037708,0.7606060606060607,"[254, 221, 198, 156]",0.14978354978355,0.3460977118119974,0.1986373943516801,0.5698059516241333,0.6548518081355594,0.6123288798798463
19,64,64,3,2,64,128,0.0,0.0001,0.001,0.5367965367965365,0.7607526881720428,0.7444444444444442,0.5486486486486485,0.6090568954854668,0.821034946236559,0.8392063492063493,0.8005405405405405,"[248, 210, 185, 155]",0.1519480519480522,0.3447371675943104,0.1998618841475984,0.5706482574434291,0.6510806479556478,0.6108644526995384
19,64,64,2,3,32,128,0.0,1e-05,0.001,0.5082251082251079,0.7847769028871391,0.7637614678899083,0.5747422680412368,0.6186425479282623,0.8392388451443568,0.8551223241590215,0.76340206185567,"[254, 218, 194, 152]",0.1510822510822513,0.3425046382189239,0.1988167388167388,0.5580241373627739,0.6557729576032912,0.6068985474830326
24,128,128,3,3,64,128,0.0,0.0001,0.001,0.5333333333333333,0.7300653594771241,0.7413522012578616,0.5401069518716576,0.618673469387755,0.8104575163398692,0.8544811320754718,0.7393939393939393,"[255, 212, 187, 144]",0.1376623376623378,0.324647495361781,0.1836798410824384,0.5728424222740559,0.6242306036120467,0.5985365129430513
45,128,64,3,3,128,128,0.0,0.0001,0.001,0.527272727272727,0.643239625167336,0.7360360360360364,0.5390946502057613,0.6043166357452072,0.7202141900937082,0.8472072072072071,0.7403292181069959,"[249, 185, 162, 126]",0.1203463203463204,0.2796722325293753,0.1592249020820449,0.5631719262822454,0.6238863143905852,0.5935291203364153
22,128,128,3,2,128,128,0.1,0.0001,0.001,0.5246753246753247,0.7476383265856946,0.7601626016260163,0.5186219739292365,0.6073995052566481,0.8130904183535762,0.8171544715447155,0.7737430167597765,"[247, 205, 179, 143]",0.1393939393939396,0.321917130488559,0.1850731807874664,0.5630149601459007,0.6210012396760742,0.5920080999109875
25,128,64,2,3,64,128,0.1,1e-05,0.001,0.5354978354978354,0.7368421052631577,0.7216666666666667,0.5183150183150184,0.6027458256029684,0.7840755735492577,0.8765,0.7331501831501832,"[247, 200, 182, 140]",0.1337662337662339,0.3092393320964749,0.1769057926200782,0.5671353085394616,0.6072925562168942,0.5872139323781779
34,128,128,3,3,128,128,0.0,0.0001,0.001,0.5168831168831167,0.7254495159059475,0.7648514851485144,0.5252808988764043,0.5801144094001236,0.821576763485477,0.8507425742574258,0.7551498127340825,"[241, 202, 178, 138]",0.1350649350649352,0.3067687074829932,0.1768585671183073,0.5466764270571818,0.619581784195715,0.5831291056264484
66,128,128,4,4,128,128,0.0,0.0001,0.001,0.4580086580086577,0.7366818873668185,0.8125000000000003,0.5818540433925047,0.5331663574520716,0.8162100456621003,0.8793478260869566,0.7964497041420118,"[219, 184, 169, 139]",0.1402597402597404,0.3177674706246134,0.1838837353123066,0.4927380211626465,0.6724460867827516,0.5825920539726991
37,64,128,3,2,128,64,0.1,0.0001,0.001,0.5194805194805193,0.6782106782106783,0.7161172161172161,0.5267094017094015,0.557312925170068,0.7670995670995672,0.8247252747252747,0.7581196581196581,"[231, 182, 156, 122]",0.1177489177489178,0.2681539888682746,0.1546672663555779,0.5377321143972973,0.6215749067902733,0.5796535105937852
28,64,64,3,2,32,64,0.1,0.0001,0.001,0.5012987012987012,0.7448559670781894,0.7932692307692307,0.5106951871657754,0.5882220160791588,0.8388203017832648,0.8483974358974359,0.729590017825312,"[243, 208, 187, 142]",0.1359307359307361,0.3163141620284477,0.1800783343640485,0.541292933732291,0.6008265021757744,0.5710597179540327
46,64,64,4,3,32,64,0.2,0.0001,0.001,0.5099567099567098,0.7101139601139602,0.7402482269503549,0.5230923694779117,0.5569325912183055,0.7898860398860398,0.8515070921985815,0.7293172690763051,"[234, 188, 166, 127]",0.1203463203463204,0.2741682127396413,0.1584003298289012,0.5324104601528145,0.609226065718703,0.5708182629357588
37,128,128,3,4,64,128,0.2,0.0001,0.001,0.5428571428571426,0.7089947089947088,0.7520128824476655,0.4844322344322344,0.6067068645640075,0.8042328042328042,0.8462157809983898,0.6798534798534799,"[252, 207, 182, 128]",0.1255411255411256,0.2847990105132962,0.1644258915687486,0.5730088153819017,0.565742474189855,0.5693756447858784
27,64,128,4,4,32,128,0.1,0.0001,0.001,0.4891774891774894,0.696778711484594,0.7754010695187166,0.511111111111111,0.5735034013605441,0.7632352941176471,0.8434937611408201,0.7137373737373738,"[238, 187, 165, 122]",0.1177489177489178,0.2731076066790353,0.1555681115421374,0.5279947280698001,0.5956640460351494,0.5618293870524748
50,64,128,4,2,128,64,0.2,0.0001,0.001,0.5367965367965368,0.6969086021505375,0.6883333333333336,0.4635416666666668,0.5979158936301793,0.7916666666666667,0.7595000000000001,0.6797916666666667,"[248, 200, 160, 113]",0.10995670995671,0.2531106988249845,0.144889713461142,0.565710170065887,0.5512159104713314,0.5584630402686093
43,64,64,4,4,64,128,0.1,0.0001,0.001,0.4796536796536795,0.7312775330396476,0.7495495495495497,0.5132113821138211,0.5549103277674705,0.7922173274596181,0.8556756756756757,0.718089430894309,"[227, 185, 164, 123]",0.1220779220779221,0.27426097711812,0.1592867450010306,0.5145448298650243,0.5986054186226907,0.5565751242438575
