#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
101,128,128,4,3,64,64,0.1,1e-05,0.0001,0.28658008658008655,0.6312056737588652,0.7459016393442623,0.5048543689320388,0.4495238095238096,0.6436170212765957,0.8114754098360656,0.6553398058252428,"[188, 122, 103, 74]",0.06493506493506487,0.15515151515151518,0.08832405689548543
29,128,128,2,3,32,64,0.0,1e-05,0.001,0.3454545454545455,0.7512077294685989,0.7842535787321065,0.6041666666666666,0.502900432900433,0.7733494363929145,0.8542944785276073,0.7372685185185186,"[207, 163, 144, 112]",0.10909090909090917,0.2421861471861472,0.1437354997095256
31,128,64,4,3,128,64,0.0,1e-05,0.001,0.3203463203463203,0.48861283643892334,0.5886524822695034,0.3695652173913043,0.3853679653679654,0.577639751552795,0.6799645390070922,0.4444444444444445,"[161, 94, 69, 33]",0.03203463203463204,0.06718614718614718,0.041152339723768305
90,64,128,3,4,32,128,0.2,0.0001,0.0001,0.14458874458874474,0.5340909090909091,0.7569444444444444,0.6725146198830408,0.31090909090909097,0.5416666666666666,0.7546296296296295,0.6929824561403509,"[132, 72, 57, 42]",0.037229437229437244,0.0858008658008658,0.0497526283240569
96,128,128,4,3,32,64,0.2,0.0001,0.0001,0.1610389610389611,0.5645161290322581,0.7146118721461187,0.5773809523809523,0.29363636363636364,0.5846774193548387,0.732876712328767,0.6339285714285714,"[124, 73, 56, 38]",0.03376623376623378,0.0754978354978355,0.0442547928262214
20,128,128,2,2,64,128,0.2,1e-05,0.001,0.5090909090909091,0.7379134860050892,0.8483483483483484,0.6292682926829267,0.6516666666666666,0.8368320610687022,0.9035285285285286,0.8106504065040651,"[262, 222, 205, 173]",0.1792207792207794,0.39928571428571424,0.23609171492288375
39,64,64,3,4,64,128,0.1,0.0001,0.001,0.43290043290043295,0.6267605633802817,0.824675324675325,0.469047619047619,0.5157575757575759,0.7163536776212832,0.8793290043290044,0.7226190476190476,"[213, 154, 140, 106]",0.10476190476190482,0.23372294372294372,0.13792207792207786
33,64,128,3,3,128,128,0.2,1e-05,0.001,0.4424242424242423,0.6698262243285937,0.7763975155279503,0.46461187214611877,0.5152164502164502,0.7614533965244865,0.8788819875776398,0.6381278538812785,"[211, 161, 146, 100]",0.10129870129870133,0.21987012987012985,0.13186147186147182
97,64,64,2,2,128,64,0.2,0.0001,0.0001,0.4051948051948052,0.6794294294294296,0.7936046511627907,0.5911111111111109,0.5387012987012987,0.7676426426426427,0.8386627906976745,0.7093333333333335,"[222, 172, 150, 112]",0.1108225108225109,0.24909090909090914,0.1464440321583178
118,64,64,4,2,32,64,0.2,0.0001,0.0001,0.40952380952380973,0.6425339366515838,0.796875,0.5011574074074073,0.528961038961039,0.7145550527903468,0.8723958333333333,0.6354166666666666,"[221, 160, 144, 98]",0.09350649350649348,0.21196969696969695,0.12377878975281567
32,64,128,3,2,128,64,0.2,0.0001,0.001,0.46406926406926396,0.6814814814814816,0.7495183044315992,0.506896551724138,0.5461688311688312,0.7537037037037037,0.7991329479768786,0.742528735632184,"[225, 173, 145, 112]",0.11082251082251085,0.24822510822510827,0.1463162234590805
24,128,128,3,2,64,64,0.1,0.0001,0.001,0.4623376623376623,0.7454954954954955,0.7795698924731185,0.5441767068273091,0.5345887445887446,0.8280780780780781,0.8611111111111112,0.7615461847389559,"[222, 186, 166, 131]",0.13333333333333344,0.2892424242424243,0.1736076910102883
62,128,64,4,3,128,128,0.0,1e-05,0.0001,0.3445887445887446,0.6674528301886795,0.7593818984547461,0.5956072351421188,0.5101298701298701,0.7063679245283019,0.8029801324503312,0.689922480620155,"[212, 151, 129, 94]",0.08917748917748915,0.19898268398268398,0.1169101028841288
30,64,128,3,3,128,128,0.0,0.0001,0.001,0.46580086580086577,0.6606060606060606,0.7984031936127745,0.5463576158940396,0.532965367965368,0.7515151515151516,0.870259481037924,0.7814569536423842,"[220, 167, 151, 122]",0.12294372294372304,0.27528138528138524,0.16184704184704177
74,128,128,4,3,32,128,0.1,1e-05,0.0001,0.2619047619047617,0.6733668341708543,0.8004694835680751,0.5777777777777778,0.4793939393939393,0.7060301507537688,0.7940140845070423,0.6388888888888888,"[199, 142, 120, 83]",0.07662337662337657,0.1716017316017316,0.10105132962275815
48,64,64,3,2,128,64,0.0,1e-05,0.001,0.45887445887445877,0.6116352201257863,0.7635135135135136,0.47348484848484856,0.5172510822510822,0.6847484276729561,0.856981981981982,0.6693181818181818,"[212, 148, 132, 94]",0.09437229437229436,0.2051515151515152,0.12281591424448564
