#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
22,64,64,4,2,64,128,0.1,1e-05,0.001,0.5021645021645019,0.767361111111111,0.7859477124183007,0.546594982078853,0.5816017316017316,0.8370833333333334,0.8748366013071895,0.7921146953405017,"[240, 204, 186, 154]",0.1523809523809526,0.33800865800865804,0.20009688723974436
98,128,64,3,3,128,64,0.2,1e-05,0.0001,0.34805194805194806,0.6274509803921567,0.5652680652680652,0.4834983498349835,0.49034632034632036,0.6993464052287581,0.6583916083916085,0.5396039603960396,"[204, 143, 101, 58]",0.05194805194805193,0.1238961038961039,0.07077922077922076
108,128,128,2,4,128,64,0.2,0.0001,0.0001,0.16103896103896118,0.45928753180661575,0.6127450980392156,0.5666666666666667,0.3191341991341991,0.5127226463104326,0.6240196078431373,0.5555555555555556,"[131, 68, 45, 28]",0.025108225108225107,0.0574025974025974,0.033116883116883114
79,64,64,2,3,32,128,0.2,0.0001,0.0001,0.31255411255411264,0.7105263157894737,0.7210648148148149,0.46011396011396005,0.4564502164502165,0.7514035087719297,0.7585648148148149,0.5982905982905983,"[190, 144, 117, 73]",0.06753246753246749,0.15095238095238098,0.08870748299319726
20,64,64,4,2,32,128,0.2,1e-05,0.001,0.5134199134199134,0.7912019826517966,0.7943262411347518,0.5909822866344603,0.6580952380952381,0.8612143742255266,0.8567375886524822,0.7805958132045088,"[269, 235, 207, 168]",0.17229437229437258,0.3837662337662337,0.22626262626262617
34,128,128,3,4,32,128,0.2,0.0001,0.001,0.4666666666666665,0.7217514124293786,0.8097731239092497,0.5480392156862745,0.5647619047619048,0.7942090395480226,0.8431937172774869,0.7691176470588236,"[236, 191, 170, 135]",0.13333333333333347,0.2929437229437229,0.1739002267573696
63,128,64,3,4,64,128,0.0,0.0001,0.0001,0.24069264069264057,0.6657509157509158,0.7166666666666666,0.5408496732026145,0.43549783549783555,0.7060439560439561,0.7415384615384617,0.5784313725490197,"[182, 130, 102, 62]",0.05367965367965367,0.13480519480519482,0.07417027417027415
129,128,64,3,2,32,64,0.2,1e-05,0.0001,0.3974025974025975,0.7328966521106257,0.7842105263157898,0.5379241516966067,0.5500432900432901,0.8183406113537118,0.8347368421052631,0.6866267465069861,"[229, 190, 167, 120]",0.11341991341991355,0.2574458874458875,0.150336013193156
53,64,128,4,3,128,128,0.0,1e-05,0.0001,0.33160173160173145,0.69558599695586,0.7682445759368836,0.5722610722610723,0.5246320346320347,0.7645357686453577,0.7824457593688364,0.6375291375291374,"[219, 169, 143, 97]",0.08874458874458868,0.20064935064935072,0.11785405071119356
36,64,64,4,3,64,64,0.0,0.0001,0.001,0.4519480519480523,0.6964831804281346,0.7005988023952096,0.505868544600939,0.5310822510822512,0.7564220183486238,0.8106786427145708,0.7077464788732394,"[218, 167, 142, 107]",0.10303030303030304,0.22826839826839831,0.13524427952999377
22,128,128,3,2,128,128,0.1,0.0001,0.001,0.5238095238095237,0.7513440860215054,0.7701421800947867,0.5327868852459016,0.5982251082251083,0.8435483870967744,0.8276461295418641,0.8087431693989071,"[248, 211, 183, 154]",0.14978354978355005,0.3445021645021645,0.19954854669140384
16,64,128,2,2,64,128,0.2,1e-05,0.001,0.4718614718614718,0.7880577427821525,0.8069381598793367,0.6323283082077051,0.6158874458874459,0.8564304461942258,0.8759426847662141,0.7918760469011725,"[254, 221, 199, 165]",0.16796536796536823,0.3679220779220779,0.21898989898989893
68,64,64,4,4,64,128,0.0,1e-05,0.0001,0.2787878787878788,0.5918003565062389,0.6906666666666668,0.45068027210884354,0.4423809523809524,0.6595365418894831,0.7549333333333333,0.49489795918367346,"[187, 125, 98, 54]",0.04935064935064935,0.10852813852813856,0.0647392290249433
37,64,64,3,3,128,128,0.1,0.0001,0.001,0.4761904761904762,0.5892857142857144,0.6894409937888197,0.4180107526881722,0.5416017316017318,0.6976190476190476,0.7462732919254659,0.6088709677419355,"[224, 161, 124, 80]",0.0787878787878787,0.17030303030303032,0.10185734900020614
35,64,128,3,4,32,128,0.2,1e-05,0.001,0.4727272727272726,0.7775393419170242,0.7306397306397304,0.6051136363636364,0.565757575757576,0.8350500715307584,0.8592592592592592,0.7769886363636364,"[233, 198, 176, 145]",0.14718614718614734,0.3168831168831169,0.1904143475572047
48,128,128,4,4,32,64,0.2,0.0001,0.001,0.3948051948051947,0.734948604992658,0.7518518518518519,0.5769230769230769,0.5514285714285715,0.7750367107195301,0.8153703703703704,0.7307692307692307,"[227, 180, 156, 118]",0.1134199134199135,0.2543722943722944,0.14950731807874662
43,64,128,3,3,64,64,0.0,1e-05,0.001,0.4900432900432897,0.7097457627118643,0.7526315789473685,0.5486111111111112,0.567792207792208,0.7956214689265536,0.8385087719298244,0.7365079365079366,"[236, 190, 168, 130]",0.12380952380952394,0.2816883116883117,0.16470830756545035
33,64,128,2,2,128,64,0.2,1e-05,0.001,0.522077922077922,0.7350948509485096,0.7614379084967321,0.5460405156537751,0.5964502164502167,0.8119241192411925,0.8507352941176469,0.7582872928176796,"[246, 204, 181, 144]",0.1393939393939396,0.3152813852813852,0.18440527726242012
70,128,64,3,4,128,128,0.2,0.0001,0.0001,0.22683982683982673,0.5923566878980892,0.638047138047138,0.47183098591549294,0.3802597402597403,0.6229299363057325,0.6833333333333333,0.5352112676056338,"[157, 99, 71, 42]",0.03636363636363638,0.08597402597402598,0.04896103896103896
50,64,128,3,2,128,64,0.2,0.0001,0.001,0.49870129870129887,0.7283687943262411,0.7271157167530228,0.5341365461847389,0.5664069264069266,0.8024113475177305,0.8258203799654578,0.7409638554216867,"[235, 193, 166, 130]",0.12900432900432912,0.27978354978354986,0.16812822098536379
66,128,64,4,3,128,128,0.2,0.0001,0.0001,0.3238095238095238,0.6967479674796749,0.7784679089026916,0.5456790123456791,0.4897835497835498,0.776910569105691,0.7804347826086957,0.617283950617284,"[205, 161, 135, 88]",0.07965367965367956,0.1785714285714286,0.1048381776953205
78,128,128,3,4,64,128,0.2,1e-05,0.0001,0.1748917748917749,0.5675675675675675,0.6941176470588235,0.588709677419355,0.3586580086580086,0.5614864864864865,0.6762745098039217,0.6908602150537634,"[148, 85, 62, 47]",0.04155844155844158,0.09493506493506493,0.05502782931354361
22,128,128,4,3,32,128,0.0,1e-05,0.001,0.5160173160173159,0.7516339869281045,0.7733644859813088,0.5918367346938774,0.618181818181818,0.8271895424836602,0.8973520249221184,0.7908163265306123,"[255, 214, 196, 162]",0.16277056277056304,0.3657142857142858,0.21481550195835902
42,64,128,3,3,32,64,0.2,0.0001,0.001,0.42424242424242425,0.7539341917024323,0.8059829059829061,0.5619047619047619,0.5662770562770563,0.8200286123032905,0.8575213675213675,0.7271428571428571,"[233, 195, 175, 132]",0.13246753246753262,0.2899134199134199,0.17220985363842503
78,128,64,3,3,64,128,0.2,1e-05,0.0001,0.3324675324675325,0.7390243902439024,0.6882716049382714,0.549618320610687,0.48748917748917764,0.7850406504065041,0.7598765432098766,0.6603053435114504,"[205, 162, 131, 91]",0.0839826839826839,0.1926406926406927,0.11191713048855902
28,64,128,2,2,64,64,0.2,0.0001,0.001,0.5099567099567099,0.7240000000000001,0.7307060755336617,0.546934865900383,0.6030735930735932,0.8029333333333334,0.8221674876847289,0.768199233716475,"[250, 203, 174, 143]",0.13679653679653697,0.30502164502164497,0.17996701710987428
66,128,128,3,4,128,64,0.2,1e-05,0.001,0.4303030303030303,0.5150793650793649,0.5687830687830687,0.3782771535580524,0.5011255411255412,0.5852380952380952,0.6666666666666666,0.47752808988764045,"[210, 126, 89, 48]",0.04242424242424244,0.09138528138528138,0.05524427952999381
34,64,128,4,2,32,64,0.2,0.0001,0.001,0.47619047619047616,0.7520491803278689,0.8094059405940596,0.595238095238095,0.5935064935064938,0.8181010928961749,0.8612211221122112,0.8186813186813187,"[244, 202, 182, 156]",0.15497835497835524,0.3474458874458875,0.20458462172747893
43,64,64,4,4,64,128,0.1,0.0001,0.001,0.5004329004329003,0.6921985815602837,0.7848324514991182,0.5268199233716474,0.566796536796537,0.789645390070922,0.895326278659612,0.7255747126436781,"[235, 189, 174, 134]",0.13073593073593084,0.28952380952380957,0.17135229849515557
27,128,64,3,3,32,64,0.0,1e-05,0.001,0.47835497835497826,0.6887905604719766,0.7104761904761906,0.5165562913907286,0.5482683982683985,0.7567846607669616,0.8353333333333334,0.7185430463576159,"[226, 175, 151, 115]",0.11471861471861479,0.2557142857142857,0.15137497423211704
71,128,128,3,3,32,128,0.2,0.0001,0.0001,0.2432900432900432,0.69009009009009,0.7907542579075425,0.5639880952380952,0.4408658008658009,0.7320720720720721,0.7608272506082726,0.625,"[185, 137, 112, 74]",0.06580086580086575,0.14718614718614723,0.0864625850340136
74,64,128,3,3,32,128,0.0,1e-05,0.0001,0.3043290043290044,0.7208737864077669,0.7629399585921325,0.5753086419753087,0.4916017316017317,0.7705501618122979,0.7925465838509317,0.6666666666666666,"[206, 161, 135, 94]",0.08701298701298692,0.19640692640692647,0.11473922902494328
36,128,128,4,4,32,128,0.2,1e-05,0.001,0.4874458874458876,0.7416666666666668,0.8265651438240268,0.572972972972973,0.5767532467532469,0.8113888888888889,0.9076142131979696,0.7567567567567568,"[240, 197, 185, 145]",0.14545454545454561,0.31757575757575757,0.189589775304061
68,64,64,4,3,32,64,0.2,0.0001,0.001,0.4961038961038963,0.7158469945355193,0.777777777777778,0.5533707865168537,0.5910822510822512,0.7919398907103826,0.8693602693602694,0.745318352059925,"[244, 198, 178, 138]",0.1385281385281387,0.3080519480519481,0.18233353947639658
66,128,128,3,2,64,128,0.2,0.0001,0.0001,0.41471861471861493,0.7608089260808927,0.7841666666666666,0.610789980732177,0.5715584415584417,0.8287308228730823,0.838,0.7326589595375722,"[239, 200, 173, 135]",0.13506493506493525,0.2914285714285714,0.1754648526077097
76,128,128,3,4,64,128,0.0,1e-05,0.0001,0.2865800865800866,0.6820512820512821,0.710401891252955,0.4727272727272728,0.4612121212121213,0.7117948717948717,0.7248226950354612,0.6045454545454545,"[195, 141, 110, 70]",0.06406926406926401,0.15082251082251086,0.08692640692640691
76,128,64,2,3,128,64,0.0,0.0001,0.0001,0.15497835497835508,0.35529715762273906,0.5555555555555556,0.43010752688172044,0.31731601731601733,0.3863049095607235,0.5980392156862745,0.46774193548387094,"[129, 51, 31, 16]",0.01385281385281385,0.035930735930735924,0.019567099567099566
17,128,128,3,3,32,128,0.0,1e-05,0.001,0.48917748917748916,0.7222222222222222,0.7829059829059829,0.5454545454545454,0.582857142857143,0.7924554183813444,0.874017094017094,0.7159090909090909,"[243, 195, 176, 135]",0.13160173160173178,0.28978354978354975,0.17213151927437637
39,64,64,3,3,64,64,0.2,0.0001,0.001,0.4458874458874461,0.7010703363914372,0.7382352941176471,0.42824074074074076,0.5244155844155846,0.763302752293578,0.8067647058823529,0.636574074074074,"[218, 170, 144, 94]",0.09090909090909086,0.20779220779220783,0.12097917955060809
83,64,128,4,3,64,64,0.1,0.0001,0.0001,0.3021645021645023,0.5659536541889483,0.6718346253229973,0.5120274914089347,0.45393939393939403,0.6844919786096256,0.7166666666666667,0.5360824742268041,"[187, 129, 97, 57]",0.04935064935064935,0.11489177489177493,0.06658008658008656
