#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
21,128,128,2,2,32,128,0.1,0.0001,0.001,0.5168831168831172,0.7568407960199002,0.7983988355167393,0.690243902439024,0.6568130282415997,0.8314987562189052,0.8708255354543565,0.8483739837398375,"[268, 229, 205, 180]",0.1874458874458875,0.4070810142238714,0.2411761398774384,0.5785067398528129,0.7611831040371169,0.6698449219449649
18,64,64,2,2,32,128,0.0,1e-05,0.001,0.5385281385281385,0.6937106918238993,0.7961240310077518,0.6783333333333332,0.6521438878581736,0.7909613656783469,0.9045404208194904,0.8341666666666667,"[265, 215, 200, 173]",0.1805194805194806,0.3893424036281178,0.2324851483293041,0.58991531874088,0.7482222222222221,0.669068770481551
19,64,64,3,2,32,128,0.2,1e-05,0.001,0.5272727272727273,0.736111111111111,0.7831050228310501,0.6749999999999996,0.6493300350443207,0.8115395021645021,0.8859099804305284,0.82375,"[264, 219, 200, 172]",0.1766233766233768,0.3868789940218511,0.2280448267461254,0.5819704482142942,0.741993327773144,0.6619818879937192
26,128,128,2,2,32,64,0.0,1e-05,0.001,0.5025974025974027,0.6933593749999998,0.7777777777777778,0.6765232974910391,0.626494537208823,0.7929361979166666,0.8489909297052155,0.8369175627240142,"[256, 210, 186, 162]",0.1632034632034635,0.3622397443826015,0.2122437735424747,0.5577482506812598,0.7482211484388758,0.6529846995600678
17,128,128,2,2,64,128,0.1,0.0001,0.001,0.5203463203463208,0.759191176470588,0.7787234042553188,0.63237639553429,0.6655174190888478,0.8358149509803922,0.8629280648429584,0.8042264752791067,"[272, 235, 209, 176]",0.1740259740259742,0.3831374974232118,0.2250969809411367,0.5840460900072819,0.7080228641646757,0.6460344770859788
49,128,64,4,4,64,128,0.1,1e-05,0.001,0.5454545454545455,0.6679438058748401,0.7697262479871174,0.6137992831541217,0.6323747680890538,0.7718892537858055,0.8693351736829998,0.7827060931899642,"[261, 207, 186, 156]",0.1515151515151517,0.3387806637806637,0.198423567774217,0.5857074326791584,0.6880380799937444,0.6368727563364514
33,128,128,2,3,64,128,0.2,1e-05,0.001,0.527272727272727,0.7455470737913485,0.7916666666666669,0.6217320261437906,0.644676355390641,0.8200563431479462,0.9048701298701298,0.7708333333333334,"[262, 220, 204, 165]",0.1714285714285716,0.372773654916512,0.2208152021139033,0.5800939053470878,0.6883005769042729,0.6341972411256804
77,64,128,3,2,128,128,0.2,0.0001,0.0001,0.4909090909090907,0.7173076923076922,0.8201550387596896,0.6489001692047376,0.636559472273758,0.8108699633699634,0.8786267995570319,0.7842639593908629,"[260, 215, 197, 160]",0.1640692640692643,0.3541589363017934,0.2106853319840332,0.5543264655846588,0.7101894413846419,0.6322579534846504
34,64,128,4,2,32,64,0.1,0.0001,0.001,0.5307359307359307,0.7251908396946563,0.7545454545454544,0.6239530988274706,0.63642032570604,0.818384223918575,0.8711580086580086,0.7554438860971525,"[262, 220, 199, 157]",0.1558441558441561,0.343877551020408,0.2020168287700754,0.5787933398610074,0.6834313237915952,0.6311123318263013
24,64,128,3,3,32,128,0.2,1e-05,0.001,0.503030303030303,0.744910941475827,0.7810606060606057,0.6341666666666667,0.639589775304061,0.8240003635041803,0.8759740259740258,0.7783333333333333,"[262, 220, 200, 162]",0.1670995670995673,0.3671820243248814,0.2167725492400816,0.5631496322999792,0.6988928220255654,0.6310212271627722
