#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
68,128,128,4,3,64,128,0.1,1e-05,0.0001,0.38181818181818183,0.7148318042813455,0.7967244701348747,0.6066252587991717,0.5200886415172129,0.7779434250764528,0.8953344343517754,0.7163561076604554,"[218, 173, 161, 120]",0.10909090909090911,0.2625025767882911,0.14839414553700261
95,128,64,4,4,64,128,0.2,1e-05,0.0001,0.23809523809523797,0.5949720670391061,0.775,0.5884353741496599,0.4266790352504638,0.6629422718808194,0.7826388888888889,0.6513605442176871,"[179, 120, 98, 67]",0.05887445887445884,0.14230055658627086,0.0800700886415172
76,64,128,3,3,32,128,0.1,1e-05,0.0001,0.37142857142857155,0.7317073170731706,0.8184523809523809,0.5443722943722943,0.5062420119562976,0.8107723577235773,0.8778344671201814,0.698051948051948,"[205, 168, 154, 111]",0.10389610389610392,0.25248402391259533,0.14145537002679856
102,64,128,3,4,32,128,0.1,1e-05,0.0001,0.2658008658008658,0.6822916666666666,0.7355889724310779,0.5585585585585585,0.4663141620284478,0.6857638888888888,0.793233082706767,0.6906906906906908,"[192, 133, 111, 79]",0.07012987012987006,0.16957328385899817,0.09551020408163262
60,128,64,2,2,128,128,0.0,0.0001,0.0001,0.43896103896103866,0.7736535662299855,0.8065326633165829,0.5589318600368323,0.557540713254999,0.8442867540029113,0.8767647762622637,0.7302025782688767,"[229, 199, 181, 138]",0.13246753246753265,0.30445062873634304,0.1766687280972995
84,64,128,2,2,64,128,0.2,1e-05,0.0001,0.39653679653679624,0.7590975254730715,0.8723958333333335,0.6785063752276865,0.5574788703360132,0.8224526928675401,0.9139384920634921,0.8173952641165755,"[229, 192, 183, 154]",0.15151515151515174,0.34912595341166774,0.20210472067614915
20,128,64,2,2,64,128,0.2,0.0001,0.001,0.5411255411255407,0.7635658914728681,0.778023598820059,0.613526570048309,0.6302679859822717,0.8575904392764857,0.8847134428992837,0.8011272141706924,"[258, 226, 207, 173]",0.16709956709956736,0.38585034013605446,0.22303648732220158
116,128,64,2,2,64,64,0.2,0.0001,0.0001,0.4086580086580088,0.6821705426356589,0.8096590909090909,0.5432489451476792,0.5169346526489383,0.8054651162790699,0.8622835497835498,0.7088607594936709,"[215, 176, 158, 115]",0.10562770562770565,0.2550092764378479,0.1439290867862296
117,64,64,3,3,32,128,0.2,1e-05,0.0001,0.33160173160173156,0.727124183006536,0.8249475890985323,0.6227477477477478,0.4951412079983508,0.7654003267973856,0.8876909254267746,0.7274774774774775,"[204, 159, 148, 113]",0.10303030303030304,0.2488188002473717,0.14003916718202428
51,128,64,2,3,128,64,0.0,1e-05,0.001,0.4528138528138528,0.6756097560975611,0.7735849056603773,0.5011337868480725,0.48849309420737996,0.7514227642276423,0.8837226714585205,0.7131519274376418,"[205, 159, 147, 110]",0.10216450216450221,0.23302205730777162,0.1360049474335188
114,128,128,4,2,32,64,0.0,1e-05,0.0001,0.4337662337662337,0.6493775933609957,0.8198924731182796,0.6309523809523808,0.5773242630385488,0.7568810511756571,0.865463389656938,0.7827380952380952,"[241, 186, 168, 136]",0.12727272727272743,0.2939311482168625,0.16937332508761074
87,128,64,3,2,32,128,0.2,1e-05,0.0001,0.4385281385281386,0.7471751412429379,0.8465346534653465,0.577601410934744,0.5717398474541332,0.840430790960452,0.8998114097123998,0.7173721340388006,"[236, 202, 189, 142]",0.13852813852813875,0.3128344671201814,0.1824139352710781
55,128,64,2,3,128,64,0.1,0.0001,0.001,0.503030303030303,0.6849507735583686,0.7402707275803723,0.5282651072124757,0.5713811585240157,0.8073488045007032,0.8359318346627992,0.7066276803118908,"[237, 197, 171, 125]",0.11688311688311692,0.27316635745207174,0.15666872809729945
33,128,64,4,2,128,128,0.0,1e-05,0.001,0.4900432900432897,0.731060606060606,0.7044198895027625,0.5061728395061726,0.5340775097917956,0.798030303030303,0.8492173112338859,0.73559670781893,"[220, 181, 162, 125]",0.1151515151515152,0.2616800659657803,0.152209853638425
71,128,128,2,4,128,128,0.0,1e-05,0.0001,0.31428571428571433,0.6377887788778879,0.6855791962174941,0.4564564564564565,0.4839455782312926,0.6881188118811881,0.7547281323877069,0.5555555555555556,"[202, 141, 111, 63]",0.05714285714285713,0.13286332714904142,0.07625850340136053
127,64,64,3,4,128,64,0.2,1e-05,0.0001,0.21904761904761888,0.596875,0.6241830065359477,0.4652777777777778,0.38005565862708723,0.6247916666666666,0.6642156862745098,0.5347222222222222,"[160, 102, 72, 40]",0.034632034632034646,0.08457019171304886,0.047408781694495986
99,128,128,3,4,64,64,0.1,0.0001,0.0001,0.18441558441558442,0.4452214452214452,0.636150234741784,0.5104166666666666,0.34810760667903523,0.4871794871794872,0.6572769953051643,0.5416666666666666,"[143, 71, 48, 27]",0.02424242424242424,0.05745207173778603,0.03222016079158936
25,128,64,2,3,32,128,0.2,0.0001,0.001,0.49956709956709944,0.728744939271255,0.7462686567164177,0.6757246376811592,0.6025005153576583,0.7939608636977059,0.8833807154702678,0.8568840579710144,"[247, 201, 184, 163]",0.1614718614718617,0.36602350030921466,0.21439290867862287
46,64,64,4,4,32,128,0.2,0.0001,0.001,0.5186147186147184,0.7323651452282156,0.735,0.6263736263736263,0.5807008864151721,0.807088520055325,0.8826309523809521,0.8301282051282051,"[241, 200, 182, 158]",0.15238095238095262,0.34451865594722736,0.2014079571222428
92,128,64,3,2,128,64,0.1,1e-05,0.0001,0.4701298701298699,0.7173611111111113,0.7925,0.5800376647834273,0.5810039167182025,0.8108680555555556,0.8508928571428572,0.7429378531073446,"[240, 200, 177, 137]",0.12857142857142875,0.29564831993403423,0.17092558235415373
76,64,128,2,4,64,128,0.0,1e-05,0.0001,0.2277056277056276,0.5908239700374532,0.7931547619047619,0.5501792114695341,0.42652442795299933,0.6235955056179775,0.8013392857142857,0.6487455197132617,"[178, 112, 93, 62]",0.05454545454545453,0.12896722325293755,0.07310039167182021
