#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
32,128,128,3,3,128,64,0.0,0.0001,0.001,0.489177489177489,0.6850282485875707,0.7255985267034991,0.4899328859060403,0.5705473098330243,0.7596516007532956,0.7866087871612736,0.6778523489932886,"[236, 181, 149, 108]",0.1108225108225108,0.2362966398680684,0.1419935908247595,0.5267384527411081,0.568772660649541,0.5477555566953245
96,64,64,4,4,64,64,0.2,0.0001,0.001,0.4623376623376624,0.6768115942028984,0.7595785440613028,0.5078299776286352,0.5607915893630179,0.7371497584541064,0.822865353037767,0.6923937360178971,"[230, 174, 149, 113]",0.1125541125541126,0.2387858173572459,0.1446588332302616,0.5068276017985883,0.5859212603021906,0.5463744310503895
51,64,128,2,4,128,128,0.2,1e-05,0.001,0.5134199134199136,0.6470588235294119,0.7219047619047619,0.4724061810154528,0.5795299938157081,0.7200046685340803,0.8303401360544217,0.652980132450331,"[238, 175, 151, 108]",0.1047619047619047,0.2298495155638012,0.1361121418264274,0.544475528620835,0.548206152782938,0.5463408407018866
44,128,64,2,4,64,64,0.0,1e-05,0.001,0.4519480519480519,0.7272727272727274,0.7222222222222223,0.5167714884696017,0.5405534941249228,0.7773737373737375,0.8591337099811676,0.6677148846960167,"[220, 177, 159, 116]",0.1082251082251082,0.2420944135229849,0.1413939019133823,0.4922956535636651,0.5826255542568783,0.5374606039102717
58,128,128,4,2,128,64,0.0,1e-05,0.001,0.4813852813852812,0.6536697247706421,0.6834381551362685,0.4641025641025642,0.5356524427953,0.7170234454638122,0.7679844264749925,0.6705128205128205,"[218, 159, 130, 92]",0.0926406926406925,0.1951247165532879,0.1180210265924551,0.5070710668229745,0.5485325220918442,0.5278017944574094
43,64,128,3,4,128,128,0.0,1e-05,0.001,0.4761904761904758,0.6325925925925927,0.6897274633123692,0.4457364341085272,0.5500927643784786,0.6853086419753087,0.7744833782569632,0.6679586563307494,"[225, 159, 129, 90]",0.0883116883116882,0.1961451247165532,0.1152463409606266,0.5104807816467952,0.534676882677746,0.5225788321622706
55,64,128,3,4,128,64,0.0,0.0001,0.001,0.4588744588744587,0.6962481962481961,0.7156308851224107,0.457471264367816,0.5602659245516389,0.7392015392015392,0.7847457627118645,0.6540229885057471,"[231, 177, 145, 101]",0.0987012987012986,0.2091475984333127,0.1264545267142668,0.5045266130857319,0.5383684579633656,0.5214475355245487
41,64,128,3,4,64,64,0.2,0.0001,0.001,0.4337662337662338,0.7072649572649573,0.6779026217228464,0.5047281323877069,0.5665275200989486,0.7366571699905033,0.7537185660781168,0.6040189125295508,"[234, 178, 141, 92]",0.0874458874458873,0.1903628117913832,0.113263244691816,0.4913366853860524,0.549927666631382,0.5206321760087173
54,128,128,4,2,128,64,0.2,1e-05,0.001,0.4909090909090912,0.6176046176046175,0.7253086419753089,0.4384057971014494,0.5675015460729748,0.681866281866282,0.8105526161081715,0.592512077294686,"[231, 162, 138, 89]",0.0865800865800864,0.1822923108637394,0.1104102246959389,0.5264339913789213,0.5039406842970269,0.5151873378379741
45,64,64,3,4,128,128,0.1,1e-05,0.001,0.4787878787878786,0.6444444444444446,0.7135728542914174,0.3947368421052631,0.5470624613481756,0.7217283950617285,0.7688622754491018,0.600250626566416,"[225, 167, 133, 85]",0.0848484848484847,0.1846732632446918,0.1098742527313955,0.5106531921578943,0.4762693888373326,0.49346129049761345
62,128,128,4,4,128,64,0.0,1e-05,0.001,0.4441558441558441,0.5905448717948719,0.6291079812206575,0.4434250764525993,0.5058286951144094,0.6591880341880342,0.7380952380952381,0.5596330275229359,"[208, 142, 109, 69]",0.0649350649350648,0.1328952793238507,0.0813463016060418,0.4729903736104403,0.4947974938464981,0.4838939337284692
42,128,64,3,3,128,64,0.1,0.0001,0.001,0.4536796536796535,0.5960591133004927,0.6690997566909979,0.3996913580246914,0.4934755720470006,0.6608100711548988,0.7443517553006604,0.5725308641975309,"[203, 137, 108, 67]",0.064069264069264,0.1362038754895898,0.0821502595528569,0.47274157507581155,0.4707475994513031,0.47174458726355734
51,128,64,4,3,128,64,0.2,0.0001,0.001,0.4484848484848487,0.572327044025157,0.6468531468531468,0.4077380952380953,0.5108070500927644,0.6512054507337527,0.738927738927739,0.5157738095238095,"[212, 143, 112, 63]",0.0606060606060605,0.1214698000412286,0.0756173984745413,0.47762150979389534,0.4554367509169314,0.4665291303554134
41,128,64,2,4,128,64,0.0,1e-05,0.001,0.4519480519480521,0.6009174311926607,0.6250000000000003,0.3836206896551724,0.5378478664192949,0.6752803261977574,0.7225877192982457,0.4942528735632184,"[218, 152, 116, 65]",0.0623376623376623,0.1314162028447742,0.0798350855493712,0.4911705351817818,0.43196568655115974,0.46156811086647076
52,64,64,4,3,128,64,0.2,0.0001,0.001,0.4199134199134199,0.5808333333333332,0.6966426858513192,0.3818181818181819,0.4883889919604204,0.6603333333333333,0.7529976019184652,0.5151515151515151,"[200, 139, 110, 63]",0.0597402597402597,0.1265718408575551,0.0765780251494537,0.45157007001463917,0.4385749385749386,0.4450725042947889
57,128,64,4,4,128,64,0.0,1e-05,0.001,0.3818181818181819,0.5308641975308642,0.5520833333333334,0.3355263157894737,0.459647495361781,0.5552028218694885,0.6473214285714286,0.4232456140350877,"[189, 112, 76, 34]",0.0329004329004329,0.0713667285095856,0.04286951144094,0.41713352241408685,0.3743154852449041,0.3957245038294955
58,128,64,4,3,128,64,0.2,1e-05,0.001,0.3887445887445888,0.4657657657657658,0.48,0.2627118644067797,0.4440166975881261,0.5141741741741742,0.5483333333333333,0.3418079096045197,"[185, 100, 59, 22]",0.0216450216450216,0.0428880643166357,0.0268027210884353,0.41454638041534425,0.297085379375891,0.35581587989561764
