Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.023883696780893054,0.05557718933887158,0.031650955482731176,0.2647975077881621,0.44029850746268656,0.6038095238095238,0.3201754385964913,0.4736262547594323,0.5072885572139303,0.6224489795918368,0.35672514619883045,"[335, 175, 114, 45]"
123,0.02647975077881621,0.06332208376600901,0.035601902424332324,0.2824506749740398,0.4842406876790832,0.5402298850574713,0.35772357723577236,0.4945235622805715,0.5581661891117479,0.5759558996012198,0.3868563685636856,"[349, 203, 123, 51]"
47899,0.023883696780893054,0.05040238836967809,0.030394959834212174,0.29127725856697817,0.45614035087719296,0.5546594982078852,0.2855191256830601,0.49436656282450675,0.5140107212475633,0.6275089605734767,0.32991803278688525,"[342, 186, 122, 45]"
2025,0.023883696780893058,0.05412772585669782,0.03183998417643277,0.2798546209761165,0.42549019607843136,0.5518518518518518,0.32866043613707163,0.49245104583889626,0.5093137254901962,0.5731481481481482,0.3769470404984424,"[340, 180, 107, 45]"
1,0.021287642782969896,0.04740580032636108,0.027487379356538232,0.2840083073727934,0.447342995169082,0.4726775956284154,0.3447712418300654,0.49024810858922996,0.5070186335403727,0.5277777777777778,0.3333333333333333,"[345, 183, 102, 40]"
20,0.018691588785046735,0.04569055036344756,0.02575285565939772,0.2855659397715475,0.45932539682539686,0.5045045045045043,0.27927927927927926,0.47241630816397184,0.5331101190476191,0.5620849420849421,0.3153153153153153,"[336, 185, 111, 36]"
99,0.021287642782969893,0.040809968847352024,0.026011224843000544,0.2435098650051921,0.4327777777777777,0.520971302428256,0.3314814814814815,0.4305370123127133,0.48833333333333334,0.555187637969095,0.3877777777777778,"[300, 151, 90, 39]"
1020,0.028556593977154723,0.06459415022499135,0.03697162996228416,0.29075804776739367,0.4807162534435262,0.5260162601626017,0.36133333333333334,0.5157292214535205,0.5421334557698195,0.5813588850174216,0.39866666666666667,"[363, 205, 125, 53]"
345,0.021806853582554526,0.049039460020768436,0.028645601542797806,0.2798546209761166,0.3745098039215686,0.5689300411522634,0.34294871794871795,0.4950545171339565,0.45205882352941174,0.6100823045267489,0.3525641025641026,"[340, 162, 104, 39]"
78,0.024922118380062322,0.06235721703011422,0.034508974929535675,0.28608515057113204,0.4327485380116959,0.536723163841808,0.39719626168224303,0.48421523310542,0.49717348927875243,0.5734463276836158,0.4252336448598131,"[342, 177, 107, 48]"
