learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
0.005,16,he_uniform,0.2952380952380949,0.4317460317460319,0.5462962962962963,0.3557213930348259,0.4962152133580705,0.5047619047619049,0.5972222222222222,0.4029850746268656,"[210, 108, 67, 27]",0.3702091654145911,0.3778810863714216,0.3740451258930063
0.001,16,he_uniform,0.231168831168831,0.421195652173913,0.5407407407407407,0.3696969696969697,0.4370150484436199,0.4748188405797102,0.5833333333333334,0.4363636363636363,"[184, 90, 55, 24]",0.3023846011085934,0.40027341079972656,0.35132900595415995
0.005,64,glorot_uniform,0.2779220779220777,0.4744186046511628,0.5660919540229885,0.2977777777777777,0.5105895691609977,0.5240697674418604,0.6080665024630542,0.3533333333333333,"[215, 116, 75, 27]",0.3599290246415657,0.32318543799772464,0.34155723131964516
0.005,64,he_uniform,0.2424242424242423,0.4713541666666667,0.4759615384615385,0.3559322033898305,0.4517769532055247,0.5303819444444444,0.5416666666666666,0.3728813559322034,"[192, 104, 59, 22]",0.31553297895497157,0.36420969649191953,0.3398713377234456
0.001,32,he_uniform,0.2476190476190472,0.3941666666666666,0.5585106382978723,0.3446327683615819,0.4692352092352093,0.4435416666666666,0.6223404255319149,0.3474576271186441,"[200, 94, 59, 21]",0.3241707069719466,0.3460394327222414,0.335105069847094
0.0001,64,he_uniform,0.2112554112554112,0.2895716945996275,0.4435483870967742,0.375,0.4219666048237476,0.339851024208566,0.4677419354838709,0.375,"[179, 62, 32, 13]",0.2815528404715059,0.375,0.328276420235753
0.005,32,he_uniform,0.2640692640692637,0.4266975308641975,0.4376947040498443,0.282051282051282,0.5013626056483199,0.4755015432098765,0.4546061415220293,0.3173076923076923,"[216, 107, 52, 17]",0.34593400025073173,0.2986425339366516,0.3222882670936916
0.005,16,glorot_uniform,0.2917748917748916,0.4379084967320261,0.5133928571428571,0.2449494949494949,0.4828385899814471,0.5348583877995642,0.5543154761904762,0.303030303030303,"[204, 112, 66, 20]",0.3637431587613215,0.27091188381510956,0.3173275212882155
0.0001,32,glorot_uniform,0.2277056277056276,0.2965811965811966,0.4974747474747474,0.3142857142857143,0.4588806431663574,0.3350427350427351,0.5227272727272727,0.3428571428571428,"[195, 66, 35, 12]",0.30437458285162766,0.32795031055900625,0.31616244670531696
0.001,16,glorot_uniform,0.2294372294372292,0.4147727272727272,0.5,0.3229166666666667,0.4100556586270872,0.4725378787878788,0.5203488372093024,0.3541666666666667,"[176, 86, 48, 17]",0.294239501287448,0.33782051282051284,0.31603000705398043
0.001,32,glorot_uniform,0.2415584415584413,0.43804537521815,0.4797979797979797,0.320754716981132,0.4485363842506699,0.4945462478184991,0.4902597402597402,0.3018867924528302,"[191, 99, 53, 17]",0.3140082954101741,0.3110348770726129,0.3125215862413935
0.001,64,glorot_uniform,0.2285714285714284,0.3759259259259259,0.5264227642276422,0.2872340425531915,0.4335085549371263,0.4296296296296297,0.5335365853658537,0.351063829787234,"[180, 82, 47, 17]",0.29932235430172677,0.3159574468085106,0.3076399005551187
0.005,32,glorot_uniform,0.2658008658008656,0.3557213930348259,0.4505494505494505,0.2427536231884058,0.4806328592042878,0.430016583747927,0.4807692307692308,0.2789855072463768,"[201, 91, 46, 14]",0.3423013345437017,0.2596115136876006,0.30095642411565116
0.001,64,he_uniform,0.1999999999999999,0.4292635658914728,0.3902439024390243,0.3333333333333333,0.405943104514533,0.4583333333333333,0.4207317073170731,0.3333333333333333,"[172, 82, 36, 13]",0.2679744032006204,0.3333333333333333,0.3006538682669768
0.0001,64,glorot_uniform,0.199134199134199,0.3231707317073171,0.5126262626262625,0.3157894736842105,0.3826303854875283,0.3849593495934959,0.5189393939393939,0.3421052631578947,"[164, 66, 38, 13]",0.2619437394182799,0.32842105263157895,0.29518239602492946
0.0001,32,he_uniform,0.2285714285714284,0.3530465949820788,0.391025641025641,0.25,0.4465574108431251,0.3924283154121863,0.4252136752136752,0.2777777777777778,"[186, 78, 36, 10]",0.30237270096203533,0.2631578947368421,0.2827652978494387
0.0001,16,glorot_uniform,0.1861471861471862,0.3375262054507338,0.4527777777777777,0.25,0.3730983302411874,0.3632075471698113,0.4625,0.3,"[159, 60, 30, 9]",0.24837464868428047,0.2727272727272727,0.2605509607057766
0.0001,16,he_uniform,0.2025974025974024,0.3408662900188324,0.5120772946859904,0.1153846153846153,0.4090352504638219,0.3745762711864406,0.532608695652174,0.1282051282051282,"[177, 69, 39, 5]",0.2709779437052163,0.12145748987854245,0.19621771679187935
