learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.005,64,glorot_uniform,0.25627705627705605,0.4897435897435897,0.4189189189189189,0.25308641975308643,0.4632081014223871,0.5473504273504274,0.4594594594594595,0.2962962962962963,"[195, 111, 54, 18]"
0.0001,64,he_uniform,0.23463203463203447,0.3440285204991087,0.49382716049382713,0.24603174603174605,0.4422634508348795,0.4093137254901961,0.5061728395061729,0.2619047619047619,"[187, 81, 42, 12]"
0.001,64,he_uniform,0.24329004329004308,0.40053763440860213,0.393939393939394,0.3875,0.44147031539888676,0.4535970302099334,0.4375,0.3875,"[186, 88, 40, 17]"
0.001,32,he_uniform,0.23982683982683978,0.40112994350282477,0.4903100775193798,0.336734693877551,0.4218815708101422,0.45668549905838046,0.5581395348837209,0.3877551020408163,"[177, 86, 49, 21]"
0.001,16,he_uniform,0.25974025974025955,0.3770053475935828,0.553113553113553,0.33035714285714285,0.4370732838589981,0.4677871148459384,0.6007326007326008,0.33035714285714285,"[187, 91, 56, 22]"
0.0001,16,glorot_uniform,0.22857142857142865,0.35009310986964615,0.4833333333333333,0.30952380952380953,0.4284415584415584,0.4245810055865921,0.51875,0.30952380952380953,"[179, 80, 42, 14]"
0.005,16,he_uniform,0.2528138528138527,0.44927536231884063,0.5684210526315789,0.3655913978494624,0.43534013605442173,0.4945652173913043,0.6236842105263158,0.3790322580645161,"[184, 95, 62, 25]"
0.005,32,glorot_uniform,0.28138528138528135,0.4204355108877722,0.4368932038834951,0.4056603773584906,0.4620222634508349,0.5008375209380235,0.4817961165048544,0.44339622641509435,"[199, 103, 53, 25]"
0.0001,32,glorot_uniform,0.2285714285714284,0.35931899641577053,0.47967479674796754,0.2391304347826087,0.4413265306122448,0.4060931899641577,0.5365853658536586,0.2608695652173913,"[186, 82, 46, 12]"
0.005,32,he_uniform,0.2536796536796535,0.44158075601374575,0.6233333333333332,0.38095238095238093,0.4547062461348175,0.5017182130584192,0.6716666666666665,0.4023809523809524,"[194, 100, 70, 32]"
0.001,32,glorot_uniform,0.24329004329004297,0.37244897959183676,0.39204545454545453,0.3083333333333333,0.46497217068645635,0.4366496598639456,0.4375,0.29166666666666663,"[196, 88, 40, 14]"
0.001,64,glorot_uniform,0.2649350649350645,0.3596059113300493,0.48295454545454547,0.3985507246376812,0.48439857761286337,0.41215106732348106,0.4876893939393939,0.41304347826086957,"[203, 88, 46, 23]"
0.005,64,he_uniform,0.2519480519480517,0.40693739424703895,0.4810996563573882,0.39869281045751637,0.4682359307359308,0.4724437998549674,0.5103092783505154,0.4411764705882353,"[197, 97, 51, 25]"
0.0001,16,he_uniform,0.232034632034632,0.32745098039215687,0.5234741784037559,0.4,0.3926855287569574,0.38970588235294124,0.5492957746478874,0.425,"[170, 71, 40, 18]"
0.005,16,glorot_uniform,0.2588744588744587,0.493659420289855,0.5092592592592593,0.4036458333333333,0.43322047000618424,0.5574534161490684,0.5648148148148148,0.421875,"[184, 108, 64, 30]"
0.0001,64,glorot_uniform,0.2311688311688309,0.3817204301075269,0.4089147286821705,0.325,0.4392965367965368,0.4451612903225806,0.44476744186046513,0.35,"[186, 86, 40, 15]"
0.001,16,glorot_uniform,0.2649350649350648,0.3968646864686468,0.5017006802721088,0.3333333333333333,0.47194341372912807,0.46023102310231023,0.5382653061224489,0.3425925925925926,"[202, 98, 54, 20]"
0.0001,32,he_uniform,0.21298701298701275,0.3442460317460318,0.27205882352941174,0.2826086956521739,0.3904962894248608,0.38492063492063494,0.3161764705882353,0.2826086956521739,"[168, 68, 23, 7]"
