learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.001,32,glorot_uniform,0.251082251082251,0.4459962756052142,0.38947368421052625,0.32608695652173914,0.42462894248608535,0.5086902545003102,0.45789473684210524,0.358695652173913,"[179, 95, 46, 17]"
0.005,32,glorot_uniform,0.27705627705627695,0.48937908496732024,0.5812324929971988,0.316017316017316,0.49585652442795297,0.5472494553376906,0.6246498599439776,0.38095238095238093,"[204, 119, 77, 31]"
0.0001,16,he_uniform,0.21471861471861445,0.3698501872659177,0.40946502057613166,0.3108108108108108,0.4164038342609772,0.4475655430711611,0.4506172839506173,0.3108108108108108,"[178, 81, 37, 13]"
0.001,32,he_uniform,0.2528138528138526,0.4485903814262023,0.4663461538461539,0.2727272727272727,0.4764687693259122,0.5041459369817578,0.5080128205128205,0.3090909090909091,"[201, 104, 55, 18]"
0.0001,64,glorot_uniform,0.23549783549783537,0.33156966490299816,0.42094017094017094,0.2222222222222222,0.45081941867656156,0.39065255731922405,0.4358974358974359,0.25925925925925924,"[189, 78, 36, 10]"
0.0001,64,he_uniform,0.22597402597402586,0.34536082474226804,0.35307017543859653,0.3484848484848485,0.4593228200371058,0.38144329896907214,0.41228070175438597,0.3282828282828283,"[194, 76, 33, 12]"
0.001,64,he_uniform,0.2554112554112553,0.38435374149659873,0.493127147766323,0.25617283950617287,0.4695269016697588,0.46811224489795916,0.5378006872852233,0.25,"[196, 97, 54, 15]"
0.001,64,glorot_uniform,0.25800865800865774,0.41206030150753764,0.45263157894736844,0.3235294117647059,0.4762677798392083,0.45245672808486875,0.4789473684210526,0.3398692810457516,"[199, 95, 51, 19]"
0.0001,32,glorot_uniform,0.20519480519480515,0.3143712574850299,0.5188172043010754,0.25,0.3974180581323438,0.3513639387890885,0.5,0.2647058823529412,"[167, 62, 34, 10]"
0.005,16,he_uniform,0.24329004329004306,0.423611111111111,0.487037037037037,0.3790849673202615,0.4612244897959184,0.4470775462962963,0.5351851851851852,0.4294117647058823,"[192, 90, 51, 24]"
0.001,16,glorot_uniform,0.28571428571428525,0.4548286604361372,0.538135593220339,0.3263888888888889,0.5164192949907236,0.5191069574247145,0.5768361581920903,0.3310185185185185,"[214, 118, 72, 26]"
0.005,32,he_uniform,0.2683982683982682,0.46984924623115576,0.5981308411214953,0.3059360730593607,0.4815089672232529,0.5106923506420994,0.6526479750778815,0.3127853881278539,"[199, 107, 73, 25]"
0.0001,32,he_uniform,0.2129870129870128,0.3139534883720931,0.4338235294117647,0.18181818181818182,0.41048237476808913,0.39244186046511625,0.4362745098039215,0.18181818181818182,"[172, 68, 33, 6]"
0.001,16,he_uniform,0.28831168831168813,0.4727414330218069,0.5013888888888888,0.29545454545454547,0.5173005565862708,0.5467289719626168,0.5291666666666667,0.3409090909090909,"[214, 120, 66, 25]"
0.005,16,glorot_uniform,0.256277056277056,0.4179755671902268,0.5340136054421768,0.41954022988505746,0.45457637600494744,0.4925828970331588,0.576530612244898,0.47126436781609193,"[191, 98, 58, 29]"
0.005,64,he_uniform,0.29437229437229423,0.4120370370370371,0.4823717948717948,0.2270114942528736,0.5207482993197279,0.4645061728395061,0.5166666666666667,0.25,"[216, 104, 58, 17]"
0.0001,16,glorot_uniform,0.2303030303030303,0.3453703703703704,0.4444444444444444,0.1625,0.43328695114409405,0.4157407407407407,0.47435897435897434,0.15,"[180, 78, 40, 7]"
0.005,64,glorot_uniform,0.28831168831168796,0.4248366013071895,0.553030303030303,0.29901960784313725,0.4920531849103278,0.5224673202614379,0.603030303030303,0.33088235294117646,"[204, 110, 68, 24]"
