learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.001,16,he_uniform,0.24675324675324667,0.3448581560283688,0.5101626016260163,0.1904761904761905,0.44545454545454544,0.4237588652482269,0.5579268292682927,0.23129251700680273,"[188, 82, 49, 13]"
0.0001,64,glorot_uniform,0.22077922077922066,0.3268518518518518,0.4225352112676056,0.3787878787878788,0.42549783549783554,0.3736111111111111,0.4389671361502347,0.3434343434343434,"[180, 71, 33, 13]"
0.005,64,glorot_uniform,0.2580086580086581,0.3991228070175438,0.448581560283688,0.2588652482269504,0.45290043290043286,0.4754385964912281,0.46453900709219864,0.26595744680851063,"[190, 94, 47, 14]"
0.005,16,he_uniform,0.25627705627705605,0.4197860962566845,0.5842490842490843,0.18055555555555552,0.4535497835497835,0.4839572192513369,0.6181318681318682,0.2388888888888889,"[187, 91, 60, 17]"
0.005,32,he_uniform,0.2796536796536794,0.41707317073170724,0.5784313725490197,0.42447916666666663,0.494978354978355,0.48333333333333334,0.6078431372549019,0.43489583333333337,"[205, 102, 64, 30]"
0.001,64,glorot_uniform,0.24155844155844133,0.3681972789115647,0.5117647058823529,0.2708333333333333,0.45696969696969697,0.42091836734693877,0.55,0.2569444444444445,"[196, 85, 48, 14]"
0.0001,64,he_uniform,0.24242424242424226,0.34929078014184395,0.5493827160493827,0.2908496732026144,0.4509523809523809,0.425531914893617,0.5823045267489712,0.28431372549019607,"[188, 81, 51, 16]"
0.005,16,glorot_uniform,0.28658008658008643,0.46349206349206346,0.5550595238095238,0.20048309178743964,0.5024458874458875,0.5261904761904762,0.5677083333333333,0.2584541062801933,"[210, 112, 69, 20]"
0.0001,16,he_uniform,0.20779220779220772,0.43486590038314177,0.4313725490196078,0.14634146341463414,0.41147186147186143,0.47701149425287354,0.4490196078431372,0.15853658536585366,"[174, 85, 41, 7]"
0.005,32,glorot_uniform,0.2597402597402596,0.3973063973063973,0.5641025641025641,0.2611111111111111,0.47238095238095235,0.4444444444444444,0.6062271062271062,0.3,"[198, 91, 60, 20]"
0.0001,32,glorot_uniform,0.23030303030303034,0.4101851851851853,0.44961240310077516,0.2840909090909091,0.42188311688311686,0.46425925925925926,0.46124031007751937,0.2840909090909091,"[180, 86, 44, 14]"
0.005,64,he_uniform,0.2649350649350647,0.4501633986928105,0.4476190476190475,0.23214285714285715,0.4835497835497835,0.5016339869281046,0.4785714285714286,0.25,"[204, 105, 56, 17]"
0.0001,32,he_uniform,0.22164502164502164,0.46997929606625255,0.4588014981273408,0.2951388888888889,0.381038961038961,0.5331262939958592,0.5112359550561798,0.34722222222222215,"[161, 89, 48, 17]"
0.001,32,he_uniform,0.2666666666666665,0.41138211382113826,0.5608974358974359,0.21236559139784947,0.49235930735930744,0.48699186991869914,0.5560897435897435,0.23118279569892472,"[205, 104, 62, 15]"
0.001,32,glorot_uniform,0.2727272727272726,0.3658536585365854,0.5928030303030302,0.35833333333333334,0.4918181818181818,0.40853658536585363,0.6410984848484849,0.35277777777777775,"[205, 88, 60, 25]"
0.0001,16,glorot_uniform,0.20086580086580086,0.39705882352941174,0.4372294372294373,0.2948717948717949,0.39502164502164505,0.4441176470588235,0.4718614718614718,0.3333333333333333,"[170, 77, 39, 14]"
0.001,16,glorot_uniform,0.23030303030303012,0.3425414364640883,0.5266666666666666,0.36363636363636365,0.42785714285714294,0.393646408839779,0.54,0.37121212121212116,"[181, 75, 44, 17]"
0.001,64,he_uniform,0.232034632034632,0.39814814814814814,0.5187265917602996,0.25961538461538464,0.47060606060606064,0.4372895622895623,0.5290262172284644,0.28525641025641024,"[198, 89, 52, 16]"
