learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.005,64,glorot_uniform,0.2883116883116881,0.4382440476190476,0.5213675213675213,0.30714285714285716,0.535141676505313,0.49583333333333346,0.5769230769230769,0.3357142857142857,"[224, 117, 70, 24]"
0.001,64,glorot_uniform,0.2683982683982682,0.39743589743589747,0.5134680134680135,0.36607142857142855,0.5013380558835104,0.452724358974359,0.5185185185185185,0.369047619047619,"[208, 99, 56, 22]"
0.005,16,glorot_uniform,0.27359307359307344,0.45214521452145207,0.5377358490566038,0.33072916666666663,0.48451593860684766,0.4994224422442244,0.5605345911949685,0.3828125,"[202, 106, 64, 26]"
0.005,64,he_uniform,0.2900432900432898,0.4699842022116904,0.49430199430199434,0.35952380952380947,0.5098150334513971,0.5238546603475513,0.5594017094017094,0.42142857142857143,"[211, 117, 70, 30]"
0.0001,32,glorot_uniform,0.24329004329004328,0.4333333333333333,0.3090277777777778,0.3026315789473684,0.47942345533254616,0.46423809523809517,0.3458333333333334,0.2982456140350877,"[200, 96, 38, 12]"
0.0001,64,he_uniform,0.2138528138528139,0.3168498168498169,0.4079601990049751,0.359375,0.435702479338843,0.3443223443223443,0.4313432835820895,0.390625,"[182, 67, 32, 13]"
0.001,16,he_uniform,0.26147186147186136,0.3704663212435233,0.5203703703703704,0.2767857142857143,0.4540869736324282,0.4455958549222799,0.5787037037037037,0.30357142857142855,"[193, 90, 56, 18]"
0.001,16,glorot_uniform,0.2432900432900431,0.3832442067736186,0.5602409638554217,0.22641509433962265,0.45167650531286896,0.4237076648841354,0.5951807228915662,0.22955974842767293,"[187, 83, 53, 14]"
0.0001,32,he_uniform,0.23203463203463198,0.36855670103092786,0.3546511627906977,0.31313131313131315,0.45931916568280207,0.42405498281786946,0.36317829457364337,0.3333333333333333,"[194, 86, 33, 12]"
0.005,32,glorot_uniform,0.25541125541125526,0.44059405940594065,0.4675925925925925,0.2818181818181818,0.47871113734750087,0.5076732673267327,0.4722222222222222,0.2909090909090909,"[202, 108, 55, 16]"
0.005,32,he_uniform,0.2744588744588741,0.4361370716510904,0.550595238095238,0.27777777777777773,0.5041007477371113,0.49797507788162,0.5714285714285714,0.2898550724637681,"[214, 112, 69, 21]"
0.001,32,glorot_uniform,0.26406926406926384,0.3291245791245791,0.4534883720930232,0.22826086956521738,0.4762849271940181,0.3957311207311207,0.502906976744186,0.25,"[198, 86, 46, 12]"
0.0001,16,he_uniform,0.21385281385281396,0.40918163672654695,0.4208333333333333,0.3333333333333333,0.39501770956316407,0.46287425149700595,0.434375,0.39473684210526316,"[167, 80, 38, 15]"
0.0001,16,glorot_uniform,0.21038961038961046,0.3476190476190476,0.4027777777777778,0.28125,0.42356158992522636,0.3936190476190476,0.4131944444444444,0.27604166666666663,"[175, 72, 32, 10]"
0.001,64,he_uniform,0.2458874458874459,0.4324324324324325,0.48437500000000006,0.2549019607843137,0.4381070444706808,0.5070270270270271,0.4947916666666667,0.25163398692810457,"[185, 96, 51, 14]"
0.0001,64,glorot_uniform,0.2034632034632036,0.3994252873563218,0.35526315789473684,0.21875,0.40315623770169223,0.4262452107279693,0.39473684210526316,0.234375,"[174, 76, 32, 8]"
0.005,16,he_uniform,0.26753246753246723,0.47138047138047146,0.5560606060606061,0.42892156862745096,0.4680814639905549,0.5396945646945647,0.5715151515151515,0.4975490196078431,"[198, 110, 68, 35]"
0.001,32,he_uniform,0.24935064935064927,0.37008547008547016,0.5348837209302325,0.3237179487179488,0.46660960251869354,0.41844932844932836,0.5614341085271318,0.3557692307692308,"[195, 86, 52, 19]"
