learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.0001,16,glorot_uniform,0.18614718614718623,0.41818181818181815,0.40131578947368424,0.39705882352941174,0.3808658008658009,0.45252525252525255,0.42982456140350883,0.38235294117647056,"[165, 76, 34, 15]"
0.005,32,glorot_uniform,0.24761904761904757,0.42456140350877186,0.5238095238095237,0.28273809523809523,0.4494372294372294,0.4835964912280702,0.525,0.3482142857142857,"[190, 98, 56, 21]"
0.0001,64,he_uniform,0.21471861471861467,0.354775828460039,0.4380952380952381,0.32432432432432434,0.3988744588744589,0.40058479532163743,0.5052380952380953,0.3108108108108108,"[171, 70, 37, 13]"
0.005,64,glorot_uniform,0.2848484848484846,0.44573643410852704,0.5014880952380952,0.3686868686868687,0.503939393939394,0.513953488372093,0.5639880952380952,0.3939393939393939,"[215, 112, 66, 29]"
0.001,32,he_uniform,0.2839826839826837,0.42380952380952386,0.5305810397553518,0.32526881720430106,0.49502164502164514,0.503968253968254,0.5330275229357798,0.3709677419354839,"[210, 109, 62, 26]"
0.001,64,he_uniform,0.23290043290043294,0.46996124031007747,0.5016835016835016,0.39655172413793105,0.40493506493506504,0.5531007751937984,0.5553872053872053,0.4224137931034483,"[172, 99, 58, 26]"
0.001,16,glorot_uniform,0.23896103896103885,0.42028985507246375,0.6217228464419476,0.2627118644067797,0.4326406926406926,0.4717391304347826,0.6308988764044945,0.3220338983050847,"[184, 89, 59, 21]"
0.0001,32,he_uniform,0.20606060606060597,0.35009861932938857,0.35507246376811596,0.22413793103448276,0.39064935064935075,0.401577909270217,0.40144927536231884,0.20689655172413793,"[169, 69, 29, 7]"
0.005,32,he_uniform,0.23636363636363608,0.44808743169398907,0.5555555555555555,0.3633879781420765,0.42536796536796534,0.49562841530054647,0.6045138888888889,0.38524590163934425,"[183, 96, 61, 24]"
0.001,32,glorot_uniform,0.26926406926406926,0.4475465313028765,0.5264797507788161,0.30376344086021506,0.46632034632034647,0.5184433164128596,0.5509345794392524,0.3387096774193548,"[197, 107, 62, 23]"
0.0001,32,glorot_uniform,0.22034632034632015,0.382466281310212,0.4935897435897436,0.3372093023255814,0.4001731601731602,0.4315992292870906,0.5286324786324785,0.38372093023255816,"[173, 78, 43, 18]"
0.005,16,he_uniform,0.2484848484848482,0.5035273368606702,0.4766355140186916,0.3497267759562842,0.4374025974025975,0.5544973544973545,0.5529595015576324,0.3415300546448088,"[189, 107, 61, 25]"
0.005,64,he_uniform,0.27878787878787886,0.4183333333333332,0.5650793650793651,0.3181818181818182,0.47528138528138525,0.5066666666666667,0.6061904761904762,0.3484848484848485,"[200, 105, 66, 24]"
0.001,64,glorot_uniform,0.25281385281385255,0.40069084628670126,0.47463768115942034,0.3930817610062893,0.45523809523809533,0.46113989637305697,0.5706521739130435,0.3867924528301887,"[193, 92, 53, 23]"
0.0001,64,glorot_uniform,0.22597402597402586,0.34254143646408836,0.454954954954955,0.2625,0.4204329004329004,0.40699815837937386,0.5168918918918919,0.2625,"[181, 74, 40, 12]"
0.0001,16,he_uniform,0.22077922077922063,0.44561403508771924,0.445578231292517,0.27898550724637683,0.44108225108225113,0.5042105263157894,0.4430272108843537,0.29347826086956524,"[190, 98, 46, 15]"
0.001,16,he_uniform,0.24242424242424218,0.4545454545454545,0.5033003300330033,0.288135593220339,0.444112554112554,0.5274509803921569,0.5544554455445545,0.3135593220338983,"[187, 101, 59, 20]"
0.005,16,glorot_uniform,0.257142857142857,0.4171075837742504,0.4810996563573884,0.30503144654088044,0.43826839826839836,0.4982363315696649,0.5103092783505154,0.3113207547169811,"[189, 97, 53, 20]"
