learning_rate,batch_size,kernel_initializer,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
0.0001,32,glorot_uniform,0.21904761904761894,0.3783783783783784,0.4071729957805908,0.125,0.43165842094413526,0.4135585585585585,0.44032549728752257,0.1388888888888889,"[185, 79, 36, 6]"
0.001,64,he_uniform,0.25887445887445865,0.400990099009901,0.5050000000000001,0.4830508474576271,0.48100907029478457,0.4744224422442244,0.56,0.4548022598870056,"[202, 100, 59, 30]"
0.0001,64,glorot_uniform,0.18701298701298702,0.36041666666666666,0.4541062801932367,0.3088235294117647,0.3708101422387136,0.4166666666666667,0.48067632850241543,0.29411764705882354,"[160, 69, 34, 11]"
0.005,32,glorot_uniform,0.25367965367965367,0.431323283082077,0.5858585858585857,0.3358585858585858,0.45730777159348585,0.483249581239531,0.632996632996633,0.3787878787878788,"[199, 99, 66, 28]"
0.001,16,he_uniform,0.2406926406926405,0.4245614035087718,0.5153061224489796,0.2767857142857143,0.4480364873222017,0.4942982456140351,0.5663265306122449,0.2857142857142857,"[190, 98, 56, 17]"
0.0001,64,he_uniform,0.21558441558441557,0.3588342440801457,0.5757575757575757,0.31,0.4335807050092764,0.3938979963570127,0.6147186147186148,0.28,"[183, 77, 50, 16]"
0.005,16,he_uniform,0.2961038961038961,0.4434108527131782,0.5521739130434783,0.46710526315789475,0.5153473510616368,0.5053875968992247,0.6325465838509315,0.5153508771929826,"[215, 115, 76, 41]"
0.001,32,glorot_uniform,0.23982683982683978,0.42807017543859655,0.4618055555555555,0.23809523809523808,0.4478303442589157,0.4877192982456141,0.48958333333333326,0.27040816326530615,"[190, 96, 49, 15]"
0.005,64,he_uniform,0.2727272727272726,0.45934959349593496,0.42792792792792794,0.2543859649122807,0.4767625231910946,0.5189024390243903,0.4832689832689833,0.2894736842105263,"[205, 111, 57, 19]"
0.0001,32,he_uniform,0.20606060606060622,0.41950757575757575,0.37349397590361444,0.125,0.4074984539270253,0.4507575757575758,0.40963855421686746,0.1388888888888889,"[176, 83, 36, 5]"
0.001,32,he_uniform,0.2536796536796536,0.3894557823129252,0.4267399267399268,0.2840909090909091,0.4705627705627705,0.4342261904761905,0.45238095238095244,0.29545454545454547,"[196, 91, 44, 15]"
0.0001,16,glorot_uniform,0.24242424242424238,0.3960396039603961,0.40070921985815605,0.19318181818181818,0.4792413935271078,0.42920792079207915,0.4232522796352584,0.2159090909090909,"[202, 94, 44, 10]"
0.001,16,glorot_uniform,0.24242424242424238,0.42892156862745096,0.4803921568627451,0.41509433962264153,0.4789115646258504,0.4869281045751634,0.49183006535947715,0.41509433962264153,"[204, 102, 53, 23]"
0.005,32,he_uniform,0.26406926406926384,0.4290598290598291,0.4934640522875817,0.3700564971751413,0.4678056070913214,0.5022466422466423,0.5334967320261438,0.3531073446327683,"[195, 102, 59, 24]"
0.001,64,glorot_uniform,0.2545454545454542,0.38219895287958106,0.46934865900383144,0.29078014184397166,0.44543908472479893,0.42729369234604836,0.5239463601532567,0.3439716312056737,"[191, 87, 47, 18]"
0.005,64,glorot_uniform,0.2718614718614716,0.4948717948717948,0.48599439775910364,0.39303482587064675,0.46982065553494134,0.5782967032967032,0.5227090836334534,0.4079601990049751,"[195, 119, 67, 31]"
0.0001,16,he_uniform,0.2363636363636363,0.3927304964539007,0.3972868217054264,0.4342105263157895,0.43646670789527936,0.4375,0.4205426356589148,0.4605263157894737,"[188, 86, 38, 19]"
0.005,16,glorot_uniform,0.31082251082251033,0.4151917404129794,0.45507246376811583,0.4444444444444444,0.5441197691197691,0.4874631268436578,0.49999999999999994,0.4791666666666667,"[226, 115, 60, 31]"
