#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
31,64,128,4,3,2,0.0,0.0001,0.0001,0.5722943722943722,0.7108585858585859,0.7792998477929983,0.580402010050251,0.6458668315811174,0.8104978354978356,0.8657860404435745,0.8040201005025126,"[264, 219, 199, 169]",0.16796536796536823,0.3696351267779839,0.21716047300462882
16,128,256,3,3,2,0.0,0.0001,0.001,0.5246753246753246,0.7422552664188351,0.8258594917787744,0.6412698412698408,0.656581117295403,0.80771375464684,0.9074418108050395,0.8246031746031746,"[269, 223, 210, 181]",0.17878787878787908,0.404663986806844,0.23508442495455484
11,64,128,3,3,2,0.0,1e-05,0.001,0.5264069264069265,0.7111528822055136,0.8161189358372457,0.6156462585034013,0.6480828695114409,0.7852756892230576,0.9000111781801923,0.7811224489795919,"[266, 213, 196, 163]",0.16406926406926436,0.368037518037518,0.214991847978861
12,128,256,4,4,2,0.0,1e-05,0.0001,0.5619047619047622,0.719753086419753,0.7721238938053097,0.5866013071895424,0.6617759224902082,0.8224382716049383,0.8709018120522546,0.766748366013072,"[270, 226, 204, 164]",0.16450216450216476,0.37510822510822517,0.2164344746162928
15,64,256,3,4,4,0.1,0.0001,0.001,0.5679653679653679,0.7086466165413531,0.771604938271605,0.6292517006802719,0.6485415378272521,0.7987155388471178,0.8816798941798942,0.813265306122449,"[266, 216, 196, 167]",0.17402597402597425,0.37454133168418885,0.2228166638556249
29,64,128,4,3,2,0.1,1e-05,0.0001,0.593073593073593,0.6828165374677001,0.7011494252873565,0.5266666666666667,0.6189187796330653,0.7642303433001107,0.8275275627492377,0.7404761904761905,"[258, 203, 175, 137]",0.13246753246753265,0.2945269016697588,0.17207661025842835
27,64,256,4,4,2,0.1,0.0001,0.0001,0.5688311688311687,0.6751633986928104,0.8051529790660227,0.5255731922398588,0.6197845804988661,0.7936788048552753,0.890499194847021,0.7372134038800706,"[255, 207, 189, 148]",0.14458874458874485,0.32766955266955267,0.1897531905324113
18,128,128,3,4,2,0.1,1e-05,0.001,0.48398268398268396,0.7387005649717513,0.7379767827529023,0.6094674556213016,0.5677283034425893,0.8205155367231638,0.8163468372423597,0.8017751479289941,"[236, 201, 169, 140]",0.1376623376623379,0.3073953823953824,0.17988755832911674
16,128,128,3,3,4,0.1,0.0001,0.001,0.5419913419913419,0.6884615384615381,0.8107890499194846,0.5798611111111108,0.6350443207586065,0.7775824175824176,0.8974580170232342,0.7847222222222222,"[260, 207, 192, 157]",0.1558441558441561,0.35563801278086987,0.20593766983377362
24,64,256,3,4,4,0.1,1e-05,0.0001,0.5662337662337662,0.706257982120051,0.7405660377358488,0.5336879432624111,0.6346629560915273,0.795338441890166,0.8503593890386344,0.7508865248226951,"[261, 212, 188, 148]",0.14285714285714307,0.32622655122655125,0.188248346170424
16,128,128,4,4,2,0.0,1e-05,0.001,0.4969696969696971,0.6805555555555555,0.8059701492537312,0.5801457194899816,0.6118016903731189,0.7801634542705973,0.8810708362947168,0.7222222222222223,"[252, 201, 183, 140]",0.13766233766233782,0.30590084518655947,0.17892693165420429
16,128,128,3,4,2,0.0,0.0001,0.0001,0.586147186147186,0.7092457420924573,0.8186490455212923,0.5813953488372092,0.6690630797773657,0.8069343065693431,0.9087056849171387,0.7755813953488372,"[274, 227, 215, 173]",0.1731601731601734,0.3843434343434344,0.22597065272389946
18,128,128,4,4,2,0.1,0.0001,0.0001,0.5792207792207795,0.6986215538847117,0.7654600301659122,0.5607553366174054,0.6464594928880643,0.8095864661654134,0.880209006679595,0.7655993431855502,"[266, 221, 203, 163]",0.1523809523809527,0.36446608946608944,0.2057540151046644
16,128,128,4,3,4,0.1,1e-05,0.001,0.5333333333333334,0.6784313725490195,0.7874396135265701,0.5664893617021274,0.6168058132343847,0.7968487394957984,0.8784794110881067,0.7180851063829786,"[255, 207, 188, 143]",0.14718614718614742,0.31923830138115855,0.18986450778658562
