#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
16,128,256,4,4,4,0.0,1e-05,0.0001,0.5748917748917747,0.6937573616018845,0.8028985507246373,0.6753968253968253,0.6958668315811172,0.786854282348982,0.8899689440993789,0.8642857142857141,"[283, 230, 210, 186]",0.1887445887445888,0.4225829725829725,0.2474263975562677,0.6296209458794928,0.7582547864506626,0.6939378661650777
17,128,256,3,4,2,0.0,0.0001,0.0001,0.5705627705627707,0.6942401960784313,0.7876712328767119,0.6426202321724707,0.6687023294166152,0.7848345588235293,0.8922700587084149,0.8391376451077943,"[272, 219, 201, 176]",0.180952380952381,0.3987476808905381,0.2349566162553174,0.6157466288045537,0.7278474258069844,0.671797027305769
16,64,128,3,4,2,0.0,0.0001,0.001,0.5194805194805193,0.6871794871794872,0.788309636650869,0.6746453900709217,0.6357091321377035,0.7866529304029303,0.8644324080343038,0.8355496453900709,"[260, 211, 188, 164]",0.1683982683982687,0.3688672438672438,0.2176038679934783,0.5717476948288044,0.7465257178066848,0.6591367063177446
21,64,128,4,4,2,0.0,1e-05,0.001,0.5562770562770566,0.7291666666666666,0.8028985507246377,0.6374407582938387,0.6714079571222429,0.8196253501400561,0.8932194616977225,0.7985781990521327,"[272, 230, 211, 176]",0.1800865800865801,0.4006235827664399,0.234494855793557,0.6084440843906885,0.7089687641749957,0.6587064242828421
18,128,256,3,4,2,0.0,1e-05,0.001,0.542857142857143,0.755266418835192,0.8116883116883117,0.6435185185185183,0.6520408163265307,0.8416533899805275,0.9001855287569573,0.8298611111111112,"[269, 231, 216, 186]",0.1826839826839828,0.4162337662337662,0.2401000730870861,0.5924606563376846,0.7249061708998865,0.6586834136187856
15,64,256,3,4,4,0.1,0.0001,0.001,0.5679653679653679,0.7086466165413531,0.771604938271605,0.6292517006802719,0.6485415378272521,0.7987155388471178,0.8816798941798942,0.813265306122449,"[266, 216, 196, 167]",0.1740259740259742,0.3745413316841888,0.2228166638556249,0.6055849439389438,0.7095217242756569,0.6575533341073003
16,128,256,3,4,4,0.0,1e-05,0.001,0.5696969696969695,0.7195863746958636,0.7785087719298246,0.611378205128205,0.6756802721088435,0.8051094890510949,0.8839390142021721,0.7876602564102565,"[274, 228, 208, 171]",0.1740259740259742,0.3843176664605236,0.2252307865294878,0.618178959085962,0.6884132596117132,0.6532961093488376
16,128,256,3,3,2,0.0,0.0001,0.001,0.5246753246753246,0.7422552664188351,0.8258594917787744,0.6412698412698408,0.656581117295403,0.80771375464684,0.9074418108050396,0.8246031746031746,"[269, 223, 210, 181]",0.178787878787879,0.404663986806844,0.2350844249545548,0.583263546597767,0.7214719708493392,0.6523677587235531
14,128,256,3,3,2,0.0,1e-05,0.0001,0.5645021645021644,0.7078651685393257,0.7795454545454544,0.6047854785478546,0.6530096887239745,0.7980827537007312,0.8863636363636364,0.7882838283828382,"[267, 220, 202, 165]",0.1670995670995674,0.369743351886209,0.2172695414253855,0.6055388812006913,0.6844492373899791,0.6449940592953352
16,128,256,4,4,4,0.0,0.0001,0.0001,0.5714285714285716,0.7373923739237391,0.8267543859649124,0.5845070422535209,0.6635126777983921,0.826634159198735,0.908155806182122,0.8004694835680751,"[271, 228, 213, 176]",0.1809523809523811,0.406024531024531,0.2373066471767769,0.6140374723678846,0.6756505132489853,0.644843992808435
