#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
14,128,128,4,3,2,0.0,1e-05,0.001,0.4692640692640692,0.7608695652173915,0.8136752136752137,0.5870370370370368,0.5596815089672232,0.8202173913043479,0.8858119658119659,0.7440740740740741,"[230, 195, 180, 140]",0.1393939393939396,0.30465058750773033,0.17890987800078703
24,128,128,3,4,4,0.1,0.0001,0.0001,0.5558441558441559,0.7535121328224775,0.7939393939393937,0.5323383084577111,0.641660482374768,0.8231162196679437,0.8760606060606061,0.7865671641791045,"[261, 220, 201, 164]",0.15757575757575792,0.37243661100803954,0.2113584827870542
23,64,128,4,4,2,0.1,1e-05,0.001,0.5307359307359307,0.764625850340136,0.7813953488372092,0.5607638888888886,0.5929375386518243,0.85578231292517,0.8584496124031008,0.7652777777777778,"[245, 215, 192, 152]",0.14978354978355,0.3400618429189857,0.19645883697831754
21,128,256,4,3,2,0.0,0.0001,0.0001,0.5497835497835497,0.7711538461538462,0.8593073593073591,0.5921658986175112,0.6376128633271488,0.8737179487179487,0.9028860028860028,0.8399385560675883,"[260, 231, 217, 187]",0.18701298701298713,0.42863017934446507,0.24693484005172314
14,64,128,3,4,2,0.1,0.0001,0.001,0.5047619047619047,0.6952580195258019,0.7971781305114641,0.5145348837209301,0.5860575139146568,0.7782426778242678,0.8543209876543212,0.7097868217054263,"[239, 189, 172, 127]",0.12554112554112565,0.28047000618429185,0.16335807050092757
23,64,128,4,3,2,0.0,0.0001,0.0001,0.5099567099567099,0.7320936639118456,0.7853535353535357,0.5869175627240141,0.59430426716141,0.8023415977961432,0.8967171717171718,0.7697132616487454,"[242, 198, 186, 149]",0.14632034632034654,0.3327179962894248,0.19265943291917317
18,128,128,4,4,4,0.0,0.0001,0.0001,0.5402597402597402,0.7735849056603773,0.810126582278481,0.5867895545314897,0.6574304267161409,0.8718867924528302,0.8777074542897328,0.7930875576036867,"[265, 237, 217, 176]",0.17748917748917759,0.40798392084106366,0.23461966604823753
17,128,128,3,3,4,0.0,0.0001,0.0001,0.5575757575757573,0.7213836477987419,0.8392070484581498,0.5868878357030014,0.6530488559059987,0.8360377358490565,0.8878854625550662,0.778515007898894,"[265, 227, 211, 171]",0.17316017316017335,0.38125231910946195,0.22408388148647887
13,128,256,3,4,2,0.0,1e-05,0.001,0.49696969696969706,0.7354497354497355,0.8148148148148147,0.5763157894736838,0.6139486703772418,0.8045634920634921,0.8873590982286634,0.7662280701754386,"[252, 207, 190, 153]",0.14978354978354994,0.34877241805813236,0.20009089035063057
27,64,256,4,3,2,0.1,0.0001,0.0001,0.5307359307359308,0.7604588394062077,0.7556089743589746,0.5070921985815603,0.6001020408163266,0.8259109311740891,0.8697115384615385,0.7432624113475177,"[247, 208, 188, 147]",0.14025974025974045,0.3274768089053803,0.18740465883323024
11,64,128,4,4,4,0.0,0.0001,0.001,0.5004329004329007,0.7651821862348175,0.7370892018779344,0.6111111111111109,0.6019016697588127,0.8356275303643724,0.8302034428794991,0.7858422939068102,"[247, 213, 186, 149]",0.15151515151515177,0.3346474953617811,0.19709357021045332
18,128,128,4,3,2,0.1,1e-05,0.0001,0.5575757575757574,0.7326797385620913,0.7812006319115321,0.5277777777777777,0.6170408163265306,0.8156862745098038,0.8862559241706162,0.7618055555555555,"[255, 211, 192, 153]",0.1471861471861474,0.34590599876314154,0.19614924757781904
17,128,128,3,3,2,0.0,0.0001,0.0001,0.5333333333333333,0.7357881136950903,0.7847533632286994,0.5671768707482991,0.6299752628324057,0.8478682170542634,0.8438714499252616,0.7709183673469389,"[258, 223, 196, 158]",0.15238095238095264,0.3555287569573284,0.2034487734487735
16,64,128,3,3,4,0.0,0.0001,0.001,0.48138528138528125,0.7450592885375493,0.8153364632237873,0.617252931323283,0.6153617810760668,0.8244400527009222,0.8907668231611894,0.7784757118927974,"[253, 213, 199, 160]",0.15670995670995697,0.3506833642547928,0.20542381139783736
23,64,256,4,4,2,0.0,0.0001,0.0001,0.5367965367965366,0.7496626180836704,0.7962962962962961,0.5273504273504274,0.6077860235003091,0.850877192982456,0.8673611111111111,0.7552136752136751,"[247, 216, 195, 152]",0.1541125541125543,0.3454050711193568,0.2017254174397031
33,64,256,3,3,2,0.1,0.0001,0.0001,0.5341991341991341,0.7382920110192834,0.7561576354679803,0.5036231884057969,0.591660482374768,0.8205922865013773,0.8701970443349754,0.7195652173913044,"[242, 203, 184, 138]",0.13419913419913435,0.31131106988249846,0.1785301999587713
12,64,128,3,4,2,0.0,0.0001,0.001,0.5030303030303032,0.7158365261813537,0.8073899371069183,0.5949913644214161,0.6345021645021645,0.793742017879949,0.8691037735849058,0.7806563039723663,"[261, 212, 193, 156]",0.15151515151515177,0.34778602350030924,0.20023294166151312
20,64,256,3,4,4,0.1,0.0001,0.001,0.5437229437229437,0.7471698113207544,0.8084464555052792,0.546434494195688,0.6553525046382188,0.8143396226415094,0.8675716440422323,0.8023217247097844,"[265, 221, 201, 165]",0.16623376623376654,0.38304885590599874,0.21987012987012988
23,128,128,3,3,4,0.1,1e-05,0.001,0.5445887445887445,0.768414481897628,0.8200589970501473,0.549836601307189,0.6569109461966604,0.8254057428214732,0.8651917404129793,0.797875816993464,"[267, 226, 204, 167]",0.16450216450216487,0.37599257884972176,0.21617023668971722
18,128,256,3,4,2,0.1,0.0001,0.001,0.522077922077922,0.7631233595800525,0.8038759689922481,0.5494137353433832,0.6154947433518861,0.8362860892388451,0.880077519379845,0.7663316582914573,"[254, 215, 199, 156]",0.15151515151515177,0.3560729746444032,0.20239744382601532
16,64,256,3,4,4,0.0,0.0001,0.001,0.5134199134199132,0.7541827541827545,0.812217194570136,0.622432859399684,0.6331354359925788,0.8364221364221364,0.91236802413273,0.7788309636650868,"[259, 221, 211, 170]",0.16709956709956747,0.38120593692022253,0.22008658008658014
17,128,128,3,3,2,0.0,0.0001,0.001,0.5056277056277054,0.7736220472440947,0.8355957767722471,0.5845648604269292,0.6220284477427334,0.8480971128608924,0.8826546003016591,0.8164203612479475,"[254, 221, 203, 170]",0.17142857142857162,0.38388682745825603,0.22371113734750106
27,64,256,4,3,4,0.1,0.0001,0.0001,0.5428571428571428,0.7406666666666667,0.7658730158730158,0.49470899470899465,0.6050587507730365,0.8226666666666667,0.8689682539682541,0.7261022927689593,"[250, 210, 189, 144]",0.1385281385281387,0.31605132962275817,0.18265324862727453
13,128,256,3,4,2,0.0,0.0001,0.001,0.4831168831168827,0.7689701897018972,0.7916666666666665,0.5715488215488215,0.6034786641929498,0.8466124661246612,0.8818672839506173,0.7331649831649832,"[246, 216, 198, 150]",0.14805194805194838,0.33183055040197895,0.193348138153333
22,128,256,4,3,2,0.1,0.0001,0.001,0.5298701298701295,0.7718631178707223,0.8167420814479633,0.5728155339805823,0.6422356215213357,0.823764258555133,0.8920060331825037,0.7990291262135923,"[263, 221, 206, 170]",0.16883116883116908,0.37590599876314157,0.2197014673638051
25,128,128,4,4,2,0.1,1e-05,0.001,0.4935064935064935,0.7356091030789826,0.7870370370370368,0.519553072625698,0.6044557823129252,0.7850736278447121,0.8676767676767677,0.7085661080074488,"[249, 198, 179, 131]",0.12900432900432918,0.29034013605442177,0.16848110042915235
16,64,256,4,4,4,0.0,0.0001,0.001,0.4744588744588742,0.7647849462365591,0.803968253968254,0.649484536082474,0.600930735930736,0.8273521505376344,0.8901587301587303,0.8261168384879725,"[248, 210, 194, 167]",0.16190476190476227,0.36982374768089055,0.2124866475515827
21,64,256,4,4,4,0.1,1e-05,0.001,0.5238095238095236,0.7198443579766537,0.7645631067961164,0.5788530465949818,0.629400123685838,0.7865110246433203,0.8526699029126213,0.7908602150537636,"[257, 206, 186, 153]",0.1489177489177492,0.3415769944341373,0.1962646876932591
21,128,256,4,4,2,0.1,0.0001,0.0001,0.5558441558441558,0.7509505703422052,0.7684766214177979,0.5273504273504273,0.6449845392702535,0.8214828897338402,0.8417797888386124,0.7542735042735041,"[263, 221, 195, 152]",0.14632034632034657,0.34544217687074824,0.1957369614512472
11,64,128,3,4,2,0.0,1e-05,0.001,0.49783549783549796,0.7823529411764704,0.8117559523809524,0.5833333333333331,0.629647495361781,0.8518300653594771,0.869345238095238,0.7516181229773463,"[255, 224, 206, 161]",0.1549783549783553,0.35475262832405685,0.20484661082063682
18,128,256,4,3,4,0.1,0.0001,0.0001,0.5506493506493507,0.7112403100775196,0.8142857142857141,0.5506872852233674,0.6301576994434137,0.7987726098191213,0.8929365079365079,0.7865979381443299,"[258, 210, 194, 157]",0.15670995670995697,0.36157699443413727,0.20775304061018346
13,64,128,3,3,4,0.1,0.0001,0.001,0.5376623376623375,0.693227091633466,0.7877280265339969,0.5519125683060107,0.6137847866419295,0.7814077025232403,0.8653399668325041,0.7742258652094718,"[251, 201, 183, 147]",0.14285714285714307,0.32274273345701915,0.18688124285526886
21,64,128,4,4,2,0.0,0.0001,0.0001,0.5069264069264069,0.7185338865836792,0.7927241962774959,0.5299625468164794,0.5826561533704391,0.8048409405255877,0.8738578680203046,0.7687265917602996,"[241, 197, 178, 143]",0.14199134199134214,0.31854050711193566,0.18638631210059778
19,128,256,4,4,4,0.0,1e-05,0.0001,0.5428571428571426,0.7472527472527475,0.7898550724637678,0.646129541864139,0.6743166357452071,0.824053724053724,0.8876086956521739,0.821958925750395,"[273, 230, 211, 181]",0.18311688311688318,0.41428262213976497,0.23993871928936863
22,128,128,3,4,2,0.1,0.0001,0.001,0.5402597402597401,0.7506361323155215,0.7687687687687684,0.5765993265993264,0.6411966604823747,0.8259541984732824,0.8538288288288289,0.8106060606060606,"[262, 222, 198, 165]",0.1601731601731604,0.37150896722325294,0.21329210472067614
14,128,128,3,3,2,0.1,1e-05,0.001,0.4311688311688311,0.6383928571428573,0.7429718875502008,0.5283687943262412,0.5384384662956091,0.7193452380952381,0.7944779116465863,0.6856973995271868,"[224, 166, 141, 100]",0.1021645021645022,0.21473407544836118,0.1288354790952193
29,64,128,4,4,4,0.0,0.0001,0.0001,0.5428571428571425,0.6923076923076922,0.8151658767772515,0.5572916666666664,0.6330890538033395,0.7967948717948716,0.8733017377567142,0.7513888888888888,"[260, 211, 192, 152]",0.14632034632034657,0.33510204081632644,0.19259121830550407
24,128,256,3,3,2,0.1,0.0001,0.0001,0.5099567099567098,0.7777777777777778,0.8176100628930814,0.5774410774410773,0.6057513914656771,0.8306559571619812,0.9095125786163522,0.8143097643097642,"[249, 212, 198, 170]",0.16450216450216482,0.3760946196660482,0.21758006783980813
19,64,256,3,3,4,0.0,1e-05,0.0001,0.5454545454545452,0.7226512226512223,0.7995391705069124,0.5094991364421415,0.6312492269635126,0.8167953667953667,0.8532258064516128,0.7409326424870466,"[259, 217, 193, 147]",0.14329004329004352,0.32179035250463817,0.186936901482356
17,128,128,3,4,4,0.0,0.0001,0.0001,0.5393939393939392,0.7484848484848484,0.8448275862068968,0.585271317829457,0.6750803957946815,0.8260606060606059,0.8928879310344828,0.7941860465116279,"[275, 232, 215, 178]",0.1783549783549785,0.3976159554730983,0.23285939169056052
