#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
15,128,128,4,3,4,0.0,0.0001,0.001,0.5203463203463206,0.7053231939163497,0.8325545171339562,0.5787269681742042,0.635769944341373,0.7987642585551331,0.8974299065420562,0.7780569514237855,"[263, 214, 199, 160]",0.15930735930735962,0.36141001855287574,0.20960870298532633
23,64,128,4,4,2,0.1,1e-05,0.0001,0.5307359307359307,0.7128514056224898,0.7541666666666669,0.42100192678227355,0.5983457019171305,0.7758781156371518,0.8225,0.6560693641618498,"[249, 200, 173, 119]",0.1125541125541126,0.25562719027004743,0.147420765609419
21,128,256,3,4,2,0.1,0.0001,0.0001,0.5575757575757575,0.7722007722007721,0.8101644245142,0.5544871794871792,0.6359755720470006,0.8319555176698032,0.8987828315182576,0.8189102564102563,"[259, 223, 208, 177]",0.17402597402597433,0.39844104308390027,0.22980790228226994
22,64,128,4,3,4,0.0,0.0001,0.0001,0.5411255411255412,0.7440944881889762,0.7814465408805027,0.5263157894736841,0.6118197278911565,0.8053038824692367,0.8560534591194969,0.7614035087719297,"[254, 212, 190, 149]",0.14891774891774914,0.3269830962688106,0.19174488760271394
18,128,256,4,4,4,0.0,1e-05,0.0001,0.5341991341991342,0.750950570342205,0.837037037037037,0.6361502347417839,0.648800247371676,0.8352767215885085,0.9106455026455026,0.8384194053208138,"[263, 225, 213, 185]",0.1887445887445888,0.4140898783755927,0.24328084082697887
13,64,128,3,4,2,0.0,1e-05,0.001,0.535930735930736,0.722222222222222,0.8213213213213211,0.5951219512195121,0.6535729746444032,0.8039920337673147,0.8851351351351351,0.7907317073170731,"[267, 222, 205, 168]",0.1722943722943725,0.377250566893424,0.2218265853535846
15,128,256,4,3,4,0.0,1e-05,0.0001,0.5350649350649348,0.7542483660130718,0.7856025039123629,0.5618556701030927,0.63032622139765,0.8150198059021586,0.8702045606975186,0.7989690721649485,"[255, 213, 194, 163]",0.16623376623376654,0.3675968872397443,0.21551206824617616
20,128,128,3,4,4,0.1,1e-05,0.0001,0.5471861471861468,0.7438391699092086,0.8064516129032256,0.5422764227642276,0.6289192949907235,0.8220874672236539,0.9013879745446566,0.7511382113821138,"[257, 217, 205, 160]",0.15670995670995702,0.35795403009688725,0.20581415167197797
19,128,256,4,3,2,0.1,0.0001,0.0001,0.553246753246753,0.7901960784313725,0.7700617283950618,0.48900169204737726,0.6174690785405071,0.8280045553574965,0.868479938271605,0.745346869712352,"[255, 216, 197, 154]",0.14978354978355002,0.3378349824778396,0.19550569655149283
15,64,256,4,3,2,0.0,0.0001,0.001,0.5125541125541125,0.7467948717948718,0.824884792626728,0.6083333333333332,0.637447433518862,0.8080505605505605,0.8838874259381173,0.8095,"[260, 217, 200, 168]",0.17402597402597428,0.37335085549371255,0.222256122399663
18,64,128,4,4,2,0.0,1e-05,0.0001,0.5160173160173159,0.7310298102981032,0.7817460317460319,0.5513513513513514,0.6009431045145331,0.825742031229836,0.8394746787603931,0.763063063063063,"[246, 210, 185, 150]",0.14372294372294392,0.32784580498866217,0.18867522998760183
13,128,256,4,4,2,0.0,1e-05,0.0001,0.5393939393939393,0.7438867438867439,0.8386605783866055,0.6038647342995168,0.6309539270253556,0.8273166023166022,0.9091976516634052,0.8281803542673108,"[259, 219, 207, 178]",0.18268398268398292,0.4029468150896722,0.2360862605155154
16,128,128,4,4,2,0.1,0.0001,0.001,0.5047619047619046,0.7523809523809527,0.8160919540229882,0.5154826958105644,0.5952071737786023,0.805408163265306,0.8590311986863712,0.755009107468124,"[245, 203, 183, 145]",0.14718614718614745,0.3201540919398062,0.18981408657416854
22,128,128,3,4,2,0.1,0.0001,0.001,0.5619047619047621,0.7540574282147318,0.7871212121212121,0.6094771241830065,0.6534106369820656,0.8012588431127756,0.8887662337662338,0.8345588235294118,"[267, 220, 204, 175]",0.175757575757576,0.39583230261801694,0.22988192638226818
20,128,256,3,3,2,0.1,1e-05,0.0001,0.5679653679653679,0.7077020202020199,0.8022328548644337,0.51727115716753,0.6401762523191095,0.7763858826358827,0.8777815751499961,0.7746113989637304,"[264, 209, 193, 156]",0.15324675324675355,0.34332199546485265,0.19950823536606171
