Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.2834890965732087,0.22061915887850467,0.23735874412070126,0.543613707165109,0.7994269340974212,0.9283154121863799,0.7027027027027027,0.4944033402561441,0.7833947332514668,0.8703703703703703,0.667953667953668,"[349, 279, 259, 182]"
123,0.3130841121495327,0.24546494090886614,0.26250309054047366,0.6012461059190031,0.8082901554404145,0.8878205128205128,0.7256317689530686,0.5454822479355188,0.7879749568221073,0.8363858363858362,0.7051744885679903,"[386, 312, 277, 201]"
47899,0.2367601246105919,0.18085410176531674,0.19542105523413944,0.5389408099688473,0.8236994219653179,0.8771929824561403,0.608,0.4951323987538941,0.7987957610789981,0.8209941520467836,0.5693333333333332,"[346, 285, 250, 152]"
2025,0.2897196261682243,0.23296988577362412,0.24922860109775988,0.5638629283489096,0.8480662983425414,0.8859934853420195,0.6838235294117647,0.5158563269544577,0.8319521178637201,0.8384907709011943,0.6507352941176471,"[362, 307, 272, 186]"
1,0.367601246105919,0.29450192849725565,0.31382707807941446,0.6059190031152648,0.8457583547557841,0.8844984802431611,0.8109965635738832,0.5501137318894329,0.8288468600807932,0.8409321175278621,0.7800687285223368,"[389, 329, 291, 236]"
20,0.32087227414330216,0.2524402907580478,0.27107332193411876,0.5903426791277259,0.7994722955145118,0.8646864686468647,0.7862595419847328,0.5369591554170994,0.7848504837291116,0.8229137199434229,0.7576335877862597,"[379, 303, 262, 206]"
99,0.2834890965732087,0.23024402907580474,0.24543836226079213,0.5545171339563862,0.8286516853932584,0.8813559322033898,0.7,0.5083147900904909,0.8127340823970038,0.8548022598870056,0.6679487179487179,"[356, 295, 260, 182]"
1020,0.3364485981308411,0.26459600454927557,0.2830947436087622,0.6074766355140186,0.8538461538461538,0.8918918918918919,0.7272727272727273,0.554428969265418,0.8277492877492878,0.8415915915915915,0.697530864197531,"[390, 333, 297, 216]"
345,0.2897196261682243,0.23350207684319843,0.24838055679177168,0.5607476635514018,0.8333333333333334,0.8566666666666667,0.7237354085603113,0.5150311526479752,0.8155555555555556,0.8127777777777778,0.6916342412451362,"[360, 300, 257, 186]"
78,0.3177570093457944,0.2633715324135885,0.2781053750679919,0.5996884735202492,0.8077922077922078,0.8842443729903537,0.7418181818181818,0.5436164043640679,0.7913543599257885,0.8288853161843515,0.7184848484848484,"[385, 311, 275, 204]"
