#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
19,128,128,4,4,2,0.1,1e-05,0.0001,0.5463203463203463,0.7200772200772196,0.7551834130781501,0.5161290322580644,0.6291656828020464,0.7890604890604891,0.8518341307814992,0.7567204301075269,"[259, 209, 186, 145]",0.1341991341991344,0.32253049980322707,0.18112385450047783
15,64,128,3,3,2,0.0,0.0001,0.001,0.5489177489177491,0.7311028500619577,0.7763157894736842,0.5960591133004925,0.6593349075167257,0.8278810408921933,0.8605994152046784,0.7816091954022988,"[269, 228, 203, 166]",0.1627705627705631,0.363349075167257,0.21135548434249743
16,128,128,3,3,2,0.0,0.0001,0.001,0.5108225108225108,0.7006410256410255,0.8117283950617283,0.6580756013745704,0.6395985832349469,0.8080952380952381,0.8678240740740739,0.8423539518900345,"[260, 216, 194, 168]",0.16796536796536832,0.3832880755608028,0.22182324169337164
15,64,256,4,4,4,0.0,0.0001,0.001,0.5108225108225108,0.7487562189054723,0.8212669683257918,0.6504854368932039,0.6616174734356552,0.8032160625444208,0.9027149321266968,0.8503236245954692,"[268, 221, 206, 181]",0.1809523809523811,0.4046713892168438,0.2364963175352787
22,64,128,4,3,2,0.0,0.0001,0.0001,0.5523809523809522,0.7118320610687022,0.749198717948718,0.5192307692307692,0.6425639512003147,0.773027989821883,0.8376602564102563,0.738095238095238,"[262, 208, 182, 140]",0.136796536796537,0.3080263675718221,0.1794827683139371
15,128,128,3,3,4,0.0,0.0001,0.001,0.5320346320346323,0.7325728770595691,0.8258258258258259,0.6300813008130076,0.6466587957497049,0.8276299112801013,0.8926426426426426,0.8386178861788618,"[263, 222, 205, 177]",0.17748917748917772,0.40339630066902793,0.23347051217181097
17,64,128,3,3,4,0.0,0.0001,0.001,0.5212121212121215,0.7320754716981133,0.8109118086696561,0.6108452950558213,0.6442050373868556,0.8288679245283018,0.9020926756352765,0.7687400318979266,"[265, 223, 209, 167]",0.163636363636364,0.3687406532861079,0.21414628661381915
25,64,128,4,3,4,0.0,1e-05,0.0001,0.5367965367965369,0.7254901960784312,0.7634920634920637,0.578014184397163,0.6274852420306966,0.8069281045751633,0.8646825396825396,0.7863475177304964,"[255, 210, 188, 153]",0.15151515151515185,0.3436560409287682,0.20048687243492438
18,64,256,3,4,4,0.1,1e-05,0.001,0.5142857142857147,0.7607626076260762,0.7944199706314242,0.583747927031509,0.6608598976780795,0.8093656650852222,0.8627019089574155,0.8150912106135986,"[271, 227, 201, 168]",0.16536796536796572,0.3722038567493114,0.21664474054084448
15,128,256,3,3,2,0.0,0.0001,0.001,0.52987012987013,0.7329545454545456,0.7920489296636085,0.6556122448979589,0.6475206611570248,0.8053030303030303,0.8676605504587156,0.8741496598639454,"[264, 218, 196, 176]",0.17662337662337685,0.4007772530499804,0.23255917242930232
23,128,128,4,4,4,0.0,0.0001,0.001,0.5194805194805197,0.71455223880597,0.7643939393939394,0.6258680555555555,0.6593604879968515,0.7965174129353234,0.8337121212121211,0.8159722222222222,"[268, 220, 192, 161]",0.15844155844155874,0.35731404958677687,0.20798279642435488
19,64,256,4,3,4,0.1,0.0001,0.001,0.5367965367965368,0.7348484848484851,0.7844444444444443,0.5758333333333333,0.6433864620228256,0.8380681818181819,0.8536296296296296,0.7483333333333334,"[264, 225, 200, 156]",0.15411255411255437,0.3411255411255412,0.20136335525945923
