#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
22,128,256,4,4,4,0.1,0.0001,0.001,0.5523809523809525,0.746514575411914,0.7798165137614678,0.5680272108843536,0.6564625850340137,0.8149556400506971,0.8687308868501529,0.7764455782312926,"[263, 218, 196, 160]",0.16450216450216482,0.3581581117295403,0.2123835760199396
15,64,128,3,3,4,0.0,1e-05,0.001,0.5238095238095238,0.7302469135802468,0.7846607669616521,0.6206896551724137,0.6623067408781695,0.8257818930041152,0.8665718499789297,0.7822660098522168,"[270, 226, 203, 169]",0.16883116883116914,0.3755462791177077,0.21965218043140117
15,128,256,4,3,4,0.0,0.0001,0.0001,0.5601731601731603,0.7316176470588234,0.8141592920353984,0.5805687203791468,0.6743197278911566,0.815420751633987,0.8913506110408764,0.7670616113744076,"[272, 226, 211, 169]",0.16969696969697,0.38275097917955064,0.22360150671838983
24,128,128,4,4,4,0.0,1e-05,0.001,0.5264069264069264,0.7097591888466411,0.8012232415902141,0.6249999999999999,0.6485312306740879,0.8091043514997887,0.8703582350371342,0.7989795918367346,"[263, 218, 196, 165]",0.16536796536796572,0.364831993403422,0.2147523472198797
14,128,128,4,4,2,0.1,0.0001,0.001,0.44675324675324674,0.7256637168141594,0.7740740740740741,0.5213675213675214,0.5514842300556586,0.7772369714847591,0.8119444444444445,0.7185897435897436,"[226, 180, 156, 117]",0.11774891774891783,0.25378272521129663,0.1515027829313543
29,64,128,3,3,2,0.1,0.0001,0.0001,0.5783549783549784,0.7131043256997455,0.7130503144654089,0.47421731123388594,0.6446815089672233,0.7968617472434266,0.8112084456424078,0.6804788213627992,"[262, 212, 181, 129]",0.12900432900432912,0.2868996083281798,0.16913213770356614
27,64,256,3,3,4,0.0,0.0001,0.0001,0.5792207792207792,0.7465408805031449,0.790922619047619,0.5308943089430893,0.6487786023500309,0.8314046121593291,0.8807291666666666,0.7573983739837398,"[265, 224, 205, 159]",0.16103896103896134,0.3644815501958359,0.21164745788122405
21,64,256,4,3,2,0.1,0.0001,0.001,0.5748917748917748,0.7250608272506082,0.7937595129375951,0.5155228758169933,0.6776283240568957,0.7870032441200325,0.8923135464231354,0.7129084967320262,"[274, 219, 204, 152]",0.1515151515151518,0.33673984745413316,0.1976274807443638
27,64,128,3,3,2,0.0,1e-05,0.0001,0.5852813852813851,0.7098997493734335,0.7703533026113673,0.518324607329843,0.6568954854669141,0.8040517961570592,0.8387645380732937,0.7321116928446771,"[266, 217, 191, 146]",0.1471861471861474,0.3294320758606473,0.1932036506062479
18,128,128,3,4,4,0.1,0.0001,0.001,0.5619047619047621,0.7312030075187967,0.7885802469135803,0.5693739424703889,0.6566790352504639,0.8013366750208856,0.8813657407407407,0.784771573604061,"[266, 216, 197, 164]",0.1636363636363639,0.36378581735724597,0.2137152602087666
