#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
18,64,256,3,3,4,0.0,0.0001,0.001,0.5168831168831166,0.7593283582089551,0.8275862068965518,0.6627543035993739,0.6562337662337663,0.8620024875621891,0.8828304597701149,0.8047730829420972,"[268, 232, 213, 180]",0.1844155844155844,0.3977922077922078,0.2385817357245928,0.578281941682805,0.7268918168509264,0.6525868792668656
19,128,128,4,3,2,0.0,1e-05,0.0001,0.5619047619047619,0.7649253731343283,0.8213783403656824,0.6015151515151514,0.6508658008658009,0.8766169154228856,0.8954992967651195,0.8292424242424242,"[268, 237, 220, 190]",0.1887445887445888,0.4228571428571428,0.2490270047412904,0.6031224769043795,0.6972556230525095,0.6501890499784445
22,128,128,4,3,4,0.1,1e-05,0.0001,0.5783549783549784,0.7027883396704692,0.7616822429906542,0.578900709219858,0.6373160173160173,0.8063371356147021,0.841822429906542,0.8182624113475176,"[263, 214, 188, 161]",0.1567099567099569,0.3561038961038961,0.2076726448155018,0.6064056684952632,0.678077861180113,0.6422417648376881
15,64,256,3,3,4,0.1,1e-05,0.001,0.5177489177489176,0.7468193384223919,0.7992248062015503,0.6267361111111108,0.6364935064935066,0.8087786259541985,0.8655813953488372,0.810763888888889,"[262, 215, 192, 162]",0.1696969696969699,0.3577489177489176,0.2178148835291692,0.5710131896382504,0.7069704441760599,0.6389918169071551
19,128,128,3,4,4,0.0,1e-05,0.0001,0.5350649350649349,0.7974452554744527,0.78551912568306,0.6041666666666664,0.6633333333333334,0.8811435523114355,0.8557377049180327,0.7835648148148147,"[274, 244, 216, 177]",0.1740259740259742,0.3923809523809524,0.2307297464440321,0.5923346458115087,0.6822699471782039,0.6373022964948563
16,64,256,3,3,4,0.0,1e-05,0.001,0.5099567099567099,0.754353233830846,0.85080058224163,0.6218553459119496,0.6575324675324675,0.8407960199004977,0.8994905385735079,0.7995283018867925,"[268, 229, 212, 177]",0.1792207792207794,0.3958874458874458,0.2343722943722943,0.5744174769203506,0.6995872641509433,0.6370023705356469
31,64,128,3,3,2,0.0,0.0001,0.0001,0.5419913419913419,0.7277992277992278,0.7627627627627627,0.598445595854922,0.6241558441558444,0.8406692406692408,0.8307807807807808,0.8156303972366148,"[259, 222, 193, 163]",0.1593073593073596,0.3551082251082251,0.209237270665842,0.5801790161727797,0.6903595301190522,0.635269273145916
21,128,128,3,3,4,0.0,0.0001,0.0001,0.5636363636363635,0.7924187725631766,0.7940771349862257,0.5596330275229358,0.6708658008658009,0.8618531889290013,0.8630165289256199,0.7974006116207951,"[277, 242, 218, 180]",0.1783549783549785,0.4024242424242423,0.2363306534735105,0.6125940826365135,0.6576870396692079,0.6351405611528607
15,128,128,3,4,2,0.0,0.0001,0.0001,0.5264069264069264,0.7753086419753086,0.818181818181818,0.5861513687600644,0.6572727272727273,0.8391358024691358,0.862121212121212,0.822061191626409,"[270, 231, 207, 179]",0.1757575757575759,0.3899567099567099,0.2308905380333951,0.5846056660671006,0.6843459662710414,0.634475816169071
19,128,128,4,3,2,0.0,0.0001,0.0001,0.5281385281385279,0.725452196382429,0.8210445468509984,0.6038525963149078,0.6311255411255412,0.8310077519379846,0.8778033794162825,0.8065326633165829,"[258, 217, 199, 168]",0.1662337662337665,0.3690909090909091,0.2185075242218099,0.5750574406610853,0.6906295133625371,0.6328434770118112
24,64,128,4,4,2,0.1,0.0001,0.001,0.5203463203463202,0.7866161616161614,0.7896652110625911,0.5870646766169152,0.6390909090909092,0.8569444444444445,0.8438864628820961,0.8217247097844114,"[264, 229, 201, 172]",0.1722943722943725,0.3805194805194804,0.2255205112347969,0.5736379589495373,0.6848512001499271,0.6292445795497321
24,128,256,4,4,2,0.1,0.0001,0.001,0.5506493506493504,0.7477987421383647,0.7876106194690263,0.5686767169179229,0.6500432900432901,0.8436477987421384,0.8508849557522125,0.7922948073701842,"[265, 226, 199, 166]",0.1653679653679656,0.3654978354978354,0.2163203463203463,0.5962323802531474,0.6621146759438216,0.6291735280984845
21,128,256,3,3,4,0.1,1e-05,0.001,0.5038961038961036,0.6903820816864293,0.8119868637110019,0.6277173913043476,0.6152813852813853,0.7876152832674572,0.8670771756978652,0.7971014492753623,"[253, 203, 184, 153]",0.1523809523809526,0.3409090909090908,0.2001443001443002,0.5540459772309073,0.7023411371237456,0.6281935571773265
19,64,256,4,3,4,0.1,1e-05,0.001,0.5246753246753246,0.6853281853281852,0.8357487922705314,0.59347442680776,0.6276623376623377,0.7867438867438868,0.877697262479871,0.8015873015873016,"[259, 207, 189, 157]",0.1549783549783552,0.3409090909090908,0.2019913419913419,0.5715667404836796,0.6820079064074005,0.6267873234455401
15,64,256,3,4,2,0.0,0.0001,0.001,0.4952380952380952,0.7624378109452735,0.824561403508772,0.6203252032520324,0.657965367965368,0.8390547263681594,0.8540204678362571,0.773170731707317,"[268, 228, 205, 168]",0.1653679653679657,0.3678354978354978,0.2155699855699855,0.5651205983350583,0.6883655405982297,0.626743069466644
12,64,128,3,3,2,0.0,0.0001,0.001,0.5021645021645023,0.7112860892388451,0.7951713395638629,0.6196808510638295,0.6196969696969697,0.8335958005249344,0.854595015576324,0.772163120567376,"[254, 214, 188, 155]",0.1506493506493508,0.3404329004329004,0.1994042465471037,0.5547740573787265,0.6875694538555359,0.6211717556171312
12,64,256,3,3,2,0.0,0.0001,0.001,0.5116883116883116,0.7407407407407405,0.8087301587301586,0.5977891156462581,0.6113419913419914,0.819047619047619,0.9038095238095238,0.7988945578231293,"[252, 210, 196, 165]",0.1670995670995673,0.3663636363636364,0.218270459699031,0.5570936965278188,0.6838634692842127,0.6204785829060158
17,128,128,3,4,4,0.0,1e-05,0.001,0.5073593073593072,0.7536231884057971,0.8097484276729561,0.597938144329897,0.6227272727272728,0.8144927536231884,0.8862421383647798,0.7856529209621994,"[253, 212, 194, 158]",0.1645021645021647,0.3514718614718614,0.2122655122655123,0.5591544636172102,0.6790616988384859,0.619108081227848
20,128,256,4,3,4,0.0,0.0001,0.001,0.5056277056277056,0.6986215538847117,0.824685534591195,0.5927835051546391,0.6500432900432902,0.7860902255639098,0.8795597484276731,0.7676116838487973,"[266, 212, 194, 156]",0.1567099567099569,0.3490043290043291,0.205563801278087,0.5688122286264331,0.6689637661580928,0.618887997392263
24,128,128,3,3,4,0.1,0.0001,0.0001,0.5549783549783547,0.7679245283018868,0.8033625730994152,0.5462519936204145,0.6412987012987014,0.8460377358490567,0.8832602339181288,0.7799043062200955,"[265, 228, 209, 170]",0.1653679653679657,0.3777056277056276,0.2189775304061017,0.5950241984981796,0.6424948283352561,0.6187595134167179
19,64,256,4,4,4,0.1,0.0001,0.001,0.4796536796536798,0.7387755102040816,0.7869918699186992,0.6174242424242423,0.5941125541125543,0.8259863945578232,0.8299999999999997,0.8172348484848485,"[245, 205, 176, 148]",0.1523809523809526,0.3321212121212121,0.1980313337456194,0.5307827043676102,0.7034153415341533,0.6170990229508817
15,128,128,4,4,4,0.0,1e-05,0.0001,0.5160173160173158,0.7515964240102172,0.8016224188790562,0.5821018062397371,0.6275757575757577,0.8577266922094509,0.8641592920353982,0.779967159277504,"[261, 226, 203, 165]",0.1619047619047621,0.3589177489177488,0.2126571840857555,0.5663552280957739,0.6666627075681136,0.6165089678319438
20,128,256,4,3,4,0.0,1e-05,0.001,0.4909090909090908,0.7231182795698924,0.7955665024630545,0.6284153005464479,0.6060173160173159,0.8053763440860215,0.8616584564860427,0.7604735883424409,"[248, 203, 183, 146]",0.148917748917749,0.3225974025974025,0.1928076685219542,0.5424236444718704,0.688166263549225,0.6152949540105477
27,64,256,4,3,4,0.0,1e-05,0.0001,0.5376623376623378,0.7771317829457365,0.8013392857142859,0.5629084967320261,0.6264935064935065,0.8562015503875969,0.8811755952380953,0.7724673202614378,"[258, 224, 204, 164]",0.1679653679653682,0.3705627705627705,0.2193444650587507,0.5786887810984198,0.6512450090671529,0.6149668950827863
16,64,128,4,3,2,0.1,1e-05,0.001,0.514285714285714,0.7172503242542153,0.8133012820512824,0.5743727598566306,0.6251082251082253,0.7941634241245136,0.8366987179487178,0.7849462365591398,"[257, 208, 186, 154]",0.1445887445887448,0.3249350649350649,0.1909049680478252,0.5643074250976987,0.6633494233808945,0.6138284242392966
19,128,128,3,4,4,0.1,0.0001,0.001,0.522943722943723,0.7669270833333334,0.8035714285714286,0.5683333333333331,0.6223809523809524,0.8614583333333334,0.8572172619047619,0.7845833333333333,"[256, 224, 200, 162]",0.1636363636363639,0.3646320346320346,0.2147907647907647,0.5683457614061992,0.6591756493173184,0.6137607053617589
20,128,256,3,4,4,0.1,0.0001,0.0001,0.542857142857143,0.7559300873907615,0.814896755162242,0.543300653594771,0.6480086580086581,0.837203495630462,0.870796460176991,0.7683823529411765,"[267, 226, 204, 166]",0.1627705627705631,0.3551948051948051,0.2120511234796948,0.5907905464705059,0.6365297598329271,0.6136601531517165
22,64,256,4,4,4,0.0,0.0001,0.0001,0.529004329004329,0.7599742599742598,0.8227272727272728,0.5563607085346214,0.6266666666666667,0.8368082368082369,0.906742424242424,0.7765700483091788,"[259, 220, 207, 168]",0.1645021645021648,0.3668831168831168,0.2154978354978355,0.5737089201877935,0.6482753287606673,0.6109921244742305
27,64,256,3,3,4,0.0,0.0001,0.0001,0.5437229437229437,0.7623697916666667,0.8019431988041854,0.5512195121951218,0.6164069264069265,0.8643229166666667,0.8902092675635276,0.7747967479674798,"[256, 223, 205, 165]",0.162770562770563,0.3636796536796536,0.2134673263244691,0.5777880514699052,0.6441596506706943,0.6109738510702998
10,64,128,3,4,2,0.0,1e-05,0.001,0.5108225108225106,0.7141900937081661,0.7869918699186994,0.5755064456721913,0.6023809523809525,0.8008032128514058,0.8557723577235771,0.7886740331491713,"[249, 205, 181, 148]",0.1506493506493508,0.3252813852813852,0.1954483611626468,0.5528364952825384,0.665435397527144,0.6091359464048411
15,64,256,4,4,4,0.0,1e-05,0.001,0.5099567099567102,0.7385496183206108,0.7941176470588238,0.5761421319796954,0.631818181818182,0.8279898218829517,0.8607088989441929,0.7521150592216583,"[262, 221, 197, 153]",0.155844155844156,0.3335497835497834,0.2005916305916306,0.5643843171046965,0.6524717902292348,0.6084280536669657
16,128,256,4,3,2,0.0,1e-05,0.001,0.4917748917748915,0.7546296296296294,0.762578616352201,0.602355072463768,0.6074458874458876,0.8309523809523811,0.8406446540880504,0.7608695652173914,"[252, 212, 184, 147]",0.1480519480519483,0.323030303030303,0.1923170480313338,0.5435243605375929,0.672396359959555,0.6079603602485739
