#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
17,128,128,3,4,2,0.0,0.0001,0.0001,0.5264069264069267,0.770595690747782,0.7956521739130434,0.6224328593996838,0.6570377241805813,0.8660156700080655,0.868405797101449,0.8127962085308057,"[263, 230, 211, 177]",0.17662337662337682,0.4027767470624614,0.2336940836940837
20,64,256,4,3,2,0.1,0.0001,0.001,0.535064935064935,0.748339973439575,0.8085271317829457,0.5737976782752903,0.6175386518243662,0.8407702523240371,0.8986046511627905,0.7943615257048093,"[251, 215, 201, 167]",0.1645021645021648,0.37316635745207183,0.21834260977118114
26,64,256,3,4,2,0.0,0.0001,0.0001,0.5298701298701297,0.7266139657444004,0.8262243285939969,0.5670016750418758,0.6191836734693877,0.8142292490118577,0.9063981042654027,0.7985762144053601,"[253, 211, 199, 164]",0.16190476190476216,0.36775510204081624,0.21430839002267565
31,64,128,3,3,4,0.0,1e-05,0.0001,0.5203463203463206,0.7450199203187252,0.8310185185185185,0.5935960591133002,0.6200494743351886,0.8481890619340818,0.8952160493827159,0.7963875205254515,"[251, 216, 203, 168]",0.163636363636364,0.3793815708101423,0.21784580498866216
19,64,256,3,4,2,0.1,1e-05,0.001,0.5090909090909093,0.7125154894671624,0.7893939393939393,0.5984848484848484,0.6580395794681508,0.7951503886448124,0.8722727272727273,0.7411616161616161,"[269, 220, 198, 152]",0.15064935064935087,0.3464564007421149,0.20026798598227163
16,128,256,3,3,4,0.1,0.0001,0.001,0.5246753246753249,0.7562656641604011,0.8086696562032885,0.5761421319796952,0.6580148423005565,0.8131408065618592,0.8554559043348282,0.8058375634517766,"[266, 223, 197, 167]",0.16623376623376654,0.3650278293135435,0.2160296846011132
17,128,256,3,4,4,0.0,0.0001,0.0001,0.5471861471861471,0.7683823529411763,0.7981715893108297,0.6205007824726134,0.6707668521954236,0.8527573529411764,0.8756680731364276,0.8403755868544601,"[272, 237, 213, 182]",0.18095238095238114,0.42366110080395797,0.24276437847866417
29,64,256,3,4,4,0.1,1e-05,0.0001,0.5333333333333331,0.7466397849462367,0.769352290679305,0.5540780141843967,0.6044588744588744,0.8380559628543501,0.8485781990521326,0.8173758865248226,"[248, 211, 188, 161]",0.14891774891774923,0.3573407544836116,0.2024056895485467
36,64,128,4,4,4,0.1,1e-05,0.0001,0.5264069264069263,0.755829903978052,0.7391304347826084,0.5217391304347823,0.5914965986394558,0.829766803840878,0.838244766505636,0.7590579710144927,"[243, 207, 184, 146]",0.13506493506493525,0.31652442795299934,0.18129251700680268
35,64,128,3,4,4,0.1,0.0001,0.0001,0.5584415584415584,0.781045751633987,0.7222222222222222,0.504273504273504,0.6277056277056278,0.8505228758169936,0.8201951951951951,0.7615384615384615,"[255, 222, 195, 154]",0.1411255411255414,0.3396598639455782,0.19244279529993813
20,64,128,3,4,4,0.1,0.0001,0.001,0.5385281385281384,0.7387057387057386,0.8383838383838382,0.5778301886792452,0.6722387136672852,0.8281440781440782,0.8759740259740261,0.7987421383647799,"[273, 231, 212, 173]",0.16969696969697,0.38912183055040195,0.22580086580086578
22,64,256,3,3,4,0.0,0.0001,0.0001,0.5489177489177487,0.7493589743589743,0.8258258258258259,0.5346215780998388,0.6366233766233766,0.8351282051282052,0.8810060060060059,0.7898550724637681,"[260, 222, 207, 169]",0.1575757575757579,0.37100185528756957,0.21246753246753247
21,64,256,4,4,2,0.0,0.0001,0.0001,0.5246753246753245,0.7520161290322579,0.7973395931142411,0.5699481865284973,0.6053246753246753,0.8429435483870968,0.8732394366197183,0.8126079447322969,"[248, 213, 193, 163]",0.1549783549783553,0.3630797773654916,0.20833436404864977
22,128,128,3,3,4,0.1,1e-05,0.001,0.4554112554112559,0.808510638297872,0.7759433962264151,0.6016042780748663,0.5690661719233148,0.8819148936170212,0.8537735849056604,0.7825311942959001,"[235, 212, 187, 150]",0.14718614718614736,0.3318862090290661,0.1949701092558236
28,64,128,3,4,2,0.0,0.0001,0.0001,0.5324675324675326,0.7333333333333332,0.7815829528158295,0.5982905982905982,0.6520841063698207,0.8056603773584905,0.8531202435312023,0.8076923076923077,"[265, 219, 195, 162]",0.1584415584415588,0.3663760049474335,0.2109853638425067
13,128,128,4,4,2,0.1,1e-05,0.001,0.4484848484848483,0.716279069767442,0.7389210019267825,0.5010893246187365,0.5220531849103278,0.7941860465116279,0.8354527938342968,0.6721132897603486,"[215, 173, 153, 109]",0.10649350649350653,0.2238589981447124,0.13717996289424855
16,128,128,4,3,2,0.1,1e-05,0.001,0.4883116883116883,0.715307582260372,0.7286212914485167,0.5632530120481927,0.5639455782312925,0.7979256080114449,0.8294938917975566,0.7600401606425703,"[233, 191, 166, 130]",0.12727272727272737,0.28004947433518856,0.16572253143681712
21,128,128,4,4,4,0.0,0.0001,0.001,0.4961038961038964,0.7792968749999998,0.7742899850523168,0.591289782244556,0.6315522572665428,0.854586038961039,0.8498505231689085,0.8048576214405361,"[256, 223, 199, 164]",0.16103896103896134,0.37294990723562155,0.21468357039785613
13,64,256,3,4,4,0.0,0.0001,0.001,0.5220779220779223,0.7218045112781954,0.816358024691358,0.5683760683760684,0.6583611626468769,0.7981203007518798,0.8651785714285715,0.7606837606837608,"[266, 216, 195, 155]",0.15844155844155863,0.3564749536178108,0.20883941455370017
12,64,128,3,3,2,0.0,1e-05,0.001,0.528138528138528,0.7421259842519683,0.807142857142857,0.6051282051282049,0.6247680890538033,0.8066272965879265,0.8793650793650793,0.8465811965811967,"[254, 210, 195, 168]",0.16796536796536826,0.38027210884353746,0.2220717377860235
25,64,256,3,3,4,0.1,0.0001,0.0001,0.5653679653679655,0.7549407114624506,0.7691705790297336,0.483592400690846,0.6169696969696971,0.8280632411067194,0.8658059467918624,0.7392055267702937,"[253, 213, 193, 148]",0.13852813852813875,0.3290785405071119,0.1870232941661513
20,64,256,3,4,2,0.1,0.0001,0.001,0.514285714285714,0.8051181102362204,0.8151515151515152,0.5715447154471541,0.6216883116883118,0.8489501312335958,0.8933333333333333,0.8191056910569107,"[254, 220, 205, 172]",0.16883116883116908,0.3915831787260358,0.22562770562770565
15,128,128,3,4,2,0.1,1e-05,0.001,0.49004329004328967,0.740343347639485,0.8058419243986253,0.47471910112359533,0.5687940630797773,0.8160033814540252,0.8609965635738831,0.6961610486891386,"[233, 194, 178, 128]",0.12727272727272737,0.27316635745207174,0.16408369408369403
23,64,256,4,3,2,0.1,1e-05,0.0001,0.5402597402597403,0.7322623828647925,0.726072607260726,0.5304761904761902,0.6040074211502783,0.8002008032128513,0.8141914191419141,0.7695238095238095,"[249, 202, 175, 141]",0.12987012987013002,0.30353123067408777,0.1742733457019171
13,64,256,4,3,4,0.0,1e-05,0.001,0.5038961038961038,0.7299077733860343,0.8325508607198748,0.6575907590759076,0.6299876314162028,0.8181159420289855,0.9089201877934272,0.8188943894389439,"[253, 213, 202, 171]",0.17056277056277083,0.3849474335188621,0.22426509997938568
19,64,256,4,4,2,0.1,1e-05,0.001,0.509090909090909,0.7843537414965988,0.8046511627906977,0.5774410774410771,0.6026221397649968,0.8596351267779838,0.8778294573643411,0.8017676767676768,"[245, 215, 198, 163]",0.16363636363636394,0.36763141620284473,0.21485673057101629
17,64,128,3,3,2,0.0,0.0001,0.001,0.5199134199134198,0.7454780361757106,0.8173515981735159,0.656910569105691,0.6316944959802101,0.8291343669250647,0.8985540334855403,0.8447154471544714,"[258, 219, 205, 178]",0.17402597402597428,0.40249226963512674,0.23184704184704183
18,128,128,4,3,4,0.0,0.0001,0.001,0.523809523809524,0.7348484848484846,0.8475336322869954,0.6018957345971562,0.6549412492269635,0.8308712121212121,0.9136771300448432,0.7776461295418641,"[264, 223, 211, 169]",0.17229437229437253,0.3873902288188003,0.2266934652648938
17,128,128,3,3,4,0.0,1e-05,0.001,0.49177489177489186,0.7375328083989501,0.785602503912363,0.5926916221033867,0.6316141001855288,0.817979002624672,0.8414822266934944,0.7620320855614972,"[254, 213, 187, 147]",0.1480519480519483,0.336134817563389,0.19539682539682537
17,128,128,3,4,2,0.1,0.0001,0.001,0.5393939393939393,0.7921492921492918,0.8172514619883039,0.6007751937984496,0.6417377860235003,0.8642857142857142,0.9006578947368422,0.8124031007751938,"[259, 228, 215, 179]",0.17835497835497852,0.41013605442176876,0.23743145743145738
24,64,256,3,3,2,0.1,0.0001,0.0001,0.5246753246753249,0.6967787114845938,0.7596491228070178,0.5048732943469784,0.5781880024737168,0.7845238095238095,0.8583333333333334,0.769980506822612,"[238, 190, 171, 137]",0.12727272727272743,0.29864564007421146,0.17091321377035656
29,64,128,4,4,2,0.1,1e-05,0.0001,0.5316017316017317,0.726478494623656,0.7197712418300656,0.5249042145593867,0.6106493506493507,0.7969086021505377,0.8047385620915032,0.7471264367816092,"[248, 204, 174, 137]",0.12727272727272748,0.2947495361781075,0.1701339929911358
15,64,256,3,3,4,0.0,1e-05,0.001,0.5528138528138529,0.7777777777777778,0.8004115226337447,0.6385185185185187,0.6850711193568337,0.8638888888888889,0.8951303155006859,0.8059259259259258,"[276, 243, 225, 190]",0.18917748917748925,0.43033395176252326,0.2508369408369408
28,64,128,4,3,2,0.0,0.0001,0.0001,0.5402597402597403,0.7296587926509188,0.8018433179723503,0.5109427609427608,0.6297711811997525,0.8352839417800048,0.8803379416282642,0.7474747474747475,"[254, 217, 198, 153]",0.14891774891774914,0.3494372294372295,0.20068851783137492
14,128,256,3,3,4,0.1,1e-05,0.0001,0.5549783549783547,0.7392156862745098,0.7916666666666665,0.5069808027923208,0.6237105751391466,0.7991503267973856,0.8729166666666667,0.7870855148342059,"[255, 208, 191, 155]",0.14632034632034654,0.33851576994434135,0.19464234178519899
20,64,256,3,3,4,0.1,0.0001,0.001,0.5212121212121212,0.7366666666666667,0.809748427672956,0.595238095238095,0.6179715522572664,0.8301515151515152,0.8801886792452831,0.8248299319727892,"[250, 212, 196, 167]",0.1653679653679657,0.37225726654298086,0.21856524427952995
23,64,128,4,3,2,0.0,1e-05,0.0001,0.514285714285714,0.7266949152542375,0.752931323283082,0.5404896421845572,0.5776685219542363,0.8259887005649718,0.8567839195979898,0.7542372881355931,"[236, 199, 177, 139]",0.13506493506493528,0.3062646876932591,0.17799422799422793
21,128,128,3,3,2,0.0,0.0001,0.0001,0.530735930735931,0.781746031746032,0.8114630467571643,0.5982286634460544,0.6217625231910946,0.855489417989418,0.9094268476621419,0.8003220611916264,"[252, 221, 207, 170]",0.16883116883116914,0.3930117501546073,0.22635539064110488
31,64,256,3,4,2,0.1,0.0001,0.0001,0.5385281385281385,0.7517006802721088,0.7818035426731077,0.5298245614035085,0.5977983920841063,0.8304761904761905,0.8640901771336553,0.7850877192982456,"[245, 207, 190, 155]",0.1463203463203466,0.3422820037105751,0.19630797773654918
22,128,256,4,3,2,0.1,1e-05,0.0001,0.5627705627705627,0.7655259822560204,0.7886363636363639,0.5633012820512818,0.6483426097711811,0.8153531512847103,0.9035606060606061,0.7988782051282052,"[263, 220, 208, 175]",0.16883116883116914,0.38734693877551024,0.22407750979179553
