#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
19,128,128,4,4,2,0.0,0.0001,0.001,0.5116883116883117,0.6808785529715762,0.8957345971563979,0.6403940886699507,0.6347835497835498,0.8052325581395349,0.9391785150078988,0.8182266009852216,"[258, 211, 203, 173]",0.1766233766233768,0.3941341991341991,0.2326491257660088,0.5666276404887238,0.7184698286259967,0.6425487345573603
15,128,256,3,4,2,0.0,0.0001,0.0001,0.4883116883116885,0.7197875166002655,0.858784893267652,0.636284722222222,0.6172510822510822,0.793824701195219,0.916256157635468,0.8555555555555556,"[251, 203, 192, 172]",0.1722943722943725,0.3856493506493506,0.2272234403403234,0.5452624240101971,0.7298059143747493,0.6375341691924732
18,128,128,3,4,4,0.0,0.0001,0.0001,0.5090909090909089,0.7516339869281046,0.8363774733637747,0.6102693602693601,0.6288095238095238,0.8496732026143791,0.8770928462709284,0.8320707070707071,"[255, 219, 198, 172]",0.1740259740259742,0.393008658008658,0.2306577837746669,0.5626524129272792,0.7041158594995769,0.633384136213428
19,128,256,4,3,4,0.0,1e-05,0.0001,0.5333333333333335,0.7110682110682109,0.8349056603773585,0.5867346938775508,0.6419264069264069,0.8114543114543115,0.8997641509433963,0.8200680272108842,"[259, 212, 196, 168]",0.1705627705627708,0.3830519480519481,0.2253351698806244,0.5826129129295051,0.6840509414597559,0.6333319271946305
14,64,128,3,4,2,0.0,0.0001,0.001,0.5008658008658007,0.6833333333333333,0.8276422764227643,0.6243386243386241,0.6372943722943722,0.7782051282051281,0.889430894308943,0.8112874779541447,"[260, 205, 189, 158]",0.1549783549783553,0.3626406926406926,0.2084126984126984,0.5609034012852736,0.7056407056407055,0.6332720534629895
20,64,128,4,3,2,0.0,0.0001,0.001,0.4935064935064939,0.7120051085568325,0.8625592417061612,0.6284013605442175,0.644047619047619,0.7978927203065134,0.8945497630331755,0.8086734693877551,"[261, 211, 196, 166]",0.1679653679653682,0.3808008658008657,0.2223893855062685,0.5588159343273036,0.7072304069556816,0.6330231706414926
21,64,256,4,4,2,0.1,0.0001,0.001,0.5194805194805197,0.6888466413181242,0.810569105691057,0.5975177304964536,0.6469264069264069,0.7652091254752852,0.8833333333333334,0.8141843971631205,"[263, 205, 188, 159]",0.1601731601731604,0.3572077922077922,0.2114761717359119,0.5762408612764908,0.6892241694146485,0.6327325153455696
16,128,256,4,4,2,0.0,0.0001,0.0001,0.5056277056277055,0.761224489795918,0.8480620155038757,0.6212871287128711,0.6074025974025974,0.8683673469387755,0.910077519379845,0.8333333333333334,"[245, 215, 202, 174]",0.1792207792207793,0.4003679653679654,0.2359680290849122,0.5518620308554577,0.7118547929665342,0.631858411910996
22,64,128,4,4,2,0.0,1e-05,0.001,0.4883116883116883,0.7786357786357784,0.8496296296296297,0.6239935587761676,0.6435714285714286,0.8642213642213642,0.8925925925925926,0.8047504025764893,"[259, 225, 207, 172]",0.1809523809523812,0.4026623376623378,0.2377058151084125,0.5552931148938262,0.7029377988129382,0.6291154568533821
21,64,128,4,4,2,0.1,0.0001,0.001,0.509090909090909,0.7217795484727756,0.8580542264752788,0.6119658119658117,0.6164718614718615,0.8260292164674634,0.9078947368421052,0.8146153846153846,"[251, 209, 195, 166]",0.1722943722943725,0.3826190476190476,0.2262710593879425,0.557659205854433,0.6988971486245464,0.6282781772394896
