#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
15,64,128,4,3,4,0.0,0.0001,0.001,0.5064935064935067,0.7265122265122264,0.8155038759689922,0.6558333333333334,0.6312322201607916,0.8048262548262549,0.8984496124031007,0.8216666666666668,"[259, 215, 200, 169]",0.16969696969696993,0.3809662956091527,0.22309344790547797
23,64,128,3,4,4,0.0,0.0001,0.0001,0.49870129870129887,0.7340000000000001,0.753205128205128,0.6025641025641024,0.5935915275200989,0.8119090909090909,0.8447516025641026,0.8159340659340659,"[250, 208, 182, 153]",0.14978354978355005,0.34170222634508346,0.19800789853421427
25,64,256,4,4,4,0.1,0.0001,0.0001,0.5160173160173158,0.7468879668049792,0.7716666666666667,0.5478821362799263,0.5836023500309215,0.8045643153526971,0.8710000000000002,0.7882136279926336,"[241, 200, 181, 153]",0.14285714285714307,0.3327411873840445,0.19038266662326808
27,64,128,4,3,2,0.0,0.0001,0.0001,0.4969696969696969,0.7243055555555553,0.821608040201005,0.6041666666666666,0.5773855905998763,0.812815170940171,0.8835845896147405,0.8269927536231885,"[240, 199, 184, 160]",0.15670995670995694,0.3544727891156463,0.2067153815274115
18,128,256,4,3,2,0.1,0.0001,0.0001,0.5575757575757576,0.7788978494623654,0.7087301587301588,0.551693404634581,0.5955364873222015,0.8269489247311829,0.8653968253968255,0.820855614973262,"[248, 210, 187, 161]",0.15324675324675352,0.3541264687693259,0.20345625969686118
23,64,128,4,3,2,0.1,0.0001,0.001,0.5246753246753246,0.7734375000000002,0.8016224188790558,0.6011326860841423,0.6208719851576994,0.8636067708333334,0.8795476892822025,0.8050161812297735,"[256, 226, 206, 172]",0.17056277056277083,0.388982683982684,0.22566329243020966
16,128,256,3,3,4,0.0,0.0001,0.0001,0.5216450216450218,0.7895752895752896,0.7657856093979443,0.6522435897435899,0.6256478045763759,0.8571428571428571,0.8972099853157123,0.8501602564102565,"[259, 227, 208, 183]",0.18225108225108239,0.41951298701298706,0.24220703273334857
31,64,128,3,3,2,0.1,0.0001,0.0001,0.5272727272727274,0.7098765432098765,0.7384615384615386,0.5325670498084292,0.5927581941867656,0.7853223593964336,0.8568376068376069,0.7385057471264368,"[243, 195, 174, 139]",0.12813852813852827,0.3001190476190477,0.17128557324046037
19,128,256,4,4,2,0.1,1e-05,0.0001,0.5471861471861468,0.7572178477690286,0.7484567901234569,0.6164965986394557,0.6224505256648113,0.8333333333333334,0.8671296296296297,0.8392857142857143,"[254, 216, 196, 171]",0.16623376623376657,0.37919140383426087,0.2195230500493658
21,128,128,4,3,4,0.1,1e-05,0.001,0.4103896103896105,0.7627906976744184,0.7838827838827839,0.6000000000000001,0.521556895485467,0.8212121212121211,0.8546245421245422,0.7885416666666667,"[215, 182, 160, 134]",0.13593073593073607,0.2873917748917749,0.17412416322190744
17,128,256,3,4,4,0.1,1e-05,0.001,0.482251082251082,0.6592741935483872,0.8253968253968254,0.5396825396825397,0.5975479282622138,0.7317204301075269,0.8610229276895944,0.7371031746031745,"[248, 189, 168, 128]",0.1255411255411256,0.2875030921459493,0.1665401599236185
14,128,128,3,4,4,0.1,1e-05,0.001,0.4649350649350651,0.7371794871794873,0.8082901554404144,0.5565302144249513,0.5693444650587508,0.800534188034188,0.8488773747841106,0.7709551656920078,"[234, 193, 171, 139]",0.13766233766233782,0.3044727891156463,0.17936431989063562
17,128,128,3,3,4,0.0,1e-05,0.0001,0.5359307359307359,0.7468193384223918,0.7988252569750366,0.6280193236714976,0.641243042671614,0.8374681933842238,0.8829662261380323,0.8293075684380031,"[262, 227, 207, 176]",0.17835497835497852,0.40309523809523806,0.23448003124694855
14,64,256,3,3,2,0.0,1e-05,0.001,0.5151515151515149,0.7523427041499332,0.8136363636363636,0.6552287581699348,0.6019418676561534,0.8548862115127175,0.9020202020202019,0.8415032679738562,"[249, 220, 204, 179]",0.1748917748917751,0.3861502782931354,0.2271042324425783
24,128,256,4,4,4,0.1,0.0001,0.001,0.5047619047619049,0.7565616797900264,0.7928348909657322,0.6624365482233503,0.6228617810760667,0.8146743020758769,0.8950545171339565,0.8392554991539762,"[254, 214, 197, 172]",0.17142857142857174,0.38330395794681504,0.2243921492041792
14,128,256,3,3,2,0.1,1e-05,0.001,0.47965367965367955,0.733606557377049,0.7883333333333334,0.5757575757575758,0.5952752009894867,0.7976092896174863,0.8525000000000001,0.7916666666666665,"[244, 200, 176, 146]",0.14458874458874477,0.31967841682127396,0.18947227375798797
20,64,256,4,4,4,0.1,1e-05,0.001,0.5151515151515149,0.7618110236220478,0.826452599388379,0.6243902439024389,0.6166898577612863,0.8424302075876878,0.9061544342507645,0.8162601626016259,"[254, 218, 205, 175]",0.1748917748917752,0.3913883735312306,0.2297387407913724
14,128,128,3,4,2,0.1,1e-05,0.001,0.4268398268398268,0.7417417417417418,0.7737430167597767,0.5167714884696015,0.5308178726035868,0.7871621621621621,0.8575418994413407,0.7064989517819708,"[222, 179, 159, 118]",0.11515151515151525,0.2553061224489796,0.15104102246959383
25,64,128,3,3,4,0.0,1e-05,0.0001,0.5238095238095238,0.7384937238493725,0.7799671592775042,0.5705128205128204,0.5802102659245516,0.8288354253835426,0.8613300492610838,0.803113553113553,"[239, 203, 182, 151]",0.15238095238095264,0.33907544836116266,0.19916978593670323
12,64,256,4,4,4,0.0,0.0001,0.001,0.47619047619047594,0.7269647696476964,0.798507462686567,0.655367231638418,0.6006539888682745,0.7951650652870165,0.8463930348258708,0.8709981167608287,"[246, 201, 177, 161]",0.162770562770563,0.36202999381570816,0.2125471687877702
18,128,128,4,3,4,0.0,0.0001,0.0001,0.535930735930736,0.7314465408805031,0.7713004484304932,0.6904761904761905,0.6515630797773656,0.8206689536878216,0.8827727952167413,0.8648604269293925,"[265, 223, 203, 182]",0.18441558441558453,0.41320655534941253,0.24161258123664137
30,64,128,4,4,4,0.0,1e-05,0.0001,0.5116883116883119,0.7262382864792502,0.8019323671497587,0.6436170212765955,0.6065414347557205,0.8120481927710843,0.8872785829307569,0.8448581560283689,"[249, 207, 188, 166]",0.16883116883116914,0.3784879406307978,0.22021699269819567
12,64,256,3,3,2,0.1,1e-05,0.001,0.5238095238095236,0.7259999999999998,0.7676518883415435,0.5935828877005347,0.6028834260977118,0.8038666666666667,0.8817733990147784,0.8003565062388591,"[250, 203, 187, 158]",0.156709956709957,0.3451035868893012,0.20441482494114072
18,128,128,3,4,2,0.0,0.0001,0.001,0.503030303030303,0.7624671916010497,0.8410138248847924,0.6308943089430896,0.6170021645021645,0.8418635170603674,0.9135176651305684,0.8520325203252034,"[254, 217, 205, 180]",0.18181818181818196,0.4077813852813853,0.2383727717562304
17,128,256,4,4,2,0.0,1e-05,0.0001,0.5298701298701299,0.7851562500000002,0.7701908957415563,0.6507177033492825,0.6307189239332096,0.8686197916666666,0.8979441997063143,0.8520733652312599,"[256, 227, 209, 182]",0.187878787878788,0.4258797155225728,0.247565233429895
18,64,256,3,4,4,0.1,1e-05,0.001,0.5168831168831166,0.7386666666666667,0.778301886792453,0.6433506044905007,0.6023252937538651,0.8316666666666667,0.8828616352201258,0.8393782383419689,"[250, 212, 193, 167]",0.1670995670995674,0.3716944959802103,0.21823747680890532
19,128,128,4,4,2,0.0,0.0001,0.001,0.4987012987012987,0.7701822916666665,0.7764976958525343,0.6548223350253809,0.6212940630797774,0.83203125,0.8870967741935484,0.838409475465313,"[256, 217, 197, 171]",0.16883116883116908,0.38134508348794066,0.22204754310017458
22,64,128,3,4,2,0.0,1e-05,0.0001,0.5194805194805194,0.7622841965471446,0.7775193798449613,0.565989847715736,0.6088033395176251,0.8305444887118195,0.8898449612403101,0.7648054145516076,"[251, 215, 197, 160]",0.15584415584415615,0.35313079777365497,0.20565580618212195
15,128,256,3,3,4,0.0,0.0001,0.001,0.4787878787878789,0.7670603674540682,0.8149847094801221,0.631979695431472,0.6232730364873221,0.8393700787401576,0.8741590214067279,0.8189509306260574,"[254, 218, 197, 168]",0.16969696969697,0.37481910946196656,0.22058262539465542
14,128,128,3,4,2,0.0,1e-05,0.001,0.508225108225108,0.7741496598639455,0.7606635071090049,0.5991228070175438,0.5953262213976499,0.8392203035060178,0.8628225381779885,0.8061403508771929,"[245, 211, 190, 160]",0.1562770562770566,0.3490429808286951,0.20411591749937616
27,64,256,4,4,2,0.1,1e-05,0.0001,0.5212121212121212,0.7325102880658438,0.7689768976897691,0.5962962962962962,0.586530612244898,0.8078875171467765,0.8588283828382839,0.8212962962962963,"[243, 202, 180, 154]",0.15411255411255434,0.33673469387755106,0.2005132962275819
17,64,256,4,3,4,0.1,0.0001,0.001,0.5108225108225108,0.7331989247311828,0.7714521452145217,0.5856102003642988,0.597612863327149,0.7968413978494624,0.8894389438943895,0.8105646630236795,"[248, 202, 183, 153]",0.1541125541125543,0.3479035250463822,0.20328179756751183
16,128,128,4,3,2,0.1,1e-05,0.0001,0.5428571428571426,0.770233196159122,0.6911764705882352,0.5716945996275603,0.5883750773036487,0.8281893004115226,0.832843137254902,0.776536312849162,"[243, 204, 179, 148]",0.14025974025974047,0.3214100185528757,0.18683364254792825
17,128,128,4,3,4,0.0,0.0001,0.001,0.4839826839826838,0.7634408602150536,0.7891472868217058,0.6432291666666666,0.6059245516388373,0.8383736559139785,0.8652454780361757,0.8233506944444443,"[248, 215, 192, 164]",0.16450216450216484,0.363174087816945,0.21396543306317736
17,128,256,4,4,4,0.1,1e-05,0.0001,0.5367965367965367,0.7983539094650206,0.7364341085271319,0.5989583333333334,0.5926345083487939,0.8645747599451303,0.8582170542635659,0.8237847222222222,"[243, 215, 192, 166]",0.16536796536796566,0.36887755102040815,0.2162033872560188
22,64,256,3,4,4,0.0,0.0001,0.0001,0.4987012987012987,0.7634408602150539,0.8120063191153237,0.6245704467353952,0.607195423623995,0.8343413978494625,0.88783570300158,0.8513745704467354,"[248, 211, 194, 170]",0.17272727272727298,0.3884662956091527,0.2279921665635951
16,128,256,3,4,2,0.0,0.0001,0.001,0.5064935064935068,0.7535121328224776,0.7922374429223743,0.6565143824027072,0.6414981447124304,0.8123882503192847,0.8724505327245052,0.8553299492385785,"[261, 219, 197, 175]",0.17662337662337685,0.38771954236239947,0.22983226464429476
15,128,128,3,3,4,0.0,1e-05,0.001,0.5108225108225108,0.7141025641025641,0.8001579778830964,0.6607142857142857,0.6350695732838589,0.7956410256410256,0.8941548183254344,0.8503401360544217,"[260, 211, 196, 170]",0.17402597402597428,0.3907823129251701,0.2285678481919083
18,128,128,4,3,4,0.1,1e-05,0.0001,0.5463203463203464,0.7401360544217688,0.7607655502392348,0.5361552028218695,0.5925803957946815,0.831156462585034,0.8807017543859649,0.7874779541446207,"[245, 209, 189, 158]",0.14891774891774914,0.35040352504638217,0.200428018097191
20,128,128,4,4,4,0.1,0.0001,0.001,0.5246753246753245,0.7447916666666665,0.7878787878787878,0.617543859649123,0.6223747680890538,0.7960286458333333,0.8801169590643275,0.8622807017543859,"[256, 209, 190, 170]",0.16796536796536823,0.37398577612863326,0.21954908917314925
25,64,256,4,4,4,0.1,1e-05,0.0001,0.5056277056277056,0.7609001406469758,0.7608333333333335,0.5763500931098695,0.5707668521954236,0.830520393811533,0.8504166666666666,0.8054003724394785,"[237, 200, 179, 153]",0.14632034632034657,0.3282204700061843,0.19157211209842784
17,128,128,4,3,2,0.0,1e-05,0.0001,0.5264069264069267,0.7546666666666664,0.7902973395931143,0.6919191919191919,0.6116465677179962,0.8328666666666666,0.8970266040688576,0.8821548821548821,"[250, 213, 198, 180]",0.17748917748917772,0.404213048855906,0.23421074330848765
15,64,256,3,3,4,0.0,1e-05,0.001,0.4787878787878788,0.7822997416020673,0.8258928571428569,0.6988727858293076,0.6333704390847248,0.8386950904392764,0.9007936507936509,0.8389694041867954,"[258, 224, 207, 182]",0.18528138528138538,0.40896413110698826,0.24102095064501075
24,64,256,3,4,4,0.1,0.0001,0.0001,0.5264069264069262,0.7197278911564627,0.6944444444444444,0.5535714285714285,0.5941975881261595,0.7941249226963513,0.8200757575757576,0.757936507936508,"[245, 198, 168, 138]",0.12987012987013002,0.2963852813852814,0.17155898404018696
21,128,256,4,4,4,0.1,0.0001,0.0001,0.5186147186147185,0.7817938420348058,0.7577881619937695,0.6505922165820641,0.6108858998144712,0.8388219544846052,0.8901869158878505,0.868020304568528,"[249, 214, 197, 179]",0.17402597402597425,0.4100757575757576,0.23422929618418334
19,128,128,4,4,4,0.0,0.0001,0.001,0.5212121212121215,0.7467191601049866,0.7821705426356587,0.6606529209621993,0.6235327767470625,0.8227034120734908,0.8805426356589147,0.8213058419243985,"[254, 215, 194, 167]",0.17056277056277083,0.3758828076685219,0.2220544868665169
22,128,128,4,4,4,0.0,1e-05,0.001,0.4822510822510822,0.7465846994535519,0.7640901771336553,0.6548269581056467,0.5996799628942486,0.8246584699453551,0.8602254428341385,0.7987249544626593,"[244, 207, 183, 153]",0.16017316017316047,0.3441697588126158,0.206138180950211
22,64,256,4,4,4,0.0,1e-05,0.0001,0.5316017316017316,0.7643908969210174,0.7707390648567118,0.5833333333333333,0.5992408781694496,0.8721552878179385,0.8886877828054298,0.7714521452145215,"[249, 221, 202, 164]",0.15757575757575784,0.36278447742733455,0.2089973852379867
18,64,128,3,3,2,0.0,0.0001,0.001,0.54025974025974,0.6999999999999997,0.8015503875968992,0.6262626262626261,0.628630179344465,0.8020512820512821,0.8984496124031007,0.8316498316498316,"[260, 215, 198, 168]",0.16839826839826869,0.3744727891156462,0.22078464559667563
20,128,256,3,4,4,0.1,1e-05,0.0001,0.5264069264069264,0.760752688172043,0.7575757575757575,0.5968586387434555,0.5988620902906616,0.8210685483870966,0.8781499202551836,0.8202443280977313,"[248, 209, 191, 162]",0.15670995670995702,0.3645779220779221,0.20945914569974716
