#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
18,128,128,4,3,4,0.0,0.0001,0.0001,0.535930735930736,0.7314465408805031,0.7713004484304932,0.6904761904761905,0.6515630797773656,0.8206689536878216,0.8827727952167413,0.8648604269293925,"[265, 223, 203, 182]",0.1844155844155845,0.4132065553494125,0.2416125812366413,0.5881170516111818,0.7678923342985843,0.6780046929548831
17,128,128,4,3,2,0.0,1e-05,0.0001,0.5264069264069267,0.7546666666666664,0.7902973395931143,0.6919191919191919,0.6116465677179962,0.8328666666666666,0.8970266040688576,0.8821548821548821,"[250, 213, 198, 180]",0.1774891774891777,0.404213048855906,0.2342107433084876,0.5658345436694097,0.7755415113703884,0.670688027519899
17,128,256,4,4,2,0.0,1e-05,0.0001,0.5298701298701299,0.7851562500000002,0.7701908957415563,0.6507177033492825,0.6307189239332096,0.8686197916666666,0.8979441997063143,0.8520733652312599,"[256, 227, 209, 182]",0.187878787878788,0.4258797155225728,0.247565233429895,0.5759129246322671,0.7379059336998761,0.6569094291660715
15,128,128,3,3,4,0.0,1e-05,0.001,0.5108225108225108,0.7141025641025641,0.8001579778830964,0.6607142857142857,0.6350695732838589,0.7956410256410256,0.8941548183254344,0.8503401360544217,"[260, 211, 196, 170]",0.1740259740259742,0.3907823129251701,0.2285678481919083,0.5662100968693445,0.7436289090762923,0.6549195029728184
16,128,256,3,4,2,0.0,0.0001,0.001,0.5064935064935068,0.7535121328224776,0.7922374429223743,0.6565143824027072,0.6414981447124304,0.8123882503192847,0.8724505327245052,0.8553299492385785,"[261, 219, 197, 175]",0.1766233766233768,0.3877195423623994,0.2298322646442947,0.5660575046572212,0.7428495138322743,0.6544535092447477
15,64,256,3,3,4,0.0,1e-05,0.001,0.4787878787878788,0.7822997416020673,0.8258928571428569,0.6988727858293076,0.6333704390847248,0.8386950904392764,0.9007936507936508,0.8389694041867954,"[258, 224, 207, 182]",0.1852813852813853,0.4089641311069882,0.2410209506450107,0.5453361884599234,0.7625397307163754,0.6539379595881494
16,128,256,3,3,4,0.0,0.0001,0.0001,0.5216450216450218,0.7895752895752896,0.7657856093979443,0.6522435897435899,0.6256478045763759,0.8571428571428571,0.8972099853157123,0.8501602564102565,"[259, 227, 208, 183]",0.1822510822510823,0.419512987012987,0.2422070327333485,0.5689324557799054,0.7381658119658122,0.6535491338728587
21,128,256,4,4,4,0.1,0.0001,0.0001,0.5186147186147185,0.7817938420348058,0.7577881619937695,0.6505922165820641,0.6108858998144712,0.8388219544846052,0.8901869158878505,0.868020304568528,"[249, 214, 197, 179]",0.1740259740259742,0.4100757575757576,0.2342292961841833,0.5609813998660377,0.7437410743322539,0.6523612370991458
19,128,128,4,4,4,0.0,0.0001,0.001,0.5212121212121215,0.7467191601049866,0.7821705426356587,0.6606529209621993,0.6235327767470625,0.8227034120734908,0.8805426356589147,0.8213058419243985,"[254, 215, 194, 167]",0.1705627705627708,0.3758828076685219,0.2220544868665169,0.567799588874356,0.7322715274665073,0.6500355581704316
17,128,128,3,3,4,0.0,1e-05,0.0001,0.5359307359307359,0.7468193384223918,0.7988252569750366,0.6280193236714976,0.641243042671614,0.8374681933842238,0.8829662261380323,0.8293075684380031,"[262, 227, 207, 176]",0.1783549783549785,0.403095238095238,0.2344800312469485,0.5838761651274457,0.7147623241786106,0.6493192446530281
24,128,256,4,4,4,0.1,0.0001,0.001,0.5047619047619049,0.7565616797900264,0.7928348909657322,0.6624365482233503,0.6228617810760667,0.8146743020758769,0.8950545171339565,0.8392554991539762,"[254, 214, 197, 172]",0.1714285714285717,0.383303957946815,0.2243921492041792,0.5576273414046107,0.7404361192535927,0.6490317303291017
18,64,128,3,3,2,0.0,0.0001,0.001,0.54025974025974,0.6999999999999997,0.8015503875968992,0.6262626262626261,0.628630179344465,0.8020512820512821,0.8984496124031007,0.8316498316498316,"[260, 215, 198, 168]",0.1683982683982686,0.3744727891156462,0.2207846455966756,0.5811044679503672,0.7144890008631348,0.647796734406751
19,128,256,4,4,2,0.1,1e-05,0.0001,0.5471861471861468,0.7572178477690286,0.7484567901234569,0.6164965986394557,0.6224505256648113,0.8333333333333334,0.8671296296296297,0.8392857142857143,"[254, 216, 196, 171]",0.1662337662337665,0.3791914038342608,0.2195230500493658,0.5823967610767974,0.7108436248331109,0.6466201929549542
