#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
21,64,64,2,2,64,128,0.0,1e-05,0.001,0.39653679653679624,0.656818181818182,0.8093812375249502,0.6107456140350876,0.5294867037724181,0.7437121212121212,0.8559880239520957,0.775219298245614,"[220, 167, 152, 121]"
23,64,64,4,2,128,128,0.1,1e-05,0.001,0.44848484848484854,0.7194092827004218,0.8078231292517003,0.6789077212806026,0.5767161410018553,0.8136427566807314,0.8679421768707485,0.8305084745762712,"[237, 196, 177, 151]"
88,32,64,2,3,128,128,0.2,0.0001,0.001,0.33679653679653687,0.5449050086355787,0.8070866141732284,0.5445402298850575,0.4612987012987014,0.6524179620034543,0.868766404199475,0.6724137931034483,"[193, 127, 116, 80]"
39,128,128,4,2,128,64,0.0,0.0001,0.001,0.42943722943722956,0.7013274336283185,0.8102836879432627,0.6447105788423153,0.5420964749536179,0.8131268436578171,0.8454787234042555,0.8173652694610778,"[226, 188, 167, 139]"
40,128,64,3,3,128,64,0.1,1e-05,0.001,0.35844155844155806,0.6666666666666667,0.7181818181818181,0.7034313725490197,0.5206122448979592,0.7410550458715597,0.7769696969696969,0.8137254901960783,"[218, 165, 136, 114]"
67,128,64,2,3,64,64,0.0,0.0001,0.001,0.27619047619047615,0.552434456928839,0.8022598870056498,0.6287128712871288,0.4309400123685838,0.6437010554988083,0.7872881355932203,0.7623762376237624,"[178, 118, 101, 78]"
26,128,128,3,2,128,64,0.1,1e-05,0.001,0.4164502164502164,0.7237442922374427,0.7912087912087912,0.682730923694779,0.5294681508967223,0.8192334301923343,0.8668498168498171,0.8483935742971886,"[219, 182, 166, 144]"
47,32,64,3,3,128,64,0.1,1e-05,0.001,0.3402597402597401,0.6874999999999999,0.7868686868686869,0.6666666666666665,0.518157081014224,0.7434413580246912,0.8163636363636363,0.787037037037037,"[216, 165, 144, 115]"
64,128,128,4,3,128,64,0.2,0.0001,0.001,0.30649350649350654,0.6297348484848484,0.7419354838709677,0.5330188679245284,0.4245207173778603,0.6927083333333334,0.7818548387096773,0.7028301886792453,"[176, 124, 106, 76]"
91,32,128,3,3,64,64,0.2,0.0001,0.001,0.3212121212121214,0.5471204188481675,0.7321937321937322,0.5283333333333333,0.4661162646876932,0.6049500237981913,0.7907407407407406,0.6383333333333333,"[191, 117, 100, 67]"
26,128,128,4,3,64,128,0.0,1e-05,0.001,0.3852813852813853,0.6621212121212121,0.7704590818363275,0.6786492374727667,0.5286332714904145,0.7421212121212121,0.8634730538922156,0.7952069716775599,"[220, 167, 153, 125]"
55,32,64,4,3,64,128,0.0,0.0001,0.001,0.3376623376623377,0.6235489220563847,0.7033096926713949,0.5517241379310346,0.48214594928880644,0.6927860696517413,0.7671394799054374,0.6451149425287357,"[201, 141, 116, 78]"
54,64,64,3,3,64,64,0.0,0.0001,0.001,0.2683982683982683,0.5603448275862069,0.7978395061728394,0.5429553264604811,0.428051948051948,0.6163793103448276,0.8518518518518517,0.654639175257732,"[174, 108, 97, 64]"
29,128,128,4,2,128,64,0.2,1e-05,0.001,0.42510822510822516,0.6758832565284175,0.751412429378531,0.718954248366013,0.5255720470006184,0.7991341991341991,0.8171374764595105,0.880718954248366,"[217, 177, 153, 137]"
57,128,64,4,3,64,64,0.0,0.0001,0.001,0.3125541125541126,0.6475,0.75,0.5980392156862745,0.48525664811379104,0.7029166666666665,0.7612268518518517,0.7605042016806722,"[200, 144, 119, 93]"
69,32,128,2,3,64,64,0.2,0.0001,0.001,0.26666666666666666,0.4730250481695568,0.7857142857142857,0.47468354430379744,0.4206246134817564,0.5091522157996147,0.8276556776556776,0.5822784810126582,"[173, 91, 79, 48]"
23,128,128,4,2,128,128,0.2,1e-05,0.001,0.4458874458874459,0.7150297619047622,0.8124999999999997,0.6742424242424241,0.547322201607916,0.8395833333333333,0.8772569444444444,0.8570075757575757,"[224, 192, 176, 156]"
30,32,64,3,2,128,64,0.0,1e-05,0.001,0.4103896103896103,0.687308868501529,0.7722868217054264,0.645299145299145,0.5248361162646877,0.7724770642201834,0.8570736434108528,0.811965811965812,"[218, 172, 156, 131]"
38,128,64,4,3,128,64,0.1,1e-05,0.001,0.34285714285714264,0.6585760517799351,0.7728237791932059,0.7012345679012345,0.496369820655535,0.743284789644013,0.8173036093418261,0.7975308641975309,"[206, 157, 135, 112]"
28,128,128,2,2,64,128,0.1,0.0001,0.001,0.39740259740259753,0.6431718061674006,0.8,0.6504329004329004,0.5569325912183056,0.7458149779735682,0.8310476190476189,0.7943722943722944,"[227, 175, 154, 126]"
43,32,64,2,2,64,64,0.0,0.0001,0.001,0.336796536796537,0.6475,0.7811111111111111,0.6603535353535352,0.4845145330859617,0.7298333333333333,0.8291111111111111,0.7803030303030303,"[200, 150, 132, 107]"
51,32,128,2,3,64,128,0.1,0.0001,0.001,0.2987012987012988,0.47033158813263537,0.6571428571428571,0.46710526315789475,0.4586580086580087,0.5431937172774869,0.6585714285714286,0.5789473684210527,"[191, 105, 76, 45]"
30,128,128,4,2,64,64,0.1,1e-05,0.001,0.37229437229437234,0.6470160116448326,0.7986111111111113,0.6589403973509933,0.5532034632034633,0.7260553129548762,0.8508928571428572,0.7748344370860927,"[229, 168, 151, 118]"
