#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
38,64,64,3,2,128,64,0.2,1e-05,0.001,0.4718614718614716,0.6709401709401712,0.7668393782383418,0.7110453648915188,0.576763085399449,0.8014448514448513,0.8453367875647668,0.856508875739645,"[234, 193, 169, 149]",0.5190652393318502,0.7770278696549658,0.648046554493408
39,64,64,4,3,128,128,0.2,1e-05,0.001,0.4415584415584415,0.6708507670850765,0.7654639175257731,0.7373737373737375,0.5751023219205038,0.7909543733811516,0.8157216494845361,0.8651515151515151,"[239, 194, 165, 145]",0.499559526886606,0.7961684286928535,0.6478639777897297
20,128,128,4,2,128,128,0.0,1e-05,0.001,0.4913419913419913,0.7345430107526881,0.8068910256410257,0.6640759930915371,0.606741440377804,0.8247503840245777,0.894150641025641,0.8242659758203799,"[248, 208, 193, 164]",0.5429779540121698,0.7355503747094542,0.6392641643608119
21,128,128,4,2,64,128,0.0,1e-05,0.001,0.437229437229437,0.7165300546448089,0.8029556650246306,0.6814814814814815,0.5948209366391185,0.8095823575331772,0.8596059113300493,0.8314814814814816,"[244, 203, 180, 154]",0.5039932739022135,0.7490457409674057,0.6265195074348096
33,128,64,4,3,64,128,0.1,1e-05,0.001,0.4060606060606058,0.6700819672131146,0.7912087912087912,0.7137014314928425,0.5971389216843762,0.7248633879781421,0.8598901098901099,0.8118609406952965,"[244, 182, 163, 138]",0.4834025250920425,0.759623239417315,0.6215128822546787
29,128,128,3,2,128,64,0.2,1e-05,0.001,0.4294372294372295,0.6474358974358975,0.8342857142857143,0.6788617886178862,0.562762691853601,0.739051689051689,0.9023809523809524,0.8297764227642275,"[234, 175, 164, 140]",0.48714225033567565,0.7467708324776073,0.6169565414066415
27,128,128,4,2,64,128,0.0,0.0001,0.001,0.4337662337662339,0.7019363762102352,0.831615120274914,0.6758747697974217,0.582201889020071,0.7843904366725944,0.8947594501718212,0.8038674033149171,"[241, 194, 181, 149]",0.4971406386240355,0.7343356241856244,0.6157381314048299
28,128,128,4,2,64,64,0.0,1e-05,0.001,0.3883116883116882,0.6557496360989811,0.799242424242424,0.7172995780590717,0.5598583234946871,0.7440320232896652,0.85625,0.8343881856540085,"[229, 176, 158, 135]",0.4585665610693626,0.7714261947582948,0.6149963779138287
21,64,64,2,2,128,128,0.0,1e-05,0.001,0.4441558441558442,0.6930983847283407,0.8057040998217468,0.6577380952380951,0.5488626524990161,0.8044262638976296,0.8684491978609626,0.8333333333333334,"[227, 187, 168, 144]",0.4909889504929255,0.7351962741184298,0.6130926123056777
30,64,128,4,3,128,128,0.0,1e-05,0.001,0.4086580086580088,0.6790393013100436,0.732965009208103,0.6938997821350763,0.5569362455726091,0.7688500727802039,0.8162062615101289,0.815359477124183,"[229, 181, 153, 128]",0.47141220252292876,0.7497423124187723,0.6105772574708506
