#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
32,32,128,2,3,64,128,0.0,1e-05,0.001,0.34372294372294376,0.6382488479262672,0.8280590717299579,0.7074592074592074,0.5296072974644404,0.7145417306707629,0.8618143459915613,0.7782051282051282,"[217, 158, 143, 117]"
25,64,128,3,2,64,128,0.1,1e-05,0.001,0.4,0.6935953420669577,0.8416206261510131,0.6974206349206348,0.5667285095856525,0.7680252304706453,0.891607471717969,0.7853174603174603,"[229, 181, 168, 138]"
76,64,128,3,3,128,64,0.1,0.0001,0.001,0.309090909090909,0.6426282051282051,0.7891832229580573,0.684,0.503447742733457,0.7094017094017093,0.7690397350993379,0.7626666666666666,"[208, 151, 125, 99]"
40,32,128,3,3,128,128,0.1,1e-05,0.001,0.36103896103896105,0.6896024464831804,0.7962962962962966,0.6434878587196468,0.5293753865182437,0.7641946992864425,0.8393483709273182,0.7306843267108167,"[218, 171, 151, 117]"
49,128,64,3,3,64,128,0.1,0.0001,0.001,0.3454545454545453,0.5743589743589744,0.7073791348600508,0.5952380952380952,0.4777056277056277,0.6578347578347578,0.737368229734642,0.707936507936508,"[195, 131, 105, 78]"
42,128,64,2,2,64,64,0.1,0.0001,0.001,0.4294372294372296,0.7032163742690059,0.8041894353369763,0.5959595959595959,0.5615337043908472,0.7880604288499026,0.8600052042674994,0.741010101010101,"[228, 183, 165, 128]"
33,128,64,4,3,64,128,0.1,1e-05,0.001,0.40432900432900415,0.6982378854625549,0.8324420677361855,0.6871345029239765,0.5588589981447124,0.8122858541360745,0.8773172905525846,0.7544834307992203,"[227, 187, 171, 136]"
46,128,64,4,3,128,64,0.1,1e-05,0.001,0.4147186147186148,0.65,0.7802083333333336,0.6063829787234044,0.5344619666048237,0.7085858585858585,0.8440104166666668,0.7671394799054373,"[220, 160, 141, 112]"
33,128,64,2,2,128,128,0.1,0.0001,0.001,0.41991341991342,0.6674074074074074,0.7986891385767791,0.6613247863247863,0.5469078540507112,0.7807407407407408,0.8489700374531836,0.7875,"[225, 178, 156, 128]"
49,128,64,3,2,64,64,0.2,0.0001,0.001,0.4121212121212124,0.6580188679245284,0.7987804878048779,0.6247240618101545,0.5096938775510205,0.7623165618448636,0.8918408826945412,0.7363134657836644,"[212, 164, 151, 117]"
80,32,64,3,2,64,64,0.1,0.0001,0.001,0.35844155844155823,0.6253753753753755,0.8016877637130801,0.5966183574879229,0.537847866419295,0.6895895895895896,0.8310126582278482,0.6806763285024154,"[222, 158, 138, 100]"
42,32,128,4,2,128,128,0.1,0.0001,0.001,0.39480519480519494,0.6666666666666669,0.8182674199623353,0.6740976645435244,0.5624149659863945,0.7442049808429119,0.8515536723163841,0.7722929936305732,"[232, 177, 157, 127]"
36,64,128,2,2,64,64,0.2,1e-05,0.001,0.4000000000000001,0.7204545454545453,0.8155430711610486,0.5946502057613169,0.5331941867656154,0.7882323232323232,0.880684858212948,0.7390946502057613,"[220, 178, 162, 127]"
40,32,128,2,3,128,64,0.0,1e-05,0.001,0.3264069264069263,0.6824324324324323,0.8383838383838385,0.7222222222222222,0.5382962275819418,0.7247247247247247,0.8456565656565658,0.7924036281179138,"[222, 165, 147, 121]"
42,32,128,4,3,64,128,0.0,0.0001,0.001,0.22251082251082252,0.4732360097323601,0.7434210526315791,0.5333333333333333,0.31383735312306743,0.5421735604217356,0.7346491228070176,0.6888888888888889,"[137, 76, 60, 43]"
45,32,64,2,3,128,128,0.2,1e-05,0.001,0.40432900432900454,0.6442451420029897,0.7846003898635479,0.643640350877193,0.5433518862090291,0.7504235176880918,0.8490949596212755,0.7390350877192983,"[223, 171, 152, 118]"
39,64,64,4,2,64,64,0.2,1e-05,0.001,0.40173160173160183,0.6612654320987654,0.8381782945736433,0.6550632911392406,0.5286332714904143,0.7811213991769548,0.8824127906976744,0.7643459915611814,"[216, 172, 158, 126]"
54,128,128,3,2,128,64,0.2,0.0001,0.001,0.4025974025974029,0.6521739130434783,0.8151340996168583,0.6775599128540304,0.5611008039579468,0.7408212560386473,0.8522509578544061,0.7892156862745097,"[230, 174, 153, 126]"
20,128,64,2,2,128,128,0.0,1e-05,0.001,0.43419913419913425,0.6988555078683834,0.8087719298245614,0.7032755298651251,0.5752937538651823,0.7944682880305198,0.8719924812030077,0.8281310211946049,"[233, 190, 173, 148]"
25,128,64,3,2,128,128,0.2,1e-05,0.001,0.4614718614718618,0.7074688796680497,0.8256013745704466,0.6852886405959032,0.5930426716141002,0.7864914707238359,0.8915684830633285,0.8459962756052142,"[241, 194, 179, 157]"
51,128,64,2,2,128,64,0.2,0.0001,0.001,0.4155844155844157,0.6544901065449008,0.7784313725490196,0.6286353467561522,0.5379406307977737,0.7663622526636226,0.8382352941176471,0.7577181208053692,"[219, 170, 149, 118]"
54,64,64,3,3,64,128,0.0,0.0001,0.001,0.21125541125541117,0.5583864118895966,0.8116666666666668,0.5337301587301587,0.37769016697588126,0.6196036801132342,0.7666666666666666,0.5952380952380952,"[157, 100, 84, 52]"
84,64,64,4,3,128,64,0.0,0.0001,0.001,0.17662337662337663,0.3333333333333333,0.47619047619047616,0.35,0.15952380952380954,0.6004901960784313,0.47619047619047616,0.4,"[68, 42, 20, 8]"
34,32,128,4,2,128,64,0.2,1e-05,0.001,0.4242424242424244,0.7041116005873715,0.8305555555555557,0.6373737373737374,0.5622912801484231,0.7787567302985806,0.8896031746031746,0.7793939393939393,"[227, 180, 165, 134]"
39,128,128,4,2,64,64,0.2,1e-05,0.001,0.41991341991342035,0.6955266955266954,0.8297101449275361,0.670611439842209,0.5625386518243661,0.7807840307840308,0.8936335403726707,0.8033530571992109,"[231, 184, 169, 141]"
94,32,64,2,3,64,64,0.0,0.0001,0.001,0.3341991341991343,0.6258680555555556,0.7723880597014927,0.5833333333333334,0.4574366110080395,0.6851273148148147,0.8259594882729211,0.6760057471264367,"[192, 134, 116, 84]"
36,32,64,4,2,64,128,0.0,0.0001,0.001,0.38961038961038974,0.6790123456790123,0.7742857142857142,0.6333333333333333,0.5243197278911564,0.7916152263374485,0.8120952380952381,0.7282222222222222,"[216, 175, 150, 115]"
37,64,128,2,2,64,128,0.1,0.0001,0.001,0.37662337662337686,0.6527777777777778,0.823045267489712,0.681712962962963,0.5325448361162647,0.7314300411522633,0.8472222222222222,0.8055555555555556,"[216, 162, 144, 121]"
29,64,128,4,2,128,64,0.0,1e-05,0.001,0.46147186147186164,0.6926863572433194,0.8205128205128205,0.6338951310861423,0.5826530612244898,0.8062119081106423,0.879059829059829,0.7669475655430711,"[237, 195, 178, 141]"
28,32,128,2,2,128,128,0.2,1e-05,0.001,0.4121212121212122,0.7141779788838614,0.8287545787545788,0.6337325349301398,0.5443104514533086,0.8056309703368527,0.8834903192046049,0.7804391217564869,"[221, 182, 167, 138]"
92,32,128,2,3,64,64,0.1,0.0001,0.001,0.3532467532467532,0.6228070175438596,0.8140589569160999,0.6480099502487563,0.514795918367347,0.68575225943647,0.8653628117913833,0.7288557213930349,"[209, 147, 134, 102]"
50,64,64,2,2,128,64,0.0,0.0001,0.001,0.4554112554112555,0.6793248945147682,0.8175438596491227,0.6351084812623273,0.5846165739022883,0.7783169245194561,0.8590100250626566,0.7884615384615384,"[237, 190, 169, 137]"
57,128,64,3,3,128,128,0.0,0.0001,0.001,0.3818181818181821,0.6485671191553544,0.7813725490196077,0.6494252873563219,0.5414347557204701,0.7530417295123177,0.8188725490196077,0.7271264367816093,"[221, 170, 145, 108]"
36,32,128,3,3,64,128,0.1,1e-05,0.001,0.3636363636363635,0.6628440366972477,0.7414141414141415,0.6392857142857142,0.5287724180581324,0.7387869520897044,0.8020202020202019,0.7439285714285715,"[218, 165, 140, 109]"
49,32,64,3,3,64,128,0.2,1e-05,0.001,0.39393939393939414,0.7186609686609687,0.8177083333333334,0.6396917148362236,0.5763914656771799,0.7957027540360875,0.8626488095238095,0.7279383429672447,"[234, 192, 173, 130]"
38,128,64,4,2,128,128,0.2,0.0001,0.001,0.4389610389610391,0.6847826086956523,0.7921245421245421,0.6469979296066253,0.5592764378478664,0.7745893719806765,0.8437271062271062,0.7867494824016562,"[230, 182, 161, 134]"
27,64,64,3,2,128,128,0.0,1e-05,0.001,0.463203463203463,0.7039999999999996,0.8259441707717567,0.6879629629629629,0.6220315398886828,0.8004888888888889,0.8497536945812808,0.8364814814814815,"[250, 203, 180, 157]"
59,32,64,2,3,128,64,0.1,1e-05,0.001,0.36363636363636387,0.6737421383647798,0.803680981595092,0.6438356164383562,0.5158627087198516,0.7474318658280922,0.8611451942740287,0.740296803652968,"[212, 163, 146, 113]"
26,128,64,4,2,64,128,0.2,1e-05,0.001,0.45021645021645024,0.690379403794038,0.7847571189279732,0.7159090909090907,0.6022418058132344,0.7921860885275519,0.8527398899258196,0.8348484848484848,"[246, 199, 176, 154]"
35,64,128,2,3,64,128,0.0,1e-05,0.001,0.38614718614718635,0.647517730496454,0.8147113594040969,0.73125,0.5870902906617192,0.7434278959810876,0.8518156424581005,0.7870833333333334,"[235, 179, 160, 132]"
42,64,64,3,2,64,64,0.2,1e-05,0.001,0.41645021645021685,0.7042772861356934,0.8195970695970697,0.6414141414141413,0.5517934446505876,0.79031465093412,0.8812140240711669,0.7738383838383839,"[226, 182, 165, 133]"
44,128,128,4,3,128,128,0.0,0.0001,0.001,0.3428571428571429,0.6451612903225806,0.8034188034188035,0.6004901960784313,0.5273500309214596,0.6959805427547363,0.8298992673992674,0.7145833333333332,"[217, 156, 136, 102]"
39,64,128,3,3,64,64,0.0,1e-05,0.001,0.2943722943722941,0.6357142857142857,0.8355555555555556,0.7070707070707071,0.5127551020408163,0.6929100529100529,0.8161904761904762,0.7525252525252526,"[210, 150, 132, 104]"
22,128,64,2,2,64,128,0.0,1e-05,0.001,0.4181818181818185,0.6600877192982455,0.8390804597701149,0.6520833333333333,0.5552566481137909,0.7553606237816765,0.8864942528735632,0.8019791666666667,"[228, 174, 160, 135]"
26,32,64,4,2,64,128,0.0,1e-05,0.001,0.3974025974025974,0.7072649572649574,0.8248299319727891,0.7372881355932205,0.569635126777984,0.8124406457739791,0.8711491739552963,0.8291902071563088,"[234, 196, 177, 151]"
39,64,128,2,3,128,64,0.0,1e-05,0.001,0.2891774891774889,0.6873015873015873,0.8247863247863247,0.6301703163017031,0.5100803957946816,0.7245502645502646,0.8231303418803421,0.6751824817518247,"[210, 156, 137, 99]"
40,128,128,3,3,128,128,0.0,0.0001,0.001,0.3532467532467535,0.6642969984202213,0.7898550724637682,0.6916666666666667,0.5148113790970934,0.7395997893628227,0.8387681159420292,0.7785714285714286,"[211, 161, 140, 113]"
31,64,128,2,3,64,64,0.0,1e-05,0.001,0.24848484848484856,0.6705202312138727,0.7708333333333333,0.5483333333333333,0.4215677179962894,0.6788696210661529,0.7869047619047619,0.65,"[173, 120, 100, 68]"
38,64,128,4,3,64,64,0.1,1e-05,0.001,0.29004329004328994,0.6025,0.7683823529411765,0.6869565217391305,0.48777056277056274,0.6672222222222223,0.7776610644257704,0.7507246376811595,"[200, 136, 115, 89]"
32,32,128,2,2,128,64,0.1,1e-05,0.001,0.387878787878788,0.6767241379310344,0.8085714285714286,0.639957264957265,0.5697433518862091,0.7430555555555557,0.868095238095238,0.7644230769230769,"[232, 175, 156, 125]"
