#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
66,64,128,3,3,128,64,0.2,0.0001,0.001,0.30476190476190484,0.6069023569023569,0.718676122931442,0.5634218289085545,0.47873671782762683,0.7007575757575759,0.7614657210401892,0.6342182890855457,"[198, 141, 113, 75]"
67,64,128,4,3,64,64,0.2,0.0001,0.001,0.26666666666666655,0.6393442622950821,0.7595419847328244,0.6729559748427673,0.4400964187327824,0.7015482695810564,0.7657760814249364,0.7610062893081762,"[183, 131, 106, 83]"
51,32,64,4,2,64,64,0.2,0.0001,0.001,0.3497835497835498,0.6642969984202212,0.7515151515151516,0.606280193236715,0.5049232585596222,0.75260663507109,0.7903030303030303,0.7149758454106281,"[211, 165, 138, 101]"
31,64,128,2,2,64,64,0.0,1e-05,0.001,0.38181818181818167,0.6841339155749638,0.7681564245810054,0.6140939597315436,0.5492168437622984,0.7556248700353504,0.8044692737430168,0.7460850111856824,"[229, 179, 149, 116]"
52,64,64,2,3,128,128,0.0,0.0001,0.001,0.3038961038961039,0.629720853858785,0.7342657342657343,0.6057971014492755,0.48611373475009834,0.6932676518883416,0.7582750582750583,0.6644927536231885,"[203, 143, 115, 80]"
111,32,64,4,3,128,128,0.1,0.0001,0.001,0.3290043290043291,0.6526402640264025,0.7941176470588236,0.5356234096692111,0.48436442345533254,0.7506600660066006,0.8169934640522876,0.6354961832061069,"[202, 153, 131, 87]"
39,64,64,4,3,128,128,0.2,1e-05,0.001,0.44155844155844154,0.6708507670850765,0.7654639175257731,0.7373737373737375,0.5751023219205038,0.7909543733811516,0.8157216494845361,0.8651515151515151,"[239, 194, 165, 145]"
73,64,64,3,3,128,128,0.2,0.0001,0.001,0.3099567099567098,0.6158333333333333,0.7222222222222222,0.6106321839080461,0.48492325855962215,0.6906666666666667,0.7717494089834515,0.67816091954023,"[200, 141, 116, 83]"
55,128,64,2,2,128,64,0.2,0.0001,0.001,0.4580086580086582,0.701867816091954,0.7547993019197209,0.6428571428571429,0.5652262888626525,0.8024630541871921,0.856893542757417,0.7976190476190477,"[232, 191, 168, 139]"
100,64,64,2,3,128,64,0.2,0.0001,0.001,0.2658008658008659,0.5134874759152216,0.6804123711340206,0.5577777777777778,0.41773711137347497,0.5423892100192678,0.702061855670103,0.6422222222222221,"[173, 97, 75, 50]"
31,32,64,2,3,64,128,0.0,1e-05,0.001,0.3203463203463202,0.6154471544715449,0.7394366197183099,0.7148760330578512,0.49568083431719795,0.6762020905923345,0.795774647887324,0.8057851239669421,"[205, 142, 121, 100]"
34,128,128,2,3,64,128,0.0,0.0001,0.001,0.3324675324675323,0.6855203619909501,0.7996031746031746,0.7264367816091953,0.528913813459268,0.7399913811678518,0.8422619047619048,0.8281609195402299,"[221, 168, 145, 124]"
38,64,64,2,2,128,128,0.1,0.0001,0.001,0.4225108225108225,0.6994047619047621,0.7440801457194899,0.615625,0.5413951200314836,0.7977891156462587,0.8341530054644809,0.7479166666666667,"[224, 183, 160, 123]"
