#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
29,32,64,2,2,128,128,0.1,1e-05,0.001,0.4277056277056277,0.6950354609929077,0.849656357388316,0.7384898710865563,0.5768769325912183,0.8096572104018911,0.9096097201767304,0.8351749539594843,"[235, 194, 181, 157]",0.49121599421339024,0.7838622739327168,0.6375391340730535
23,64,128,2,2,128,128,0.1,1e-05,0.001,0.4329004329004332,0.6883753501400561,0.8324468085106383,0.7122093023255813,0.5775448361162646,0.7724206349206348,0.880838399189463,0.8581395348837211,"[238, 188, 172, 151]",0.49486977125924686,0.778393876514297,0.636631823886772
34,128,128,4,3,128,128,0.1,1e-05,0.001,0.432034632034632,0.6879588839941264,0.8141025641025641,0.7103658536585366,0.5502968460111317,0.7756363191385217,0.8801151229722657,0.8430894308943089,"[227, 182, 164, 142]",0.48404698554343173,0.7710578466506894,0.6275524160970606
49,64,64,2,2,128,128,0.2,0.0001,0.001,0.4424242424242429,0.6522988505747126,0.8387978142076501,0.6816367265469062,0.5626561533704391,0.7679324028461958,0.882513661202186,0.8178642714570858,"[232, 183, 167, 141]",0.49534887645168474,0.7435624591084055,0.6194556677800451
31,32,128,3,2,128,64,0.0,1e-05,0.001,0.4103896103896102,0.6599099099099099,0.8352601156069362,0.7085953878406709,0.5325773036487322,0.7592945217945217,0.8794178364987615,0.8250524109014675,"[222, 173, 159, 136]",0.46356704332441767,0.762402337187331,0.6129846902558743
22,32,64,3,2,128,128,0.0,1e-05,0.001,0.4311688311688311,0.6915204678362574,0.8296089385474862,0.6746987951807228,0.5473716759431045,0.7668250487329433,0.8900106411279596,0.8227911646586344,"[228, 179, 166, 142]",0.48237064079824615,0.7414222764339288,0.6118964586160874
33,128,64,4,2,128,128,0.1,0.0001,0.001,0.4155844155844156,0.6674277016742769,0.8450980392156864,0.6677282377919321,0.5221474953617811,0.7551877219685438,0.8949719887955183,0.8338641188959661,"[219, 170, 157, 136]",0.4628110852916096,0.7416055578445565,0.602208321568083
31,128,64,2,2,128,128,0.1,0.0001,0.001,0.4147186147186148,0.6590563165905631,0.8402366863905325,0.6439393939393939,0.5354916512059369,0.7474251648909183,0.8761059453367146,0.833874458874459,"[219, 169, 154, 131]",0.46742992313480897,0.7267012860202168,0.5970656045775129
32,32,128,4,2,128,64,0.0,1e-05,0.001,0.4320346320346321,0.6971014492753624,0.774401473296501,0.6572916666666667,0.5622309833024118,0.7569180939833113,0.8416666666666668,0.7562500000000001,"[230, 181, 160, 128]",0.48860838038170645,0.7033069270449522,0.5959576537133293
41,64,64,4,2,64,128,0.1,0.0001,0.001,0.3861471861471861,0.6798245614035087,0.8574181117533719,0.6797979797979797,0.5495470006184292,0.7327341396420345,0.9085948252133226,0.80010101010101,"[228, 173, 165, 137]",0.45357987886610324,0.7350596953081423,0.5943197870871227
