#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
26,32,64,4,2,64,128,0.0,1e-05,0.001,0.387878787878788,0.5984848484848483,0.8385744234800839,0.6247165532879817,0.5324242424242425,0.7106060606060607,0.8857442348008386,0.7312925170068029,"[220, 159, 147, 111]",0.44880015166482085,0.6738163492821878,0.5613082504735043
36,32,64,4,3,64,128,0.1,1e-05,0.001,0.3541125541125541,0.588888888888889,0.7953020134228188,0.6550387596899225,0.507987012987013,0.6944444444444445,0.8288590604026845,0.748062015503876,"[210, 149, 129, 99]",0.4173174085449061,0.6984667437577626,0.5578920761513344
36,32,64,4,2,64,128,0.0,0.0001,0.001,0.348051948051948,0.6237623762376239,0.8538812785388127,0.6287878787878787,0.4901948051948052,0.7083333333333334,0.8789954337899544,0.7810606060606061,"[202, 146, 132, 106]",0.4070716795792324,0.6967010242131145,0.5518863518961734
32,128,64,4,3,128,128,0.1,1e-05,0.001,0.4017316017316017,0.627887788778878,0.8179824561403509,0.5954106280193237,0.4888095238095238,0.7433993399339933,0.8865131578947368,0.7471014492753624,"[202, 152, 138, 108]",0.44101328351869146,0.6626862441395351,0.5518497638291133
59,32,128,2,2,128,64,0.2,0.0001,0.001,0.3861471861471861,0.6064356435643564,0.84,0.6229314420803782,0.4868614718614718,0.7318481848184819,0.9105555555555556,0.7239952718676123,"[202, 150, 141, 109]",0.4306948978756183,0.6696718003935616,0.55018334913459
34,32,128,2,2,128,128,0.0,0.0001,0.001,0.3454545454545452,0.6338259441707719,0.8322147651006713,0.6455223880597014,0.4968181818181818,0.7216748768472906,0.8804250559284117,0.7426616915422886,"[203, 149, 134, 103]",0.4075356915076287,0.6906933391460401,0.5491145153268344
47,128,128,3,3,64,128,0.2,0.0001,0.001,0.3688311688311689,0.5945736434108528,0.8211111111111109,0.612781954887218,0.5202813852813853,0.6868217054263566,0.86,0.7224310776942356,"[215, 150, 133, 103]",0.43165736568857543,0.6631042646503637,0.5473808151694696
43,32,128,2,2,128,128,0.2,0.0001,0.001,0.3601731601731601,0.6623931623931625,0.8166666666666667,0.6268656716417911,0.4797402597402597,0.7529914529914531,0.8688888888888889,0.7482587064676617,"[195, 150, 134, 105]",0.4114461355570519,0.6822040304987365,0.5468250830278942
29,128,64,3,3,128,64,0.0,1e-05,0.001,0.3108225108225108,0.5977312390924957,0.79328165374677,0.672566371681416,0.4566666666666667,0.662303664921466,0.8326873385012921,0.7772861356932155,"[191, 129, 113, 92]",0.36988737849474496,0.7211444107347024,0.5455158946147236
40,32,128,4,3,128,64,0.0,1e-05,0.001,0.3038961038961038,0.6254385964912282,0.8224637681159419,0.6841397849462365,0.4577489177489177,0.7131578947368421,0.875,0.7681451612903226,"[190, 138, 124, 97]",0.3652833241556669,0.7237128868056903,0.5444981054806786
40,32,128,3,2,128,128,0.2,0.0001,0.001,0.3359307359307359,0.5888888888888888,0.803030303030303,0.6339031339031338,0.464047619047619,0.6735042735042734,0.8667929292929293,0.7578347578347577,"[195, 132, 117, 94]",0.38973019008193116,0.690351007648858,0.5400405988653946
57,64,128,4,3,128,128,0.1,0.0001,0.001,0.3125541125541125,0.5605263157894737,0.8456284153005466,0.6590909090909091,0.4555844155844156,0.6337719298245614,0.8688524590163934,0.7666666666666666,"[190, 122, 110, 89]",0.3707528720152706,0.7088204038257172,0.5397866379204939
55,128,64,3,2,128,64,0.1,0.0001,0.001,0.3558441558441556,0.6145299145299145,0.8356643356643357,0.6064102564102563,0.471969696969697,0.7183760683760684,0.8741258741258741,0.7443589743589744,"[195, 143, 130, 100]",0.40576189400872353,0.6683405369624048,0.5370512154855642
21,64,64,2,2,64,128,0.0,1e-05,0.001,0.3532467532467532,0.6307189542483661,0.8616780045351474,0.5992647058823529,0.493008658008658,0.7181372549019608,0.9064625850340136,0.7261029411764707,"[204, 147, 136, 106]",0.4115866331790827,0.6566145875826059,0.5341006103808443
57,32,128,2,3,64,128,0.0,0.0001,0.001,0.342857142857143,0.5760517799352751,0.808823529411765,0.60840108401084,0.4923160173160174,0.6521035598705502,0.869485294117647,0.7154471544715447,"[206, 136, 123, 92]",0.40421333234602647,0.657596258664736,0.5309047955053813
47,128,64,4,3,128,128,0.0,0.0001,0.001,0.3307359307359308,0.6155202821869488,0.8420398009950246,0.619241192411924,0.4541774891774892,0.7045855379188714,0.8706467661691543,0.7466124661246614,"[189, 134, 123, 96]",0.3827500225922861,0.6769878909106553,0.5298689567514707
44,64,64,4,2,64,64,0.0,0.0001,0.001,0.3610389610389611,0.6181972789115648,0.7834467120181408,0.5787401574803148,0.4724025974025974,0.745748299319728,0.8367346938775511,0.7375328083989502,"[196, 147, 127, 98]",0.40928062977147517,0.6485582622212103,0.5289194459963427
52,32,128,4,3,128,64,0.2,1e-05,0.001,0.3038961038961038,0.6142131979695432,0.8236009732360097,0.6598915989159893,0.4735064935064935,0.6738578680203046,0.8637469586374696,0.7154471544715447,"[197, 137, 123, 94]",0.37019886228038573,0.6865473186751573,0.5283730904777715
25,64,128,4,3,128,128,0.0,1e-05,0.001,0.3116883116883118,0.6205128205128206,0.8506172839506172,0.627371273712737,0.4707575757575757,0.6811965811965812,0.8814814814814815,0.7127371273712737,"[195, 135, 123, 92]",0.37505375478763403,0.6673352678926182,0.5211945113401262
47,64,128,4,2,64,64,0.0,0.0001,0.001,0.3575757575757575,0.6283333333333334,0.8389261744966443,0.5717761557177615,0.4802380952380952,0.7358333333333335,0.8998881431767338,0.7026763990267639,"[200, 149, 137, 102]",0.4099275755461974,0.6305038326509718,0.5202157040985846
45,128,64,3,3,64,64,0.1,1e-05,0.001,0.3108225108225109,0.6489361702127658,0.8157894736842106,0.5925925925925927,0.4541991341991342,0.697695035460993,0.8502506265664161,0.7448717948717948,"[188, 133, 117, 91]",0.3690753489757564,0.6600631945184081,0.5145692717470822
80,128,64,2,3,128,64,0.0,0.0001,0.001,0.3480519480519478,0.5735815602836879,0.8110236220472442,0.5745614035087719,0.4558225108225109,0.6595744680851063,0.8628608923884515,0.7011695906432749,"[188, 127, 114, 82]",0.3947131572754232,0.6315829684226612,0.5131480628490421
57,128,64,2,3,64,128,0.2,0.0001,0.001,0.3177489177489178,0.57078853046595,0.7741935483870968,0.618380062305296,0.4507142857142857,0.660394265232975,0.8313172043010753,0.6876947040498442,"[186, 124, 107, 78]",0.3727282603884581,0.6511980858861972,0.5119631731373276
49,32,128,2,3,64,128,0.1,0.0001,0.001,0.2857142857142857,0.5636200716845878,0.8005952380952381,0.6307189542483661,0.4394588744588744,0.5958781362007168,0.8839285714285714,0.7313725490196078,"[186, 112, 102, 80]",0.34628881848533816,0.6773267848406158,0.511807801662977
26,128,128,2,2,64,64,0.0,1e-05,0.001,0.3255411255411254,0.6215277777777778,0.8112745098039216,0.5975609756097561,0.459025974025974,0.6987847222222223,0.8596813725490197,0.6929539295392952,"[192, 136, 123, 90]",0.38092811263556414,0.6417317995103512,0.5113299560729576
51,64,128,4,3,64,64,0.2,1e-05,0.001,0.3004329004329005,0.5806159420289854,0.8111111111111111,0.5857142857142857,0.4455844155844156,0.6385869565217392,0.8479166666666667,0.7333333333333333,"[184, 120, 105, 78]",0.3588876973429867,0.6512635379061372,0.505075617624562
27,128,64,4,3,64,128,0.1,1e-05,0.001,0.3116883116883118,0.5869175627240144,0.8203125000000001,0.6014492753623188,0.4456060606060606,0.6720430107526881,0.8697916666666667,0.6820289855072464,"[186, 128, 115, 81]",0.36680637223696083,0.6392096408886795,0.5030080065628202
80,64,128,2,3,128,64,0.1,0.0001,0.001,0.2701298701298701,0.5761648745519714,0.8746438746438746,0.6090342679127725,0.4438961038961039,0.6218637992831542,0.8753561253561254,0.713239875389408,"[186, 117, 107, 80]",0.3358690054943238,0.6570309607191861,0.4964499831067549
59,128,128,2,3,64,64,0.1,0.0001,0.001,0.2926406926406926,0.6357677902621723,0.7994579945799459,0.5864197530864198,0.4267965367965368,0.6797752808988764,0.8495934959349594,0.715895061728395,"[178, 123, 108, 82]",0.3472103723141692,0.6447212310861243,0.49596580170014676
48,64,64,3,3,128,128,0.0,0.0001,0.001,0.3090909090909091,0.516949152542373,0.7981651376146788,0.5572916666666666,0.4280735930735931,0.5998116760828626,0.8142201834862385,0.7118055555555557,"[177, 109, 96, 71]",0.358979998772112,0.6251424988600092,0.4920612488160606
47,128,64,3,3,64,128,0.1,0.0001,0.001,0.323809523809524,0.5811965811965812,0.7883597883597884,0.5489296636085628,0.4695670995670996,0.6393162393162394,0.837962962962963,0.6451070336391437,"[195, 126, 109, 75]",0.38329916568580846,0.5931448971096239,0.4882220313977162
90,32,128,3,3,64,64,0.1,0.0001,0.001,0.2839826839826839,0.4928315412186381,0.7897897897897899,0.6168384879725086,0.4453246753246753,0.5842293906810037,0.8288288288288288,0.627147766323024,"[186, 111, 97, 66]",0.3468071312554009,0.6219504091435515,0.48437877019947617
45,64,128,4,3,128,64,0.2,1e-05,0.001,0.2813852813852813,0.6137254901960784,0.7847222222222222,0.5801886792452831,0.4043722943722944,0.6970588235294117,0.8444444444444446,0.6839622641509434,"[170, 120, 106, 75]",0.3318502510472714,0.6278161081385526,0.479833179592912
36,64,128,4,3,64,64,0.1,1e-05,0.001,0.213852813852814,0.5811111111111111,0.8044217687074829,0.6190476190476191,0.3590909090909092,0.6344444444444444,0.8163265306122449,0.6865079365079365,"[150, 98, 84, 59]",0.26806333070027827,0.6510348820379216,0.45954910636909996
45,32,64,4,3,128,64,0.2,1e-05,0.001,0.1731601731601733,0.4385342789598109,0.753968253968254,0.66,0.3351515151515151,0.4408983451536643,0.7592592592592593,0.71,"[141, 63, 50, 39]",0.22834373370908895,0.6840875912408759,0.45621566247498246
52,64,128,4,2,64,64,0.2,0.0001,0.001,0.2329004329004327,0.5330882352941176,0.6899224806201552,0.5870646766169154,0.3201082251082251,0.6213235294117646,0.7403100775193798,0.6432835820895523,"[136, 86, 67, 47]",0.269628126514893,0.6138897103644737,0.44175891843968335
40,32,128,2,3,64,64,0.1,1e-05,0.001,0.2311688311688312,0.6049382716049383,0.8364779874213836,0.557347670250896,0.3780952380952381,0.6450617283950617,0.8349056603773585,0.6379928315412186,"[162, 106, 93, 64]",0.2869160965508841,0.5949498369095022,0.44093296673019317
28,64,64,3,3,128,64,0.0,1e-05,0.001,0.2181818181818182,0.6428571428571429,0.7327327327327329,0.5465116279069767,0.3824242424242424,0.6801242236024845,0.734984984984985,0.6356589147286822,"[161, 111, 86, 58]",0.2778460691679662,0.5877239801753718,0.432785024671669
46,64,64,4,3,128,128,0.0,0.0001,0.001,0.2796536796536796,0.5225806451612904,0.7096219931271477,0.4761904761904761,0.3653463203463203,0.6150537634408602,0.7646048109965635,0.5822510822510822,"[155, 97, 77, 48]",0.3168075746752883,0.5239069042750024,0.42035723947514536
56,64,64,3,3,128,128,0.2,0.0001,0.001,0.2233766233766233,0.3717026378896882,0.7545454545454545,0.5181159420289856,0.3215584415584416,0.3908872901678657,0.7984848484848486,0.5326086956521738,"[139, 55, 46, 28]",0.2636227452242705,0.5252623688155923,0.39444255701993136
