#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
42,64,64,3,2,64,64,0.1,0.0001,0.001,0.3376623376623374,0.6754385964912281,0.832304526748971,0.6677927927927928,0.5037213976499689,0.7570682905611135,0.8891460905349794,0.7477477477477477,"[209, 162, 148, 116]"
48,128,64,4,2,128,64,0.0,0.0001,0.001,0.38614718614718635,0.6496763754045309,0.818840579710145,0.6746031746031746,0.49414965986394555,0.7503236245954694,0.879399585921325,0.8095238095238096,"[206, 161, 147, 123]"
94,64,64,2,3,128,64,0.1,0.0001,0.001,0.20606060606060606,0.4479166666666667,0.6333333333333334,0.45751633986928103,0.3457683982683983,0.47264309764309764,0.6744047619047618,0.5359477124183007,"[144, 70, 51, 28]"
58,32,128,3,3,128,64,0.2,1e-05,0.001,0.3722943722943726,0.7055016181229774,0.7731755424063116,0.7287581699346404,0.49197897340754476,0.802588996763754,0.8727810650887574,0.8213507625272332,"[206, 169, 153, 130]"
42,32,64,4,2,64,64,0.2,1e-05,0.001,0.39826839826839827,0.6841269841269842,0.7999999999999998,0.6793248945147677,0.5008534322820037,0.8146825396825396,0.8709523809523809,0.790084388185654,"[210, 175, 158, 130]"
25,128,128,3,2,128,128,0.1,0.0001,0.001,0.38095238095238115,0.644757433489828,0.8032128514056224,0.663355408388521,0.5141125541125541,0.76140174379611,0.8739959839357428,0.7671081677704195,"[213, 166, 151, 120]"
36,32,128,4,3,128,64,0.0,1e-05,0.001,0.309090909090909,0.7007575757575759,0.7593984962406019,0.6819444444444446,0.41786641929499074,0.7433712121212122,0.8609022556390977,0.775,"[176, 133, 120, 96]"
70,128,64,3,3,128,64,0.1,0.0001,0.001,0.28398268398268395,0.566468253968254,0.7514880952380952,0.5842105263157894,0.39731601731601723,0.6597222222222222,0.822172619047619,0.6649122807017545,"[168, 112, 95, 66]"
36,32,64,2,2,64,128,0.1,0.0001,0.001,0.33160173160173145,0.6416666666666666,0.7572706935123041,0.7258064516129032,0.46787260358688937,0.7226666666666667,0.7980984340044742,0.8104838709677419,"[200, 149, 124, 104]"
35,32,128,3,2,64,128,0.0,0.0001,0.001,0.35670995670995664,0.6785714285714286,0.8070707070707068,0.7184684684684683,0.504669140383426,0.766825396825397,0.8666666666666667,0.7995495495495495,"[210, 165, 148, 124]"
43,32,64,2,2,128,64,0.2,1e-05,0.001,0.3567099567099568,0.7099673202614377,0.7664670658682634,0.6469907407407407,0.4855905998763142,0.7977941176470589,0.842315369261477,0.7708333333333334,"[204, 167, 144, 115]"
74,32,128,4,3,64,64,0.0,0.0001,0.001,0.2917748917748917,0.5850515463917525,0.7777777777777778,0.7057057057057057,0.45590909090909093,0.6537800687285223,0.8527131782945736,0.7507507507507507,"[194, 129, 111, 87]"
