#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
42,64,64,2,3,64,64,0.1,1e-05,0.001,0.31255411255411236,0.6357142857142857,0.7160919540229884,0.6765536723163843,0.49828385899814476,0.6684750566893424,0.7711001642036124,0.7302259887005649,"[210, 145, 118, 90]"
58,128,64,4,3,128,128,0.1,0.0001,0.001,0.33766233766233766,0.6108374384236451,0.7972972972972974,0.5976562500000001,0.4886157493300351,0.7093244194229416,0.8338963963963965,0.68359375,"[203, 148, 128, 90]"
27,128,64,4,2,128,128,0.1,0.0001,0.001,0.45627705627705617,0.6214080459770114,0.812617702448211,0.6604166666666665,0.5663935271078128,0.744991789819376,0.8786790422383642,0.7880208333333333,"[232, 177, 160, 132]"
48,64,64,3,2,128,64,0.0,0.0001,0.001,0.5056277056277055,0.617486338797814,0.808027923211169,0.6027131782945735,0.5953978561121418,0.759138368462139,0.8615681874844178,0.743217054263566,"[244, 191, 172, 133]"
53,128,64,3,3,128,128,0.0,0.0001,0.001,0.3974025974025971,0.6009174311926603,0.7916666666666667,0.6549295774647887,0.5266388373531231,0.7196319353429446,0.8479910714285716,0.7676056338028169,"[218, 160, 142, 114]"
36,128,128,4,3,128,128,0.0,0.0001,0.001,0.3792207792207793,0.5753424657534245,0.8206018518518519,0.6262626262626262,0.5191867656153369,0.6397858230050011,0.885085978835979,0.7285353535353535,"[219, 144, 132, 101]"
57,64,64,3,3,128,128,0.2,0.0001,0.001,0.30822510822510796,0.588235294117647,0.762589928057554,0.6179941002949854,0.4849360956503815,0.6662815126050421,0.7836587872559095,0.6924778761061947,"[204, 139, 113, 82]"
23,64,64,3,2,64,128,0.0,1e-05,0.001,0.40173160173160155,0.6382660687593422,0.8284883720930233,0.7606837606837605,0.5398783755926613,0.7466581251334614,0.8734219269102992,0.8685897435897436,"[223, 172, 156, 140]"
32,64,128,2,3,64,128,0.1,1e-05,0.001,0.3982683982683984,0.6702127659574468,0.8480662983425413,0.6044176706827309,0.5691764584621728,0.748530901722391,0.892607208629308,0.7008032128514056,"[235, 181, 166, 120]"
23,128,128,3,2,64,128,0.0,1e-05,0.001,0.4484848484848487,0.6645919778699861,0.8393782383419686,0.7335164835164834,0.5891362605648319,0.7780082987551866,0.9159388107574636,0.8292124542124542,"[241, 193, 182, 154]"
49,32,128,2,2,64,64,0.2,1e-05,0.001,0.4077922077922079,0.6463963963963962,0.8420038535645473,0.6380368098159508,0.5316893424036282,0.7642320892320892,0.9104046242774566,0.7597137014314929,"[222, 173, 163, 129]"
27,64,128,2,2,128,128,0.2,1e-05,0.001,0.4692640692640694,0.6646005509641874,0.8324786324786321,0.6983695652173914,0.5929086786229644,0.7938754427390791,0.9197191697191698,0.8147644927536233,"[242, 195, 184, 156]"
40,128,128,4,3,128,64,0.2,1e-05,0.001,0.25974025974025944,0.6215986394557823,0.7997416020671835,0.7627627627627628,0.4666821273964132,0.6409681729834791,0.8075858250276854,0.7972972972972973,"[196, 129, 111, 93]"
25,128,64,3,2,128,128,0.2,1e-05,0.001,0.4969696969696969,0.6912350597609559,0.8120915032679736,0.6728723404255318,0.6165893630179344,0.7927812559286663,0.8969537815126051,0.7974290780141845,"[251, 204, 188, 155]"
64,128,128,3,3,128,64,0.2,0.0001,0.001,0.3056277056277056,0.6266666666666666,0.7446043165467626,0.6595441595441595,0.4808235415378273,0.6746071428571428,0.8113223706748888,0.7227920227920229,"[200, 139, 117, 89]"
29,128,128,2,2,128,128,0.0,0.0001,0.001,0.4683982683982686,0.6227336122733614,0.844144144144144,0.7137476459510357,0.5812976705833849,0.7525154413229729,0.9252895752895753,0.8361581920903954,"[239, 185, 177, 153]"
31,32,64,2,2,128,64,0.1,1e-05,0.001,0.3809523809523809,0.6297134238310708,0.795959595959596,0.6748826291079811,0.5328437435580293,0.7269069166127989,0.8271284271284272,0.7752347417840376,"[221, 165, 142, 113]"
64,64,64,2,3,128,128,0.0,0.0001,0.001,0.1722943722943724,0.4240196078431372,0.5625,0.5350877192982457,0.3176613069470212,0.46599264705882354,0.5718005952380952,0.6337719298245614,"[136, 64, 38, 27]"
41,128,64,2,2,128,64,0.2,0.0001,0.001,0.4155844155844155,0.6315396113602393,0.8145956607495068,0.6422222222222221,0.5325757575757576,0.7368673926969892,0.8532121724429417,0.7916666666666666,"[223, 169, 150, 123]"
51,64,64,3,3,128,128,0.0,0.0001,0.001,0.3696969696969696,0.6223241590214067,0.7943722943722944,0.6393034825870647,0.5223459080601939,0.6854740061162078,0.8245361781076067,0.734452736318408,"[218, 154, 134, 104]"
36,32,128,3,3,64,128,0.2,1e-05,0.001,0.3679653679653681,0.5968253968253967,0.7993197278911566,0.631578947368421,0.49518140589569165,0.6843480725623583,0.8742306446388078,0.7073934837092731,"[210, 147, 133, 99]"
25,32,128,2,2,128,128,0.2,1e-05,0.001,0.42683982683982674,0.6174402250351614,0.7955801104972375,0.6919831223628693,0.5752319109461966,0.7438667872212175,0.850644567219153,0.7985232067510548,"[237, 181, 158, 129]"
35,64,128,2,2,64,64,0.2,1e-05,0.001,0.39047619047619037,0.5934230194319878,0.8150537634408602,0.6582125603864734,0.5366110080395795,0.6701099722400171,0.8498463901689709,0.7946859903381643,"[223, 155, 138, 112]"
48,64,128,4,3,128,128,0.0,0.0001,0.001,0.3393939393939397,0.6126543209876542,0.810897435897436,0.6849148418491484,0.5180375180375181,0.701333774250441,0.8476800976800977,0.7694647201946473,"[216, 156, 137, 111]"
30,64,128,4,3,128,128,0.0,1e-05,0.001,0.4424242424242423,0.6210826210826212,0.7983425414364639,0.6860940695296522,0.5731034838177695,0.7499135124135125,0.8756906077348067,0.7985685071574643,"[234, 181, 163, 133]"
64,128,64,4,3,64,64,0.1,0.0001,0.001,0.2822510822510822,0.6167557932263814,0.6760752688172044,0.6616161616161617,0.4487734487734488,0.6523427552839318,0.7614247311827957,0.7239057239057238,"[187, 124, 99, 75]"
49,128,64,4,3,64,128,0.2,0.0001,0.001,0.29004329004329016,0.6177536231884058,0.7803617571059434,0.5714285714285714,0.4356215213358072,0.6897903726708075,0.8372093023255816,0.6711309523809523,"[184, 129, 112, 77]"
37,64,128,2,2,128,64,0.1,0.0001,0.001,0.34545454545454524,0.6353677621283255,0.7489177489177489,0.5865633074935401,0.5132910740053599,0.7017046724793204,0.8044372294372294,0.6492248062015503,"[213, 154, 129, 89]"
69,32,64,3,3,64,64,0.0,0.0001,0.001,0.31515151515151524,0.5640394088669949,0.775689223057644,0.5672782874617737,0.47986497629354774,0.6362303542106499,0.769781596849266,0.6727828746177371,"[203, 133, 109, 78]"
52,128,128,2,3,128,128,0.2,0.0001,0.001,0.38701298701298686,0.6467551622418879,0.8152380952380952,0.7148846960167714,0.5577355184498042,0.7500210703750526,0.8771564625850338,0.7741090146750523,"[226, 175, 159, 131]"
67,128,128,3,3,64,64,0.2,0.0001,0.001,0.33766233766233744,0.5534883720930232,0.8083333333333333,0.7140921409214092,0.5136002886002887,0.6275193798449612,0.8517857142857143,0.7933604336043361,"[215, 140, 123, 101]"
43,128,64,2,3,64,64,0.0,1e-05,0.001,0.3935064935064936,0.6378787878787877,0.7797619047619048,0.6929223744292238,0.5381828488971347,0.7456655844155844,0.8417658730158728,0.7939497716894977,"[220, 168, 146, 122]"
35,32,128,2,2,128,64,0.0,1e-05,0.001,0.4181818181818183,0.6347031963470315,0.7909090909090909,0.6227477477477477,0.5286590393733251,0.7309360730593607,0.8573015873015873,0.7190315315315314,"[219, 165, 148, 112]"
