#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
48,64,64,3,3,32,64,0.2,1e-05,0.001,0.45159059474412155,0.6992143658810325,0.6853448275862069,0.5467687074829931,0.6021784232365144,0.77665544332211,0.8369252873563219,0.6989795918367347,"[297, 232, 196, 139]",0.09612724757952984,0.2743775933609959,0.14104919976289274
38,128,64,4,3,64,128,0.1,1e-05,0.001,0.48547717842323634,0.7073446327683617,0.6810699588477365,0.5702614379084966,0.5983748271092668,0.8186440677966101,0.8374485596707819,0.7875816993464053,"[295, 243, 204, 163]",0.11341632088520077,0.32468879668049794,0.16680497925311202
36,128,128,2,2,32,64,0.2,1e-05,0.001,0.4695712309820195,0.6897590361445783,0.8127340823970037,0.6659946236559139,0.6742738589211618,0.7991967871485945,0.9269662921348315,0.8051075268817205,"[332, 267, 248, 202]",0.14177040110650088,0.40248962655601667,0.20767634854771785
76,128,64,4,3,128,64,0.2,1e-05,0.001,0.4011065006915632,0.5796812749003984,0.6232323232323232,0.3880208333333334,0.5098547717842323,0.6533864541832669,0.7696969696969697,0.5885416666666667,"[251, 165, 128, 77]",0.05325034578146606,0.14903181189488246,0.0776625172890733
62,128,64,2,2,128,64,0.1,1e-05,0.001,0.5290456431535266,0.6871069182389937,0.6861219195849547,0.5603975535168194,0.6440179806362378,0.8018867924528302,0.8424124513618677,0.7744648318042813,"[318, 257, 218, 171]",0.11825726141078864,0.34024896265560167,0.17427385892116184
21,128,128,2,2,128,128,0.1,0.0001,0.001,0.5110650069156293,0.7410337552742616,0.7506082725060826,0.6224489795918366,0.6377939142461964,0.8670886075949367,0.8886861313868614,0.8299319727891156,"[316, 274, 245, 204]",0.14384508990318134,0.4097510373443984,0.21099585062240667
48,64,64,4,4,64,128,0.1,0.0001,0.001,0.4550484094052558,0.7192353643966545,0.734074074074074,0.5514096185737974,0.5686376210235131,0.7956989247311829,0.8911111111111111,0.7545605306799338,"[279, 225, 201, 154]",0.10719225449515926,0.3032503457814661,0.15677731673582296
31,128,64,2,3,64,128,0.1,1e-05,0.001,0.5082987551867216,0.7526881720430104,0.7080152671755726,0.6082621082621081,0.6312240663900414,0.8424731182795699,0.8874045801526718,0.809116809116809,"[310, 262, 234, 192]",0.1362378976486863,0.3808782849239281,0.1981722979648291
50,64,64,4,3,128,128,0.2,0.0001,0.001,0.475103734439834,0.6118800461361015,0.6500829187396353,0.4458333333333333,0.5845435684647302,0.6937716262975778,0.7935323383084577,0.6645833333333333,"[289, 201, 160, 108]",0.07468879668049788,0.21300138312586447,0.10968188105117564
28,128,64,4,2,64,128,0.1,1e-05,0.001,0.5421853388658366,0.7502532928064846,0.7479091995221027,0.572289156626506,0.6642461964038727,0.8449848024316109,0.8859020310633213,0.8032128514056225,"[329, 279, 249, 202]",0.14107883817427405,0.399896265560166,0.20660936573799651
40,128,64,2,3,128,128,0.1,1e-05,0.001,0.4820193637621024,0.657222222222222,0.6621823617339314,0.5474910394265232,0.6087482710926694,0.7366666666666667,0.8281016442451421,0.7419354838709677,"[300, 223, 186, 139]",0.09612724757952984,0.27731673582295985,0.14183955739972337
64,64,64,3,3,64,64,0.1,1e-05,0.001,0.4585062240663901,0.6958762886597937,0.7088698140200288,0.5761421319796952,0.5900760719225449,0.7943871706758305,0.8412017167381974,0.7774957698815568,"[291, 233, 197, 155]",0.10788381742738609,0.30273167358229597,0.15716261608377793
52,64,128,4,3,128,128,0.2,1e-05,0.001,0.4702627939142461,0.6336805555555557,0.6490384615384615,0.5429141716566865,0.5838520055325034,0.7222222222222222,0.7980769230769231,0.7594810379241517,"[288, 208, 167, 129]",0.08990318118948833,0.2565698478561549,0.132088520055325
77,64,64,3,2,128,64,0.2,1e-05,0.001,0.4979253112033197,0.668903803131991,0.7159420289855071,0.5207296849087893,0.6025242047026279,0.7684563758389261,0.8717391304347826,0.736318407960199,"[298, 230, 201, 149]",0.10304287690179822,0.2952973720608575,0.15172890733056713
41,128,128,3,3,64,128,0.2,1e-05,0.001,0.47441217150760734,0.7651757188498401,0.7409488139825218,0.5998593530239098,0.6343360995850621,0.8519701810436635,0.8857677902621723,0.7883263009845287,"[313, 267, 237, 189]",0.13208852005532537,0.37603734439834025,0.19374629519857736
31,64,128,2,3,32,128,0.2,1e-05,0.001,0.42876901798063627,0.7513144058885382,0.7880503144654089,0.6722689075630253,0.6409059474412171,0.8333333333333334,0.8943396226415095,0.8270308123249299,"[317, 265, 238, 198]",0.1390041493775936,0.395746887966805,0.20370480142264377
27,128,64,3,2,64,128,0.2,1e-05,0.001,0.5366528354080219,0.7380952380952382,0.7394366197183098,0.6228419654714474,0.6658022130013831,0.8601823708206687,0.8767605633802817,0.8300132802124834,"[329, 284, 251, 210]",0.1476486860304289,0.4166666666666667,0.21597510373443987
66,64,64,3,4,128,64,0.1,0.0001,0.001,0.38105117565698465,0.5875350140056024,0.6467505241090146,0.37878787878787884,0.48599585062240663,0.6568627450980392,0.7557651991614256,0.5619834710743802,"[238, 159, 121, 68]",0.04702627939142459,0.13450899031811897,0.06915629322268325
53,128,64,2,4,128,128,0.2,0.0001,0.001,0.48409405255878313,0.7302118171683386,0.7105263157894738,0.5371248025276458,0.6087482710926694,0.8199554069119287,0.8502024291497976,0.7717219589257504,"[299, 247, 211, 164]",0.11514522821576785,0.3265905947441217,0.16850424817229795
51,64,64,4,2,128,128,0.1,1e-05,0.001,0.4937759336099583,0.7255555555555553,0.6788617886178859,0.562893081761006,0.6087482710926694,0.815,0.8563685636856369,0.7712264150943396,"[300, 246, 212, 165]",0.11549100968188131,0.32987551867219916,0.16970954356846474
17,64,128,3,2,32,128,0.1,1e-05,0.001,0.5027662517289073,0.7381671701913394,0.7944250871080141,0.6654228855721395,0.6696058091286305,0.8635448136958712,0.926829268292683,0.8090796019900498,"[331, 287, 268, 218]",0.15283540802213005,0.43239972337482707,0.2235526575775539
26,128,64,4,3,32,128,0.1,1e-05,0.001,0.5221300138312583,0.7429653679653678,0.6945525291828795,0.5599415204678361,0.6249999999999999,0.8300865800865801,0.8813229571984436,0.7887426900584794,"[308, 257, 228, 181]",0.12586445366528387,0.36220608575380353,0.18551669630507805
22,128,128,4,2,64,128,0.1,1e-05,0.001,0.5141770401106501,0.7287179487179487,0.7509157509157512,0.6134163208852005,0.6592323651452281,0.8369230769230769,0.8778998778998779,0.8381742738589212,"[325, 273, 241, 203]",0.14315352697095457,0.4038727524204702,0.20900019758940924
