#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
22,64,64,3,3,32,128,0.1,0.0001,0.001,0.4889349930843705,0.7207650273224046,0.7566666666666666,0.5284178187403992,0.6156639004149378,0.8180327868852459,0.8586666666666666,0.7703533026113673,"[305, 250, 217, 169]",0.11825726141078863,0.3312586445366529,0.17207073700849634
51,64,64,3,4,128,128,0.2,1e-05,0.001,0.41977869986168725,0.6166007905138341,0.6537037037037037,0.3976190476190477,0.5089903181189488,0.7094861660079052,0.764814814814815,0.613095238095238,"[253, 180, 140, 87]",0.0608575380359612,0.16822268326417703,0.08800632286109462
31,64,128,3,4,64,128,0.1,1e-05,0.001,0.46127247579529723,0.707175925925926,0.7264957264957264,0.5212418300653594,0.5786652835408023,0.8107638888888888,0.8639601139601141,0.7205882352941176,"[288, 234, 204, 149]",0.10442600276625189,0.29304979253112035,0.15204505038529936
36,64,128,2,2,128,64,0.2,1e-05,0.001,0.45850622406638997,0.7169491525423727,0.709722222222222,0.5252525252525251,0.5968188105117566,0.809322033898305,0.8125,0.7508417508417508,"[295, 240, 198, 151]",0.10719225449515923,0.2901106500691563,0.1537443193044853
36,64,64,2,3,32,64,0.2,1e-05,0.001,0.43153526970954337,0.6666666666666667,0.7348484848484846,0.5451388888888888,0.5833333333333334,0.7586206896551724,0.8575757575757577,0.7022569444444443,"[290, 220, 192, 137]",0.09474412171507617,0.26677040110650063,0.1382137917407627
63,64,128,4,3,128,64,0.1,1e-05,0.001,0.3955739972337484,0.5334728033472803,0.6959459459459459,0.4094827586206898,0.47908022130013833,0.6171548117154811,0.7725225225225225,0.6637931034482759,"[239, 148, 116, 79]",0.0560165975103734,0.15214384508990317,0.08030033590199565
35,64,128,4,4,64,128,0.2,0.0001,0.001,0.44398340248962637,0.7420343137254902,0.701951951951952,0.4697802197802196,0.5471991701244814,0.8143382352941176,0.8100600600600601,0.7216117216117215,"[272, 222, 182, 133]",0.09266943291839565,0.26071922544951587,0.1349338075479154
41,128,128,4,3,128,128,0.2,1e-05,0.001,0.4495159059474414,0.6611316113161132,0.6763754045307443,0.45147679324894513,0.5432226832641771,0.7583025830258303,0.7532362459546926,0.6803797468354431,"[271, 206, 158, 109]",0.07676348547717841,0.21109958506224066,0.11075874333135742
28,64,64,4,2,32,64,0.1,1e-05,0.001,0.4654218533886583,0.7546296296296297,0.7331989247311825,0.5959119496855344,0.5781466113416321,0.859375,0.8454301075268816,0.815251572327044,"[288, 248, 212, 175]",0.12275242047026307,0.3407676348547718,0.17811697293025097
29,128,64,4,4,128,64,0.2,1e-05,0.001,0.3229598893499309,0.4305555555555557,0.47058823529411764,0.24107142857142858,0.4358575380359613,0.5486111111111112,0.46358543417366943,0.33630952380952384,"[216, 119, 56, 20]",0.013831258644536647,0.03872752420470263,0.020055325034578145
49,128,64,2,4,64,64,0.2,1e-05,0.001,0.4183955739972339,0.6154345006485084,0.6443202979515827,0.41358024691358025,0.5172890733056708,0.6945525291828794,0.7430167597765364,0.619753086419753,"[257, 179, 135, 85]",0.06016597510373437,0.16372752420470263,0.08641572811697291
67,128,128,3,4,128,64,0.2,1e-05,0.001,0.37828492392807755,0.5662650602409639,0.6614906832298136,0.3291666666666667,0.5005186721991701,0.6412315930388219,0.7329192546583851,0.5666666666666667,"[249, 161, 120, 69]",0.04840940525587826,0.1294951590594744,0.06898834222485674
19,128,128,3,2,32,128,0.1,1e-05,0.001,0.45159059474412155,0.744979919678715,0.7945454545454547,0.6891156462585035,0.6704702627939142,0.8253012048192772,0.8824242424242424,0.8612244897959184,"[332, 275, 245, 213]",0.1500691562932228,0.4202973720608575,0.21850424817229805
38,128,64,4,2,128,64,0.2,0.0001,0.001,0.4204702627939145,0.6273712737127372,0.6467803030303032,0.380050505050505,0.49066390041493774,0.7134146341463414,0.7386363636363636,0.6212121212121212,"[246, 176, 132, 83]",0.05809128630705388,0.16199861687413553,0.08427188302706974
36,64,64,3,2,128,128,0.2,1e-05,0.001,0.46957123098201936,0.7244897959183672,0.7046070460704609,0.545751633986928,0.5916320885200553,0.8333333333333334,0.8211382113821138,0.7647058823529411,"[294, 246, 204, 157]",0.10995850622406658,0.30860995850622414,0.16013633669235328
51,128,128,4,3,64,64,0.1,1e-05,0.001,0.4422544951590594,0.6660671462829736,0.6929824561403509,0.5137254901960784,0.5610304287690179,0.7482014388489209,0.8046251993620416,0.7509803921568627,"[278, 209, 170, 130]",0.08990318118948831,0.2546680497925311,0.1315056312981624
30,128,128,4,4,32,128,0.2,0.0001,0.001,0.42669432918395583,0.7556750298685785,0.7177304964539004,0.5457685664939549,0.5615491009681881,0.8387096774193549,0.8120567375886525,0.7659758203799655,"[279, 235, 193, 150]",0.10442600276625189,0.29443291839557395,0.15239083185141275
29,64,64,4,4,64,64,0.2,0.0001,0.001,0.3326417704011066,0.44296296296296284,0.4769647696476966,0.25,0.45245504840940526,0.5444444444444444,0.5582655826558265,0.26904761904761904,"[225, 123, 70, 20]",0.013831258644536647,0.03561549100968188,0.019432918395573998
32,128,64,2,4,32,128,0.2,1e-05,0.001,0.45020746887966795,0.7367149758454108,0.7522935779816512,0.5174520069808027,0.5511756569847857,0.7898550724637681,0.8623853211009175,0.7879581151832461,"[276, 218, 191, 152]",0.10650069156293239,0.2940871369294606,0.15411973918197985
53,64,128,4,4,64,128,0.2,1e-05,0.001,0.4578146611341632,0.7041942604856514,0.7210743801652894,0.5492610837438424,0.6080567081604425,0.7980132450331126,0.8305785123966943,0.729064039408867,"[302, 242, 203, 149]",0.10408022130013848,0.2906293222683264,0.15142264374629522
18,64,128,2,2,128,128,0.1,1e-05,0.001,0.48547717842323634,0.7645161290322583,0.7775735294117645,0.5704323570432355,0.6248271092669433,0.8766129032258064,0.8670343137254902,0.7956764295676431,"[310, 272, 239, 193]",0.1348547717842327,0.37897648686030433,0.19655206480932627
37,128,64,4,3,64,128,0.2,1e-05,0.001,0.4688796680497926,0.7378531073446328,0.7290809327846365,0.5699685534591193,0.5961272475795298,0.8203389830508474,0.8689986282578875,0.7720125786163522,"[295, 243, 212, 167]",0.1154910096818813,0.3250345781466114,0.1686030428769018
23,64,128,4,3,32,128,0.1,1e-05,0.001,0.48271092669432936,0.7577262693156732,0.7420634920634919,0.5641025641025639,0.6080567081604427,0.8327814569536424,0.8591269841269841,0.8069381598793363,"[302, 252, 221, 180]",0.12586445366528384,0.3475103734439834,0.18209839952578546
34,128,128,2,3,128,128,0.2,0.0001,0.001,0.461964038727524,0.7663170163170163,0.7550607287449393,0.5348484848484849,0.575899031811895,0.8618881118881119,0.8819163292847504,0.7659090909090909,"[286, 247, 220, 171]",0.11894882434301547,0.33471645919778703,0.17345386287295003
