n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
50,40,2,1,None,0.4259740259740259,0.5212234706616728,0.6398467432950192,0.6136950904392765,0.6481756338899196,0.6133627608346709,0.7159961685823755,0.6976744186046512,"[267, 174, 129, 94]",0.5140922063715545,0.6529957612555849,0.5835439838135696
500,None,2,1,None,0.4173160173160171,0.4918546365914787,0.676706827309237,0.6055979643765904,0.6449443413729127,0.6025554958825635,0.7478485370051635,0.703562340966921,"[266, 166, 131, 99]",0.5067413120158836,0.6509148188537501,0.5788280654348168
50,None,2,1,None,0.4095238095238093,0.5254027261462205,0.5697674418604651,0.5991379310344827,0.6534941249226963,0.6084262701363073,0.6598837209302325,0.6932471264367815,"[269, 172, 116, 87]",0.5035124899922152,0.6427660961070326,0.573139293049624
500,40,2,1,None,0.4008658008658006,0.5371093750000001,0.5700197238658777,0.611607142857143,0.6216244073386931,0.6392764136904762,0.646449704142012,0.7038690476190477,"[256, 169, 112, 83]",0.4874138918613827,0.654502666451196,0.5709582791562894
100,None,2,1,None,0.3991341991341989,0.4885290148448042,0.6666666666666666,0.6067251461988304,0.59150690579262,0.5866059379217274,0.7353968253968253,0.7339181286549706,"[247, 150, 114, 88]",0.4766421137821169,0.6642879463289266,0.5704650300555217
100,20,2,1,None,0.41991341991342,0.5581098339719031,0.6367041198501873,0.5795454545454546,0.6358018965161822,0.6548075168764825,0.7104735152487962,0.6868686868686869,"[261, 178, 132, 95]",0.5057836039671618,0.6286594761171033,0.5672215400421325
500,None,2,1,balanced,0.3645021645021643,0.5220883534136548,0.6247379454926625,0.653846153846154,0.5999433106575965,0.618124880474278,0.7061994609164421,0.6965811965811964,"[249, 159, 117, 87]",0.45348470379222583,0.674537487828627,0.5640110958104264
500,40,2,1,balanced,0.3757575757575757,0.4821882951653945,0.58125,0.6203703703703703,0.6335549371263658,0.580107233733188,0.6557291666666666,0.6851851851851852,"[262, 160, 108, 76]",0.4717331138670245,0.6511688993958498,0.5614510066314371
50,20,2,1,None,0.4077922077922076,0.5446194225721785,0.6931372549019609,0.5821256038647342,0.6170944135229849,0.6446850393700787,0.7642156862745099,0.6678743961352656,"[254, 170, 138, 99]",0.49107147673339463,0.622058857849658,0.5565651672915263
500,None,5,1,balanced,0.3532467532467532,0.4369918699186992,0.5790754257907542,0.6177536231884058,0.5939548546691404,0.5245789779326365,0.6379040667361835,0.7119565217391305,"[246, 137, 92, 68]",0.44301576820306926,0.6615181850491649,0.5522669766261171
500,20,2,1,None,0.4034632034632032,0.5581699346405229,0.617816091954023,0.562015503875969,0.6190321583178726,0.6509803921568629,0.7155172413793104,0.6782945736434108,"[255, 174, 129, 91]",0.48852387399903824,0.6147044573643411,0.5516141656816896
50,None,2,1,balanced,0.3878787878787878,0.4820717131474105,0.6398210290827742,0.5615615615615616,0.6136209029066172,0.5690571049136787,0.7172898689677214,0.6501501501501501,"[251, 149, 111, 78]",0.47530824867225124,0.6026174873758517,0.5389628680240515
50,20,5,1,None,0.3999999999999999,0.4616352201257861,0.6360759493670886,0.5398230088495576,0.6386878994021851,0.5659538784067086,0.6848251959011452,0.6327433628318584,"[265, 158, 113, 76]",0.49191900648483966,0.5826014359659375,0.5372602212253885
500,40,5,2,None,0.3610389610389609,0.457010582010582,0.5844444444444444,0.5976430976430976,0.6042774685631829,0.5694885361552029,0.6277777777777778,0.6464646464646465,"[252, 150, 99, 67]",0.4520128379441816,0.6210959390932328,0.5365543885187072
100,None,5,1,balanced,0.3238095238095236,0.4770370370370368,0.5763358778625954,0.6235955056179775,0.5414811379097093,0.5468518518518519,0.6577608142493638,0.702247191011236,"[225, 131, 89, 64]",0.4052667090385745,0.6605884593410778,0.5329275841898261
500,40,2,2,None,0.3852813852813851,0.4876783398184178,0.6247165532879819,0.5401785714285714,0.625139146567718,0.5488002594033722,0.7220602526724974,0.6413690476190477,"[257, 147, 112, 74]",0.476741057394116,0.5864407160849227,0.5315908867395194
500,40,5,1,None,0.3974025974025976,0.5093984962406016,0.6366459627329193,0.5194444444444444,0.6371933621933622,0.576951306838525,0.6994824016563147,0.6402777777777778,"[266, 161, 120, 81]",0.4895095420288072,0.5735662009314704,0.5315378714801388
500,None,5,1,None,0.3714285714285713,0.4841897233201582,0.664367816091954,0.5495495495495495,0.6106009070294784,0.5482213438735178,0.7442528735632183,0.6606606606606608,"[253, 145, 111, 76]",0.46188964300145957,0.600004470972213,0.5309470569868363
50,20,2,2,None,0.3913419913419915,0.5108142493638678,0.5615079365079365,0.5347826086956522,0.6305555555555555,0.6157760814249365,0.6567460317460317,0.591304347826087,"[262, 168, 115, 70]",0.4829503065391088,0.5616249790162834,0.5222876427776961
100,40,2,2,None,0.3861471861471865,0.4558629776021081,0.6463963963963965,0.5409090909090909,0.612605648319934,0.5554536043666478,0.7167792792792792,0.6037878787878787,"[253, 148, 110, 71]",0.4737026802889198,0.5706215029179953,0.5221620916034575
50,40,5,1,None,0.3922077922077918,0.4694656488549618,0.6175213675213675,0.53003003003003,0.6312409812409813,0.5691112322791712,0.6679639804639804,0.5930930930930932,"[262, 156, 111, 70]",0.48381050039139534,0.5597910744969569,0.5218007874441761
50,None,5,1,balanced,0.3402597402597399,0.4315352697095434,0.6489898989898989,0.5652920962199313,0.5766800659657803,0.5187413554633472,0.7007575757575758,0.654639175257732,"[241, 132, 97, 68]",0.4279910374187109,0.6066937708726585,0.5173424041456847
100,None,5,2,None,0.3705627705627703,0.4925775978407558,0.6261261261261262,0.5192307692307693,0.5991702741702742,0.5747734721418932,0.678490990990991,0.6378205128205128,"[247, 148, 104, 70]",0.4579202452495855,0.5724483272959728,0.5151842862727791
100,40,5,2,None,0.3696969696969695,0.4899598393574296,0.6081081081081083,0.5233644859813084,0.6048855905998763,0.5681392235609104,0.7015765765765766,0.6144859813084113,"[249, 148, 107, 70]",0.4589131366972599,0.5652766316759101,0.512094884186585
100,40,5,1,None,0.3748917748917748,0.5196476964769648,0.640461215932914,0.5101449275362319,0.5922954030096887,0.6231675054845787,0.6918238993710691,0.6065217391304348,"[246, 159, 115, 73]",0.4591596745033839,0.5541743080439016,0.5066669912736428
50,40,5,2,balanced,0.3437229437229435,0.4361702127659574,0.5661577608142494,0.5615079365079365,0.5626777983920842,0.532274569402229,0.6107778989458379,0.6011904761904762,"[235, 131, 84, 54]",0.4267544370706788,0.5806720299041118,0.5037132334873953
500,20,5,2,None,0.3826839826839825,0.4720052083333333,0.6466666666666667,0.4984984984984986,0.6154761904761905,0.5609886532738095,0.7205555555555556,0.5735735735735736,"[256, 150, 111, 67]",0.47193403654425004,0.5334073569367688,0.5026706967405095
100,20,5,2,None,0.3757575757575754,0.4847277556440903,0.5967741935483872,0.5,0.6098639455782313,0.5877015746537659,0.6314132104454685,0.5714285714285714,"[251, 155, 105, 65]",0.4650081045751631,0.5333333333333333,0.49917071895424825
50,40,5,2,None,0.3722943722943723,0.446,0.6002415458937199,0.478494623655914,0.6029014636157494,0.529,0.6532091097308488,0.6075268817204301,"[250, 138, 93, 61]",0.46033178913793205,0.5353454700308742,0.4978386295844031
50,None,5,2,balanced,0.3220779220779219,0.4133627019089573,0.5806010928961747,0.5576131687242798,0.5416512059369203,0.5092511013215859,0.6256830601092896,0.625514403292181,"[227, 122, 81, 53]",0.4039551040732438,0.5896153157988907,0.49678520993606723
500,None,5,2,None,0.3835497835497833,0.461847389558233,0.6834451901565995,0.4913793103448275,0.6025767882910741,0.5755211321476381,0.7667785234899329,0.5560344827586207,"[249, 149, 116, 68]",0.46873941605634634,0.5217113665389527,0.49522539129764953
50,None,2,2,balanced,0.333333333333333,0.4493670886075949,0.5979643765903309,0.5314814814814816,0.5752319109461966,0.5268284106891703,0.6572155579789167,0.6101851851851852,"[237, 131, 90, 60]",0.4220807950175269,0.5681205130515756,0.4951006540345513
100,None,2,2,balanced,0.34025974025974,0.4687499999999999,0.5952380952380953,0.5017921146953405,0.5692434549577408,0.5596990740740739,0.6303571428571428,0.5806451612903226,"[240, 140, 93, 57]",0.4259262224629403,0.5383465071565905,0.4821363648097654
50,40,2,2,balanced,0.3350649350649347,0.4260808926080892,0.4780361757105943,0.5136986301369864,0.5678004535147393,0.5068539549711097,0.5310077519379846,0.5707762557077626,"[239, 129, 73, 44]",0.4214360734019163,0.5407354001441963,0.4810857367730563
100,None,2,2,None,0.3826839826839827,0.4800000000000001,0.5990990990990993,0.4501557632398754,0.5984539270253556,0.5657857142857143,0.7100225225225225,0.5420560747663551,"[250, 148, 107, 61]",0.4668431012206619,0.49184993911295644,0.4793465201668092
50,40,5,1,balanced,0.3264069264069263,0.4778254649499285,0.6175059952038369,0.501736111111111,0.5541125541125541,0.5670600858369099,0.6753168893456664,0.5885416666666666,"[233, 139, 96, 59]",0.4108169771886585,0.5416832537154989,0.4762501154520787
100,40,5,1,balanced,0.3393939393939391,0.4600840336134454,0.582107843137255,0.483695652173913,0.5696660482374768,0.54796918767507,0.6458333333333333,0.5778985507246377,"[238, 136, 92, 56]",0.4253651175519264,0.5266174506603353,0.47599128410613084
500,None,5,2,balanced,0.3194805194805191,0.4926900584795321,0.6079136690647483,0.525,0.5470263863121007,0.5761695906432749,0.6991092840013703,0.5708333333333333,"[228, 139, 100, 60]",0.40337652914301686,0.546958174904943,0.47516735202397997
500,None,2,2,balanced,0.3307359307359305,0.4409722222222224,0.5368956743002545,0.4650205761316872,0.5678004535147393,0.5250462962962963,0.5914213013449655,0.5740740740740741,"[240, 131, 81, 49]",0.4179953416624059,0.5138247158049138,0.46591002873365983
100,40,2,2,balanced,0.327272727272727,0.4202586206896552,0.616531165311653,0.4886363636363637,0.5521954236239951,0.5049774220032841,0.6890243902439024,0.5568181818181818,"[232, 123, 88, 52]",0.41097224974589414,0.52050395256917,0.4657381011575321
500,None,2,2,None,0.3653679653679652,0.5080645161290323,0.5360934182590233,0.4450171821305841,0.5960884353741497,0.5990255376344085,0.5953897482559902,0.5146048109965636,"[248, 157, 97, 53]",0.45304523147159054,0.47728789990370624,0.46516656568764836
100,None,5,2,balanced,0.3203463203463201,0.4232456140350877,0.5228494623655914,0.493421052631579,0.5402391259534118,0.5120561821219716,0.5755568356374807,0.5592105263157895,"[228, 124, 76, 46]",0.402199727756055,0.5242598684210527,0.4632297980885538
500,40,2,2,balanced,0.3246753246753245,0.4607843137254902,0.589058524173028,0.4662921348314607,0.5716295609152753,0.5327380952380952,0.657760814249364,0.5234082397003745,"[238, 131, 89, 50]",0.4141314328815406,0.4932020877403719,0.4536667603109562
500,20,2,1,balanced,0.3047619047619042,0.4666666666666667,0.57421875,0.4105691056910568,0.5422644815501958,0.5412962962962963,0.6126302083333334,0.4888211382113821,"[225, 128, 82, 44]",0.3902158396776814,0.44629093748564597,0.4182533885816637
50,20,5,2,balanced,0.2805194805194803,0.4454976303317535,0.5208333333333334,0.4323671497584541,0.5055761698618843,0.4993511622658541,0.5829081632653061,0.463768115942029,"[211, 112, 69, 35]",0.3608313173183954,0.4475174811516075,0.4041743992350014
50,20,2,1,balanced,0.301298701298701,0.4196428571428572,0.6025641025641025,0.3852813852813852,0.535585446299732,0.4918367346938774,0.6346153846153845,0.4653679653679654,"[224, 117, 77, 40]",0.3856476427894441,0.4215546963638566,0.4036011695766504
100,20,5,2,balanced,0.2831168831168829,0.4509345794392524,0.5520833333333334,0.3857142857142857,0.5079519686662545,0.4985165405726153,0.594812925170068,0.4690476190476191,"[214, 112, 70, 35]",0.3635834676532008,0.4233187425387982,0.3934511050959995
500,20,2,2,balanced,0.2969696969696968,0.4564564564564565,0.5946666666666668,0.3628691983122362,0.5261389404246547,0.5311025311025311,0.6039999999999999,0.4050632911392405,"[222, 125, 79, 34]",0.37965176066305556,0.3828070663513701,0.38122941350721284
