Seed,Precision,Recall,F1,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
123,0.1542056074766355,0.1332035306334372,0.138681204569055,0.4423676012461059,0.6514084507042254,0.8,0.668918918918919,0.39421018147653664,0.6302816901408451,0.7702702702702703,0.6610360360360361,"[284, 185, 148, 99]"
42,0.1308411214953271,0.10295950155763241,0.11046580626019877,0.411214953271028,0.6515151515151515,0.6802325581395349,0.717948717948718,0.3676574939425406,0.6385732323232323,0.6419573643410853,0.6837606837606838,"[264, 172, 117, 84]"
47899,0.12461059190031153,0.10075285565939772,0.10693517282302327,0.397196261682243,0.615686274509804,0.7197452229299363,0.7079646017699115,0.3567497403946001,0.6013071895424837,0.6755838641188959,0.6769911504424779,"[255, 157, 113, 80]"
2025,0.1292834890965732,0.10576323987538942,0.11226079216733421,0.4221183800623053,0.6568265682656826,0.7359550561797753,0.6335877862595419,0.38267133956386296,0.6408364083640836,0.7088014981273408,0.6087786259541985,"[271, 178, 131, 83]"
1,0.1261682242990654,0.1079828660436137,0.11288878999159375,0.37227414330218067,0.6778242677824268,0.7345679012345679,0.680672268907563,0.3322519532215794,0.6625024905359634,0.7114197530864198,0.65406162464986,"[239, 162, 119, 81]"
20,0.10903426791277258,0.08991000346140535,0.09505344357779183,0.34890965732087226,0.6696428571428571,0.7266666666666667,0.6422018348623854,0.30764476091578896,0.6532738095238095,0.6943333333333334,0.6284403669724771,"[224, 150, 109, 70]"
99,0.1292834890965732,0.11059190031152648,0.11622904613558817,0.40809968847352024,0.6412213740458015,0.7380952380952381,0.6693548387096774,0.37446966325470993,0.6284987277353691,0.7053571428571429,0.6612903225806451,"[262, 168, 124, 83]"
1020,0.1292834890965732,0.10163984077535482,0.10870543440636897,0.43457943925233644,0.6666666666666666,0.7096774193548387,0.6287878787878788,0.38956335720354407,0.6439267224213461,0.66084229390681,0.6085858585858587,"[279, 186, 132, 83]"
345,0.11370716510903427,0.09114745586708206,0.09712208871087374,0.411214953271028,0.5606060606060606,0.7432432432432432,0.6636363636363637,0.37527258566978194,0.5441919191919192,0.706081081081081,0.6409090909090909,"[264, 148, 110, 73]"
78,0.1526479750778816,0.12589749295356775,0.1323802106512387,0.4236760124610592,0.6727941176470589,0.7923497267759563,0.6758620689655173,0.37912907445617733,0.6612132352941176,0.7574681238615665,0.6689655172413793,"[272, 183, 145, 98]"
