n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
500,20,5,1,None,0.3774891774891774,0.4858299595141701,0.5927152317880795,0.5707547169811321,0.596338899196042,0.5960188933873144,0.6539735099337748,0.6179245283018868,"[247, 151, 106, 69]",0.46232283901397614,0.5934037136867326,0.5278632763503543
50,20,2,2,None,0.3584415584415582,0.4964539007092198,0.6270983213429256,0.565359477124183,0.564745413316842,0.576418439716312,0.7056354916067146,0.6764705882352942,"[235, 139, 102, 72]",0.4385422070817234,0.6159442724458204,0.5272432397637719
500,20,2,1,None,0.3878787878787879,0.5430107526881721,0.6917670682730923,0.5404040404040403,0.6015151515151516,0.6470430107526882,0.7530120481927711,0.6186868686868687,"[248, 166, 132, 87]",0.4716320942967191,0.5769019167711977,0.5242670055339584
100,None,2,1,balanced,0.3324675324675324,0.5345080763582968,0.6788888888888889,0.6072463768115942,0.5452216037930323,0.6411894273127754,0.7327777777777779,0.6608695652173913,"[227, 150, 115, 78]",0.41305850504966446,0.6329242236024846,0.5229913643260745
500,None,5,2,None,0.3610389610389613,0.471784776902887,0.5827740492170022,0.5589225589225589,0.6224510410224696,0.5618438320209973,0.6184084372003836,0.6212121212121212,"[254, 149, 99, 66]",0.4570032774656213,0.5884234643150478,0.5227133708903345
100,40,2,2,None,0.3766233766233766,0.4442119944211994,0.6689814814814814,0.5454545454545454,0.5765450422593281,0.577231520223152,0.7274305555555557,0.6409090909090909,"[239, 144, 110, 73]",0.4556179921397426,0.5893416927899686,0.5224798424648556
100,40,5,2,None,0.362770562770563,0.4366391184573004,0.6594202898550725,0.5517799352750808,0.5816615130900846,0.5475206611570248,0.6986714975845411,0.6504854368932039,"[242, 138, 103, 69]",0.44684986848498776,0.5970808451698049,0.5219653568273963
100,None,2,2,None,0.3826839826839828,0.5006587615283269,0.6525974025974026,0.5266106442577032,0.6158091115233972,0.5874505928853754,0.7190012368583797,0.6120448179271709,"[253, 154, 119, 76]",0.4720318743074123,0.5661226360162762,0.5190772551618442
100,20,5,1,None,0.3627705627705629,0.5211748633879781,0.5984848484848485,0.5412844036697249,0.590632859204288,0.5981898907103824,0.6780303030303031,0.6009174311926605,"[244, 154, 109, 69]",0.4494723005724184,0.5695442319737666,0.5095082662730925
100,40,5,1,balanced,0.3064935064935064,0.5607476635514017,0.5563549160671464,0.5752688172043011,0.5153329210472067,0.6194704049844236,0.6229016786570744,0.6935483870967742,"[214, 139, 93, 68]",0.38437847382432844,0.6288955713504647,0.5066370225873966
500,40,2,2,None,0.3515151515151516,0.5183673469387755,0.5978494623655916,0.5283018867924528,0.5986291486291486,0.6074489795918366,0.6525960061443933,0.6179245283018868,"[245, 155, 106, 68]",0.4429373850894089,0.5696094417268421,0.5062734134081255
50,None,5,2,None,0.3575757575757575,0.4246861924686193,0.6679012345679013,0.5363036303630363,0.5735435992578849,0.5484658298465829,0.7104938271604938,0.6072607260726072,"[239, 135, 101, 65]",0.4405134218340737,0.5695807676005695,0.5050470947173216
500,20,2,2,None,0.3679653679653679,0.4640000000000001,0.6222222222222222,0.5267295597484277,0.6057472686044115,0.5741,0.6474603174603175,0.5786163522012578,"[250, 150, 106, 65]",0.4578229925643273,0.5514551294094492,0.5046390609868883
100,40,5,1,None,0.3679653679653679,0.4675745784695203,0.6434878587196468,0.5046728971962616,0.6250793650793652,0.562094682230869,0.6790444654683064,0.5841121495327103,"[257, 151, 107, 65]",0.46323705453584263,0.5414945248886928,0.5023657897122678
100,40,2,2,balanced,0.3194805194805195,0.4755555555555556,0.5600490196078431,0.5804597701149425,0.545066996495568,0.5746666666666668,0.5925245098039217,0.6091954022988506,"[225, 136, 87, 56]",0.4028426060434301,0.5944805375090233,0.4986615717762267
50,40,5,1,None,0.3610389610389609,0.5346045197740114,0.6350762527233115,0.5147492625368733,0.5817831374974232,0.6201624293785312,0.6850295673825085,0.5929203539823009,"[236, 153, 113, 69]",0.44556948726197215,0.5510764408517258,0.49832296405684895
500,None,2,2,None,0.3645021645021645,0.499302649930265,0.6324503311258278,0.5107033639143731,0.5820470006184292,0.6080892608089261,0.6777041942604857,0.5779816513761468,"[239, 151, 109, 67]",0.4482754818982499,0.5422636841562726,0.4952695830272612
50,40,5,1,balanced,0.3402597402597402,0.497163120567376,0.6142191142191142,0.5189003436426117,0.5673861059575345,0.5811702127659574,0.6488511488511488,0.5927835051546392,"[235, 143, 97, 61]",0.42540523893695253,0.5533867652448254,0.48939600209088896
50,40,2,2,balanced,0.3151515151515152,0.4594801223241592,0.5925925925925926,0.5473484848484849,0.5253638425066997,0.5579128440366973,0.6414021164021164,0.625,"[218, 126, 88, 57]",0.39397069777072424,0.5836025848142165,0.48878664129247035
50,None,2,2,balanced,0.2987012987012986,0.4714714714714715,0.5873015873015874,0.5426829268292682,0.5288455988455988,0.5469219219219219,0.6147486772486772,0.6463414634146342,"[222, 126, 82, 55]",0.3817713960523773,0.5899937460913071,0.4858825710718422
100,None,5,2,None,0.3567099567099564,0.4862258953168044,0.6586757990867579,0.4830246913580246,0.5919418676561535,0.5659779614325068,0.687214611872146,0.566358024691358,"[242, 146, 108, 64]",0.4451613385712486,0.5213825344952796,0.4832719365332641
50,None,5,1,balanced,0.3177489177489176,0.4956521739130435,0.6507352941176471,0.5117845117845118,0.559752628324057,0.56243961352657,0.6867121848739496,0.5808080808080808,"[230, 136, 99, 59]",0.40538000793970114,0.5441160448864609,0.474748026413081
50,None,2,2,None,0.3904761904761905,0.5064599483204135,0.6262939958592133,0.4307909604519774,0.6280169037311895,0.5972222222222222,0.6925465838509317,0.5084745762711864,"[258, 161, 118, 63]",0.4815460203280982,0.46642028800815594,0.4739831541681271
500,40,5,2,None,0.3627705627705625,0.4666666666666668,0.6574712643678162,0.4330218068535826,0.6161616161616162,0.5542333333333334,0.6982758620689655,0.5420560747663551,"[250, 145, 107, 60]",0.45667166952544297,0.48144277567107585,0.46905722259825944
500,40,2,2,balanced,0.3151515151515152,0.4860499265785609,0.5686274509803921,0.4767441860465116,0.5442733457019172,0.5800293685756241,0.5949754901960783,0.5717054263565892,"[227, 136, 86, 52]",0.399170602033111,0.5199243433778962,0.45954747270550356
500,None,5,2,balanced,0.3021645021645021,0.47782874617737,0.6136950904392765,0.487037037037037,0.5296433725005153,0.541322629969419,0.6576227390180878,0.5611111111111111,"[218, 129, 90, 52]",0.3847990163372681,0.5214566156262269,0.4531278159817475
100,40,5,2,balanced,0.3012987012987013,0.523041474654378,0.588888888888889,0.4943181818181818,0.5266934652648938,0.5971966205837174,0.6095238095238095,0.5378787878787878,"[217, 135, 88, 51]",0.3833177739481345,0.5151793160967473,0.4492485450224409
50,40,5,2,balanced,0.290909090909091,0.4216589861751151,0.6318840579710144,0.5021097046413503,0.5220366934652649,0.4973502304147465,0.6398550724637682,0.5485232067510548,"[217, 115, 79, 46]",0.3736170919049508,0.524291257858438,0.4489541748816944
100,None,5,2,balanced,0.3116883116883115,0.5022026431718062,0.611111111111111,0.4438405797101449,0.5450360750360751,0.5808737151248166,0.642512077294686,0.5217391304347826,"[227, 138, 92, 51]",0.3965834909561644,0.4796476058406069,0.4381155483983856
100,20,2,1,balanced,0.2935064935064935,0.5070754716981133,0.652671755725191,0.4326241134751772,0.513426097711812,0.5876572327044026,0.6793893129770993,0.4680851063829787,"[212, 131, 94, 49]",0.3734980970011358,0.44965655888758577,0.41157732794436075
500,20,2,1,balanced,0.2943722943722943,0.4619482496194825,0.5909090909090909,0.4279835390946502,0.5350484436198722,0.5211187214611871,0.6439393939393938,0.4485596707818929,"[219, 121, 81, 42]",0.379791415223077,0.43803010104522877,0.4089107581341529
500,20,5,1,balanced,0.2658008658008656,0.4359567901234569,0.5725308641975309,0.4240196078431372,0.5209523809523811,0.4689814814814814,0.5995370370370371,0.4705882352941176,"[216, 108, 68, 34]",0.35200259921289945,0.446091861402095,0.3990472303074972
100,20,2,2,balanced,0.2787878787878786,0.4500734214390602,0.616120218579235,0.38125,0.5434570191713051,0.5149045521292218,0.6113387978142077,0.4125,"[227, 122, 80, 34]",0.36852580043536504,0.39625984251968505,0.38239282147752507
50,20,2,2,balanced,0.2510822510822511,0.4150326797385621,0.5549999999999999,0.3916666666666666,0.4904040404040404,0.4712009803921568,0.5656666666666667,0.3861111111111111,"[204, 100, 60, 26]",0.33212144801129917,0.3888690476190476,0.3604952478151734
500,20,5,2,balanced,0.251948051948052,0.4585448392554991,0.4711538461538461,0.3511904761904762,0.4719810348381777,0.5084602368866328,0.4926282051282051,0.3928571428571428,"[197, 104, 56, 24]",0.32852583064954,0.37085714285714283,0.3496914867533414
50,20,5,2,balanced,0.2675324675324673,0.4154704944178629,0.5566343042071198,0.2630208333333333,0.4965924551638838,0.465311004784689,0.598705501618123,0.2890625,"[209, 103, 64, 19]",0.34773006596669764,0.27542747641509435,0.311578771190896
