n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
500,None,2,2,None,0.38008658008658,0.5520421607378131,0.5399201596806387,0.5231481481481481,0.6160018552875695,0.6416337285902504,0.6034930139720559,0.5725308641975309,"[253, 167, 108, 65]",0.4701069306467663,0.5467266562336984,0.5084167934402324
500,40,2,1,None,0.3878787878787879,0.5164041994750657,0.6480331262939958,0.4986449864498646,0.6196289424860854,0.6066272965879265,0.7374741200828159,0.5791327913279133,"[254, 161, 123, 75]",0.4770999088197119,0.535883498135962,0.506491703477837
100,20,2,1,None,0.3653679653679654,0.5331920903954801,0.6751592356687898,0.5273224043715847,0.5866759431045145,0.6245762711864407,0.7382165605095542,0.6013661202185793,"[236, 157, 122, 77]",0.4502998102395292,0.5619155710587547,0.506107690649142
100,40,5,1,None,0.3731601731601734,0.4689922480620154,0.5988888888888888,0.5111111111111112,0.6274397031539888,0.5510335917312662,0.6724444444444444,0.5371428571428571,"[258, 150, 105, 60]",0.46799028026862927,0.5238037552998183,0.4958970177842238
50,None,2,2,None,0.3480519480519482,0.5319727891156462,0.6182795698924731,0.5178571428571429,0.5949938157081014,0.6112244897959184,0.6668817204301075,0.5842261904761905,"[245, 155, 112, 67]",0.4391913194336954,0.5490432467883185,0.49411728311100694
100,40,5,2,None,0.3662337662337663,0.4711021505376345,0.6,0.4833333333333333,0.6046722325293753,0.5666666666666667,0.6657471264367816,0.5823333333333334,"[248, 145, 100, 62]",0.45617472615953464,0.5282348034615786,0.49220476481055664
100,20,5,2,None,0.3636363636363639,0.4435590969455512,0.6046228710462287,0.488095238095238,0.6129406307977736,0.5262284196547145,0.6827250608272506,0.5714285714285714,"[251, 137, 98, 58]",0.45646682929988575,0.5264847512038523,0.49147579025186905
500,None,2,1,None,0.3935064935064933,0.5247395833333335,0.6090534979423867,0.46045197740113,0.62143475572047,0.6116536458333333,0.688477366255144,0.538135593220339,"[256, 162, 118, 67]",0.4818773734004423,0.4962721453743438,0.48907475938739303
50,None,5,2,None,0.3506493506493504,0.5398550724637683,0.5927152317880795,0.5064102564102565,0.5626808905380334,0.6249275362318841,0.6437086092715232,0.5665064102564102,"[230, 151, 104, 62]",0.43205333622470016,0.5347752819746846,0.4834143090996924
50,None,2,2,balanced,0.3168831168831166,0.4213973799126637,0.5371900826446281,0.5377777777777777,0.5581756338899195,0.5029112081513828,0.5633608815426997,0.5822222222222222,"[229, 121, 75, 46]",0.4042618497992108,0.5591181657848323,0.48169000779202154
100,None,2,2,None,0.3575757575757576,0.4621212121212121,0.6798561151079138,0.4750778816199376,0.585204081632653,0.5511019283746557,0.7280575539568345,0.5623052959501558,"[242, 139, 107, 63]",0.44391019859295827,0.5150243701645569,0.47946728437875763
500,20,2,2,None,0.3480519480519479,0.5020576131687243,0.6019736842105263,0.4871794871794871,0.5936487322201608,0.5994513031550068,0.6471491228070176,0.546474358974359,"[243, 152, 104, 59]",0.43882435690307064,0.5151262174517988,0.4769752871774347
500,20,5,2,None,0.3636363636363637,0.51,0.5443722943722944,0.4553264604810997,0.6094032158317872,0.5952000000000001,0.5873376623376624,0.531786941580756,"[250, 154, 97, 55]",0.4554823340577803,0.4905954378377732,0.47303888594777677
500,40,2,2,None,0.3714285714285711,0.515456989247312,0.6143162393162395,0.4546783625730993,0.6049969078540507,0.6063844086021505,0.700534188034188,0.5023391812865498,"[248, 156, 114, 59]",0.4602770861080547,0.4773219840516863,0.4687995350798705
500,None,5,2,None,0.3541125541125542,0.5006802721088437,0.6155555555555555,0.4811320754716982,0.5882003710575139,0.5882993197278912,0.6904444444444445,0.5094339622641509,"[245, 150, 106, 58]",0.44208060859939163,0.4948787061994609,0.46847965739942626
50,None,5,1,balanced,0.3290043290043287,0.4807692307692308,0.6313868613138686,0.4914089347079037,0.5731199752628325,0.556054131054131,0.664963503649635,0.5446735395189003,"[234, 137, 97, 56]",0.4180331956658704,0.5166720806049934,0.4673526381354319
500,None,2,2,balanced,0.3047619047619045,0.5226917057902974,0.5656934306569343,0.5246212121212122,0.5180024737167593,0.6189358372456963,0.5981751824817518,0.5700757575757576,"[213, 137, 88, 53]",0.3837487978106282,0.5464047918632694,0.4650767948369488
50,20,5,2,None,0.3567099567099568,0.5117079889807161,0.5744444444444444,0.4489795918367347,0.5870315398886827,0.6074380165289257,0.6074444444444445,0.5153061224489796,"[242, 150, 98, 54]",0.4437655776200891,0.47986178598423496,0.46181368180216203
50,40,2,2,None,0.3411255411255411,0.4822695035460993,0.5626477541371158,0.4601449275362318,0.5767408781694496,0.5641843971631205,0.6174940898345154,0.5307971014492754,"[235, 141, 92, 51]",0.42869210599487717,0.4929523355324166,0.4608222207636469
50,20,2,2,None,0.37056277056277,0.4217948717948718,0.6070559610705596,0.4245614035087718,0.6378540507111936,0.5147435897435898,0.6596107055961071,0.4842105263157895,"[260, 137, 95, 48]",0.4687842552003813,0.4524283682178418,0.4606063117091116
500,40,5,2,None,0.3584415584415582,0.4431216931216931,0.624113475177305,0.4340277777777777,0.6104483611626468,0.5400132275132274,0.6539007092198582,0.4982638888888888,"[252, 141, 96, 50]",0.45167166567822065,0.4639328574384439,0.45780226155833226
50,40,5,2,None,0.3541125541125541,0.4669479606188468,0.5821428571428571,0.4456140350877193,0.575451453308596,0.5767932489451477,0.655,0.4989473684210526,"[237, 140, 95, 51]",0.4384304518506719,0.47077500586533194,0.4546027288580019
100,40,5,2,balanced,0.2926406926406927,0.4488993710691822,0.5402298850574713,0.5022522522522522,0.5114069264069264,0.5210691823899372,0.6090517241379311,0.5585585585585586,"[212, 116, 74, 44]",0.3722627208130749,0.5289110766817773,0.4505868987474261
500,40,5,1,None,0.3757575757575755,0.4742599742599742,0.5827740492170022,0.3964401294498382,0.6276932591218305,0.5513513513513514,0.655145413870246,0.4595469255663431,"[259, 149, 103, 51]",0.4700987615309249,0.425667284551055,0.4478830230409899
100,None,5,2,balanced,0.3004329004329003,0.4687975646879757,0.578125,0.4922480620155039,0.5274551638837353,0.564187866927593,0.6174479166666667,0.5290697674418605,"[219, 128, 86, 48]",0.3828171743596839,0.5099951458452849,0.4464061601024844
500,40,2,2,balanced,0.3099567099567099,0.5240174672489084,0.550469483568075,0.4420289855072463,0.558265306122449,0.5946142649199418,0.6140845070422536,0.4873188405797101,"[229, 142, 92, 48]",0.39860329354493884,0.4635703590699776,0.4310868263074582
500,None,5,2,balanced,0.3194805194805193,0.4771101573676681,0.606280193236715,0.4409722222222221,0.563351886209029,0.5698140200286123,0.66256038647343,0.4548611111111111,"[233, 138, 96, 46]",0.4077330014088352,0.44780900086132636,0.4277710011350808
100,40,5,1,balanced,0.3393939393939393,0.4684139784946236,0.5712560386473429,0.3791208791208791,0.6028324056895484,0.5341397849462367,0.6294685990338165,0.4322344322344322,"[248, 138, 91, 42]",0.4342855960860922,0.4039391759482053,0.41911238601714873
500,40,5,2,balanced,0.2995670995670993,0.4271771771771772,0.5811965811965811,0.435064935064935,0.5392486085343228,0.4954954954954955,0.6138176638176638,0.4675324675324675,"[222, 117, 77, 38]",0.3851647985225597,0.4507147528730262,0.41793977569779295
500,20,5,1,balanced,0.2536796536796536,0.4314194577352472,0.5709876543209876,0.482843137254902,0.5028942486085344,0.4936204146730463,0.5808641975308643,0.4950980392156862,"[209, 108, 68, 36]",0.3372414471042861,0.48889380313528924,0.4130676251197877
50,20,2,1,balanced,0.2969696969696967,0.4668174962292609,0.5555555555555557,0.4076576576576576,0.541552257266543,0.5452488687782806,0.5571428571428572,0.4819819819819819,"[221, 126, 74, 38]",0.3835906953209977,0.44171513285437325,0.41265291408768545
100,20,2,1,balanced,0.2961038961038958,0.4792592592592593,0.4756410256410256,0.4121621621621621,0.5472232529375387,0.5496296296296297,0.5169230769230768,0.4358108108108108,"[225, 130, 74, 36]",0.38427539636931984,0.42365672445353714,0.40396606041142846
50,40,5,2,balanced,0.296103896103896,0.453030303030303,0.5127118644067796,0.3849765258215963,0.5323160173160173,0.5143939393939394,0.5497175141242938,0.423943661971831,"[220, 118, 71, 32]",0.380533698266826,0.4035215354810231,0.3920276168739245
100,40,2,2,balanced,0.3012987012987008,0.4701046337817638,0.6863517060367453,0.3468013468013468,0.5348144712430427,0.5534913516976298,0.7227034120734908,0.3754208754208754,"[223, 127, 99, 40]",0.38544759468727346,0.36054405751375446,0.37299582610051396
50,20,5,1,balanced,0.2649350649350647,0.493798449612403,0.5528455284552846,0.3866666666666666,0.519400123685838,0.5515503875968992,0.5571815718157181,0.3911111111111111,"[215, 123, 75, 32]",0.3508890267640374,0.38887619047619043,0.3698826086201139
500,20,5,2,balanced,0.2441558441558439,0.4236111111111111,0.5032679738562091,0.3850574712643678,0.4629962894248609,0.4995659722222222,0.5333333333333333,0.4224137931034483,"[192, 102, 58, 25]",0.31971408843285093,0.4028715179776659,0.3612928032052584
100,20,2,2,balanced,0.2805194805194801,0.4276729559748427,0.4804804804804805,0.3222222222222222,0.5132900432900434,0.4977987421383648,0.5093093093093093,0.3583333333333333,"[212, 111, 60, 24]",0.3627768425063508,0.33931972789115644,0.35104828519875364
100,20,5,1,balanced,0.2709956709956708,0.4484702093397745,0.4793510324483775,0.2833333333333332,0.5069418676561533,0.5157004830917874,0.4825958702064896,0.325,"[207, 113, 60, 21]",0.3531878711480037,0.30273972602739724,0.3279637985877005
50,20,5,2,balanced,0.2658008658008656,0.4269406392694064,0.5342261904761905,0.303030303030303,0.5234693877551021,0.489345509893455,0.5252976190476191,0.297979797979798,"[219, 112, 66, 22]",0.35257534629914633,0.3004838298955946,0.3265295880973704
