n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
100,20,5,1,None,0.3627705627705624,0.4312169312169311,0.6151079136690647,0.5243055555555556,0.6204033844942936,0.5286375661375661,0.6330935251798562,0.609375,"[252, 139, 96, 61]",0.45783166969359645,0.5636485451761103,0.5107401074348534
100,40,2,2,None,0.3818181818181819,0.4709851551956815,0.6140350877192983,0.5142857142857142,0.6019992129083037,0.5902352033930982,0.6677631578947368,0.6,"[247, 152, 105, 65]",0.46727013805753587,0.5538461538461538,0.5105581459518448
500,20,2,2,None,0.3636363636363632,0.4710743801652892,0.6013986013986014,0.5235690235690236,0.5838036206218025,0.5690771349862259,0.6579254079254079,0.6111111111111112,"[242, 143, 99, 65]",0.4481386245206392,0.56396307286515,0.5060508486928946
100,40,5,2,balanced,0.3082251082251079,0.4155749636098982,0.5910364145658263,0.5914634146341463,0.555202676111767,0.4867540029112082,0.657563025210084,0.6341463414634146,"[229, 119, 82, 52]",0.3963907764743689,0.6120616430044897,0.5042262097394293
500,40,5,1,balanced,0.3281385281385279,0.4555555555555556,0.5904392764857882,0.5484496124031008,0.541198347107438,0.5431322751322751,0.6246770025839793,0.6298449612403101,"[225, 129, 86, 57]",0.40855975193872446,0.5863359343125256,0.49744784312562507
100,None,5,2,None,0.3411255411255408,0.448936170212766,0.6224747474747474,0.5210526315789473,0.5686009445100354,0.542968591691996,0.6738636363636363,0.619298245614035,"[235, 132, 95, 61]",0.426423343594239,0.5659433198380566,0.4961833317161478
500,20,5,2,None,0.3601731601731601,0.4643347050754459,0.5762910798122066,0.4982456140350876,0.5845552931916568,0.5543895747599451,0.6349765258215961,0.5912280701754387,"[243, 142, 95, 58]",0.4457177647077482,0.5407689917224623,0.4932433782151052
100,20,2,2,None,0.3428571428571428,0.4808510638297872,0.5200945626477541,0.5178571428571429,0.5625009838646203,0.5766666666666665,0.5656028368794326,0.6011904761904762,"[235, 141, 84, 53]",0.4260357851549389,0.5564209726443768,0.49122837889965787
50,20,2,2,None,0.3575757575757577,0.4899856938483546,0.667824074074074,0.496996996996997,0.5615308933490751,0.5903433476394849,0.7372685185185185,0.5975975975975977,"[233, 144, 111, 69]",0.43692390733860265,0.5426743616044027,0.4897991344715027
50,None,5,1,None,0.3774891774891771,0.4686274509803921,0.6015452538631346,0.4587301587301587,0.6178886265249902,0.5707843137254902,0.6420529801324503,0.5404761904761904,"[255, 151, 105, 60]",0.4686587715060523,0.4962593138923559,0.4824590426992041
100,40,5,1,None,0.3688311688311687,0.4999999999999999,0.6711111111111111,0.4517543859649123,0.5959425423061786,0.5906122448979592,0.7144444444444443,0.5614035087719298,"[245, 150, 114, 65]",0.4556554182553063,0.5006455532771323,0.4781504857662193
100,20,5,2,None,0.3636363636363633,0.4906666666666667,0.5685654008438819,0.4579288025889968,0.6064187327823691,0.6000666666666667,0.6139240506329114,0.5485436893203883,"[250, 158, 103, 57]",0.45464614050079616,0.49915711922080347,0.4769016298607998
500,40,2,2,None,0.346320346320346,0.52400548696845,0.5970464135021096,0.469551282051282,0.5815958284140103,0.6207133058984913,0.626054852320675,0.5721153846153846,"[243, 158, 104, 62]",0.43413074197671053,0.5157840236686391,0.4749573828226748
500,20,2,1,balanced,0.3281385281385279,0.4722222222222223,0.5657276995305163,0.49812734082397,0.5735182998819363,0.5625,0.5962441314553991,0.5599250936329588,"[240, 142, 89, 52]",0.41743919623375414,0.5272215040933346,0.47233035016354435
100,40,5,2,None,0.3523809523809522,0.4623430962343097,0.5851318944844124,0.4774305555555555,0.5792739079102716,0.5634588563458856,0.6683453237410072,0.5364583333333334,"[239, 139, 96, 54]",0.4381989512619523,0.5052261700913242,0.47171256067663825
50,None,5,2,balanced,0.3038961038961038,0.519607843137255,0.5217391304347826,0.5080321285140563,0.5289748130657221,0.6031674208144797,0.5706521739130435,0.6144578313253012,"[221, 138, 83, 52]",0.3860223270521782,0.5561997542944587,0.47111104067331844
50,40,5,2,None,0.3532467532467528,0.4992721979621544,0.5671296296296295,0.4793814432989691,0.5561609602518695,0.605240174672489,0.6215277777777778,0.5420962199312714,"[229, 144, 97, 55]",0.4320659492445945,0.5088136092878881,0.4704397792662413
50,40,5,1,balanced,0.3151515151515149,0.4634502923976608,0.6731266149870802,0.5052083333333334,0.5438862652499017,0.5455409356725146,0.7202842377260981,0.5833333333333334,"[228, 129, 96, 58]",0.39906645429147314,0.5414673046251994,0.4702668794583363
50,20,5,2,None,0.3567099567099568,0.4789115646258503,0.5616438356164384,0.4438775510204081,0.595202676111767,0.5654130223517979,0.6278538812785387,0.5289115646258503,"[245, 146, 98, 53]",0.4460802672617574,0.48267803624946476,0.46437915175561106
50,20,2,1,balanced,0.3359307359307355,0.4670698924731183,0.548661800486618,0.4242424242424242,0.594366391184573,0.5320564516129032,0.6082725060827251,0.5454545454545454,"[248, 137, 88, 50]",0.4292519741993804,0.47727272727272724,0.4532623507360538
500,40,2,2,balanced,0.3082251082251082,0.4600000000000001,0.6093333333333333,0.475095785440613,0.5361570247933884,0.5242962962962963,0.65,0.5574712643678161,"[225, 125, 87, 50]",0.39142717622845324,0.5129976755592519,0.4522124258938526
500,None,5,2,balanced,0.2987012987012984,0.462121212121212,0.5677083333333334,0.4899598393574297,0.5375482093663912,0.5518181818181818,0.6113281250000001,0.5542168674698795,"[220, 128, 83, 48]",0.3840154085670364,0.5201112140871176,0.452063311327077
50,40,5,2,balanced,0.3177489177489173,0.4234620886981403,0.570460704607046,0.4620253164556963,0.5605076741440378,0.4937052932761087,0.5975609756097561,0.5379746835443038,"[233, 123, 79, 44]",0.40557784249671386,0.49711584681942,0.45134684465806696
500,40,5,2,balanced,0.3047619047619046,0.4780303030303032,0.5490956072351421,0.4786324786324786,0.5322235340417159,0.55,0.5729974160206719,0.5512820512820513,"[220, 129, 78, 45]",0.38758489807305374,0.5123949356314502,0.449989916852252
100,40,2,2,balanced,0.3445887445887443,0.4362139917695474,0.5518518518518518,0.4302325581395348,0.5897953561589926,0.5344307270233196,0.6006172839506172,0.5,"[243, 135, 86, 44]",0.43501776449419277,0.46249999999999997,0.44875888224709637
100,None,5,2,balanced,0.2978354978354974,0.4459259259259258,0.5606060606060606,0.461038961038961,0.5400157418339236,0.5157777777777778,0.5971074380165289,0.577922077922078,"[225, 121, 77, 46]",0.38392461499865005,0.5129058441558442,0.4484152295772471
100,None,2,2,balanced,0.3099567099567098,0.4726027397260274,0.611111111111111,0.4636015325670498,0.5278669815033452,0.5576864535768645,0.6401808785529716,0.5574712643678161,"[219, 129, 87, 50]",0.3905736124420803,0.506221560889349,0.4483975866657146
100,20,5,2,balanced,0.2779220779220777,0.4111635220125787,0.5504587155963303,0.4975124378109453,0.5075186934277843,0.4884321653189577,0.5660550458715596,0.582089552238806,"[212, 109, 67, 39]",0.35916304578723984,0.5364880665795446,0.44782555618339226
100,40,5,1,balanced,0.3116883116883113,0.4804804804804803,0.6481481481481481,0.4523809523809523,0.5314167650531287,0.5824324324324325,0.6862962962962963,0.5306122448979592,"[222, 135, 98, 53]",0.3929199310303058,0.4883835887296095,0.44065175987995764
100,None,5,1,balanced,0.2900432900432895,0.4740566037735849,0.5532786885245901,0.4700854700854701,0.5114580873671782,0.5499326145552561,0.6099726775956283,0.5512820512820513,"[212, 122, 78, 45]",0.37016776404927776,0.507456281514859,0.4388120227820684
500,20,5,2,balanced,0.2510822510822507,0.4170771756978654,0.5759075907590759,0.4841269841269841,0.4801042896497442,0.471264367816092,0.5767326732673267,0.537037037037037,"[203, 101, 63, 35]",0.32972616175025254,0.5092112838226828,0.41946872278646763
100,20,5,1,balanced,0.2969696969696967,0.4234234234234234,0.5201149425287357,0.419047619047619,0.5363144431326249,0.4993243243243242,0.5646551724137931,0.4785714285714286,"[222, 116, 70, 34]",0.38226849640510396,0.44683592269799166,0.4145522095515478
50,20,5,2,balanced,0.2900432900432896,0.4127324749642345,0.5376811594202898,0.3888888888888889,0.5647304210940575,0.4508583690987125,0.5688405797101449,0.4420289855072464,"[233, 115, 69, 31]",0.38325060115315973,0.41375968992248063,0.3985051455378202
500,20,5,1,balanced,0.3064935064935061,0.4471014492753622,0.5362903225806451,0.3135964912280701,0.558711137347501,0.5010144927536231,0.5813172043010754,0.3881578947368421,"[230, 124, 76, 30]",0.39584007511193703,0.3469161184210526,0.3713780967664948
50,20,2,2,balanced,0.2787878787878786,0.4404761904761904,0.4954128440366973,0.2994791666666667,0.500840220385675,0.4919047619047619,0.5481651376146789,0.328125,"[210, 109, 64, 22]",0.35819176553792537,0.3131483402489626,0.335670052893444
500,20,2,2,balanced,0.2831168831168828,0.4477272727272726,0.4798850574712644,0.2878787878787879,0.5347697756788665,0.4948484848484848,0.5380747126436782,0.303030303030303,"[220, 116, 66, 21]",0.37022819836244564,0.2952602952602953,0.3327442468113705
