n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
100,20,2,2,None,0.3913419913419912,0.4885931558935362,0.6388888888888888,0.5280112044817928,0.6397526283240569,0.5781896915927335,0.68559670781893,0.6141456582633052,"[263, 162, 119, 77]",0.48562384626872884,0.5678305657026761,0.5267272059857024
100,20,5,1,None,0.3809523809523809,0.5140562248995983,0.6167728237791933,0.5221238938053098,0.6012244897959184,0.5888442659526998,0.6926751592356689,0.6297935103244838,"[249, 157, 113, 75]",0.46638830071438464,0.570926767362016,0.5186575340382003
50,20,5,1,None,0.3861471861471861,0.5253333333333334,0.6290650406504065,0.5128205128205128,0.6122247990105133,0.6152634920634921,0.6641260162601625,0.6253561253561253,"[250, 164, 117, 78]",0.4735887764120183,0.5635249189692243,0.5185568476906213
100,40,5,2,None,0.3541125541125539,0.5055555555555556,0.6204954954954954,0.5540123456790124,0.5763342609771182,0.5938773148148149,0.6722972972972973,0.6435185185185185,"[240, 148, 108, 75]",0.4386864329424558,0.5954204849179076,0.5170534589301816
100,40,2,2,None,0.3922077922077922,0.4801587301587303,0.6986754966887418,0.4986225895316805,0.604952071737786,0.575352733686067,0.7466887417218543,0.6074380165289256,"[252, 151, 121, 78]",0.4758854122126124,0.5476776139065282,0.5117815130595703
500,40,5,1,None,0.3731601731601731,0.4911202185792349,0.6521252796420581,0.5310734463276837,0.5885126777983922,0.5818875227686703,0.7516778523489933,0.6059322033898306,"[244, 149, 118, 74]",0.45672391091275033,0.5660385303716181,0.5113812206421842
500,20,5,2,None,0.3757575757575759,0.4966799468791502,0.6263616557734204,0.5061728395061729,0.6125015460729746,0.5769999367608929,0.6606753812636166,0.6095679012345679,"[251, 153, 108, 69]",0.46577277358965896,0.5530795895019038,0.5094261815457815
50,None,5,1,None,0.3809523809523809,0.50464807436919,0.6512141280353202,0.5043103448275863,0.6030890538033395,0.574867197875166,0.7097130242825607,0.603448275862069,"[251, 151, 116, 73]",0.46694824599481155,0.5494431772440629,0.5081957116194372
100,40,2,2,balanced,0.3376623376623374,0.5076708507670852,0.5668934240362812,0.5716666666666668,0.5781802721088435,0.5796606229660624,0.6275510204081632,0.6083333333333334,"[239, 147, 100, 65]",0.42633898049206437,0.5894303201506592,0.5078846503213618
500,None,5,1,None,0.3783549783549781,0.5321522309711287,0.6016260162601627,0.4883040935672515,0.6088342609771181,0.618591426071741,0.654979674796748,0.6169590643274855,"[254, 164, 114, 73]",0.4666895959879354,0.5451437235062967,0.5059166597471161
500,40,5,1,balanced,0.3549783549783545,0.4508632138114212,0.5945626477541371,0.5171821305841925,0.5958889919604207,0.5347498893315626,0.6353427895981086,0.6237113402061856,"[251, 141, 97, 62]",0.44491525510222396,0.5654732331387405,0.5051942441204822
500,20,2,2,None,0.3636363636363635,0.5402542372881357,0.6937500000000001,0.5236220472440944,0.5782343846629561,0.6522481167608286,0.7471875000000001,0.5767716535433071,"[236, 160, 127, 79]",0.446488118137259,0.5489132731396054,0.4977006956384322
100,None,2,2,balanced,0.3272727272727271,0.4639249639249639,0.6170483460559796,0.5615942028985508,0.5554452690166976,0.5280182780182779,0.6704834605597964,0.6068840579710144,"[231, 131, 92, 60]",0.41186899736034305,0.5833614200651612,0.4976152087127521
50,40,5,2,None,0.3506493506493505,0.4871794871794872,0.6666666666666666,0.53003003003003,0.5623546691403835,0.5834283000949668,0.732981220657277,0.5975975975975977,"[234, 142, 111, 71]",0.43195713336315594,0.5617894858906843,0.4968733096269201
50,None,2,2,None,0.3826839826839824,0.5323691460055098,0.6707818930041153,0.4769647696476965,0.5756447124304268,0.6487258953168045,0.7106995884773663,0.5813008130081301,"[242, 162, 123, 73]",0.45973790054893926,0.5239894652467652,0.4918636828978522
50,40,2,2,None,0.3766233766233766,0.5070028011204482,0.6884531590413944,0.4747899159663866,0.5761317254174396,0.6203664799253036,0.7200435729847495,0.5742296918767508,"[238, 153, 119, 73]",0.4554888771349187,0.5197967037282204,0.48764279043156955
50,None,5,2,balanced,0.3229437229437226,0.4875183553597651,0.5815085158150853,0.5425925925925926,0.54389146567718,0.5688537355938237,0.6277372262773723,0.5981481481481482,"[227, 137, 90, 58]",0.40525889375246094,0.5690175565175565,0.4871382251350087
500,None,5,1,balanced,0.3238095238095235,0.4617021276595744,0.6338383838383839,0.524561403508772,0.5614409400123686,0.5317257683215131,0.6729797979797979,0.6052631578947368,"[235, 132, 95, 61]",0.4107310436137846,0.56203007518797,0.4863805594008773
500,40,5,2,None,0.3974025974025974,0.5106241699867199,0.6094069529652353,0.4385964912280701,0.6037136672850959,0.6243691899070385,0.6620654396728016,0.5336257309941521,"[251, 163, 114, 65]",0.4792997335656891,0.48146682495712967,0.4803832792614094
50,40,2,2,balanced,0.315151515151515,0.5075414781297136,0.5571776155717761,0.5310077519379846,0.5313837353123068,0.5832830568124686,0.5857664233576643,0.5872093023255813,"[221, 137, 86, 56]",0.39565130741759247,0.5576961831445729,0.4766737452810827
500,40,2,2,None,0.348051948051948,0.5120056497175143,0.6267123287671232,0.4487179487179488,0.5610265924551638,0.5888653483992468,0.6735159817351598,0.5528846153846154,"[236, 146, 104, 62]",0.4295919212965703,0.4953846153846154,0.46248826834059287
500,None,5,2,balanced,0.3151515151515149,0.4890829694323145,0.6035714285714285,0.478494623655914,0.5456076066790352,0.5819747695293548,0.6083333333333333,0.5268817204301075,"[229, 140, 93, 52]",0.3995288799435803,0.5015237766660917,0.45052632830483597
50,40,5,1,balanced,0.3272727272727272,0.490950226244344,0.5864197530864197,0.4587813620071684,0.5343089053803339,0.5659807512748689,0.6555555555555556,0.5376344086021505,"[221, 135, 93, 53]",0.40591564639433625,0.4950878007271602,0.45050172356074825
50,40,5,2,balanced,0.2995670995670995,0.4608763693270735,0.5261707988980716,0.4866666666666667,0.5048763141620285,0.5297823980922574,0.5694214876033058,0.5422222222222223,"[213, 121, 75, 46]",0.3760223043471236,0.5129445644348452,0.44448343439098437
500,40,5,2,balanced,0.3168831168831165,0.4778761061946903,0.6073232323232324,0.4242424242424242,0.5399366110080396,0.5525688298918388,0.6078282828282827,0.4943181818181818,"[226, 132, 88, 46]",0.39937641640592403,0.4566073102155576,0.4279918633107408
50,20,2,1,balanced,0.303030303030303,0.5014749262536874,0.6143552311435524,0.4318996415770609,0.5510204081632653,0.5660029498525074,0.6358880778588808,0.4946236559139785,"[226, 137, 93, 48]",0.391020999275887,0.4611384954555854,0.4260797473657362
500,20,5,1,balanced,0.3047619047619045,0.4184549356223176,0.5448179271708684,0.4421296296296296,0.5613157081014224,0.4815689079637578,0.5679271708683474,0.4722222222222222,"[233, 119, 72, 35]",0.3950399867933368,0.4566807313642756,0.4258603590788062
100,20,2,1,balanced,0.3073593073593072,0.4962462462462462,0.5701754385964912,0.4157088122605364,0.5330689548546692,0.5537787787787788,0.6071428571428571,0.4980842911877395,"[222, 133, 87, 45]",0.38990527117034446,0.45318361085006065,0.42154444101020255
50,20,5,1,balanced,0.2969696969696969,0.4053030303030303,0.550925925925926,0.4178743961352656,0.5188079777365492,0.4574116161616162,0.6095679012345678,0.4855072463768116,"[220, 108, 69, 35]",0.3777260709895341,0.4491591102844299,0.41344259063698197
100,20,5,1,balanced,0.2735930735930733,0.4325396825396826,0.6121495327102804,0.4429223744292236,0.5012677798392084,0.4727248677248677,0.6098130841121495,0.4931506849315068,"[210, 107, 73, 38]",0.3539819877902002,0.46668894086201124,0.4103354643261057
500,None,2,2,balanced,0.3264069264069264,0.4671150971599404,0.594147582697201,0.3806818181818182,0.5333503401360544,0.559142999501744,0.6195928753180661,0.4545454545454545,"[223, 131, 88, 43]",0.40497301272462166,0.4143475572047,0.40966028496466084
100,20,2,2,balanced,0.2857142857142853,0.4783258594917787,0.5343915343915344,0.4242424242424242,0.5374706246134817,0.5312655705032387,0.5607142857142857,0.448051948051948,"[223, 126, 77, 37]",0.3730948749843036,0.43582224227385513,0.40445855862907937
100,20,5,2,balanced,0.27012987012987,0.4417077175697865,0.5308641975308642,0.4256410256410256,0.485460729746444,0.4886386738603487,0.5648148148148148,0.4615384615384615,"[203, 108, 65, 32]",0.34711242808215276,0.44286349488661625,0.39498796148438453
500,20,2,2,balanced,0.2770562770562768,0.4468253968253969,0.5595238095238095,0.3661971830985915,0.5033457019171306,0.5052078609221466,0.5796130952380951,0.4225352112676056,"[210, 112, 71, 31]",0.35739295902065016,0.3923541247484909,0.37487354188457056
50,20,2,2,balanced,0.2787878787878786,0.4293924466338259,0.5428134556574924,0.3602941176470588,0.4850989486703773,0.4959770114942528,0.5657492354740061,0.4191176470588235,"[203, 109, 68, 29]",0.35408309723585313,0.38748612652608216,0.3707846118809677
500,20,5,2,balanced,0.2883116883116882,0.405925925925926,0.5030864197530863,0.2553763440860215,0.5364100185528757,0.4580246913580247,0.5447530864197531,0.3064516129032258,"[225, 108, 62, 20]",0.3750435493307097,0.27859237536656895,0.32681796234863936
