#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
40,128,64,2,2,64,128,0.1,0.0001,0.001,0.4045643153526972,0.6689895470383275,0.7920227920227919,0.7310789049919485,0.58350622406639,0.8060394889663183,0.8782051282051282,0.8486312399355879,"[287, 234, 207, 176]"
36,64,64,4,3,128,128,0.0,1e-05,0.001,0.32641770401106496,0.6256720430107525,0.7191011235955056,0.6284722222222222,0.507088520055325,0.7043010752688172,0.7986891385767791,0.78125,"[248, 178, 144, 113]"
36,128,128,4,2,64,64,0.1,1e-05,0.001,0.4170124481327801,0.6838487972508592,0.7540983606557377,0.6674641148325359,0.5900760719225449,0.8356242840778922,0.8545081967213115,0.7711323763955343,"[291, 244, 209, 162]"
34,128,128,2,2,64,128,0.0,0.0001,0.001,0.3727524204702627,0.6204379562043796,0.7855987055016183,0.6795580110497236,0.559820193637621,0.7469586374695864,0.8721682847896441,0.8011049723756906,"[274, 206, 181, 146]"
46,64,128,2,2,64,64,0.0,0.0001,0.001,0.33886583679114796,0.6318407960199003,0.7761194029850745,0.6465517241379309,0.5451244813278008,0.7388059701492538,0.8590381426202323,0.7586206896551724,"[268, 201, 174, 132]"
52,32,128,3,3,64,64,0.2,1e-05,0.001,0.23029045643153515,0.589041095890411,0.8206018518518517,0.6165311653116532,0.45020746887966806,0.6484018264840182,0.8541666666666666,0.6951219512195121,"[219, 144, 123, 86]"
76,32,128,2,3,64,128,0.1,0.0001,0.001,0.22060857538035966,0.46139359698681737,0.5509803921568628,0.49122807017543857,0.3577109266943292,0.475517890772128,0.6647058823529411,0.6491228070175439,"[177, 85, 57, 37]"
68,32,64,2,3,64,128,0.2,0.0001,0.001,0.17634854771784234,0.23529411764705882,0.5,0.38235294117647056,0.17427385892116182,0.23529411764705882,0.85,0.6470588235294118,"[85, 20, 17, 11]"
40,32,128,2,2,128,64,0.1,1e-05,0.001,0.385200553250346,0.6537102473498232,0.7316017316017317,0.677951388888889,0.5710580912863069,0.8133097762073028,0.8217893217893217,0.7578125,"[283, 231, 192, 146]"
36,64,128,4,2,64,64,0.1,1e-05,0.001,0.3955739972337488,0.6824009324009324,0.8082975679542203,0.6658767772511847,0.5803941908713692,0.805944055944056,0.899856938483548,0.7914691943127962,"[286, 233, 211, 168]"
72,128,64,3,3,128,64,0.0,0.0001,0.001,0.33679114799446735,0.6452282157676348,0.6553030303030303,0.555952380952381,0.4873789764868603,0.7226832641770402,0.7897727272727273,0.6952380952380953,"[241, 176, 140, 99]"
64,64,128,2,3,128,64,0.2,1e-05,0.001,0.3278008298755186,0.6496350364963503,0.735,0.7225548902195609,0.5563623789764869,0.7268856447688565,0.83,0.7834331337325349,"[274, 200, 167, 132]"
74,64,64,3,3,64,64,0.0,0.0001,0.001,0.33056708160442627,0.5903307888040712,0.7582846003898637,0.6024774774774774,0.5302558782849239,0.6475826972010178,0.8576998050682262,0.7195945945945946,"[262, 171, 148, 107]"
43,32,64,2,3,64,128,0.1,1e-05,0.001,0.33886583679114746,0.6522012578616351,0.7500000000000001,0.7063953488372093,0.540283540802213,0.7553459119496856,0.8465346534653465,0.809108527131783,"[265, 202, 172, 140]"
99,64,64,4,3,128,64,0.0,0.0001,0.001,0.33679114799446763,0.6366666666666667,0.6921675774134789,0.6768707482993196,0.5077800829875518,0.7273333333333333,0.7987249544626595,0.8231292517006803,"[250, 183, 147, 122]"
130,64,64,3,3,64,64,0.2,0.0001,0.001,0.26348547717842313,0.5099009900990099,0.6770025839793281,0.5918367346938775,0.4102697095435685,0.632013201320132,0.7454780361757105,0.6887755102040817,"[202, 129, 98, 68]"
44,128,128,2,2,64,128,0.2,0.0001,0.001,0.4204702627939141,0.6407284768211922,0.8043785310734461,0.6974723538704581,0.6104771784232363,0.7748344370860928,0.8898305084745762,0.8017377567140601,"[302, 236, 211, 170]"
50,128,128,2,2,128,64,0.2,0.0001,0.001,0.3858921161825725,0.657738095238095,0.7685185185185186,0.6489361702127658,0.5670816044260027,0.7660714285714286,0.8641975308641976,0.7659574468085106,"[280, 216, 188, 145]"
35,128,128,4,3,128,128,0.1,1e-05,0.001,0.38934993084370684,0.6426900584795321,0.7711213517665131,0.6527050610820244,0.5803941908713692,0.7567251461988305,0.8717357910906299,0.7460732984293194,"[285, 217, 191, 143]"
54,128,128,4,3,128,64,0.2,1e-05,0.001,0.347856154910097,0.6148148148148147,0.7431271477663234,0.7010101010101011,0.5508298755186722,0.7074074074074074,0.8487972508591066,0.8090909090909091,"[270, 194, 165, 134]"
29,64,128,4,2,64,128,0.1,1e-05,0.001,0.40041493775933645,0.6868686868686873,0.7940771349862259,0.7232415902140672,0.6085753803596127,0.8075196408529742,0.8953168044077134,0.8402140672782875,"[297, 242, 218, 184]"
84,64,64,2,3,128,128,0.1,0.0001,0.001,0.1957123098201937,0.3881720430107527,0.6731601731601731,0.4649122807017544,0.3134508990318119,0.4935483870967742,0.7402597402597403,0.5964912280701754,"[155, 77, 57, 34]"
40,128,128,4,3,64,128,0.2,1e-05,0.001,0.3948824343015216,0.6564748201438848,0.7803030303030303,0.6719022687609074,0.5641424619640386,0.788369304556355,0.8613636363636363,0.781849912739965,"[278, 220, 191, 151]"
55,64,64,2,3,64,64,0.2,1e-05,0.001,0.25172890733056696,0.5850202429149798,0.7232905982905984,0.66,0.502939142461964,0.6295546558704453,0.7991452991452992,0.716,"[247, 156, 125, 90]"
34,32,64,3,2,64,128,0.2,1e-05,0.001,0.3824343015214385,0.6713286713286712,0.7962154294032023,0.7298850574712643,0.5803941908713692,0.7966200466200467,0.8799126637554585,0.8431855500821019,"[286, 229, 203, 173]"
94,64,64,4,3,64,128,0.1,0.0001,0.001,0.3727524204702631,0.6303030303030305,0.7535885167464116,0.6657458563535911,0.5606846473029046,0.7533333333333334,0.8572567783094099,0.7790055248618785,"[275, 209, 181, 142]"
36,64,128,2,3,128,128,0.2,1e-05,0.001,0.3547717842323653,0.6628930817610061,0.7275641025641023,0.7398148148148148,0.5371715076071921,0.7779874213836478,0.8549679487179487,0.8083333333333333,"[265, 208, 180, 146]"
