#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
50,64,64,4,2,64,64,0.0,0.0001,0.001,0.38934993084370656,0.5972222222222224,0.7684684684684684,0.6388888888888888,0.5335408022130013,0.6966540404040403,0.8702702702702703,0.794238683127572,"[264, 185, 162, 131]"
37,32,128,4,3,64,64,0.0,1e-05,0.001,0.23582295988934976,0.5978593272171253,0.8032407407407408,0.6501377410468319,0.4400069156293223,0.6483180428134556,0.8368055555555556,0.7644628099173554,"[218, 144, 121, 93]"
41,128,128,3,3,128,128,0.1,0.0001,0.001,0.3195020746887964,0.5336021505376345,0.7269736842105264,0.5268817204301076,0.5005186721991702,0.6061827956989246,0.8125,0.625,"[248, 152, 124, 79]"
56,128,64,4,3,64,64,0.2,0.0001,0.001,0.19017980636237902,0.4047619047619048,0.5308641975308642,0.5111111111111111,0.3532157676348548,0.45619047619047626,0.5432098765432098,0.6333333333333333,"[175, 81, 45, 29]"
20,128,64,3,2,128,128,0.0,1e-05,0.001,0.44813278008298757,0.6632420091324198,0.7507440476190476,0.5663265306122446,0.5866182572614108,0.7608447488584474,0.8720238095238095,0.7602040816326531,"[292, 224, 196, 151]"
58,32,64,3,3,64,128,0.1,0.0001,0.001,0.2987551867219915,0.5345345345345346,0.68140589569161,0.5565749235474007,0.44519363762102354,0.6531531531531531,0.7244897959183674,0.6743119266055045,"[222, 147, 109, 74]"
29,32,64,3,2,128,128,0.2,1e-05,0.001,0.41839557399723376,0.6991051454138701,0.7909836065573771,0.6605783866057837,0.605463347164592,0.8101230425055929,0.8913934426229508,0.7975646879756468,"[298, 244, 219, 175]"
43,32,128,4,3,128,64,0.1,1e-05,0.001,0.2579529737206085,0.6394700139470013,0.7365269461077845,0.6628787878787878,0.47908022130013833,0.6854951185495117,0.7874251497005988,0.7310606060606061,"[239, 167, 132, 98]"
152,64,64,2,3,128,64,0.1,0.0001,0.001,0.3153526970954356,0.5460526315789473,0.7488584474885845,0.5080645161290324,0.45487551867219916,0.6330409356725145,0.839041095890411,0.6693548387096774,"[228, 146, 124, 84]"
28,32,64,4,2,128,128,0.1,1e-05,0.001,0.429460580912863,0.6694537346711259,0.8156028368794326,0.6751152073732719,0.6040802213001383,0.7773132664437012,0.9148936170212766,0.8348694316436251,"[299, 235, 217, 183]"
38,32,64,4,2,64,128,0.0,0.0001,0.001,0.34128630705394175,0.6235741444866921,0.7859649122807016,0.6355421686746986,0.5271438450899032,0.7129277566539923,0.868421052631579,0.7439759036144579,"[263, 190, 166, 125]"
38,32,64,4,2,64,64,0.2,1e-05,0.001,0.3748271092669432,0.6452658884565501,0.7732656514382403,0.5591085271317829,0.517116182572614,0.7561608300907912,0.868020304568528,0.7151162790697675,"[257, 197, 172, 124]"
30,128,128,2,2,64,128,0.2,1e-05,0.001,0.41217150760719223,0.6229885057471262,0.7815829528158296,0.6543209876543209,0.5850622406639004,0.7479885057471264,0.8538812785388128,0.802469135802469,"[290, 219, 189, 152]"
50,32,64,4,3,128,128,0.0,0.0001,0.001,0.1950207468879668,0.24822695035460987,0.4897959183673469,0.4791666666666667,0.1926002766251729,0.5212765957446809,0.4897959183673469,0.7083333333333334,"[94, 49, 24, 17]"
76,32,128,3,3,64,128,0.1,0.0001,0.001,0.3257261410788382,0.5536231884057972,0.6887417218543045,0.4971988795518208,0.462136929460581,0.6492753623188405,0.7847682119205298,0.6176470588235294,"[230, 151, 119, 74]"
27,32,128,2,2,64,128,0.2,1e-05,0.001,0.3748271092669432,0.5876225490196079,0.794736842105263,0.6087824351297405,0.5484094052558783,0.6927083333333333,0.8710526315789474,0.7375249500998003,"[272, 190, 167, 125]"
40,32,128,4,3,64,64,0.1,1e-05,0.001,0.2399723374827108,0.5353107344632769,0.7637889688249401,0.6398809523809524,0.476313969571231,0.5819209039548022,0.802158273381295,0.7008928571428571,"[236, 139, 112, 80]"
66,128,64,2,3,128,64,0.0,0.0001,0.001,0.33679114799446735,0.5897932816537469,0.7386363636363638,0.5540540540540542,0.5191908713692946,0.6705426356589146,0.8323863636363636,0.6790540540540541,"[258, 176, 148, 101]"
24,64,128,2,2,128,128,0.1,1e-05,0.001,0.36929460580912893,0.6559139784946233,0.8294573643410853,0.6374570446735394,0.5631051175656984,0.7592592592592592,0.8930232558139535,0.7860824742268041,"[279, 215, 194, 154]"
80,32,128,4,3,128,64,0.1,0.0001,0.001,0.18118948824343017,0.36716791979949875,0.626984126984127,0.38888888888888895,0.2712655601659751,0.4711779448621554,0.6666666666666666,0.5119047619047619,"[133, 63, 42, 22]"
44,128,128,2,2,128,64,0.1,0.0001,0.001,0.42185338865836797,0.6346618357487921,0.7248062015503877,0.6129629629629628,0.5554979253112033,0.7747584541062802,0.8325581395348837,0.7694444444444445,"[276, 215, 180, 140]"
26,128,64,2,2,128,64,0.0,1e-05,0.001,0.43499308437067796,0.6434676434676433,0.7134920634920636,0.6226591760299623,0.5529045643153527,0.7634310134310134,0.8452380952380952,0.7996254681647939,"[273, 210, 178, 145]"
65,32,64,2,3,64,128,0.0,0.0001,0.001,0.2946058091286303,0.5641025641025641,0.7099156118143459,0.5915300546448088,0.5243775933609959,0.6032051282051282,0.7626582278481012,0.7336065573770492,"[260, 158, 122, 91]"
40,64,128,4,3,128,128,0.2,1e-05,0.001,0.41147994467496546,0.6258992805755397,0.7555031446540879,0.6569148936170212,0.5606846473029046,0.750599520383693,0.8844339622641509,0.7712765957446809,"[278, 212, 188, 147]"
41,64,128,4,3,128,64,0.0,1e-05,0.001,0.3174273858921164,0.6273764258555135,0.7539267015706806,0.5769230769230769,0.5274896265560166,0.7160963244613434,0.8115183246073299,0.6891025641025641,"[263, 191, 156, 109]"
39,64,128,3,2,64,128,0.2,0.0001,0.001,0.35546334716459177,0.6274509803921567,0.8031088082901556,0.6509803921568627,0.5501383125864453,0.6982230392156863,0.8730569948186528,0.7862745098039216,"[272, 193, 170, 135]"
37,128,64,4,3,128,64,0.1,1e-05,0.001,0.30497925311203306,0.6666666666666669,0.7264492753623187,0.5839002267573696,0.49913554633471646,0.7302543507362784,0.7961956521739131,0.7142857142857143,"[249, 184, 147, 106]"
22,128,128,4,2,128,128,0.0,1e-05,0.001,0.4315352697095436,0.6879084967320259,0.8291839557399722,0.6696696696696698,0.6182572614107884,0.7791394335511982,0.91701244813278,0.8385885885885885,"[306, 241, 222, 188]"
70,128,128,3,3,64,64,0.2,0.0001,0.001,0.33886583679114807,0.5744535519125683,0.6961382113821138,0.5406824146981628,0.48979944674965425,0.6632513661202185,0.7652439024390244,0.6653543307086615,"[244, 164, 127, 86]"
43,32,64,2,3,128,128,0.2,1e-05,0.001,0.40041493775933606,0.6007604562737644,0.7106598984771574,0.6433121019108279,0.5323305670816044,0.7408111533586818,0.7918781725888325,0.767515923566879,"[263, 197, 157, 121]"
38,64,64,3,2,64,128,0.0,0.0001,0.001,0.37517289073305654,0.6357575757575756,0.8089430894308942,0.6488764044943819,0.5530774550484093,0.7363636363636362,0.8634146341463415,0.800561797752809,"[275, 205, 178, 144]"
55,64,128,2,2,64,64,0.1,0.0001,0.001,0.38934993084370695,0.6225490196078428,0.7360406091370558,0.6736526946107784,0.549792531120332,0.7147671568627451,0.8401015228426396,0.8143712574850299,"[272, 197, 167, 136]"
74,64,64,4,3,128,64,0.0,0.0001,0.001,0.30912863070539426,0.5811209439528022,0.6381578947368423,0.5601851851851852,0.4517634854771784,0.6674041297935103,0.7039473684210527,0.7037037037037037,"[226, 152, 108, 76]"
24,128,128,3,2,64,128,0.1,1e-05,0.001,0.413554633471646,0.6314553990610328,0.8165137614678898,0.6734348561759729,0.575899031811895,0.7582159624413145,0.8990825688073395,0.8248730964467005,"[284, 218, 197, 163]"
68,64,64,2,3,64,64,0.0,0.0001,0.001,0.24204702627939093,0.6423611111111112,0.7624750499001995,0.6617647058823529,0.47838865836791145,0.6847222222222221,0.8083832335329342,0.75,"[240, 167, 136, 103]"
40,128,64,4,3,64,64,0.0,1e-05,0.001,0.30567081604426,0.5981182795698924,0.7474437627811862,0.6031175059952038,0.4998271092669433,0.648521505376344,0.8496932515337423,0.7446043165467626,"[248, 163, 139, 104]"
54,32,64,2,3,128,64,0.1,1e-05,0.001,0.3360995850622405,0.5186615186615188,0.7271825396825398,0.5877862595419847,0.5174619640387276,0.6383526383526382,0.7738095238095238,0.6870229007633588,"[259, 168, 131, 91]"
85,64,64,3,3,128,64,0.1,0.0001,0.001,0.310511756569848,0.6180555555555556,0.7323529411764705,0.6607142857142857,0.48046334716459194,0.7034722222222222,0.8176470588235294,0.7785714285714286,"[240, 170, 140, 109]"
