#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
9,64,256,2,4,2,0.0,1e-05,0.001,0.2857142857142856,0.5431372549019609,0.7216981132075473,0.5182926829268293,0.3976654298082869,0.6013888888888889,0.7471698113207548,0.6422764227642276,"[170, 106, 82, 54]",0.332519949451693
36,64,256,4,2,4,0.1,1e-05,0.001,0.2865800865800865,0.5646464646464647,0.6913580246913581,0.496031746031746,0.3897510822510823,0.6268302068302068,0.7515432098765431,0.5515873015873016,"[165, 108, 84, 49]",0.3302964702609462
49,64,256,2,4,2,0.2,0.0001,0.0001,0.2943722943722944,0.5828092243186583,0.6909385113268609,0.2692307692307691,0.3759972170686456,0.6241757194587383,0.7220873786407767,0.4123931623931624,"[159, 103, 78, 35]",0.33021538592405414
34,128,64,4,4,4,0.1,0.0001,0.001,0.2658008658008657,0.580168776371308,0.7031746031746031,0.4532520325203252,0.3833441558441557,0.6297963815368879,0.726111111111111,0.5455284552845528,"[158, 105, 82, 49]",0.31393049357404723
13,64,64,2,2,2,0.2,0.0001,0.001,0.2683982683982683,0.5413793103448276,0.6555555555555557,0.3230769230769231,0.3430643166357452,0.6075807334428024,0.6762433862433863,0.4179487179487179,"[145, 90, 65, 30]",0.3011725354516901
42,64,256,4,3,4,0.1,0.0001,0.001,0.270995670995671,0.4358024691358025,0.5864197530864198,0.4294871794871794,0.3258333333333333,0.5950617283950617,0.6111111111111112,0.5576923076923077,"[135, 81, 52, 29]",0.2958952133993387
35,128,128,4,4,4,0.1,1e-05,0.001,0.2242424242424242,0.5238095238095237,0.5480769230769231,0.5316091954022988,0.4125927643784787,0.5682193362193363,0.5068108974358975,0.6178160919540229,"[175, 104, 58, 38]",0.2905643512239693
57,64,64,2,2,2,0.2,1e-05,0.0001,0.2580086580086579,0.5122549019607843,0.6666666666666666,0.28125,0.321900123685838,0.6173202614379084,0.6986434108527132,0.3671875,"[136, 86, 64, 25]",0.28643476886941693
28,128,128,4,3,4,0.1,1e-05,0.001,0.2173160173160171,0.4636752136752136,0.6041666666666667,0.3490566037735849,0.3625633889919604,0.502991452991453,0.6078125,0.4025157232704403,"[156, 80, 53, 23]",0.2717490252740047
57,64,64,4,4,4,0.2,0.0001,0.001,0.1999999999999999,0.4330985915492957,0.6212121212121212,0.3152173913043478,0.3369495980210266,0.443035993740219,0.6376262626262627,0.4021739130434782,"[142, 66, 46, 19]",0.25101022461913214
38,128,64,4,3,4,0.2,0.0001,0.001,0.2095238095238095,0.4415204678362575,0.5492957746478874,0.3115942028985507,0.278538961038961,0.610180754917597,0.6214788732394366,0.3840579710144928,"[114, 71, 46, 20]",0.23915179660351177
13,128,128,4,3,2,0.0,1e-05,0.001,0.1974025974025973,0.435374149659864,0.4638888888888889,0.4215686274509804,0.2392640692640693,0.610204081632653,0.5458333333333333,0.5294117647058824,"[98, 60, 34, 19]",0.2163267881122545
14,128,64,4,3,4,0.2,1e-05,0.001,0.1645021645021644,0.5,0.5624999999999999,0.2368421052631578,0.2035497835497835,0.6450980392156863,0.6428571428571429,0.3157894736842105,"[85, 56, 38, 13]",0.18195464067023695
22,128,256,4,2,4,0.0,0.0001,0.001,0.1636363636363636,0.2804232804232804,0.4,0.4375,0.1567965367965368,0.626984126984127,0.4,0.59375,"[63, 40, 16, 10]",0.16014345017317186
20,64,256,4,3,2,0.1,0.0001,0.001,0.1636363636363636,0.4285714285714285,0.2962962962962963,0.2083333333333333,0.1567965367965368,0.4206349206349206,0.2962962962962963,0.5625,"[63, 27, 8, 5]",0.16014345017317186
20,128,128,4,3,2,0.1,0.0001,0.001,0.0926406926406925,0.5058823529411764,0.3720930232558139,0.175,0.213073593073593,0.5,0.4651162790697674,0.15,"[85, 43, 20, 4]",0.12913551095369263
28,128,256,4,3,2,0.1,0.0001,0.001,0.0883116883116882,0.275,0.5454545454545454,0.5,0.1868753865182436,0.2460515873015872,0.396969696969697,0.6666666666666666,"[80, 22, 12, 9]",0.11994226761939727
